time,T_flow_in,T_flow_out,bypass_fraction,core_balance,coupling_its_primary,e_flow_in_m,e_flow_out,h,inlet_mdot,inlet_temp_fluid,inlet_vel_y_pp,mass_flow_OR,mass_flow_out,mass_flow_plenum,max_Tf,max_vy,num_fixed_point,outlet_pressure,plenum_fraction,power,pressure_drop,pressure_in
-197542.55,892.51169061772,942.24099503072,0.050715459858605,1615737.6961751,1,-4218931329.4856,4454003348.2944,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.227484416371,1956.5529858749,1801.8497886506,1030.0629998105,0.65620362440871,0,185625.85147197,0.92093073975447,236687756.50496,-307110.6524831,492736.50395507
-195084.95,892.51169061772,942.41020696624,0.050726246124097,815867.45986703,1,-4218931329.4856,4454803218.5307,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.248588316325,1956.5529858749,1801.6391037129,1030.6162609481,0.65605632683624,0,185625.85147197,0.92082305806162,236687756.50496,-307109.70721731,492735.55868928
-190169.75,892.51169061772,942.43880893819,0.050727916373039,680665.02280381,1,-4218931329.4856,4454938420.9678,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.251856246879,1956.5529858749,1801.5933481463,1030.751361734,0.65602508499002,0,185625.85147197,0.92079967225665,236687756.50496,-307109.55472293,492735.4061949
-180339.35,892.51169061772,942.44290068105,0.050727852852459,661323.22329953,1,-4218931329.4856,4454957762.7673,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.2517319655,1956.5529858749,1801.5865016898,1030.822011056,0.65602042670598,0,185625.85147197,0.92079617301254,236687756.50496,-307109.51283181,492735.36430377
-160678.55,892.51169061772,942.44543102075,0.05072757286711,649362.22654393,1,-4218931329.4856,4454969723.764,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.251184159329,1956.5529858749,1801.5831105286,1030.9191319237,0.65601811573909,0,185625.85147197,0.92079443978006,236687756.50496,-307109.4698391,492735.32131106
-140678.55,892.51169061772,942.44749922159,0.050727368271229,639585.77494577,1,-4218931329.4856,4454979500.2156,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.250783856646,1956.5529858749,1801.5803488023,1030.9989956065,0.65601625323603,0,185625.85147197,0.92079302825357,236687756.50496,-307109.43749278,492735.28896474
-120678.55,892.51169061772,942.44925262445,0.050727218507938,631297.38350442,1,-4218931329.4856,4454987788.6071,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.250490836833,1956.5529858749,1801.5779131485,1031.0650799246,0.65601461370999,0,185625.85147197,0.92079178338376,236687756.50496,-307109.41215127,492735.26362323
-100678.55,892.51169061772,942.45073251359,0.050727110199673,624301.90016034,1,-4218931329.4856,4454994784.0904,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.250278925973,1956.5529858749,1801.5757306127,1031.1206731444,0.65601314613922,0,185625.85147197,0.92079066788328,236687756.50496,-307109.39349166,492735.24496362
-80678.55,892.51169061772,942.45196834504,0.050727033889899,618460.08533624,1,-4218931329.4856,4455000625.9053,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.250129621858,1956.5529858749,1801.5737529076,1031.1681282018,0.65601181701625,0,185625.85147197,0.92078965707235,236687756.50496,-307109.38125158,492735.23272355
-60678.55,892.51169061772,942.45298466502,0.050726982687253,613655.90826562,1,-4218931329.4856,4455005430.0823,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.250029441167,1956.5529858749,1801.5719438898,1031.2091621155,0.65601060140085,0,185625.85147197,0.92078873247803,236687756.50496,-307109.3751232,492735.22659517
-40678.55,892.51169061772,942.45380305158,0.050726951458683,609787.36875871,1,-4218931329.4856,4455009298.6218,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.249968340815,1956.5529858749,1801.5702760213,1031.2450517051,0.65600948040253,0,185625.85147197,0.92078788002552,236687756.50496,-307109.37474846,492735.22622043
-20678.55,892.51169061772,942.45444305144,0.050726936301058,606762.06895784,1,-4218931329.4856,4455012323.9216,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.249938684119,1956.5529858749,1801.568727968,1031.2767563429,0.65600843948277,0,185625.85147197,0.9207870888109,236687756.50496,-307109.37972657,492735.23119854
-678.55000000002,892.51169061772,942.4549227076,0.050726934180841,604494.71892503,1,-4218931329.4856,4455014591.2717,0.27052069320789,1956.5529836392,892.51168959787,0.59353455671139,99.249934535803,1956.5529858749,1801.5672830133,1031.3050115064,0.65600746732301,0,185625.85147197,0.9207863502903,236687756.50496,-307109.38962734,492735.24109931
-300,892.51169061772,942.45493427582,0.050727534348739,604440.03558496,1,-4218931329.4856,4455014645.955,0.27052069320789,311.6877992285,873.2275358312,0.59353455671139,99.251108796095,1956.5529858749,1801.5666827359,1031.3060247124,0.65600810613512,0,189482.54405701,0.92078604348676,236687756.50496,-307109.56648982,492735.41796178
-100,5481.4976614665,930.35206231201,0.049055641292447,-33341708.947021,1,-4127774517.2701,4397803982.7221,0.27052069320789,276.32020383749,873.20166861175,0.09455275747419,95.979961444739,1956.5529858748,1805.1314471958,1017.7353328326,0.6574331919192,0,189730.98916462,0.92260800511299,236687756.50496,-309495.46438426,498978.00844127
-99,984.96708855687,921.06185787471,-0.27848212966376,200647228.52192,1,-657553796.94673,693594324.92977,0.27052069320789,805.7135391994,873.20166904862,0.083823740561338,-86.799482218546,311.68779958465,469.86360414183,1028.7806880008,0.17196927657503,0,98181.290448836,1.5074815400794,236687756.50496,-105009.18531073,294740.17447535
-98,299.46532076178,929.91719599295,-0.14892788828581,198825059.80685,1,-582940364.51563,620803061.21374,0.27052069320789,1732.1289044187,873.20173216247,0.24441905347005,-41.151784495309,276.32020415366,357.83018765658,1035.8063317151,0.12877570256957,0,188909.71376993,1.2949837987873,236687756.50496,-109097.29696976,207278.5874186
-97.75,406.176732612,938.02469040815,0.07311698520582,110503132.33861,1,-1699777908.6048,1825962532.7711,0.27052069320789,1636.349499569,873.20176746221,0.52545388243917,58.911344993011,805.71354011901,717.35585170449,1035.6996948075,0.25606177340195,0,268416.21494952,0.89033610084117,236687756.50496,-151214.82762908,340124.54139901
-97.5,924.3123323822,938.28833581719,0.094187433930618,-35688040.240224,1,-3654195222.4544,3926571019.1996,0.27052069320789,1153.8994963445,873.20174370617,0.49639850439681,163.14477693082,1732.1289063995,1468.2314096425,1034.1491884658,0.51656619020704,0,363173.75084052,0.84764557892775,236687756.50496,-280942.41097478,549358.6259243
-97.375,1238.2908931806,936.99790743483,0.062592938388728,-15525298.333056,1,-3452133582.9333,3704346637.7714,0.27052069320789,713.5367575894,873.20171519641,0.35004379220973,102.42392352599,1636.3495014388,1475.3145318726,1033.8067401753,0.51935954278719,0,198552.88619003,0.90158889074455,236687756.50496,-249677.83319664,612851.58403715
-97.25,1412.1024737781,933.79069614457,-0.01089348606253,67776511.758173,1,-2434330241.585,2603241486.3318,0.27052069320789,586.24547742947,873.20167756613,0.21645655735087,-12.569988095352,1153.899497663,1195.1487218269,1034.579789335,0.42275592649954,0,31553.632415049,1.035747674947,236687756.50496,-168848.50630194,367401.39249196
-97.15,1062.7996606065,928.9820623957,-0.13382282583825,140527682.88064,1,-1505316570.577,1601476644.2013,0.27052069320789,785.43728156535,873.20162445509,0.17784182308366,-95.487505349634,713.53675840807,893.26603631301,1035.8506802049,0.31763499700243,0,76.234053738383,1.2518851002237,236687756.50496,-121398.71305447,152952.34546952
-97.05,651.75223511874,927.77882497025,-0.15114065520123,159386297.48845,1,-1236775777.1948,1314077236.2113,0.27052069320789,1122.7522826464,873.20153413335,0.23826810346398,-88.605525668825,586.24547810023,752.69587563684,1037.0158488319,0.26873004407236,0,124933.55380066,1.2839261090354,236687756.50496,-121475.89649209,121552.13054583
-97,610.86051715297,931.81891925119,-0.022180391605483,125454440.81704,1,-1657001616.6692,1768234932.3571,0.27052069320789,1252.0576237338,873.20147803073,0.34059505873323,-17.421306506575,785.43728246297,834.8745831105,1037.3387907464,0.29784394556603,0,301234.82796323,1.0629423911385,236687756.50496,-154423.14809848,279356.70189913
-96.9,783.02223093043,935.45942047552,0.066090968726014,67808759.57665,1,-2368619712.3554,2537498709.2838,0.27052069320789,1196.9442258109,873.20137588636,0.37982077300955,74.203786084262,1122.7522839297,1012.0949704032,1037.1961056641,0.36076361957852,0,315557.29426113,0.90144102567381,236687756.50496,-188585.63672535,489820.46468858
-96.7,913.40800799801,935.50722242107,0.064486598035315,48214363.750264,1,-2641409033.4141,2829882426.1688,0.27052069320789,851.4134667089,873.20123028051,0.3631017234982,80.740936791037,1252.0576251645,1125.6846456596,1036.7622963763,0.40080176813192,0,201194.29941825,0.899067760968,236687756.50496,-196191.42522146,511748.71948258
-96.3,1227.5741606362,934.38832986971,0.044773276204474,59745846.260914,1,-2525138382.9468,2702080293.1909,0.27052069320789,707.20316486547,873.20098104781,0.2582824583678,53.591114484804,1196.9442271783,1116.1687052809,1036.3679168491,0.39685898011779,0,157524.44159058,0.93251521661308,236687756.50496,-186119.21639255,387313.5158108
-96,1051.2609561051,931.69648433595,-0.010815601897717,116361632.43964,1,-1796187461.821,1916513585.8863,0.27052069320789,877.02787850339,873.20073754676,0.21453521600145,-9.2085491168036,851.41346768201,884.65252458253,1038.0440158841,0.31477335608369,0,127126.18445534,1.0390398533289,236687756.50496,-144231.39532196,301755.83691253
-95.6,704.11709935076,931.87584233302,-0.01637584681096,136435305.34474,1,-1491953267.2815,1592205718.4417,0.27052069320789,1210.008147866,873.20041285097,0.26605277620585,-11.581050705296,707.20316567357,744.87281787214,1040.5808084663,0.26421327562707,0,174498.19197025,1.0532656724786,236687756.50496,-134027.78108157,261153.96553691
-95,632.90574349987,935.57824575426,0.033407084072991,104515406.48221,1,-1850223793.222,1982396143.2447,0.27052069320789,1301.8479915047,873.20058247555,0.36706475912808,29.298944105,877.02787950558,841.26991981549,1040.1765435523,0.29652190592536,0,211164.41390446,0.95922825200239,236687756.50496,-151441.33850556,325939.53047581
-94.8,811.59999294761,937.08606819551,0.069292376605817,49926225.173178,1,-2552696846.8694,2739458378.2012,0.27052069320789,1174.3191961053,873.20083187207,0.39492504266671,83.844340373316,1210.008149241,1079.9885366594,1039.6333656841,0.38024531757726,0,257441.47999081,0.8925464984156,236687756.50496,-194017.99568009,405182.40958454
-94.6,968.02875591414,936.93303955319,0.060888222833106,36233090.177527,1,-2746447797.0917,2946902463.4192,0.27052069320789,930.78717628932,873.20113762106,0.35623825642667,79.267210692152,1301.8479929924,1178.4113558263,1039.2113175156,0.41524870054686,0,208854.61352457,0.90518352539583,236687756.50496,-202196.32805663,459637.80804745
-94.2,1101.6662941458,936.27002347973,0.038495297286278,57751540.230452,1,-2477407131.6848,2656343347.9593,0.27052069320789,774.59284419253,873.20186181502,0.28236104960672,45.205766614687,1174.3191974465,1109.2150998619,1039.0704801271,0.39185624218043,0,158619.60307885,0.9445601351607,236687756.50496,-182535.29007937,391389.90360395
-94,1049.2804088132,934.2813825836,-0.0019867787141759,99333240.60393,1,-1963640472.4629,2100994988.364,0.27052069320789,885.26506905924,873.20229795959,0.2349783646311,-1.8492681513862,930.78717734968,952.62079658038,1040.1042106742,0.33713817682109,0,129813.93454969,1.02345715515,236687756.50496,-151871.33182272,310490.93490157
-93.6,764.03811236291,934.61820352523,-0.0073328654185192,121753028.90822,1,-1634125025.5685,1749059753.1652,0.27052069320789,1195.358977284,873.20298660867,0.26855158778212,-5.6799850871024,774.59284507766,802.58139105905,1042.6742247587,0.2840153332188,0,177113.68241957,1.036133235879,236687756.50496,-139550.51519745,269364.44974714
-93,646.68113747935,937.72580185001,0.030069368191363,98686332.858555,1,-1867606905.1528,2005608328.7992,0.27052069320789,1274.7563552376,873.20288299868,0.36262082684497,26.619361338907,885.26507007064,854.33153357692,1042.5458705162,0.30101047836914,0,207198.52708809,0.96505731724935,236687756.50496,-151826.38748931,328940.06990887
-92.6,818.81600518154,939.15711163801,0.057444370517745,46212782.313326,1,-2521798829.803,2712273803.9947,0.27052069320789,1096.5632412116,873.20237174777,0.38670659805679,68.666644071277,1195.3589786499,1089.4097327687,1042.1869357154,0.38361131186171,0,226911.88707992,0.91136616884675,236687756.50496,-188877.98462735,396076.51171544
