time,temp
86319.1,344.0947381929
86819.1,344.1851686321
87319.1,344.28604862734
87819.1,344.38044934821
88319.1,344.4740338709
88819.1,344.56773700249
89319.1,344.66137899485
89819.1,344.75492927668
90319.1,344.84839167591
90819.1,344.94176653209
91319.1,345.03505499518
91819.1,345.12825571105
92319.1,345.2543003255
92819.1,345.39228644648
93319.1,345.53004386392
93819.1,345.66706997073
94319.1,345.80386762135
94819.1,345.94048522423
95319.1,346.07691504013
95819.1,346.21315589154
96319.1,346.34920853271
96819.1,346.48507282633
97319.1,346.62074935899
97819.1,346.7745400827
98319.1,346.95343961566
98819.1,347.13650138742
99319.1,347.31834926649
99819.1,347.499610091
100319.1,347.68054698579
100819.1,347.86115824849
101319.1,348.04143796444
101819.1,348.22138594218
102319.1,348.40100800664
102819.1,348.58030894394
103319.1,348.75880827876
103819.1,348.926686233
104319.1,349.09182317357
104819.1,349.25699611459
105319.1,349.42201634147
105819.1,349.58676035599
106319.1,349.75122799212
106819.1,349.91542279362
107319.1,350.07934614964
107819.1,350.24299908068
108319.1,350.40638267971
108819.1,350.5694983465
109319.1,350.74195235775
109819.1,350.92226860846
110319.1,351.10339603528
110819.1,351.28596045345
111319.1,351.46639171602
111819.1,351.64614847901
112319.1,351.8257070106
112819.1,352.00490755944
113319.1,352.1837660815
113819.1,352.36230505628
114319.1,352.54052029382
114819.1,352.64694319792
115319.1,352.4509537555
115819.1,352.19084103849
116319.1,351.93969273351
116819.1,351.69111937576
117319.1,351.44177548001
117819.1,351.19180166804
118319.1,350.94115429122
118819.1,350.69330678078
119319.1,350.44181168824
119819.1,350.18906175851
120319.1,349.93570764937
120819.1,349.87129735129
121319.1,349.90799778868
121819.1,349.9528076897
122319.1,349.99379069344
122819.1,350.03411815544
123319.1,350.07448862319
123819.1,350.11486029228
124319.1,350.15521523803
124819.1,350.19555347414
125319.1,350.23587531301
125819.1,350.27618079539
126319.1,350.2457194543
126819.1,350.06997624302
127319.1,349.86416020876
127819.1,349.66224206622
128319.1,349.46144181046
128819.1,332.59204581764
129319.1,303.80809999863
129819.1,302.69277178776
130319.1,317.35493628531
130819.1,330.16779433487
131319.1,338.73489711835
131819.1,346.11769215597
132319.1,347.81988972466
132819.1,347.8046350896
133319.1,347.8901252537
133819.1,348.05746529452
134319.1,348.22769740209
134819.1,348.39580680446
135319.1,348.56347682145
135819.1,348.73088444083
136319.1,348.89801222688
136819.1,349.06485767946
137319.1,349.23142214974
137819.1,349.32967512135
138319.1,349.32967512135
138819.1,349.32967512135
139319.1,349.32967512135
139819.1,349.35764874307
140319.1,349.35764874307
140819.1,349.35764874307
141319.1,349.35764874307
141819.1,349.38356847427
142319.1,349.38356847427
142819.1,349.38356847427
143319.1,349.38356847427
143819.1,349.38356847427
144319.1,349.38356847427
144819.1,349.38356847427
145319.1,349.38356847427
145819.1,349.38356847427
146319.1,349.38356847427
146819.1,349.38356847427
147319.1,349.38356847427
147819.1,349.38356847427
148319.1,349.38356847427
148819.1,349.38356847427
149319.1,349.38356847427
149819.1,349.38356847427
150319.1,349.36668982045
150819.1,349.36668982045
151319.1,349.34662845314
151819.1,349.34662845314
152319.1,349.3267114103
152819.1,349.3267114103
153319.1,349.30682788169
153819.1,349.30682788169
154319.1,349.28694348007
154819.1,349.28694348007
155319.1,349.28694348007
155819.1,349.28694348007
156319.1,349.28694348007
156819.1,349.28694348007
157319.1,349.28694348007
157819.1,349.28694348007
158319.1,349.28694348007
158819.1,349.28694348007
159319.1,349.28694348007
159819.1,349.28694348007
160319.1,349.28694348007
160819.1,349.31176900635
161319.1,349.33541753658
161819.1,349.35600606476
162319.1,349.37651716043
162819.1,349.39714581472
163319.1,349.41777747371
163819.1,349.43840214491
164319.1,349.45902229086
164819.1,349.4796381835
165319.1,349.50024979043
165819.1,349.52085711686
166319.1,349.52085711686
166819.1,349.54700082897
167319.1,349.54700082897
167819.1,349.5709343038
168319.1,349.5709343038
168819.1,349.59424082395
169319.1,349.59424082395
169819.1,349.61747709714
170319.1,349.61747709714
170819.1,349.6407036791
171319.1,349.6407036791
171819.1,349.66392462454
172319.1,349.66392462454
172819.1,349.68887149565
173319.1,349.68887149565
173819.1,349.71415268089
174319.1,349.71415268089
174819.1,349.73946095424
175319.1,349.73946095424
175819.1,349.76476496048
176319.1,349.76476496048
176819.1,349.79006261285
177319.1,349.79006261285
177819.1,349.71391649691
178319.1,349.52357686227
178819.1,349.31203635614
179319.1,349.10354777943
179819.1,348.89572292957
180319.1,348.68743358824
180819.1,348.6194878647
181319.1,348.6194878647
181819.1,348.6194878647
182319.1,348.6194878647
182819.1,348.6194878647
183319.1,348.6194878647
183819.1,348.6194878647
184319.1,348.6194878647
184819.1,348.6194878647
185319.1,348.6194878647
185819.1,348.6194878647
186319.1,348.6194878647
186819.1,348.6194878647
187319.1,348.6194878647
187819.1,348.6194878647
188319.1,348.6194878647
188819.1,348.6194878647
189319.1,348.6194878647
189819.1,348.6194878647
190319.1,348.6194878647
190819.1,348.6194878647
191319.1,348.6194878647
191819.1,348.6194878647
192319.1,348.6194878647
192819.1,348.6194878647
193319.1,348.6194878647
193819.1,348.6194878647
194319.1,348.6194878647
194819.1,348.6194878647
195319.1,348.6194878647
195819.1,348.6194878647
196319.1,348.6194878647
196819.1,348.6194878647
197319.1,348.6194878647
197819.1,348.6194878647
198319.1,348.6194878647
198819.1,348.6194878647
199319.1,348.6194878647
199819.1,348.6194878647
200319.1,348.6194878647
200819.1,348.6194878647
201319.1,348.6194878647
201819.1,348.6194878647
202319.1,348.6194878647
202819.1,348.6194878647
203319.1,348.6194878647
203819.1,348.6194878647
204319.1,348.6194878647
204819.1,348.6194878647
205319.1,348.6194878647
205819.1,348.6194878647
206319.1,348.6194878647
206819.1,348.6194878647
207319.1,348.6194878647
207819.1,348.6194878647
208319.1,348.6194878647
208819.1,348.6194878647
209319.1,348.6194878647
209819.1,348.6194878647
210319.1,348.6194878647
210819.1,348.6194878647
211319.1,348.6194878647
211819.1,348.6194878647
212319.1,348.6194878647
212819.1,348.6194878647
213319.1,348.6194878647
213819.1,348.6194878647
214319.1,348.6194878647
214819.1,348.6194878647
215319.1,348.6194878647
215819.1,348.6194878647
216319.1,348.6194878647
216819.1,348.6194878647
217319.1,348.6194878647
217819.1,348.6194878647
218319.1,348.6194878647
218819.1,348.6194878647
219319.1,348.6194878647
219819.1,348.6194878647
220319.1,348.6194878647
220819.1,348.6194878647
221319.1,348.6194878647
221819.1,348.6194878647
222319.1,348.6194878647
222819.1,348.6194878647
223319.1,348.6194878647
223819.1,348.6194878647
224319.1,348.6194878647
224819.1,348.6194878647
225319.1,348.6194878647
225819.1,348.6194878647
226319.1,348.6194878647
226819.1,348.6194878647
227319.1,348.6194878647
227819.1,348.6194878647
228319.1,348.6194878647
228819.1,348.6194878647
229319.1,348.6194878647
229819.1,348.6194878647
230319.1,348.6194878647
230819.1,348.6194878647
231319.1,348.6194878647
231819.1,348.6194878647
232319.1,348.6194878647
232819.1,348.6194878647
233319.1,348.6194878647
233819.1,348.6194878647
234319.1,348.6194878647
234819.1,348.6194878647
235319.1,348.6194878647
235819.1,348.6194878647
236319.1,348.6194878647
236819.1,348.6194878647
237319.1,348.6194878647
237819.1,348.6194878647
238319.1,348.6194878647
238819.1,348.6194878647
239319.1,348.6194878647
239819.1,348.6194878647
240319.1,348.6194878647
240819.1,348.6194878647
241319.1,348.6194878647
241819.1,348.6194878647
242319.1,348.6194878647
242819.1,348.6194878647
243319.1,348.6194878647
243819.1,348.6194878647
244319.1,348.6194878647
244819.1,348.6194878647
245319.1,348.6194878647
245819.1,348.6194878647
246319.1,348.6194878647
246819.1,348.6194878647
247319.1,348.6194878647
247819.1,348.6194878647
248319.1,348.6194878647
248819.1,348.6194878647
249319.1,348.6194878647
249819.1,348.6194878647
250319.1,348.6194878647
250819.1,348.6194878647
251319.1,348.6194878647
251819.1,348.6194878647
252319.1,348.6194878647
252819.1,348.6194878647
253319.1,348.6194878647
253819.1,348.6194878647
254319.1,348.6194878647
254819.1,348.6194878647
255319.1,348.6194878647
255819.1,348.6194878647
256319.1,348.6194878647
256819.1,348.6194878647
257319.1,348.6194878647
257819.1,348.6194878647
258319.1,348.6194878647
258819.1,348.6194878647
259319.1,348.6194878647
259819.1,348.6194878647
260319.1,348.6194878647
260819.1,348.6194878647
261319.1,348.6194878647
261819.1,348.6194878647
262319.1,348.6194878647
262819.1,348.6194878647
263319.1,348.6194878647
263819.1,348.6194878647
264319.1,348.6194878647
264819.1,348.6194878647
265319.1,348.6194878647
265819.1,348.6194878647
266319.1,348.6194878647
266819.1,348.6194878647
267319.1,348.6194878647
267819.1,348.6194878647
268319.1,348.6194878647
268819.1,348.6194878647
269319.1,348.6194878647
269819.1,348.6194878647
270000,348.6194878647
