time,TF-1306,TF-1308,TF-1318,TF-1320,TF-1322,TF-1332,TF-1334,TF-1336,TF-1504,TF-1506,TF-1508,TF-1518,TF-1520,TF-1522,TF-1532,TF-1534,TF-1536,TF-1704,TF-1708,TF-1718,TF-1732,TF-1734,TF-1736,TS-1301,TS-1302,TS-1303,TS-1305,TS-1307,TS-1309,TS-1310,TS-1311,TS-1312,TS-1313,TS-1314,TS-1315,TS-1317,TS-1319,TS-1321,TS-1323,TS-1324,TS-1326,TS-1327,TS-1328,TS-1329,TS-1333,TS-1337,TS-1338,TS-1341,TS-1342,TS-1343,TS-1501,TS-1502,TS-1503,TS-1505,TS-1507,TS-1509,TS-1510,TS-1512,TS-1513,TS-1514,TS-1515,TS-1517,TS-1521,TS-1523,TS-1524,TS-1526,TS-1527,TS-1528,TS-1529,TS-1535,TS-1537,TS-1538,TS-1541,TS-1542,TS-1543,TS-1701,TS-1702,TS-1703,TS-1705,TS-1707,TS-1709,TS-1710,TS-1711,TS-1712,TS-1713,TS-1714,TS-1715,TS-1716,TS-1717,TS-1719,TS-1723,TS-1724,TS-1725,TS-1727,TS-1728,TS-1729,TS-1731,TS-1733,TS-1735,TS-1737,TS-1738,TS-1739,TS-1740,TS-1741,TS-1742,TS-1743,TS-7301,TS-7302,TS-7303,T_out_bulk,mdot_in_total,mdot_out_total,picard_its,upcomer_outlet_main
13638.3,423.13988709068,407.67305207868,424.12208888942,423.15819480741,407.71152614032,424.1031543431,423.15850809532,407.70906072335,415.49962248771,419.61771110544,405.4350355339,420.46696097898,419.63860201609,405.47669732421,420.59724929314,419.63654633286,405.46990332986,411.48759627874,399.9147602615,411.57873750315,411.49361599511,410.99430296941,399.94795220666,401.23798723013,404.128510846,418.41947388026,430.3046229222,417.23152127975,397.91865448989,390.65709775127,410.52733003447,403.11486097278,394.11594438693,394.29379164838,394.13326600769,417.4194620138,430.61686199497,411.43567524814,397.79163479917,390.84298310531,402.10269192712,394.27718299462,394.46810937909,394.30342225096,430.29417497453,398.03954132642,390.9192330516,394.26076152059,394.44776937008,394.28056282104,401.09026081744,403.81581685629,417.4517875344,429.18172992073,416.34005664466,397.80379731061,390.82442022674,402.7299053155,394.15742940845,394.32675017788,394.17299034814,416.48134199638,410.70444470572,397.6888445904,391.00383393171,401.77680466889,394.31663402094,394.4995764518,394.34244417614,418.03097784213,397.9244339265,391.07607147375,394.29966499248,394.47883307157,394.31915166679,400.65337233034,402.93058908985,414.94164072331,426.27377555354,414.00690576211,397.36111477533,390.94662892422,408.12836991162,401.62498480189,394.05514040792,394.20683882161,394.06996258338,402.93191685389,414.03766542174,426.57917584655,397.27261862346,391.11287581324,409.35141366113,394.20750958952,394.37176304725,394.23177064788,413.43512053024,426.29251551299,415.61865608262,397.48091619036,391.1796978578,409.63813350879,400.62558322805,394.19078671421,394.35140508407,394.20898902698,363.86365102665,364.16942074359,365.32958805202,404.12407298053,0.0050004191020584,0.0050006612892523,5,353.89387351379
14638.3,425.59991247937,408.76621418043,426.77164302284,425.62029612513,408.80786045634,426.75125294691,425.6208755272,408.80539251257,417.48547307466,421.78408022552,406.35121319628,422.80078975065,421.80703533814,406.39615815836,422.94250152878,421.80520556142,406.38909682366,413.1488792953,400.4664223498,413.24528013808,413.1555461598,412.53759030513,400.50236358291,401.6520216274,405.01258540757,420.72323444106,433.34393055769,419.18410878452,397.97147897929,390.34682845418,412.14483062895,403.72877651524,393.90467040714,394.09967194539,393.92503663434,419.65268490843,433.68509728795,412.86459159087,397.82969663106,390.53646843537,402.59983109546,394.07008448084,394.27893736004,394.09967888681,433.33364058525,398.10064090562,390.61325015956,394.05311316414,394.25811715058,394.07622829774,401.47470802931,404.64931637509,419.64063649753,432.09454254099,418.19467551091,397.83885483253,390.51844842815,403.29736260644,393.94343550101,394.12895894732,393.96191688903,418.60212171229,412.05280082975,397.71036981871,390.70135035456,402.23354486538,394.10672775779,394.30662405387,394.13579033089,420.01622228155,397.96763288814,390.77396965402,394.08915306038,394.28533883346,394.1118339369,400.95696941049,403.63531984285,416.86637756299,428.89696582956,415.63534617528,397.33680802104,390.62107210786,409.45459031458,402.07361265058,393.81046012294,393.97637108337,393.82800327164,403.63696452581,415.89911035784,429.22935676268,397.23724285904,390.79022287918,410.76678094046,393.96706067976,394.14618799012,393.99431324198,415.22954401525,428.91786314337,417.37019769589,397.46454505877,390.85718914402,411.07467928527,400.95198803112,393.94962819095,394.12518201905,393.97078049713,363.89436019538,364.20095512758,365.33002981784,404.71250021823,0.0050004107502385,0.0050006229920818,5,353.8898628617
15638.3,428.07561202253,409.89060346476,429.44631520161,428.09802214718,409.93531678324,429.42444950183,428.09887343367,409.93282081144,419.50271567033,423.95920929119,407.29277634976,425.1513527064,423.98414498741,407.34089803117,425.30481856509,423.98257268203,407.33354588458,414.81770571544,401.035942659,414.91928445498,414.82504482178,414.08282558958,401.07449808852,402.14234003475,405.98033146087,423.07462415669,436.40170050525,421.16312048943,398.0639794915,390.05861454977,413.83246041971,404.38376229432,393.72368937321,393.93674715103,393.74727687541,421.93603736728,436.77238066723,414.32503069889,397.90708472712,390.25260520857,403.13858125931,393.89352433433,394.12120756399,393.92660088959,436.3915761717,398.20153704873,390.33001327679,393.87591273631,394.09983567417,393.9025159509,401.93172723887,405.56182890695,421.87087327456,435.01991128918,420.07100813661,397.91153318924,390.23295351257,403.90286625012,393.75805976543,393.96065119941,393.77963930829,420.76678067253,413.42857763467,397.76920432896,390.41993123738,402.72908129169,393.92568838604,394.14340119481,393.95812648856,422.02190624905,398.04857337749,390.49302815721,393.90742014822,394.12150404444,393.93346395005,401.32464363151,404.40920719501,418.82144770019,431.52290735138,417.27734251409,397.34511172349,390.31197343816,410.83414736245,402.55404711279,393.59000588532,393.77093253794,393.61044095374,404.41119483548,417.79327603885,431.88264962731,397.23425572941,390.48461852676,412.23225465909,393.75112914136,393.94592749814,393.78148387485,417.06028271465,431.54596703252,419.13388277855,397.48093584418,390.55180477372,412.56042534782,401.31120768975,393.73288549863,393.92419061772,393.75714684298,363.93056463521,364.23604065096,365.33008911889,405.33039858495,0.0050004027499738,0.0050005857893032,5,353.88619995483
16638.3,430.58096797606,411.04612775923,432.1647495283,430.60536318347,411.09382997295,432.14138638026,430.60648330602,411.09127558124,421.56017596908,426.15693397845,408.25976958426,427.53704531035,426.18377482297,408.31098764591,427.70261505938,426.1824831665,408.30331753793,416.51079694824,401.62373160769,416.61745177839,416.51881956275,415.64266642247,401.66478733862,402.71108045782,407.02862455591,425.47772945677,439.50194129294,423.17495293206,398.19417835866,389.7929917708,415.58659403905,405.07726836274,393.57252047099,393.80440765494,393.59946444722,424.27189459245,439.90356151957,415.81885257101,398.02185897984,389.99184773836,403.71631638282,393.74698151357,393.99428155572,393.78364639907,439.49193734409,398.34018256963,390.06997127543,393.72865664138,393.97229498862,393.75888446349,402.46328392322,406.550120697,424.14669071052,437.98199106465,421.97553138547,398.01975306221,389.96842747244,404.5438124937,393.60073946325,393.82113538099,393.62555293673,422.97778345911,414.83366022771,397.86330769534,390.15998706075,403.26071970029,393.77291268746,394.00918778134,393.80882903113,424.05664917089,398.16510905011,390.2336506255,393.75388025513,393.98661708922,393.78341870036,401.75812510446,405.24894645619,420.8115051846,434.17622096859,418.93968778314,397.38386881245,390.01986555435,412.26366997072,403.06372347212,393.39319045289,393.58980784002,393.4166482187,405.25129925511,419.72307132996,434.56451832045,397.26153606397,390.19650845956,413.7465687383,393.55907835586,393.77022801905,393.5926263937,418.93066616022,434.201456018,420.91866883798,397.52786337571,390.26398382083,414.09434771922,401.70057606139,393.53994048916,393.74768748865,393.567434514,363.97390985505,364.27630730999,365.33177063272,405.97958474252,0.0050003950388281,0.0050005486162191,5,353.88511532333
17638.3,433.15650504644,412.2340068915,434.9890008481,433.182869118,412.2846493685,434.96412409123,433.18424225576,412.28199873832,423.69217608453,428.41647916566,409.25329763916,430.01797741307,428.44517477214,409.30755988307,430.19610552896,428.44417452782,409.29953832277,418.28039756869,402.23060604315,418.39203288027,418.28910142303,417.25103914872,402.27406850214,403.35927061382,408.15504951805,427.95894641541,442.71984250747,425.24309101873,398.36036056703,389.55065028694,417.41076546227,405.80855233344,393.45069259791,393.70205337729,393.48108461236,426.68175530349,443.15674801765,417.35680548866,398.17233156574,389.75478489528,404.33174544466,393.62994526625,393.89752773697,393.67027854043,442.70979069499,398.51482264388,389.83369261532,393.61084968778,393.87487182184,393.64479802145,403.07024729059,407.61168710519,426.49462318451,441.05611927344,423.93180301979,398.16171189329,389.72549000686,405.21941413679,393.47092862076,393.7097373104,393.49906805267,425.25677295263,416.27881674656,397.99090561181,389.92204006177,403.82711242311,393.64781460046,393.90327803744,393.68728624907,426.15018383686,398.31539986945,389.99633976389,393.62796272737,393.87998053493,393.66108759646,402.258077843,406.15200711716,422.86342940333,436.93260233856,420.64619496019,397.45123439211,389.74533775648,413.74694824405,403.60191300284,393.21944710343,393.43230449634,393.24601649384,406.15474290688,421.71048242926,437.35357493369,397.31726375587,389.92638658339,415.31892836508,393.39029484286,393.61835820522,393.42710288455,420.86439235612,436.96007995929,422.75456518333,397.60344477148,389.99420483968,415.68623973293,402.11872149204,393.37019628823,393.59495118256,393.40100852947,364.0289569135,364.32622887655,365.33918886278,406.66473989882,0.0050003930486917,0.0050016699389736,5,353.88803392186
18638.3,435.83014363817,413.471354291,437.94340773652,435.85847141275,413.52489555739,437.91698582569,435.86006551499,413.52212063443,425.92325508202,430.76533389265,410.2902629162,432.617995363,430.79584075307,410.34752084484,432.80914499664,430.7951298554,410.33912504003,420.14852350171,402.8726802546,420.26503408589,420.1578825817,418.93330050174,402.91846838895,404.08705721983,409.35856179563,430.53974644232,446.07426485472,427.38101920563,398.56142352448,389.34327218048,419.31322197921,406.57901105371,393.35911175345,393.63038603658,393.39301622391,429.18650340533,446.55129289045,418.94865241177,398.35744362639,389.55190597604,404.98533425901,393.54314503525,393.83147372249,393.58721676561,446.06403504544,398.72436799957,389.63104879006,393.52324895228,393.80812250618,393.56099758404,403.75262130163,408.74541429312,428.93620443722,444.26112489554,425.95333283562,398.33622201528,389.51458341602,405.93103480417,393.36933447893,393.62697178355,393.40086660548,427.6246989223,417.77382338845,398.15085335052,389.71546872852,404.42868063318,393.55093602895,393.82602279376,393.59402916798,428.31391357225,398.49827388878,389.78992648826,393.53023598311,393.80197223028,393.567021561,402.8243345068,407.11728447319,424.99890816236,439.81070846517,422.41045529696,397.54598526796,389.49665581176,415.29243819457,404.17004149211,393.06922219025,393.29869690739,393.09896789859,407.12041751887,423.77664897879,440.26894174434,397.4002527647,389.68167461851,416.96022094766,393.24508290439,393.49045261491,393.28520797301,422.87752730039,439.8404693179,424.65304032302,397.70647357074,389.7494732742,417.34793489879,402.565992127,393.22398267975,393.46614143223,393.25818202214,364.24078226269,364.52683505985,365.45077493884,407.39526386611,0.0050003832048918,0.0050012414822093,5,353.89597300084
19638.3,438.61452036806,414.77130745992,441.03327272953,438.64479237319,414.82768863447,441.00531905493,438.64658886213,414.82478487721,428.30197794765,433.25548213383,411.42125153163,435.38229846076,433.28774500966,411.48143062526,435.58503163604,433.28733985731,411.47267712023,422.29678326262,403.72840740794,422.4176718518,422.30671600553,420.87661122218,403.77645460169,404.89401505692,410.63957874577,433.22921944235,449.56013551502,429.59409482109,398.79708252744,389.16682183924,421.30178798692,407.39110526872,393.298972691,393.59047621944,393.33645114369,431.79658193096,450.08097015231,420.60038545956,398.57699955965,389.380202927,405.6786833477,393.48767471002,393.79708983653,393.53556142337,449.54959984597,398.96862425342,389.45973973849,393.46696911761,393.77303384146,393.50859412524,404.50987575858,409.95180774089,431.48219493587,447.59371025953,428.0471956948,398.5430230795,389.33218092087,406.68160073739,393.2970538662,393.57381861463,393.33204590717,430.09361526529,419.32623521128,398.3429505188,389.53763976253,405.06731287034,393.48327791597,393.77830405264,393.5300640676,430.55343846691,398.71353467418,389.61240538663,393.46172109392,393.75348927116,393.50223684261,403.45628671584,408.14575616443,427.23433766137,442.81293316033,424.24532389561,397.66825889314,389.27134236896,416.91145139899,404.77307056907,392.94371682424,393.19007928301,392.9767045111,408.14930411447,425.93907781792,443.31183500953,397.51059739047,389.46054563015,418.68084889053,393.12457019036,393.38752949339,393.16807326952,424.98352137095,442.84499564567,426.62557321642,397.83705014763,389.52844722964,419.09057460649,403.04544268088,393.10244469231,393.36228685324,393.14009467936,364.46301652181,364.73430794475,365.56951739669,408.16780684507,0.0050003270455159,0.0050009970228396,5,357.33251089757
20638.3,441.48308694835,416.11373826406,444.22708604251,441.51526755729,416.17289730947,444.19756894855,441.51725694968,416.16987345807,430.73630757728,435.79029692548,412.5585022909,438.20916964739,435.82424034923,412.62152108126,438.42555278252,435.82416352202,412.61243636639,424.3739793957,404.47064809527,424.49909681695,424.38445818717,422.73521762137,404.52088073529,405.77946818867,411.99934322359,436.02773232313,453.16626633515,431.88311427186,399.06764575383,389.01630054031,423.38114145064,408.24715797612,393.27036441837,393.58242027893,393.31150197801,434.51360560987,453.73348866197,422.31432018458,398.8314435563,389.23496744264,406.41365585275,393.46368343376,393.79453556653,393.51549182483,453.15530944677,399.24807825075,389.31519526544,393.44216130702,393.76975788989,393.48775575408,405.34126381759,411.23210710996,434.13184734279,451.04166669828,430.21313312551,398.78232882715,389.17380531798,407.47323282029,393.25405242792,393.55024689021,393.29259629678,432.66407968731,420.93728971207,398.56757256211,389.3843315703,405.74480257691,393.44484893015,393.76013825954,393.49543314464,432.86792731763,398.96161409502,389.45968028219,393.42243231438,393.73454538321,393.46676757427,404.15319145597,409.2388424321,429.56485912198,445.92328298966,426.14670130971,397.8182021329,389.06605922948,418.60715231555,405.4121669586,392.84269709358,393.10621353938,392.87901668538,409.24281457079,428.19448373367,446.46516157798,397.64870425566,389.25985849699,420.48188327027,393.02852998925,393.30936815673,393.07551362429,427.1790711024,445.95763573953,428.66742615749,397.99567788749,389.32807758771,420.91551576011,403.55850051674,393.00536904368,393.28317571809,393.04656011477,364.66019085561,364.91505284794,365.67175429244,408.98362995928,0.0050003237769159,0.0050010242253014,5,357.46123754995
21638.3,444.44202428063,417.5106477259,447.52815345001,444.47606868634,417.57252165417,447.49702772351,444.47824968874,417.56939282306,433.262801356,438.40664147047,413.74363712752,441.13272517137,438.4421759784,413.80942575284,441.36318644056,438.44246344071,413.800032183,426.52709353974,405.24955218136,426.65641889634,426.53811862013,424.65795445724,405.30191281317,406.74275900225,413.43932056224,438.93267126342,456.88257840125,434.24747866825,399.37370362507,388.88975936745,425.55327845833,409.14903887872,393.27253987157,393.6055308216,393.31746919797,437.33575288623,457.49809014929,424.09143158114,399.12147558932,389.11415218665,407.19193292689,393.47053076892,393.82323292583,393.52642151699,456.87110878346,399.56350373738,389.19526745203,393.44817683229,393.79770231562,393.4978795928,406.24606150908,412.58772552867,436.88221331955,454.59446463661,432.45010258124,399.0546422385,389.03767986146,408.30764509274,393.2395807674,393.55556208015,393.28181526599,435.33391999656,422.60758796467,398.82532782897,389.2536803029,406.46270204677,393.43499359263,393.77092774188,393.4895366724,435.25597775008,399.24320008773,389.32979679133,393.41170762458,393.74453099703,393.46000005884,404.91432807466,410.39793351311,431.98625719822,449.12970294229,428.11197299789,397.99620645982,388.8794457013,420.38065971627,406.08856813217,392.76546609002,393.04645423407,392.80525832884,410.40233907322,430.53934994172,449.71618090383,397.81506177382,389.07819644349,422.36276994362,392.9563290737,393.25538346045,393.00695100343,429.46136198832,449.1663281039,430.77561369755,398.18293856389,389.1468737414,422.82207712251,404.10626590318,392.93211797488,393.22821492388,392.97699062667,364.8326608038,365.07026059569,365.75584634195,409.84305752491,0.0050003172438839,0.0050009889489191,5,357.53422763821
22638.3,447.41083149979,418.95350941905,450.80341606313,447.4466581584,419.01800879709,450.77058292252,447.44904135965,419.01480984728,435.80411265695,441.02599390197,414.96845995143,444.02327168591,441.06299476347,415.03692743727,444.26797587257,441.0636923756,415.02726201413,428.64333287429,406.05901807027,428.77691743486,428.65490566933,426.57674861037,406.11344047591,407.7834229532,414.96011732349,441.8947806501,460.56551788882,436.64678078275,399.71574243764,388.78661815359,427.80868777549,410.0963368311,393.30463958096,393.65900310823,393.35354814318,440.22333859769,461.22508748952,425.91416736981,399.44763943954,389.01706977172,408.01372013155,393.50742208125,393.88244463222,393.56761786225,460.5537005111,399.91550756766,389.0992064926,393.4842147164,393.85612241592,393.53822336816,407.22373397429,414.01922545714,439.68379529407,458.10803293298,434.71744324926,399.36039947417,388.92327069127,409.18430568448,393.25284562883,393.5890230473,393.29896128351,438.06324373226,424.3194222227,399.11670178517,389.14505376869,407.22109928826,393.45297909167,393.80999656953,393.51170455977,437.66361681457,399.55883648571,389.22206369575,393.42880832667,393.78276349698,393.48125559127,405.73913831937,411.62355056853,434.4484810632,452.2869755828,430.09979240596,398.2026738579,388.71106604312,422.22200984407,406.80148082614,392.71145867209,393.01028906816,392.75491646098,411.6284032098,432.93325593383,452.91352264256,398.01009138957,388.91504596534,424.30381118735,392.90744304643,393.22510662408,392.96192102543,431.78384712316,452.32571271659,432.89541952423,398.39929537814,388.98427682525,424.7898108963,404.68862081655,392.88216329531,393.19693062115,392.9309156045,364.98964099759,365.20935191366,365.82652454662,410.73291218291,0.0050003105471579,0.0050009594202855,5,357.61596461363
23638.3,450.33103144296,420.42932154964,453.97799121448,450.36852517293,420.49635787596,453.94335580678,450.37115812333,420.49312501745,438.30584921273,443.59152632717,416.2202794544,446.80877212231,443.62984657433,416.29133486621,447.06777648425,443.63102995776,416.28143515724,430.65985357033,406.88754840279,430.79775555609,430.67200507461,428.44191346018,406.94396584331,408.90121444237,416.5600764819,444.85471359692,464.12609356056,439.0429101458,400.09376878933,388.70671837721,430.12607761964,411.08514409332,393.36603414614,393.74224429119,393.41914301154,443.12190107322,464.82168596779,427.7594037121,399.80991458719,388.9434843535,408.87662159976,393.57374896507,393.97160126949,393.6385121206,464.11410737098,400.304061717,389.02675132079,393.54966486636,393.94444777422,393.60821538101,408.27397460726,415.5249098727,442.47715773431,461.49335626031,436.97695153022,399.69957701724,388.83043537278,410.0992114041,393.29327913633,393.6500980688,393.34349690523,440.79749249588,426.04959919031,399.44164468662,389.05823716857,408.01750205071,393.49825963139,393.87683967526,393.56143028222,440.05162163785,399.90845877446,389.13624093624,393.47318630837,393.84873640021,393.53002485431,406.62729782872,412.91395389767,436.89218261689,455.30634357021,432.07192863801,398.43758051602,388.56080640244,424.10967529993,407.5467418461,392.68031147681,392.9973941418,392.72765730825,412.91927020369,435.32169788421,455.9646830153,398.23373966455,388.77022672476,426.27513200885,392.88152128483,393.21823106672,392.9401105221,434.09812143384,455.34701464727,434.98761606575,398.64465981584,388.84008917118,426.78708588329,405.30310729415,392.85515381177,393.18901566104,392.90802008473,365.140126361,365.34109365337,365.89046413833,411.64393069781,0.0050003007582006,0.0050001759277666,5,357.69431119848
24638.3,453.17498618934,421.91681236093,457.03680036637,453.21405906225,421.98632211116,457.00028060908,453.21697731848,421.98306953604,440.7419527483,446.07688975867,417.47834267855,449.47525115562,446.11641563769,417.55192001994,449.74855107034,446.11814396544,417.54180272734,432.56517621877,407.71658569058,432.70744428711,432.57794221678,430.23057648569,407.77493681285,410.09594154301,418.23461453154,447.77757512848,467.55529010153,441.41752591438,400.50698990378,388.6500625377,432.48174676659,412.10882327441,393.4562576013,393.85479713815,393.51376931492,445.99471232995,468.28001594877,429.61055632186,400.20737556091,388.89334587061,409.77578283825,393.66904392677,394.09024714804,393.73862294308,467.54329859888,400.7281322219,388.97783900035,393.64406166073,394.06222472382,393.70737472886,409.3965489594,417.10015069362,445.22751036696,464.74171523438,439.21031967754,400.07136092755,388.75918230631,411.04565390116,393.36045243273,393.73836713997,393.41497260569,443.50001861527,427.7815232486,399.7992136316,388.99319016851,408.84698335237,393.57040720939,393.97104213596,393.63827116803,442.40567033117,400.29100987015,389.07227515315,393.54441439963,393.94203597307,393.60586510266,407.57858241728,414.26447075752,439.28320212413,458.18023690534,434.01046140877,398.70012643382,388.42871045015,426.02001740233,408.31758767247,392.6717285458,393.00748409031,392.72316313993,414.27026641817,437.6685983863,458.86332087897,398.48508168434,388.64373458698,428.25280195581,392.87826493015,393.23447291151,392.94120442778,436.37796810178,458.22271984481,437.03830983821,398.91798018649,388.71429822052,428.78801655867,405.94499860682,392.85079269937,393.20418809175,392.90799000467,365.29079458962,365.47192627962,365.9538031686,412.57026299169,0.0050002958212435,0.0050002838439728,5,357.76996805438
25638.3,455.94432738685,423.40892698658,459.99361924607,455.98493323968,423.48087609987,459.9551390635,455.98814523795,423.47759224829,443.11247478937,448.48469186747,418.73627619441,452.03714396256,448.52535448288,418.81233587341,452.32472592291,448.52765608926,418.80199396993,434.3744649946,408.54169359544,434.52110169136,434.3878634643,431.94715758814,408.60191980179,411.36714148961,419.97685196875,450.65084428847,470.8706458427,443.76343036709,400.95376967723,388.61669381394,434.85714635258,413.16014709902,393.5748528266,393.99616900734,393.6368826949,448.82618937959,471.62010411567,431.45786751916,400.63814653705,388.86666952577,410.70531720577,393.79284056769,394.23788327175,393.86739877549,470.85877952804,401.18565443747,388.95247655997,393.76694214468,394.20895658737,393.83515153456,410.59096722715,418.73802591231,447.92257302046,467.87101609792,441.41047673239,400.47410000238,388.70955827374,412.01637648961,393.45392753193,393.85335645865,393.51286207379,446.15545902159,429.5054984334,400.18752042852,388.94993454728,409.70361886675,393.66897602305,394.09212551366,393.74169526956,444.72060882591,400.70440932512,389.03018015161,393.64204936965,394.06218535776,393.70824547511,408.59253316429,415.66815963053,441.61016845181,460.92778703867,435.90891045661,398.98868910491,388.31488295296,427.93487896502,409.10683056743,392.68535753217,393.04016949512,392.74099240412,415.67444553382,439.95945701339,461.63110305527,398.76225971444,388.53564865708,430.22276672743,392.8973114273,393.2734357863,392.96475325521,438.61254442182,460.97200615315,439.04297488803,399.2172016331,388.60697745559,430.77739169637,406.60866247699,392.86872103096,393.24205411727,392.93037815081,365.44575730776,365.60594142187,366.02128851028,413.51158258723,0.0050002904408653,0.005000261125388,5,357.84620916378
26638.3,458.64394229658,424.89849091666,462.86077790721,458.68606685151,424.97286862278,462.82026265148,458.68955999357,424.96952172928,445.41976421496,450.82044000076,419.98747772539,454.50722805177,450.8622024539,420.06600112545,454.80906495454,450.86508284112,420.05540908062,436.10065494651,409.35789887466,436.25164165795,436.11469011427,433.59804999148,409.41994408424,412.71371168808,421.77890524639,453.47313793269,474.09230594252,446.07813749762,401.43180839601,388.60665659479,437.24032157418,414.23265063688,393.72123054179,394.1656789248,393.78774568141,451.61273110795,474.86392571615,433.29568224991,401.09963882875,388.86348690923,411.65949926785,393.94453575752,394.41381696873,394.02408789967,474.08064750752,401.67382574262,388.95068681439,393.91770753441,394.3839531219,393.99079646943,411.85610745041,420.43062350643,450.56125007997,470.901741642,443.57511591253,400.90548614749,388.68161571831,413.00492406378,393.57312571786,393.99439489883,393.63643819884,448.760486297,431.21598150526,400.60396986717,388.92851161122,410.58167993098,393.79337362477,394.23940684334,393.87096081337,446.99502226879,401.14584656279,389.00998866375,393.76550261868,394.20850357825,393.83642619203,409.66806296131,417.11714233508,443.87293968876,463.57052880795,437.76564374145,399.30101008593,388.21942004141,429.84291913315,409.90818960084,392.72068454733,393.09484136674,392.78048285491,417.12392221814,442.19187588792,464.29140884134,399.06272911877,388.44605575867,432.17788206544,392.93813083672,393.33449655446,393.01007820413,440.79878530063,463.61643476564,441.0009070593,399.53956489631,388.51820852262,432.74789681504,407.28869144443,392.90841380906,393.30199376836,392.97450890552,365.60773513615,365.74595483145,366.09261339242,414.46649001214,0.0050002849875191,0.0050002384661224,5,357.92888579231
27638.3,461.28768197898,426.38223150302,465.66576984198,461.33133897988,426.45904510717,465.62315545746,461.33508139864,426.45559028062,447.67816982579,453.09811122847,421.22903557111,456.91278036504,453.1409658833,421.31001907539,457.22887855921,453.14441002308,421.29913995146,437.768587015,410.16300930856,437.92387592917,437.78325432361,435.19634859119,410.22681905886,414.13363787055,423.63310249832,456.25301802977,477.25040284589,448.36458130915,401.93845021532,388.61994359032,439.62559031434,415.32127631901,393.89461120077,394.36240433337,393.96539979922,454.36033360347,478.04354734313,435.12225613378,401.58893654378,388.88378616887,412.63348650771,394.12333190686,394.61710778525,394.20771102608,477.23897956967,402.18954271591,388.97244852144,394.09556494658,394.58627660618,394.17333328918,413.18993805397,422.17027187735,453.15241863444,473.86442558833,445.70738368257,401.36286353182,388.67535568748,414.00628226077,393.71727513491,394.16056690799,393.78475073241,451.32139910241,432.91137416289,401.04564790871,388.92891880926,411.47635106765,393.94280930441,394.41195141319,394.02509524187,449.23377052733,401.61222019104,389.01168917979,393.91398797476,394.38005850867,393.98943757229,410.80317073735,418.60384773904,446.08131026496,466.13994124011,439.58449699773,399.63450837602,388.14234742874,431.73918677886,410.71689494001,392.77699402089,393.17063857572,392.84074203613,418.61111821851,444.37305759095,466.8777014972,399.38365316877,388.37498040914,434.11714496329,392.99998658763,393.41677280696,393.07626296995,442.94306660043,466.18751417963,442.91768907406,399.8820505048,388.44801039968,434.69904103457,407.98057886761,392.96914012124,393.38312840238,393.03946991137,365.77839586322,365.89365567047,366.16777752959,415.43567088556,0.0050002801720196,0.0050002161659339,5,358.00994124994
28638.3,463.90327387803,427.86103026388,468.46313792441,463.94850419934,427.94030085131,468.41837959689,463.95244052287,427.936685365,449.92116126285,455.34546476124,422.46226571842,459.30754015885,455.38943320134,422.54571847829,459.63798252061,455.39340384267,422.53450855064,439.42660798618,410.95916820364,439.58612635411,439.44189333968,436.76765041929,411.02469367918,415.62391860273,425.53293491331,459.01431136555,480.39916190848,450.6340959644,402.47101531408,388.65646766329,442.01447811292,416.42277593127,394.09404641,394.58522430509,394.16872721468,457.08875350538,481.21881297386,436.94117653263,402.10319955526,388.92747374066,413.62377506003,394.32825905688,394.84661086148,394.41712431438,480.38785992126,402.72983585691,389.01765751936,394.29954910478,394.81478541877,394.38162182218,414.58944113957,423.95050470158,455.72035474906,476.81268655205,447.81887659365,401.84356312443,388.6906939259,415.01727758045,393.88543522147,394.35075926946,393.95669086491,453.85836269687,434.59544744179,401.50972726411,388.95106627584,412.3841835185,394.11631980059,394.60862048322,394.20296199189,451.45152066367,402.10057495979,389.03518202252,394.08654689262,394.57571468938,394.16614672374,411.99486801861,420.1219888542,448.26044518965,468.6905865996,441.37776095552,399.98661850268,388.08360994726,433.62603458704,411.53006997954,392.8534023673,393.26650520169,392.92072124307,420.12974085604,446.52404985115,469.44778794863,399.7223115808,388.32236190999,436.04801922689,393.08197058922,393.51918136842,393.16222997984,445.06624717615,468.73985275415,444.80871040621,400.24181718288,388.39631434614,436.63927668489,408.68114760027,393.04999765144,393.48437916643,393.12418813865,365.95882445359,366.04974525081,366.24825948017,416.42300617579,0.0050002751302238,0.005000171089989,5,358.09923099897
