time,temp_in,temp_mid,temp_out
102819.1,305.29382288502,300.01043049504,300.00027791383
103319.1,305.34958296235,300.01052921686,300.00028469661
103819.1,305.39362223412,300.0106114738,300.00029092987
104319.1,305.43684343986,300.01067751755,300.00029633185
104819.1,305.48019684834,300.0107347706,300.00030092376
105319.1,305.52354714187,300.010790144,300.00030494079
105819.1,305.56687257364,300.01084649415,300.00030869662
106319.1,305.61017519857,300.01090378535,300.0003124361
106819.1,305.65345523365,300.01096137661,300.00031626355
107319.1,305.69671297102,300.01101899376,300.00032017443
107819.1,305.73994893457,300.01107664039,300.00032413012
108319.1,305.78316455003,300.01113436077,300.00032810632
108819.1,305.82635827608,300.01119216937,300.00033209914
109319.1,305.85475529525,300.01116881419,300.00033273265
109819.1,305.87290922326,300.01102271631,300.00032689117
110319.1,305.89019648474,300.01079759521,300.00031449002
110819.1,305.90709129566,300.01054757228,300.00029739561
111319.1,305.92347198964,300.0103013615,300.00027818375
111819.1,305.93932342323,300.01006402191,300.0002589361
112319.1,305.95464225598,300.00982324563,300.00024062579
112819.1,305.96942404391,300.00958339624,300.00022330605
113319.1,305.98366416115,300.00934656008,300.00020671671
113819.1,305.99735793183,300.00911286836,300.0001907083
114319.1,306.01050060647,300.00888243993,300.00017528445
114819.1,306.01985697461,300.00868146816,300.00016119563
115319.1,306.01576941705,300.00861444187,300.0001519503
115819.1,306.01041858708,300.00866058982,300.0001484558
116319.1,306.00518929745,300.00876005319,300.00015009862
116819.1,305.99990841678,300.00886767931,300.00015524867
117319.1,305.99453185443,300.00896875737,300.00016201781
117819.1,305.98906079556,300.00906548389,300.00016903331
118319.1,305.98349651653,300.00916190459,300.0001757574
118819.1,305.9778393731,300.00925932747,300.00018225201
119319.1,305.97208968168,300.00935759082,300.00018874597
119819.1,305.96624777341,300.00945645086,300.00019537466
120319.1,305.9603139775,300.00955585505,300.00020215754
120819.1,305.9057957474,300.00958024391,300.00020664231
121319.1,305.83418741278,300.00950901548,300.000207052
121819.1,305.76233222735,300.00937667679,300.00020320579
122319.1,305.69080272422,300.00922453204,300.00019610303
122819.1,305.61934855813,300.00907490049,300.00018728803
123319.1,305.54794694182,300.00893175146,300.00017811829
123819.1,305.47660113628,300.00879226647,300.00016932223
124319.1,305.40531058663,300.00865426859,300.00016103452
124819.1,305.27727590412,300.00825156032,300.00014537117
125319.1,303.43757807118,300.00436444766,300.00005914842
125819.1,300.55706706178,300.00123902303,300.00001228648
126319.1,299.89099465689,300.00007963374,299.99999865064
126819.1,299.90841614619,299.99987609219,299.9999976127
127319.1,299.97295771738,299.99992255524,299.99999888611
127819.1,300.00225249115,299.99997496588,299.99999970774
128319.1,300.00225249115,299.99997496588,299.99999970774
128819.1,300.00225249115,299.99997496588,299.99999970774
129319.1,300.00225249115,299.99997496588,299.99999970774
129819.1,300.0102327628,299.99998985707,299.99999985177
130319.1,301.34894035301,299.99998340861,299.99998572434
130819.1,302.89107027479,300.00016546936,299.99993496467
131319.1,302.45833138016,300.00223728072,299.99989773785
131819.1,301.39097007094,300.00510476804,299.9999124567
132319.1,301.4996974976,300.00662687434,299.99997351351
132819.1,301.80697358818,300.00674567962,300.00004705825
133319.1,302.0974945013,300.00660531847,300.00009647701
133819.1,302.37843926931,300.00681382451,300.00011237273
134319.1,302.65521355426,300.00724274408,300.00011273984
134819.1,302.92839575182,300.00765845521,300.00011763648
135319.1,303.19830929754,300.00800371413,300.00013217849
135819.1,303.46528273035,300.00830904385,300.00015077661
136319.1,303.72959290798,300.00859693546,300.00016810663
136819.1,303.99147314461,300.0088783851,300.00018322548
137319.1,304.25112225643,300.0091538301,300.00019742083
137819.1,304.393893734,300.00940989369,300.0002115088
138319.1,304.4182558365,300.00962103731,300.00022525188
138819.1,304.43615561481,300.0097763047,300.00023795968
139319.1,304.45582410866,300.00989226138,300.00024902196
139819.1,304.44688503483,300.00999549057,300.00025842557
140319.1,304.36057793612,300.01008609889,300.0002665997
140819.1,304.27495875237,300.01015811471,300.00027413217
141319.1,304.19424439344,300.01021267189,300.00028124394
141819.1,304.11520125054,300.01025994069,300.00028789436
142319.1,304.03559036542,300.01030799611,300.00029413353
142819.1,303.94797349903,300.01035678913,300.0003001922
143319.1,303.89329714836,300.01040192009,300.00030611272
143819.1,304.23920997202,300.01044181533,300.00031015624
144319.1,304.26574680233,300.01051076963,300.00031246983
144819.1,304.19540808811,300.01057219886,300.00031406162
145319.1,304.31054051551,300.01059185728,300.00031555094
145819.1,304.44020674184,300.01059857685,300.00031659267
146319.1,304.56657178118,300.0106312225,300.00031694542
146819.1,304.51801377759,300.01067388617,300.00031712077
147319.1,304.41650091082,300.01067963313,300.00031751599
147819.1,304.48041892711,300.01064643182,300.00031763981
148319.1,304.55708993238,300.01061869097,300.00031679677
148819.1,304.6312126291,300.01062448226,300.0003152094
149319.1,304.67047891772,300.01064779615,300.00031377771
149819.1,304.68989819014,300.01065929106,300.00031295744
150319.1,304.70850840911,300.01065049969,300.0003123995
150819.1,304.72738421095,300.01062989795,300.00031143058
151319.1,304.74624863156,300.01060726067,300.00030976881
151819.1,304.76506947785,300.01058623867,300.00030763871
152319.1,304.79051256086,300.01061396288,300.00030737302
152819.1,304.82938142071,300.01078132745,300.00031383923
153319.1,304.8582124424,300.01098096805,300.00032513155
153819.1,304.87627375874,300.01108063633,300.00033567394
154319.1,304.89381781673,300.01108110694,300.00034195645
154819.1,304.92119296371,300.01103538178,300.0003429323
155319.1,304.97995118143,300.01099093376,300.00034006613
155819.1,305.04031146323,300.01096189275,300.00033567906
156319.1,305.09995257197,300.01094352352,300.00033152964
156819.1,305.15927323232,300.01092756812,300.00032819187
157319.1,305.13711022744,300.01093742773,300.00032681271
157819.1,304.97296110155,300.01100637588,300.00032968713
158319.1,304.90517123171,300.01106493053,300.00033513018
158819.1,304.92538999047,300.01107452629,300.00033997339
159319.1,304.94985795935,300.01106492231,300.00034248436
159819.1,304.97318047099,300.0110654366,300.00034286917
160319.1,304.94989896264,300.01110605076,300.0003438291
160819.1,304.84823187704,300.01116429785,300.00034691241
161319.1,304.92400357679,300.0111038133,300.00034665124
161819.1,305.02513434813,300.01103788137,300.00034409147
162319.1,305.12388423956,300.01102717892,300.00034057976
162819.1,305.21620351828,300.01102614641,300.00033642252
163319.1,305.30752438453,300.01100329397,300.00033220237
163819.1,305.39822004682,300.01095792315,300.00032776173
164319.1,305.48823145572,300.01090365917,300.00032266059
164819.1,305.5775571714,300.01084898775,300.00031685909
165319.1,305.66620472372,300.010794881,300.00031071701
165819.1,305.75418024545,300.01074009578,300.0003045834
166319.1,305.81720043914,300.01070752739,300.0002995672
166819.1,305.84213871679,300.01072774993,300.00029740005
167319.1,305.86479750999,300.01078241008,300.00029832035
167819.1,305.8880113202,300.0108467526,300.00030162223
168319.1,305.91130368676,300.01090935772,300.00030618607
168819.1,305.9345997344,300.01096972572,300.0003110619
169319.1,305.95790342955,300.01102977901,300.00031579819
169819.1,305.98121594428,300.01109025014,300.00032036706
170319.1,306.00453722848,300.01115105578,300.00032489271
170819.1,306.02786726141,300.01121207235,300.00032946098
171319.1,306.05120603211,300.01127328516,300.00033408777
171819.1,306.07455353104,300.01133470782,300.00033876084
172319.1,306.02346455746,300.01137839451,300.0003428981
172819.1,305.96557888509,300.01139767996,300.00034618114
173319.1,305.90840501996,300.01139803995,300.00034846198
173819.1,305.8512147614,300.011391005,300.00034981495
174319.1,305.79384327966,300.01138429304,300.00035054978
174819.1,305.73629282541,300.01137928153,300.00035105738
175319.1,305.67856694402,300.01137469088,300.00035160152
175819.1,305.62066252498,300.01136962834,300.00035224602
176319.1,305.56257787035,300.0113639759,300.0003529376
176819.1,305.50431222974,300.01135783376,300.00035361706
177319.1,305.44586334501,300.01135124231,300.00035426357
177819.1,305.49968011125,300.01134643961,300.00035465045
178319.1,305.64932234235,300.0113583888,300.00035470327
178819.1,305.80271765771,300.0114006208,300.00035487143
179319.1,305.95378175891,300.01146565888,300.00035578405
179819.1,306.10379417791,300.01153597517,300.00035771809
180319.1,306.25294194045,300.01160150378,300.00036038292
180819.1,306.40123343987,300.01166181824,300.00036322413
181319.1,306.5486859946,300.01171933787,300.00036586096
181819.1,306.69531750906,300.01177527168,300.00036822858
182319.1,306.84114651925,300.01182970328,300.0003704285
182819.1,306.98619705082,300.01188253325,300.000372551
183319.1,307.11632438071,300.01193424543,300.0003746729
183819.1,307.15610880186,300.01198661597,300.00037711314
184319.1,307.19006642435,300.01203088964,300.00037983393
184819.1,307.22518261507,300.01206408178,300.00038255473
185319.1,307.26042805316,300.01209165457,300.00038498877
185819.1,307.29563789025,300.01212004355,300.00038706066
186319.1,307.3308209654,300.01215010917,300.00038891076
186819.1,307.36598045275,300.01218082933,300.00039072728
187319.1,307.40111590694,300.01221150576,300.00039260435
187819.1,307.43622741742,300.01224204218,300.000394535
188319.1,307.47131515192,300.01227252888,300.00039648128
188819.1,307.50637930579,300.01230301016,300.00039842351
189319.1,307.52607726531,300.01233471272,300.00040044801
189819.1,307.53864373982,300.01236659706,300.00040260486
190319.1,307.55100426319,300.012396993,300.00040485518
190819.1,307.56347131947,300.01242596018,300.00040712039
191319.1,307.57594862991,300.01245453123,300.00040934539
191819.1,307.58842648745,300.01248332925,300.00041152791
192319.1,307.60090588624,300.01251236652,300.00041369745
192819.1,307.6133869779,300.0125414923,300.00041587884
193319.1,307.62586975066,300.01257064298,300.00041807762
193819.1,307.63835420366,300.01259982336,300.00042028831
194319.1,307.65084033508,300.01262904541,300.00042250584
194819.1,307.66276765197,300.01265693849,300.00042467115
195319.1,307.67331034275,300.01268027248,300.00042662566
195819.1,307.68377770073,300.01269990572,300.00042833003
196319.1,307.69426243364,300.01271792764,300.00042982307
196819.1,307.7047491048,300.01273579201,300.00043118779
197319.1,307.7152357241,300.01275391557,300.00043250818
197819.1,307.72572243749,300.01277220231,300.00043383561
198319.1,307.73620950151,300.01279052535,300.00043518374
198819.1,307.74669676666,300.01280884895,300.00043654571
199319.1,307.7571841555,300.01282717967,300.00043791251
199819.1,307.76767166677,300.01284552471,300.0004392804
200319.1,307.77815930306,300.01286388536,300.00044064955
200819.1,307.79191782271,300.0128776258,300.00044181069
201319.1,307.80637729199,300.01288685371,300.00044267132
201819.1,307.82082086283,300.01289403174,300.00044325929
202319.1,307.83524613101,300.01290096347,300.00044367363
202819.1,307.84966486495,300.01290814286,300.00044402259
203319.1,307.8640777904,300.0129154551,300.00044437416
203819.1,307.87848482578,300.01292277035,300.00044474694
204319.1,307.89288583908,300.01293006106,300.00044513272
204819.1,307.90728083566,300.01293733649,300.00044552068
205319.1,307.92166982887,300.01294460245,300.00044590661
205819.1,307.93605283156,300.01295185927,300.00044629083
206319.1,307.93314186495,300.01296884113,300.00044714019
206819.1,307.90783040071,300.01300491613,300.00044915636
207319.1,307.88125379162,300.01305159379,300.00045239287
207819.1,307.85489440261,300.01309994421,300.0004565011
208319.1,307.82848561048,300.01314699514,300.00046100293
208819.1,307.80198997452,300.01319330682,300.00046555066
209319.1,307.77540979848,300.0132396183,300.00047002316
209819.1,307.74874557059,300.01328603507,300.00047444735
210319.1,307.72199734545,300.0133324561,300.00047887705
210819.1,307.69516544615,300.01337883919,300.00048333541
211319.1,307.66824913342,300.01342518889,300.00048782065
211819.1,307.6418516231,300.01346833906,300.0004921797
212319.1,307.63695347629,300.01339582011,300.00049113217
212819.1,307.6335004586,300.01322562123,300.0004832583
213319.1,307.62958509478,300.01301530178,300.00046964706
213819.1,307.62545968521,300.01280357975,300.00045275598
214319.1,307.62117293114,300.01260018517,300.0004350131
214819.1,307.61672193566,300.01240207455,300.00041782671
215319.1,307.61210473639,300.01220617364,300.0004015179
215819.1,307.60732022523,300.01201380629,300.0003858476
216319.1,307.60236726667,300.01182651629,300.00037051072
216819.1,307.5972447475,300.01164154994,300.00035536702
217319.1,307.59195154033,300.01145822227,300.00034045047
217819.1,307.50980664361,300.01134629769,300.00032876687
218319.1,307.37133954102,300.01133777439,300.00032306557
218819.1,307.22913455739,300.01138779355,300.00032338833
219319.1,307.08643309561,300.01145024467,300.00032807067
219819.1,306.94250069519,300.01150645876,300.00033484407
220319.1,306.79722853135,300.01155639788,300.00034194681
220819.1,306.65060398569,300.01160334878,300.00034862973
221319.1,306.29477895374,300.01163511814,300.00035483698
221819.1,305.9807890064,300.01163395079,300.00036051951
222319.1,306.03566700125,300.01162708331,300.0003654614
222819.1,306.11524227124,300.01167142527,300.00036995334
223319.1,306.2123116453,300.0117717715,300.00037467112
223819.1,306.4092738549,300.01184677562,300.00037825306
224319.1,306.61102683302,300.01188400283,300.00038026848
224819.1,306.80952763883,300.01190407858,300.00038053972
225319.1,307.00602333587,300.01192179958,300.00037938541
225819.1,307.20075095137,300.01193853764,300.00037750949
226319.1,307.33824893988,300.01184360839,300.00037100323
226819.1,306.69830962295,300.01163691305,300.00035991767
227319.1,305.42620352878,300.01144379367,300.00035180116
227819.1,305.13724488753,300.01123575992,300.0003473807
228319.1,305.33310647963,300.01101825719,300.00034142175
228819.1,305.54287714994,300.0109124073,300.00033273096
229319.1,305.81084995643,300.01093044078,300.00032384843
229819.1,306.10040294168,300.01099763226,300.00031797142
230319.1,306.38656527007,300.01105816062,300.0003157879
230819.1,306.66844185958,300.01110108705,300.00031552495
231319.1,306.94655437904,300.01113234772,300.00031516406
231819.1,306.70051533374,300.01131071905,300.00032110833
232319.1,306.29555258386,300.01161193504,300.00033753339
232819.1,306.40156352619,300.01170638126,300.00035307889
233319.1,306.54442412393,300.01162250609,300.00036029815
233819.1,306.67915969484,300.01149787266,300.00035732063
234319.1,306.82709389634,300.01139817437,300.00034756353
234819.1,306.69652267859,300.01132227254,300.00033679818
235319.1,306.27633454049,300.01125265287,300.00032949699
235819.1,306.4525435635,300.01118075272,300.00032561367
236319.1,306.67356739483,300.01115526498,300.0003234577
236819.1,306.88533907115,300.01120512122,300.00032239433
237319.1,307.09442233478,300.01129986057,300.0003230441
237819.1,306.85394752605,300.01142890252,300.00032796068
238319.1,306.58851960774,300.01153148645,300.00033665238
238819.1,306.72519896753,300.01154163497,300.0003441431
239319.1,306.88877548717,300.01152231072,300.00034765878
239819.1,307.04606728937,300.01153355101,300.00034759038
240319.1,307.20165699435,300.01157449401,300.00034631416
240819.1,307.04551665435,300.01160664593,300.0003458905
241319.1,306.49007706884,300.01157086555,300.00034627559
241819.1,306.4005056262,300.01146033744,300.00034578501
242319.1,306.55858681915,300.01135360175,300.00034307626
242819.1,306.72418447031,300.01132539077,300.00033885811
243319.1,306.88507217101,300.01137007994,300.00033543016
243819.1,306.77599147008,300.01142234986,300.00033447953
244319.1,306.55102359377,300.01142239096,300.00033550271
244819.1,305.96864058187,300.01133594885,300.00033627158
245319.1,305.52466696121,300.01116390247,300.00033450905
245819.1,305.5323603853,300.01097430608,300.00032935334
246319.1,305.74894881218,300.01087152857,300.00032219647
246819.1,306.15055596794,300.01090836522,300.00031616543
247319.1,306.55548358531,300.01105164969,300.00031421075
247819.1,306.95181976976,300.01123267689,300.00031727297
248319.1,307.34236895935,300.01140443069,300.00032393699
248819.1,307.33615482771,300.01157649489,300.00033341322
249319.1,307.13463381031,300.01177958471,300.00034694349
249819.1,307.10267667155,300.01185797308,300.00035847431
250319.1,307.18993972511,300.01177573652,300.00036234976
250819.1,307.2813034377,300.01162179769,300.0003573977
251319.1,307.36994146063,300.01146701491,300.00034610561
251819.1,307.44842023833,300.01132985566,300.00033248635
252319.1,307.41190913477,300.01124235966,300.0003212072
252819.1,307.36773714043,300.01118327897,300.00031351763
253319.1,307.32507704478,300.01112825699,300.00030851317
253819.1,307.28262200802,300.01106887024,300.00030468645
254319.1,307.24015099586,300.01100723272,300.00030096963
254819.1,307.19767551453,300.01094600374,300.00029699913
255319.1,307.15519628729,300.01088554292,300.00029285222
255819.1,307.11271641608,300.01082539463,300.00028869132
256319.1,307.07023451054,300.01076535633,300.00028459134
256819.1,307.02775004696,300.01070545299,300.00028054865
257319.1,306.98526288053,300.01064572401,300.00027654215
257819.1,306.98208850454,300.01062060204,300.00027379563
258319.1,307.00260605717,300.01064884632,300.00027343147
258819.1,307.02402555291,300.01071570636,300.00027566545
259319.1,307.0451145803,300.01079825575,300.00028005116
259819.1,307.06618186699,300.01088193372,300.00028576119
260319.1,307.06821932898,300.01096201317,300.00029195979
260819.1,306.95992681095,300.01103273232,300.00029813076
261319.1,306.86124034398,300.0110871772,300.00030398176
261819.1,306.79741328965,300.01112897566,300.00030935565
262319.1,306.12185581583,300.00882695352,300.00022847904
262819.1,303.33251491302,300.00385291877,300.00008324767
263319.1,300.48738819483,300.00088624073,300.00001407255
