Time,Xg,Yg,Zg
15.25482743,0.054834445,-0.065037641,0.037241935
15.26115199,0.052758236,-0.080877402,0.021830532
15.26747654,0.048842652,-0.096143572,-3.13E-05
15.2738011,0.043426582,-0.109593081,-0.025960925
15.28012565,0.036956108,-0.120160093,-0.051549178
15.28645021,0.029769971,-0.127082127,-0.071219809
15.29277476,0.021930926,-0.129932989,-0.079615583
15.29909932,0.013163483,-0.128572612,-0.073107807
15.30542388,0.002920771,-0.123053952,-0.050960698
15.31174843,-0.009440301,-0.113540317,-0.015771664
15.31807299,-0.024430874,-0.100277815,0.02697558
15.32439754,-0.04221857,-0.08364001,0.070135701
15.3307221,-0.062493074,-0.064225923,0.10655555
15.33704665,-0.084441871,-0.042962229,0.130680739
15.34337121,-0.106833851,-0.021148434,0.139664069
15.34969576,-0.128178116,-0.000395961,0.133693068
15.35602032,-0.146909439,0.01755439,0.115506861
15.36234487,-0.161554156,0.031108377,0.089324872
15.36866943,-0.170847489,0.039120989,0.059577274
15.37499398,-0.173797181,0.041140612,0.029856505
15.38131854,-0.169708926,0.03751878,0.00239523
15.38764309,-0.158198747,0.029345242,-0.021836412
15.39396765,-0.139213678,0.018219027,-0.042554851
15.40029221,-0.113067777,0.005915778,-0.059419545
15.40661676,-0.080482767,-0.005957218,-0.07148071
15.41294132,-0.042609612,-0.016224657,-0.077087101
15.41926587,-0.001004948,-0.024259945,-0.074329156
15.42559043,0.042454167,-0.02993817,-0.061868288
15.43191498,0.085715818,-0.033461306,-0.039830837
15.43823954,0.126738285,-0.035130556,-0.010390535
15.44456409,0.163680265,-0.035152448,0.022250476
15.45088865,0.195059322,-0.033546347,0.052572388
15.4572132,0.219850652,-0.030178614,0.074986199
15.46353776,0.237515239,-0.024898334,0.085263239
15.46986231,0.247964941,-0.017709765,0.081701506
15.47618687,0.251485471,-0.008901863,0.065646438
15.48251142,0.248642353,0.000928916,0.041177843
15.48883598,0.240189792,0.01098563,0.014037341
15.49516053,0.226991519,0.020479781,-0.009886295
15.50148509,0.209951911,0.028871814,-0.026055509
15.50780965,0.18995023,0.03605476,-0.032316744
15.5141342,0.167773243,0.042406427,-0.029174551
15.52045876,0.144050163,0.048677176,-0.019264006
15.52678331,0.119204211,0.055736014,-0.006237555
15.53310787,0.093441037,0.064247982,0.006536766
15.53943242,0.066791239,0.074383057,0.017025865
15.54575698,0.039211373,0.085650895,0.024997609
15.55208153,0.010728721,0.096918139,0.031785102
15.55840609,-0.018403594,0.106608033,0.039480562
15.56473064,-0.047585016,0.113024776,0.049884211
15.5710552,-0.075820338,0.114706744,0.063606931
15.57737975,-0.101770438,0.110706033,0.079655311
15.58370431,-0.123897694,0.100718727,0.095642349
15.59002886,-0.140674923,0.085041183,0.108534959
15.59635342,-0.150807351,0.06438487,0.11565462
15.60267798,-0.153413326,0.039626344,0.115559464
15.60900253,-0.148122973,0.011585191,0.108485154
15.61532709,-0.135080233,-0.019093621,0.096188687
15.62165164,-0.11486377,-0.051918879,0.081262014
15.6279762,-0.088365295,-0.086412633,0.066179415
15.63430075,-0.056671957,-0.121913641,0.052441831
15.64062531,-0.02098994,-0.157409394,0.040146106
15.64694986,0.017376824,-0.191471702,0.028149572
15.65327442,0.057006515,-0.222334633,0.014777214
15.65959897,0.096332797,-0.248103798,-0.001189439
15.66592353,0.133652662,-0.267040455,-0.019619333
15.67224808,0.167197924,-0.277838207,-0.038593864
15.67857264,0.195273776,-0.279812912,-0.054633007
15.68489719,0.216438079,-0.27295595,-0.06356445
15.69122175,0.229672799,-0.257846451,-0.061784069
15.69754631,0.23449379,-0.235463169,-0.047506297
15.70387086,0.230960048,-0.206965875,-0.021587462
15.71019542,0.219574274,-0.173519765,0.01236899
15.71651997,0.201102632,-0.136214193,0.048691298
15.72284453,0.176369719,-0.09608773,0.080919632
15.72916908,0.146094446,-0.054229713,0.103317095
15.73549364,0.110819294,-0.011899054,0.112175189
15.74181819,0.070953338,0.0294056,0.106553637
15.74814275,0.026909364,0.067972436,0.088283067
15.7544673,-0.020718352,0.102012284,0.061292982
15.76079186,-0.071004276,0.129875878,0.030526369
15.76711641,-0.122629562,0.150294056,0.000800897
15.77344097,-0.173937,0.162571778,-0.024052669
15.77976552,-0.223091345,0.166679784,-0.041582947
15.78609008,-0.268296629,0.163219047,-0.05064074
15.79241463,-0.308002749,0.15327186,-0.05100233
15.79873919,-0.341038925,0.138186063,-0.042951152
15.80506375,-0.36663951,0.119354845,-0.027051282
15.8113883,-0.384367874,0.098049328,-0.004224174
15.81771286,-0.393981659,0.075337864,0.02392763
15.82403741,-0.395303565,0.052093716,0.054750268
15.83036197,-0.388158009,0.029063321,0.08438264
15.83668652,-0.372406653,0.006950745,0.108024045
15.84301108,-0.34807505,-0.013525138,0.12068598
15.84933563,-0.315523771,-0.031627292,0.118296202
15.85566019,-0.275595227,-0.046652286,0.098858919
15.86198474,-0.229670902,-0.058014817,0.06330358
15.8683093,-0.179602236,-0.065329456,0.015709055
15.87463385,-0.127521946,-0.068455923,-0.037241876
15.88095841,-0.075585354,-0.067489622,-0.087493989
15.88728296,-0.025717211,-0.06270164,-0.127240185
15.89360752,0.020561374,-0.054452969,-0.150509609
15.89993208,0.062179316,-0.04311824,-0.154308285
15.90625663,0.098434034,-0.029050702,-0.139033436
15.91258119,0.128827071,-0.01260383,-0.108102023
15.91890574,0.152891852,0.005797939,-0.066962583
15.9252303,0.170090859,0.025567755,-0.021821249
15.93155485,0.179832501,0.045883553,0.021542876
15.93787941,0.181611216,0.065670086,0.058579309
15.94420396,0.175224676,0.083655588,0.086261872
15.95052852,0.160987833,0.098498932,0.102949028
15.95685307,0.139857989,0.108960046,0.108023016
15.96317763,0.113411093,0.114071964,0.101564804
15.96950218,0.083658294,0.113272085,0.084252859
15.97582674,0.052746388,0.106462868,0.057525368
15.98215129,0.022626472,0.093993701,0.023881183
15.98847585,-0.005212946,0.076578427,-0.012915586
15.99480041,-0.029873634,0.055179349,-0.047969133
16.00112496,-0.051008946,0.030893352,-0.075859268
16.00744952,-0.068648197,0.004868202,-0.09167412
16.01377407,-0.082958957,-0.02173933,-0.092226563
16.02009863,-0.094039757,-0.047770717,-0.077086094
16.02642318,-0.101819329,-0.072059689,-0.049053819
16.03274774,-0.106094074,-0.093439038,-0.013839904
16.03907229,-0.106679518,-0.110779938,0.021065758
16.04539685,-0.103604937,-0.123068956,0.048082113
16.0517214,-0.097260724,-0.129510757,0.061342723
16.05804596,-0.088423364,-0.129631129,0.058114396
16.06437051,-0.078128026,-0.123350326,0.039421022
16.07069507,-0.067417496,-0.111002595,0.009693957
16.07701962,-0.057046944,-0.093292219,-0.0244411
16.08334418,-0.047247386,-0.071194614,-0.055876324
16.08966873,-0.037637346,-0.045826801,-0.078731619
16.09599329,-0.027325438,-0.018319921,-0.089584719
16.10231785,-0.015182641,0.010275408,-0.087918322
16.1086424,-0.000204104,0.039031327,-0.075743828
16.11496696,0.018152118,0.067129886,-0.056621835
16.12129151,0.039756236,0.093809667,-0.034469927
16.12761607,0.063791939,0.118298625,-0.012573957
16.13394062,0.088935034,0.139763585,0.006902565
16.14026518,0.113660809,0.157301159,0.022835137
16.14658973,0.136574564,0.169981747,0.034637486
16.15291429,0.156656564,0.176941874,0.041658626
16.15923884,0.173347961,0.177505133,0.042819743
16.1655634,0.186464982,0.171302645,0.036718395
16.17188795,0.195992708,0.158362617,0.022216151
16.17821251,0.201853607,0.139145405,-0.000701372
16.18453706,0.203753598,0.114513506,-0.030157205
16.19086162,0.20117698,0.085641511,-0.062090893
16.19718618,0.193542494,0.053885244,-0.090690213
16.20351073,0.180467975,0.020638507,-0.109551577
16.20983529,0.162044496,-0.012792244,-0.113303725
16.21615984,0.139010351,-0.045270707,-0.099229346
16.2224844,0.112745403,-0.07585843,-0.068365456
16.22880895,0.085067064,-0.103789881,-0.025682918
16.23513351,0.057879025,-0.128411691,0.020793709
16.24145806,0.032777827,-0.149112533,0.061744603
16.24778262,0.010740518,-0.165272267,0.088734728
16.25410717,-0.008007836,-0.176252838,0.09621966
16.26043173,-0.023907259,-0.181440259,0.082825438
16.26675628,-0.037790194,-0.18033039,0.051564642
16.27308084,-0.05051812,-0.17263595,0.008965381
16.27940539,-0.062650535,-0.158383053,-0.036596854
16.28572995,-0.074254275,-0.137965834,-0.076862182
16.29205451,-0.084908493,-0.112138084,-0.105394576
16.29837906,-0.093889609,-0.081938685,-0.118611168
16.30470362,-0.10045664,-0.048567792,-0.115956644
16.31102817,-0.104123605,-0.013246741,-0.099328543
16.31735273,-0.104814022,0.022899061,-0.072078349
16.32367728,-0.102839618,0.058901426,-0.037999046
16.33000184,-0.098713866,0.093939891,-0.000641935
16.33632639,-0.092875515,0.127270707,0.036881289
16.34265095,-0.085434233,0.158126363,0.071684474
16.3489755,-0.076045744,0.185631021,0.100737
16.35530006,-0.063978847,0.208775674,0.120660408
16.36162461,-0.048367224,0.226479647,0.127940165
16.36794917,-0.028569956,0.237736674,0.119614869
16.37427372,-0.004521227,0.241813075,0.094278569
16.38059828,0.023052378,0.238442753,0.053052727
16.38692283,0.052627784,0.22795724,0.000125122
16.39324739,0.082105935,0.211302438,-0.057456296
16.39957195,0.10919432,0.189923936,-0.110829783
16.4058965,0.131836429,0.165541144,-0.151029125
16.41222106,0.148560176,0.139864712,-0.170943117
16.41854561,0.158648172,0.114330546,-0.166996679
16.42487017,0.16209595,0.089920206,-0.140072941
16.43119472,0.159397031,0.067111957,-0.095396603
16.43751928,0.151250194,0.045966884,-0.041390708
16.44384383,0.138304729,0.026312928,0.012190558
16.45016839,0.121037272,0.007960188,0.056353428
16.45649294,0.099797848,-0.009126765,0.084637479
16.4628175,0.074994045,-0.024756662,0.094146661
16.46914205,0.047326116,-0.038560133,0.085653872
16.47546661,0.017962922,-0.050136565,0.062871225
16.48179116,-0.011432602,-0.059241138,0.03120276
16.48811572,-0.038866124,-0.065938667,-0.003599366
16.49444028,-0.062331342,-0.07066134,-0.036494786
16.50076483,-0.080195281,-0.074140473,-0.063709813
16.50708939,-0.09153035,-0.077226789,-0.082779242
16.51341394,-0.096287354,-0.080654143,-0.092253667
16.5197385,-0.095253949,-0.084823874,-0.09134551
16.52606305,-0.08981269,-0.089682836,-0.079760637
16.53238761,-0.081577194,-0.09473853,-0.057832626
16.53871216,-0.072021675,-0.099209511,-0.026899366
16.54503672,-0.062215766,-0.102263568,0.010290362
16.55136127,-0.052735096,-0.103266131,0.049416487
16.55768583,-0.043753914,-0.101957317,0.084895923
16.56401038,-0.035262481,-0.098499916,0.110726005
16.57033494,-0.027311411,-0.093384404,0.121725617
16.57665949,-0.020181608,-0.087225946,0.114859262
16.58298405,-0.014412005,-0.080525424,0.090246157
16.58930861,-0.010674991,-0.073479059,0.051504241
16.59563316,-0.009549418,-0.065904565,0.005249201
16.60195772,-0.011281379,-0.057311781,-0.040189721
16.60828227,-0.015628988,-0.047095821,-0.076539344
16.61460683,-0.021857238,-0.034788365,-0.097386357
16.62093138,-0.028894205,-0.020282117,-0.099544086
16.62725594,-0.035600582,-0.003951934,-0.083631954
16.63358049,-0.041062669,0.013369446,-0.053741298
16.63990505,-0.044809587,0.030554616,-0.016317233
16.6462296,-0.046881997,0.046431302,0.021405379
16.65255416,-0.047732136,0.060038738,0.052975421
16.65887871,-0.047994293,0.070810433,0.073908763
16.66520327,-0.048209668,0.078630042,0.082233896
16.67152782,-0.048603712,0.08375125,0.07836497
16.67785238,-0.048993074,0.086618587,0.064467435
16.68417694,-0.04885108,0.087657884,0.043605807
16.69050149,-0.047503168,0.087112092,0.018977151
16.69682605,-0.044377798,0.08497849,-0.006556984
16.7031506,-0.039220366,0.081064557,-0.03058207
16.70947516,-0.032193681,0.075136024,-0.050984603
16.71579971,-0.02383195,0.067097485,-0.065748681
16.72212427,-0.014869745,0.057134894,-0.072904406
16.72844882,-0.00601277,0.045763896,-0.070754344
16.73477338,0.002263026,0.033762496,-0.058363146
16.74109793,0.009810268,0.022008431,-0.036151879
16.74742249,0.01677333,0.011275817,-0.006349718
16.75374704,0.023434507,0.002060049,0.026941161
16.7600716,0.030006614,-0.005510186,0.058211563
16.76639615,0.036456071,-0.011645692,0.081519827
16.77272071,0.042429407,-0.016766443,0.091775049
16.77904526,0.047317354,-0.021315548,0.086001582
16.78536982,0.050438707,-0.025582916,0.064226054
16.79169438,0.051280013,-0.02959892,0.029708385
16.79801893,0.04970416,-0.033132176,-0.011591163
16.80434349,0.0460495,-0.035788277,-0.052206705
16.81066804,0.041078525,-0.037170994,-0.084735579
16.8169926,0.035787699,-0.037046684,-0.103389385
16.82331715,0.031139121,-0.035453177,-0.105143483
16.82964171,0.027802365,-0.032715488,-0.090217692
16.83596626,0.025991403,-0.029364383,-0.061808639
16.84229082,0.025448228,-0.025987807,-0.025195201
16.84861537,0.025573734,-0.023067635,0.013506947
16.85493993,0.025655963,-0.02085761,0.048600315
16.86126448,0.025113906,-0.019342154,0.07576589
16.86758904,0.023672753,-0.018286445,0.092544977
16.87391359,0.021414204,-0.017356467,0.098318883
16.88023815,0.018692504,-0.016264873,0.09390929
16.88656271,0.01595615,-0.014892044,0.081010405
16.89288726,0.013548567,-0.013343174,0.06167144
16.89921182,0.011566713,-0.011926538,0.037980385
16.90553637,0.009832776,-0.01106614,0.011988193
16.91186093,0.007989866,-0.011183468,-0.014199942
16.91818548,0.00568443,-0.012590864,-0.038311107
16.92451004,0.002763654,-0.015431111,-0.057919779
16.93083459,-0.000591728,-0.019678065,-0.070682117
16.93715915,-0.003857185,-0.025189403,-0.074777604
16.9434837,-0.006291119,-0.031783852,-0.069440481
16.94980826,-0.00716317,-0.039308133,-0.055394948
16.95613281,-0.006010441,-0.047665408,-0.035004883
16.96245737,-0.002835081,-0.056794055,-0.012016248
16.96878192,0.001826283,-0.066606287,0.009110585
16.97510648,0.006989474,-0.076912522,0.024148291
16.98143104,0.011443188,-0.087363645,0.030096386
16.98775559,0.014036772,-0.097437305,0.025950243
16.99408015,0.013948444,-0.106479022,0.013017833
17.0004047,0.010855439,-0.11378992,-0.005328406
17.00672926,0.004961608,-0.118737481,-0.024423509
17.01305381,-0.003114708,-0.120858995,-0.039417747
17.01937837,-0.012545604,-0.119931195,-0.046436103
17.02570292,-0.022518441,-0.115991762,-0.043489206
17.03202748,-0.032407956,-0.109313842,-0.03090416
17.03835203,-0.041848047,-0.100347762,-0.011176974
17.04467659,-0.050695507,-0.089650392,0.011693782
17.05100114,-0.058917769,-0.077820757,0.033196021
17.0573257,-0.066462303,-0.065452596,0.049344061
17.06365025,-0.073167955,-0.053104617,0.057502142
17.06997481,-0.07875836,-0.041281762,0.056804092
17.07629936,-0.08292263,-0.030418719,0.048109219
17.08262392,-0.085452272,-0.020860412,0.033568667
17.08894848,-0.086379047,-0.012840874,0.015976315
17.09527303,-0.08605508,-0.006467965,-0.001884583
17.10159759,-0.085134994,-0.001723424,-0.017720206
17.10792214,-0.084453328,0.001515799,-0.02993757
17.1142467,-0.084826981,0.003436758,-0.037602522
17.12057125,-0.086839013,0.004240805,-0.040247698
17.12689581,-0.090667669,0.004100888,-0.037675176
17.13322036,-0.09601087,0.003140924,-0.029879166
17.13954492,-0.102126673,0.001444761,-0.017143113
17.14586947,-0.107975015,-0.000909443,-0.000271181
17.15219403,-0.112417354,-0.003804741,0.019167057
17.15851858,-0.114417705,-0.00705196,0.038734968
17.16484314,-0.113194475,-0.010385803,0.055298667
17.17116769,-0.108293822,-0.013498286,0.065511609
17.17749225,-0.099583603,-0.016102119,0.066541727
17.18381681,-0.087191873,-0.018003026,0.05686265
17.19014136,-0.071427024,-0.019153521,0.036872821
17.19646592,-0.052714552,-0.019664871,0.009122233
17.20279047,-0.031570442,-0.019767965,-0.02198232
17.20911503,-0.008610191,-0.019732933,-0.050979855
17.21543958,0.01542582,-0.019774342,-0.072500238
17.22176414,0.039658492,-0.019976767,-0.08247303
17.22808869,0.063091577,-0.020270542,-0.079084982
17.23441325,0.08467816,-0.020470519,-0.063226028
17.2407378,0.10342288,-0.020367286,-0.038296905
17.24706236,0.1184954,-0.019839248,-0.009424561
17.25338691,0.129324575,-0.018943432,0.017707247
17.25971147,0.135648313,-0.017947742,0.038103983
17.26603602,0.137508732,-0.017286878,0.048464456
17.27236058,0.135200212,-0.017451765,0.047706366
17.27868514,0.1291923,-0.018848183,0.036923416
17.28500969,0.120054704,-0.021674423,0.018848943
17.29133425,0.108406358,-0.025864049,-0.002967992
17.2976588,0.094897006,-0.031118587,-0.025010146
17.30398336,0.080213903,-0.037022955,-0.044428759
17.31030791,0.065094402,-0.043205102,-0.05933646
17.31663247,0.050322285,-0.049482276,-0.068758687
17.32295702,0.03669277,-0.055937466,-0.072365745
17.32928158,0.024945314,-0.062891511,-0.070170393
17.33560613,0.015678755,-0.070772368,-0.062361258
17.34193069,0.009273628,-0.07992061,-0.049358479
17.34825524,0.005847191,-0.090395806,-0.032058682
17.3545798,0.005257194,-0.101852334,-0.012128615
17.36090435,0.007154097,-0.113532862,0.007845676
17.36722891,0.011064616,-0.124389687,0.024520377
17.37355346,0.016478756,-0.133301098,0.034330902
17.37987802,0.022912311,-0.139317172,0.034326068
17.38620258,0.029927588,-0.141858685,0.023086944
17.39252713,0.037112906,-0.140808406,0.001443061
17.39885169,0.0440394,-0.136470831,-0.027284008
17.40517624,0.050224611,-0.129421476,-0.057667698
17.4115008,0.055131532,-0.120304212,-0.083175475
17.41782535,0.05821883,-0.109651186,-0.097573643
17.42414991,0.059037161,-0.097788661,-0.096393504
17.43047446,0.057345567,-0.084857556,-0.078072474
17.43679902,0.053208879,-0.070932138,-0.044455286
17.44312357,0.0470376,-0.056180942,-0.000507194
17.44944813,0.039546604,-0.040995589,0.046696189
17.45577268,0.031633884,-0.02602315,0.089443139
17.46209724,0.024207032,-0.012073225,0.120947003
17.46842179,0.018003944,8.05E-05,0.136610268
17.47474635,0.013458262,0.009940757,0.134710403
17.48107091,0.010647477,0.017482614,0.116403648
17.48739546,0.009335935,0.023227579,0.085136686
17.49372002,0.009094992,0.028154374,0.045705526
17.50004457,0.009458298,0.033460318,0.003262388
17.50636913,0.010060155,0.040238953,-0.037467902
17.51269368,0.010712762,0.049171434,-0.072618995
17.51901824,0.011401127,0.060328379,-0.099269092
17.52534279,0.012204691,0.073144984,-0.115316248
17.53166735,0.013181371,0.086576267,-0.119335473
17.5379919,0.014263432,0.099380595,-0.110581813
17.54431646,0.01521016,0.110438457,-0.089203133
17.55064101,0.015641076,0.119004363,-0.056594888
17.55696557,0.015142848,0.124815903,-0.015720072
17.56329012,0.013413916,0.128036129,0.028823697
17.56961468,0.010393824,0.129064935,0.07115991
17.57593924,0.006325884,0.128300611,0.104955486
17.58226379,0.00172221,0.125947889,0.124589591
17.58858835,-0.002767224,0.121948191,0.126403914
17.5949129,-0.006545958,0.116058781,0.109696203
17.60123746,-0.009264069,0.10804827,0.077148513
17.60756201,-0.010949764,0.097928238,0.034511917
17.61388657,-0.012033269,0.086122625,-0.01043549
17.62021112,-0.013249596,0.073495454,-0.049438704
17.62653568,-0.015444926,0.061207325,-0.075458931
17.63286023,-0.019342277,0.050434374,-0.084099049
17.63918479,-0.025335424,0.042037215,-0.074420503
17.64550934,-0.033371112,0.036291705,-0.048974928
17.6518339,-0.042951487,0.0327784,-0.013082407
17.65815845,-0.053250597,0.030477422,0.0264208
17.66448301,-0.06330354,0.028047018,0.062624016
17.67080757,-0.072206024,0.024201089,0.08981724
17.67713212,-0.079262607,0.018065834,0.10432883
17.68345668,-0.084043038,0.009401219,0.104807395
17.68978123,-0.086340565,-0.001382093,0.091996799
17.69610579,-0.086061589,-0.013410545,0.068182276
17.70243034,-0.083100334,-0.025671044,0.036539965
17.7087549,-0.07725681,-0.037355314,0.000592462
17.71507945,-0.068239548,-0.048105153,-0.036121096
17.72140401,-0.05576223,-0.058075034,-0.070170003
17.72772856,-0.039706693,-0.067793995,-0.098257928
17.73405312,-0.020296615,-0.077880454,-0.11729482
17.74037767,0.001783265,-0.088715918,-0.124628864
17.74670223,0.025374528,-0.100198146,-0.118465375
17.75302678,0.048959566,-0.111665993,-0.098390556
17.75935134,0.07088361,-0.122026934,-0.065830449
17.76567589,0.089629429,-0.130045922,-0.02424516
17.77200045,0.10407127,-0.134696458,0.021098062
17.77832501,0.113638947,-0.135452205,0.063821385
17.78464956,0.118349283,-0.132418123,0.097510981
17.79097412,0.118701719,-0.12625681,0.116950327
17.79729867,0.115475219,-0.117938223,0.119219984
17.80362323,0.10949143,-0.10840359,0.10437976
17.80994778,0.101415749,-0.098264619,0.075539914
17.81627234,0.091651589,-0.087646305,0.038277374
17.82259689,0.080349715,-0.076229996,-0.000481075
17.82892145,0.067515291,-0.063481223,-0.033851307
17.835246,0.053163551,-0.048979603,-0.05633597
17.84157056,0.037461067,-0.032729799,-0.064815549
17.84789511,0.020797856,-0.015336792,-0.058979976
17.85421967,0.003762638,0.002025658,-0.04114167
17.86054422,-0.012970105,0.017853331,-0.015524924
17.86686878,-0.028799775,0.030684775,0.012754993
17.87319334,-0.043346512,0.03948999,0.038756505
17.87951789,-0.056528948,0.043948434,0.058575278
17.88584245,-0.068539793,0.044526552,0.069845674
17.892167,-0.079721752,0.042331698,0.071835812
17.89849156,-0.090381792,0.038793044,0.06520491
17.90481611,-0.10060525,0.035275549,0.051568318
17.91114067,-0.11013425,0.032751415,0.03303737
17.91746522,-0.118356205,0.031629217,0.011867251
17.92378978,-0.124413531,0.031783228,-0.009726462
17.93011433,-0.127406589,0.032755267,-0.029605169
17.93643889,-0.12663101,0.034043254,-0.04568525
17.94276344,-0.121778243,0.03536473,-0.05596637
17.949088,-0.113038518,0.036797984,-0.058694278
17.95541255,-0.101075118,0.038752184,-0.052677657
17.96173711,-0.08687832,0.04178271,-0.037697949
17.96806167,-0.071543831,0.046325444,-0.014883686
17.97438622,-0.056042363,0.052453424,0.013107251
17.98071078,-0.041047369,0.059751013,0.042228531
17.98703533,-0.026867199,0.067357864,0.067564083
17.99335989,-0.013493196,0.074173411,0.084171653
17.99968444,-0.000738056,0.07915453,0.088090611
18.006009,0.011588607,0.08160504,0.077279983
18.01233355,0.023529591,0.081357896,0.052239422
18.01865811,0.034904591,0.078787954,0.016122747
18.02498266,0.045331937,0.074651873,-0.025730036
18.03130722,0.054335047,0.069811052,-0.066769803
18.03763177,0.061491754,0.064932725,-0.100515505
18.04395633,0.066570438,0.060270142,-0.121835572
18.05028088,0.069602398,0.055593602,-0.127927564
18.05660544,0.070862923,0.050290953,-0.118762988
18.06292999,0.070766013,0.043598003,-0.096901958
18.06925455,0.069708667,0.034876424,-0.066747388
18.07557911,0.067919272,0.023843767,-0.033453706
18.08190366,0.065364841,0.010680566,-0.001788506
18.08822822,0.061753234,-0.004014758,0.024757336
18.09455277,0.05663531,-0.019398526,0.044403605
18.10087733,0.049578502,-0.034614148,0.056997214
18.10720188,0.040358548,-0.048999098,0.063508224
18.11352644,0.029108379,-0.062195122,0.065323951
18.11985099,0.016374896,-0.074129082,0.063606205
18.12617555,0.00306205,-0.084880921,0.058933975
18.1325001,-0.009726772,-0.094496706,0.051336936
18.13882466,-0.020903466,-0.102823638,0.040673739
18.14514921,-0.029606509,-0.109434242,0.027175158
18.15147377,-0.035350229,-0.113672601,0.011902868
18.15779832,-0.038073282,-0.114809721,-0.003103932
18.16412288,-0.038078768,-0.112254444,-0.015114106
18.17044744,-0.035890945,-0.105745593,-0.021383045
18.17677199,-0.032077182,-0.095457257,-0.02002783
18.18309655,-0.02709145,-0.081979672,-0.010804629
18.1894211,-0.021185372,-0.066181701,0.004507168
18.19574566,-0.014408618,-0.049001751,0.022306286
18.20207021,-0.006690313,-0.031237571,0.03796924
18.20839477,0.002032992,-0.013403846,0.047061995
18.21471932,0.011691149,0.004299085,0.046624321
18.22104388,0.022001963,0.021902093,0.036135069
18.22736843,0.032469029,0.039506351,0.017838301
18.23369299,0.042457996,0.057107121,-0.003710567
18.24001754,0.051326923,0.074467718,-0.022785621
18.2463421,0.058568372,0.09108895,-0.034010066
18.25266665,0.063917024,0.106283919,-0.033819937
18.25899121,0.067388003,0.119330301,-0.021443053
18.26531577,0.069233721,0.129645671,0.000895586
18.27164032,0.069833561,0.136924958,0.028598409
18.27796488,0.069552388,0.141194404,0.055954262
18.28428943,0.068613884,0.142767167,0.077645064
18.29061399,0.067029856,0.14212057,0.090044999
18.29693854,0.064608601,0.139741349,0.091933942
18.3032631,0.061039973,0.135994182,0.084443849
18.30958765,0.056030034,0.1310577,0.070309295
18.31591221,0.049441953,0.124945868,0.052717858
18.32223676,0.04139714,0.117601013,0.03417797
18.32856132,0.03230239,0.109019327,0.015800845
18.33488587,0.022791227,0.099359195,-0.002763472
18.34121043,0.01359392,0.088990373,-0.02273465
18.34753498,0.005372425,0.078464378,-0.045193156
18.35385954,-0.001432601,0.068415046,-0.070049003
18.36018409,-0.006699016,0.059422587,-0.095402871
18.36650865,-0.010637506,0.051886387,-0.117587245
18.37283321,-0.013720354,0.04594747,-0.13194246
18.37915776,-0.016546983,0.041483364,-0.134121974
18.38548232,-0.01968642,0.038173079,-0.121521643
18.39180687,-0.023542248,0.035607133,-0.094359167
18.39813143,-0.028277177,0.033404741,-0.056018981
18.40445598,-0.033814949,0.031301332,-0.012498956
18.41078054,-0.039913059,0.029183017,0.028922305
18.41710509,-0.046278252,0.027064923,0.061427363
18.42342965,-0.052684621,0.025029828,0.080303597
18.4297542,-0.059054939,0.023155302,0.084004734
18.43607876,-0.065479103,0.02145823,0.074324412
18.44240331,-0.072164924,0.019875808,0.055651291
18.44872787,-0.079338965,0.01828631,0.033558702
18.45505242,-0.087131576,0.016557595,0.013181428
18.46137698,-0.095485457,0.014601846,-0.002116109
18.46770154,-0.104119335,0.012414589,-0.011387278
18.47402609,-0.112560356,0.010083825,-0.015908913
18.48035065,-0.120236222,0.007767517,-0.018268442
18.4866752,-0.126598537,0.005649482,-0.021088028
18.49299976,-0.131238423,0.003890562,-0.025849163
18.49932431,-0.13395785,0.002591587,-0.032231027
18.50564887,-0.134774488,0.001777993,-0.038187105
18.51197342,-0.133859695,0.001406309,-0.040722708
18.51829798,-0.131431395,0.001384362,-0.037090509
18.52462253,-0.127638798,0.001593283,-0.025974703
18.53094709,-0.122479209,0.001901444,-0.008235703
18.53727164,-0.115777177,0.002166958,0.013065152
18.5435962,-0.107236283,0.002232924,0.033398179
18.54992075,-0.096550098,0.001924671,0.048035882
18.55624531,-0.08353916,0.001058275,0.05345819
18.56256987,-0.068271493,-0.000535513,0.048439019
18.56889442,-0.051128345,-0.002975855,0.034460442
18.57521898,-0.032793163,-0.006296224,0.015316286
18.58154353,-0.014165022,-0.010422907,-0.003973475
18.58786809,0.003779616,-0.015178784,-0.018598087
18.59419264,0.020138182,-0.020314935,-0.025295667
18.6005172,0.03420537,-0.025561701,-0.023190285
18.60684175,0.045538255,-0.030682046,-0.013887505
18.61316631,0.053952643,-0.035507304,-0.000829258
18.61949086,0.059462237,-0.039940458,0.011858753
18.62581542,0.062189401,-0.043923671,0.020643984
18.63213997,0.062282819,-0.047380905,0.023583546
18.63846453,0.059871492,-0.050157783,0.020744682
18.64478908,0.055068657,-0.051984666,0.013953497
18.65111364,0.048019236,-0.05248319,0.005998047
18.65743819,0.038967461,-0.051222594,-0.000417446
18.66376275,0.02831339,-0.047814565,-0.003604895
18.67008731,0.016630764,-0.042020406,-0.003405437
18.67641186,0.004632672,-0.033837543,-0.001132746
18.68273642,-0.006909493,-0.023536746,0.001005694
18.68906097,-0.017270995,-0.011635954,0.000787562
18.69538553,-0.025870689,0.001183483,-0.003159855
18.70171008,-0.032330121,0.014193744,-0.010808652
18.70803464,-0.036477769,0.026735627,-0.02067638
