time,Power,Total_Reactivity_Feedback,ch2_Coolant_Density_Reactivity,dnp_den,fml1_ch2_in,fml1_ch2_out,fml1_iplnm_in,fml1_iplnm_out,fml1_ss_ch2_in,fml1_ss_ch2_out,fml1_ss_iplnm_in,fml1_ss_iplnm_out,fml1_ss_uplnm_in,fml1_ss_uplnm_out,fml1_uplnm_in,fml1_uplnm_out,fml2_ch2_in,fml2_ch2_out,fml2_iplnm_in,fml2_iplnm_out,fml2_ss_ch2_in,fml2_ss_ch2_out,fml2_ss_iplnm_in,fml2_ss_iplnm_out,fml2_ss_uplnm_in,fml2_ss_uplnm_out,fml2_uplnm_in,fml2_uplnm_out,fml3_ch2_in,fml3_ch2_out,fml3_iplnm_in,fml3_iplnm_out,fml3_ss_ch2_in,fml3_ss_ch2_out,fml3_ss_iplnm_in,fml3_ss_iplnm_out,fml3_ss_uplnm_in,fml3_ss_uplnm_out,fml3_uplnm_in,fml3_uplnm_out,fml4_ch2_in,fml4_ch2_out,fml4_iplnm_in,fml4_iplnm_out,fml4_ss_ch2_in,fml4_ss_ch2_out,fml4_ss_iplnm_in,fml4_ss_iplnm_out,fml4_ss_uplnm_in,fml4_ss_uplnm_out,fml4_uplnm_in,fml4_uplnm_out,fml5_ch2_in,fml5_ch2_out,fml5_iplnm_in,fml5_iplnm_out,fml5_ss_ch2_in,fml5_ss_ch2_out,fml5_ss_iplnm_in,fml5_ss_iplnm_out,fml5_ss_uplnm_in,fml5_ss_uplnm_out,fml5_uplnm_in,fml5_uplnm_out,fml6_ch2_in,fml6_ch2_out,fml6_iplnm_in,fml6_iplnm_out,fml6_ss_ch2_in,fml6_ss_ch2_out,fml6_ss_iplnm_in,fml6_ss_iplnm_out,fml6_ss_uplnm_in,fml6_ss_uplnm_out,fml6_uplnm_in,fml6_uplnm_out,mdot,moderator_moderator_Reactivity
-1958,5000000,0,0,9.5482688093016,0.55548364809471,0.88621936285793,0.59475947388435,0.55589246228422,0.54244461742705,0.87786319688574,0.57677893157023,0.54285304193787,0.87778278051146,0.8097376603045,0.88613504494821,0.82342050629893,1.2159115357064,2.2617249264986,1.2915617446446,1.2172944657528,1.1987298828123,2.2486311129506,1.2663457751347,1.2001108649887,2.2482958210698,1.9670331399344,2.2613845472405,1.9888202993892,0.20398445622402,0.84016009409379,0.16224781892902,0.20514055177162,0.2038476868333,0.83983904917994,0.16198916703009,0.2050036676867,0.83935870759854,0.53623462491632,0.83967974630686,0.53668990241815,0.088929134662415,0.4328595929751,0.0090971570026404,0.090250617547021,0.088929105195408,0.43285460927144,0.0090976204207091,0.090250586018599,0.43197445183808,0.15990404747676,0.43197942419742,0.15990689732097,0.0047597339445579,0.011765836874947,-0.00013438701005791,0.0050344027013255,0.0047596958441313,0.011765727792693,-0.00013438691247686,0.0050343646070041,0.011544187425109,0.0023565460113056,0.0115442960796,0.0023565636133487,0.00074567641732894,0.0016607892309168,-6.8872870257716e-05,0.0009036817945333,0.0007456676870435,0.0016607730301247,-6.8872734759647e-05,0.00090367281685759,0.0015382217859039,0.00039328209256545,0.0015382377505293,0.00039328561144801,170.52305199792,0
-1957,5000000,0,0,9.6704513321631,0.56971426461016,0.89385296820784,0.6131064770921,0.57012237704562,0.55548364809471,0.88621936285793,0.59475947388435,0.55589246228422,0.88613504494821,0.82342050629893,0.89376439377756,0.83548563596592,1.2345462667677,2.2731323613943,1.3171864672902,1.2359295367051,1.2159115357064,2.2617249264986,1.2915617446446,1.2172944657528,2.2613845472405,1.9888202993892,2.2727861591918,2.0077368731196,0.20412381401399,0.84040523584682,0.16250590691923,0.20527999598434,0.20398445622402,0.84016009409379,0.16224781892902,0.20514055177162,0.83967974630686,0.53668990241815,0.83992483255796,0.53706881853094,0.088928808479683,0.43286193494943,0.0090968314361127,0.090250293311683,0.088929134662415,0.4328595929751,0.0090971570026404,0.090250617547021,0.43197942419742,0.15990689732097,0.43198174578062,0.15990900418258,0.0047597462166812,0.011765878993483,-0.00013438698195045,0.0050344148192124,0.0047597339445579,0.011765836874947,-0.00013438701005791,0.0050344027013255,0.0115442960796,0.0023565636133487,0.011544337676654,0.0023565697372391,0.00074567980741456,0.0016607946838164,-6.8872886912955e-05,0.00090368518988419,0.00074567641732894,0.0016607892309168,-6.8872870257716e-05,0.0009036817945333,0.0015382377505293,0.00039328561144801,0.0015382431216487,0.00039328670578263,170.53379325951,0
-1956,5000000,0,0,9.8021633521306,0.5849749131283,0.90109362569351,0.63147462926644,0.58538130083455,0.56971426461016,0.89385296820784,0.6131064770921,0.57012237704562,0.89376439377756,0.83548563596592,0.90100070170678,0.84610868532062,1.2544273291379,2.2833685444503,1.3427315990355,1.2558094157309,1.2345462667677,2.2731323613943,1.3171864672902,1.2359295367051,2.2727861591918,2.0077368731196,2.2830162169825,2.0240465815484,0.20426605248238,0.84058848946896,0.1627583284916,0.20542229428677,0.20412381401399,0.84040523584682,0.16250590691923,0.20527999598434,0.83992483255796,0.53706881853094,0.84010799789515,0.53737713927678,0.088928117071112,0.43286112733602,0.0090965893349819,0.090249601774162,0.088928808479683,0.43286193494943,0.0090968314361127,0.090250293311683,0.43198174578062,0.15990900418258,0.43198091040751,0.15990991152288,0.0047597248757438,0.01176582770062,-0.00013438681086666,0.0050343931905084,0.0047597462166812,0.011765878993483,-0.00013438698195045,0.0050344148192124,0.011544337676654,0.0023565697372391,0.011544285884732,0.0023565595720484,0.00074567596456821,0.0016607855121268,-6.8872753342885e-05,0.00090368106646155,0.00074567980741456,0.0016607946838164,-6.8872886912955e-05,0.00090368518988419,0.0015382431216487,0.00039328670578263,0.0015382340805591,0.00039328454460879,170.53955199757,0
-1955,5000000,0,0,9.9445178237986,0.60104783235914,0.90825200528205,0.64953047241565,0.60145159990317,0.5849749131283,0.90109362569351,0.63147462926644,0.58538130083455,0.90100070170678,0.84610868532062,0.90815485249932,0.85552012064924,1.275271699111,2.2929114580569,1.3677275992324,1.2766512314542,1.2544273291379,2.2833685444503,1.3427315990355,1.2558094157309,2.2830162169825,2.0240465815484,2.2925530252794,2.0380933655244,0.2044102294765,0.84072241588818,0.1630002422478,0.20556650748603,0.20426605248238,0.84058848946896,0.1627583284916,0.20542229428677,0.84010799789515,0.53737713927678,0.84024181436369,0.53762211157592,0.088927057659162,0.43285688567699,0.0090963735462224,0.09024854233989,0.088928117071112,0.43286112733602,0.0090965893349819,0.090249601774162,0.43198091040751,0.15990991152288,0.43197663514544,0.15990927049081,0.004759664602377,0.011765664194689,-0.00013438648976871,0.0050343325373073,0.0047597248757438,0.01176582770062,-0.00013438681086666,0.0050343931905084,0.011544285884732,0.0023565595720484,0.011544121860417,0.0023565296171705,0.00074566357979411,0.0016607590296898,-6.8872452009937e-05,0.00090366808574547,0.00074567596456821,0.0016607855121268,-6.8872753342885e-05,0.00090368106646155,0.0015382340805591,0.00039328454460879,0.0015382079603586,0.00039327854819218,170.5406850272,0
-1954,5000000,0,0,10.097876462004,0.61767428810929,0.91560760786884,0.66697340005707,0.61807475668678,0.60104783235914,0.90825200528205,0.64953047241565,0.60145159990317,0.90815485249932,0.85552012064924,0.91550652666948,0.86398622473477,1.296741901105,2.3021854995885,1.3917523310715,1.2981177830592,1.275271699111,2.2929114580569,1.3677275992324,1.2766512314542,2.2925530252794,2.0380933655244,2.3018212825382,2.0502705776586,0.2045546051065,0.84081795399495,0.16322739796105,0.20571089921123,0.2044102294765,0.84072241588818,0.1630002422478,0.20556650748603,0.84024181436369,0.53762211157592,0.84033722643857,0.5378117768545,0.088925641138812,0.43284912015867,0.0090961288811449,0.090247125817162,0.088927057659162,0.43285688567699,0.0090963735462224,0.09024854233989,0.43197663514544,0.15990927049081,0.43196882918075,0.1599068454519,0.004759562543927,0.011765377294255,-0.00013438601896719,0.0050342300586122,0.004759664602377,0.011765664194689,-0.00013438648976871,0.0050343325373073,0.011544121860417,0.0023565296171705,0.01154383445342,0.0023564777504847,0.00074564190676715,0.0016607136857497,-6.8871973558724e-05,0.00090364548511268,0.00074566357979411,0.0016607590296898,-6.8872452009937e-05,0.00090366808574547,0.0015382079603586,0.00039327854819218,0.0015381632411365,0.00039326839316097,170.53778001235,0
-1953,5000000,0,0,10.261865333215,0.6345695758158,0.92339762933078,0.6835506509864,0.63496621207916,0.61767428810929,0.91560760786884,0.66697340005707,0.61807475668678,0.91550652666948,0.86398622473477,0.92329308858017,0.87178966068807,1.3184668301613,2.3115484906342,1.4144511507911,1.3198381528985,1.296741901105,2.3021854995885,1.3917523310715,1.2981177830592,2.3018212825382,2.0502705776586,2.3111790334941,2.0609910862997,0.20469699023946,0.84088435446735,0.16343635443795,0.20585328246505,0.2045546051065,0.84081795399495,0.16322739796105,0.20571089921123,0.84033722643857,0.5378117768545,0.84040349527189,0.53795437643442,0.088923889728924,0.43283790654156,0.0090958050586882,0.090245374319993,0.088925641138812,0.43284912015867,0.0090961288811449,0.090247125817162,0.43196882918075,0.1599068454519,0.43195757431861,0.15990251089648,0.0047594183462727,0.011764963215757,-0.00013438540692944,0.0050340854185859,0.004759562543927,0.011765377294255,-0.00013438601896719,0.0050342300586122,0.01154383445342,0.0023564777504847,0.011543419960207,0.0023564031722044,0.00074561074060461,0.0016606490506477,-6.8871319086903e-05,0.00090361307726473,0.00074564190676715,0.0016607136857497,-6.8871973558724e-05,0.00090364548511268,0.0015381632411365,0.00039326839316097,0.0015380994973492,0.0003932539977476,170.53159387335,0
-1952,5000000,0,0,10.435475677709,0.65144536678842,0.93181185316943,0.69907301457532,0.65183800357896,0.6345695758158,0.92339762933078,0.6835506509864,0.63496621207916,0.92329308858017,0.87178966068807,0.93170442332351,0.87921485430099,1.3400712922824,2.3212873978189,1.4355573239197,1.3414376126649,1.3184668301613,2.3115484906342,1.4144511507911,1.3198381528985,2.3111790334941,2.0609910862997,2.3209133913978,2.070665606547,0.20483507100718,0.84092928992075,0.16362465427336,0.20599134813402,0.20469699023946,0.84088435446735,0.16343635443795,0.20585328246505,0.84040349527189,0.53795437643442,0.84044831490578,0.53805796740264,0.088921837847541,0.43282348835062,0.0090953596584574,0.090243322665838,0.088923889728924,0.43283790654156,0.0090958050586882,0.090245374319993,0.43195757431861,0.15990251089648,0.43194311197844,0.15989624949685,0.0047592338259964,0.011764425065514,-0.00013438466655827,0.0050339004687267,0.0047594183462727,0.011764963215757,-0.00013438540692944,0.0050340854185859,0.011543419960207,0.0023564031722044,0.011542881480614,0.0023563063396834,0.00074557038710244,0.0016605657195883,-6.8870499042822e-05,0.00090357118734593,0.00074561074060461,0.0016606490506477,-6.8871319086903e-05,0.00090361307726473,0.0015380994973492,0.0003932539977476,0.0015380172935457,0.00039323550807645,170.52299033328,0
-1951,5000000,0,0,10.617117221106,0.6680225050467,0.94098468501398,0.71341733831544,0.66841112080623,0.65144536678842,0.93181185316943,0.69907301457532,0.65183800357896,0.93170442332351,0.87921485430099,0.94087504894556,0.886531119959,1.3611926688365,2.3316113209837,1.4548941423268,1.3625537517681,1.3400712922824,2.3212873978189,1.4355573239197,1.3414376126649,2.3209133913978,2.070665606547,2.3312336093086,2.0796793460513,0.20496660603058,0.84095898141119,0.16379081389177,0.20612285740596,0.20483507100718,0.84092928992075,0.16362465427336,0.20599134813402,0.84044831490578,0.53805796740264,0.84047789547891,0.53813005707214,0.088919530634116,0.43280624514532,0.0090947599049387,0.09024101568275,0.088921837847541,0.43282348835062,0.0090953596584574,0.090243322665838,0.43194311197844,0.15989624949685,0.4319258261301,0.15988814494957,0.0047590127498898,0.011763772269056,-0.00013438381940309,0.0050336789844012,0.0047592338259964,0.011764425065514,-0.00013438466655827,0.0050339004687267,0.011542881480614,0.0023563063396834,0.01154222854324,0.0023561888319054,0.00074552161017122,0.001660465230103,-6.8869530436907e-05,0.00090352061680346,0.00074557038710244,0.0016605657195883,-6.8870499042822e-05,0.00090357118734593,0.0015380172935457,0.00039323550807645,0.0015379181750176,0.0003932132715264,170.51288089718,0
-1950,5000000,0,0,10.804788233916,0.684052347946,0.9509954896019,0.726532416253,0.68443724974753,0.6680225050467,0.94098468501398,0.71341733831544,0.66841112080623,0.94087504894556,0.886531119959,0.95088437265722,0.89398303003963,1.3815081241617,2.3426547637221,1.4723816642602,1.3828641579097,1.3611926688365,2.3316113209837,1.4548941423268,1.3625537517681,2.3312336093086,2.0796793460513,2.3422742533101,2.0883798148118,0.20508964208613,0.84097840032829,0.1639343442737,0.2062458612109,0.20496660603058,0.84095898141119,0.16379081389177,0.20612285740596,0.84047789547891,0.53813005707214,0.84049722077859,0.53817745586577,0.088917023808696,0.43278667220885,0.0090939838622319,0.090238510377289,0.088919530634116,0.43280624514532,0.0090947599049387,0.09024101568275,0.4319258261301,0.15988814494957,0.43190621596349,0.15987837241505,0.0047587604795056,0.011763019505539,-0.00013438288933193,0.0050334264121395,0.0047590127498898,0.011763772269056,-0.00013438381940309,0.0050336789844012,0.01154222854324,0.0023561888319054,0.011541475693016,0.0023560532147053,0.00074546555565695,0.0016603498886494,-6.8868439289568e-05,0.00090346256413353,0.00074552161017122,0.001660465230103,-6.8869530436907e-05,0.00090352061680346,0.0015379181750176,0.0003932132715264,0.0015378043920918,0.00039318780357773,170.50217197948,0
-1948,5000000,0,0,11.185744794617,0.71268606702153,0.97417077352909,0.74835626195382,0.7130659034588,0.684052347946,0.9509954896019,0.726532416253,0.68443724974753,0.95088437265722,0.89398303003963,0.97405958021028,0.91074477969605,1.4172834432307,2.3676347767185,1.5005261753769,1.4186316451514,1.3815081241617,2.3426547637221,1.4723816642602,1.3828641579097,2.3422742533101,2.0883798148118,2.3672524255925,2.1064372956916,0.2052937355522,0.84100222157125,0.16413922161215,0.2064494464845,0.20508964208613,0.84097840032829,0.1639343442737,0.2062458612109,0.84049722077859,0.53817745586577,0.8405211539692,0.53821503761647,0.088913652860016,0.43274414221674,0.0090929164674932,0.090234101419036,0.088917023808696,0.43278667220885,0.0090939838622319,0.090238510377289,0.43190621596349,0.15987837241505,0.43186431916067,0.15985433354809,0.0047590278615549,0.011761358787854,-0.0001339403099424,0.0050330728807006,0.0047587604795056,0.011763019505539,-0.00013438288933193,0.0050334264121395,0.011541475693016,0.0023560532147053,0.011540291221079,0.0023557809903377,0.00074601278362057,0.0016601020034104,-6.8512296528038e-05,0.00090339964674874,0.00074546555565695,0.0016603498886494,-6.8868439289568e-05,0.00090346256413353,0.0015378043920918,0.00039318780357773,0.0015380075072119,0.00039314841844041,170.48432672399,0
-1946,5000000,0,0,11.55542944907,0.73748432779672,0.99966551500503,0.76688202072193,0.73786190692364,0.71268606702153,0.97417077352909,0.74835626195382,0.7130659034588,0.97405958021028,0.91074477969605,0.99955655496144,0.92995891202628,1.4475944830986,2.3947341306628,1.5231733076984,1.4489381894743,1.4172834432307,2.3676347767185,1.5005261753769,1.4186316451514,2.3672524255925,2.1064372956916,2.3943529049101,2.1261449023188,0.20545118821437,0.84102218492544,0.16427485302527,0.20660682978968,0.2052937355522,0.84100222157125,0.16413922161215,0.2064494464845,0.8405211539692,0.53821503761647,0.84054108444176,0.53822465031697,0.088907618738069,0.43270014996327,0.0090900790930061,0.090228045694725,0.088913652860016,0.43274414221674,0.0090929164674932,0.090234101419036,0.43186431916067,0.15985433354809,0.4318203139927,0.15982854974888,0.0047584246994179,0.011759563327323,-0.00013392924157625,0.0050324520984558,0.0047590278615549,0.011761358787854,-0.0001339403099424,0.0050330728807006,0.011540291221079,0.0023557809903377,0.01153850741606,0.002355441250354,0.00074590008160745,0.0016598319001319,-6.8499397666587e-05,0.00090326414319329,0.00074601278362057,0.0016601020034104,-6.8512296528038e-05,0.00090339964674874,0.0015380075072119,0.00039314841844041,0.0015377534192106,0.00039308893153216,170.47403918773,0
-1944,5000000,0,0,11.901442284536,0.75875731509401,1.0262987399369,0.78346714064133,0.75913524968776,0.73748432779672,0.99966551500503,0.76688202072193,0.73786190692364,0.99955655496144,0.92995891202628,1.0261934630018,0.95155424056041,1.4727135579991,2.4227502705874,1.5419786563242,1.4740559476878,1.4475944830986,2.3947341306628,1.5231733076984,1.4489381894743,2.3943529049101,2.1261449023188,2.4223722769363,2.1476853909431,0.20556787020853,0.84104778394533,0.16435873792962,0.20672347965058,0.20545118821437,0.84102218492544,0.16427485302527,0.20660682978968,0.84054108444176,0.53822465031697,0.84056668237719,0.53822547162982,0.088902910842971,0.43266061474331,0.0090868678501526,0.090223357462498,0.088907618738069,0.43270014996327,0.0090900790930061,0.090228045694725,0.4318203139927,0.15982854974888,0.43178075624019,0.15980357761562,0.0047578758606525,0.01175787741889,-0.00013392811036065,0.0050319048510358,0.0047584246994179,0.011759563327323,-0.00013392924157625,0.0050324520984558,0.01153850741606,0.002355441250354,0.011536822052605,0.0023551302966741,0.00074577698868726,0.0016595787486844,-6.8497082112486e-05,0.00090313699453636,0.00074590008160745,0.0016598319001319,-6.8499397666587e-05,0.00090326414319329,0.0015377534192106,0.00039308893153216,0.0015375037396549,0.00039303336893537,170.47305766002,0
-1942,5000000,0,0,12.217218049441,0.77730198101124,1.0528300545301,0.79941000670636,0.77768217176687,0.75875731509401,1.0262987399369,0.78346714064133,0.75913524968776,1.0261934630018,0.95155424056041,1.052728947044,0.97494639175413,1.4935013689255,2.4503730012351,1.5585453723148,1.4948449172882,1.4727135579991,2.4227502705874,1.5419786563242,1.4740559476878,2.4223722769363,2.1476853909431,2.4499992929954,2.1706267433522,0.20564941795511,0.84107988007492,0.16440684717942,0.20680500245271,0.20556787020853,0.84104778394533,0.16435873792962,0.20672347965058,0.84056668237719,0.53822547162982,0.84059882207925,0.53822801177725,0.088899089370085,0.43262757999675,0.0090835403502242,0.090219542571847,0.088902910842971,0.43266061474331,0.0090868678501526,0.090223357462498,0.43178075624019,0.15980357761562,0.4317477209802,0.15978113741918,0.004757413905515,0.011756406449421,-0.00013392679631264,0.0050314436002655,0.0047578758606525,0.01175787741889,-0.00013392811036065,0.0050319048510358,0.011536822052605,0.0023551302966741,0.011535352201513,0.0023548607420108,0.00074567061836046,0.0016593588905168,-6.8495182337757e-05,0.00090302734241316,0.00074577698868726,0.0016595787486844,-6.8497082112486e-05,0.00090313699453636,0.0015375037396549,0.00039303336893537,0.0015372868175738,0.00039298535020522,170.48105870596,0
-1940,5000000,0,0,12.501989120415,0.79414135981168,1.0782106262557,0.81573202764006,0.79452488158335,0.77730198101124,1.0528300545301,0.79941000670636,0.77768217176687,1.052728947044,0.97494639175413,1.0781132623754,0.99925391905778,1.5111038600342,2.4764651381623,1.5741762272874,1.5124501862605,1.4935013689255,2.4503730012351,1.5585453723148,1.4948449172882,2.4499992929954,2.1706267433522,2.4760957036826,2.194171857598,0.20570335225286,0.84111643017591,0.16443244630274,0.20685892896292,0.20564941795511,0.84107988007492,0.16440684717942,0.20680500245271,0.84059882207925,0.53822801177725,0.84063542918994,0.53823666088521,0.088896005638884,0.43260172391082,0.0090803137691764,0.090216465034967,0.088899089370085,0.43262757999675,0.0090835403502242,0.090219542571847,0.4317477209802,0.15978113741918,0.43172187148382,0.15976225469125,0.0047570429014874,0.011755198845733,-0.00013392572861593,0.0050310732069244,0.004757413905515,0.011756406449421,-0.00013392679631264,0.0050314436002655,0.011535352201513,0.0023548607420108,0.011534145630615,0.0023546389853636,0.00074558415069898,0.0016591792541637,-6.8493646117859e-05,0.00090293825628759,0.00074567061836046,0.0016593588905168,-6.8495182337757e-05,0.00090302734241316,0.0015372868175738,0.00039298535020522,0.0015371095718277,0.00039294623350145,170.49612688985,0
-1938,5000000,0,0,12.759659864662,0.81028397981092,1.1017403543904,0.83306060238355,0.81067102192213,0.79414135981168,1.0782106262557,0.81573202764006,0.79452488158335,1.0781132623754,0.99925391905778,1.1016457063356,1.0235246930016,1.5266807608014,2.5002329651186,1.5897490059526,1.5280305085521,1.5111038600342,2.4764651381623,1.5741762272874,1.5124501862605,2.4760957036826,2.194171857598,2.4998670436101,2.217404873345,0.20573714164498,0.84115373345806,0.16444534522908,0.20689272256222,0.20570335225286,0.84111643017591,0.16443244630274,0.20685892896292,0.84063542918994,0.53823666088521,0.84067278598931,0.53825145514771,0.088893539509526,0.43258235620945,0.0090773483940279,0.090214005033345,0.088896005638884,0.43260172391082,0.0090803137691764,0.090216465034967,0.43172187148382,0.15976225469125,0.43170251070131,0.15974714377606,0.0047567556397649,0.011754247609634,-0.00013392493386774,0.0050307865404043,0.0047570429014874,0.011755198845733,-0.00013392572861593,0.0050310732069244,0.011534145630615,0.0023546389853636,0.011533195166108,0.00235446340883,0.00074551665738292,0.0016590382934607,-6.8492460499275e-05,0.00090286876732073,0.00074558415069898,0.0016591792541637,-6.8493646117859e-05,0.00090293825628759,0.0015371095718277,0.00039294623350145,0.0015369704631301,0.00039291560116965,170.51542492464,0
-1936,5000000,0,0,12.997053312485,0.82654459778669,1.123125936207,0.85160786572501,0.82693466949382,0.81028397981092,1.1017403543904,0.83306060238355,0.81067102192213,1.1016457063356,1.0235246930016,1.1230326854562,1.046929115747,1.5412110855025,2.5212915797963,1.60569826712,1.5425641225828,1.5266807608014,2.5002329651186,1.5897490059526,1.5280305085521,2.4998670436101,2.217404873345,2.5209279768728,2.2394953584759,0.20575712632749,0.84118766333368,0.16445195413277,0.2069127177455,0.20573714164498,0.84115373345806,0.16444534522908,0.20689272256222,0.84067278598931,0.53825145514771,0.84070675448041,0.53826981265878,0.088891502909984,0.43256779733416,0.0090747280007725,0.090211973938118,0.088893539509526,0.43258235620945,0.0090773483940279,0.090214005033345,0.43170251070131,0.15974714377606,0.43168795427224,0.1597353115719,0.0047565329989505,0.011753502587584,-0.00013392432705464,0.0050305644048883,0.0047567556397649,0.011754247609634,-0.00013392493386774,0.0050307865404043,0.011533195166108,0.00235446340883,0.011532450633465,0.0023543251451402,0.00074546416633565,0.0016589280390782,-6.8491539644737e-05,0.00090281473558809,0.00074551665738292,0.0016590382934607,-6.8492460499275e-05,0.00090286876732073,0.0015369704631301,0.00039291560116965,0.0015368616402411,0.0003928916578957,170.53590301009,0
-1934,5000000,0,0,13.222017895821,0.84344248474573,1.1424479402977,0.87122755719579,0.84383466198341,0.82654459778669,1.123125936207,0.85160786572501,0.82693466949382,1.1230326854562,1.046929115747,1.1423547959271,1.0688900064986,1.5553860832449,2.5396375458351,1.6220761434958,1.5567417452448,1.5412110855025,2.5212915797963,1.60569826712,1.5425641225828,2.5209279768728,2.2394953584759,2.5392749676064,2.2598348649059,0.20576812646249,0.84121463308595,0.16445583299788,0.20692373008066,0.20575712632749,0.84118766333368,0.16445195413277,0.2069127177455,0.84070675448041,0.53826981265878,0.8407337422331,0.53828806493839,0.08888967271703,0.4325559025441,0.009072460766721,0.090210148458219,0.088891502909984,0.43256779733416,0.0090747280007725,0.090211973938118,0.43168795427224,0.1597353115719,0.43167605451662,0.15972579958529,0.0047563490948037,0.011752889058239,-0.00013392380519669,0.0050303808634127,0.0047565329989505,0.011753502587584,-0.00013392432705464,0.0050305644048883,0.011532450633465,0.0023543251451402,0.011531837350449,0.0023542109453668,0.00074542099759694,0.0016588369734654,-6.8490769310806e-05,0.00090277026861465,0.00074546416633565,0.0016589280390782,-6.8491539644737e-05,0.00090281473558809,0.0015368616402411,0.0003928916578957,0.0015367717523721,0.00039287185182375,170.55490895276,0
-1932,5000000,0,0,13.441775591951,0.86117628270663,1.1600640989388,0.89152300510416,0.86156947355775,0.84344248474573,1.1424479402977,0.87122755719579,0.84383466198341,1.1423547959271,1.0688900064986,1.1599700375651,1.0891371746144,1.5695817164294,2.55555880977,1.6386600541052,1.5709390709334,1.5553860832449,2.5396375458351,1.6220761434958,1.5567417452448,2.5392749676064,2.2598348649059,2.5551961259803,2.2780980419115,0.2057734632537,0.84123220814899,0.16445845560603,0.20692907754722,0.20576812646249,0.84121463308595,0.16445583299788,0.20692373008066,0.8407337422331,0.53828806493839,0.84075131431037,0.53830264177401,0.088887841700326,0.43254456623291,0.0090704944922797,0.090208321420881,0.08888967271703,0.4325559025441,0.009072460766721,0.090210148458219,0.43167605451662,0.15972579958529,0.43166470490677,0.15971746741715,0.0047561774498729,0.011752327111374,-0.00013392327502117,0.0050302094227487,0.0047563490948037,0.011752889058239,-0.00013392380519669,0.0050303808634127,0.011531837350449,0.0023542109453668,0.011531275479873,0.0023541065338574,0.00074538119369047,0.0016587529697182,-6.849003613155e-05,0.00090272920447067,0.00074542099759694,0.0016588369734654,-6.8490769310806e-05,0.00090277026861465,0.0015367717523721,0.00039287185182375,0.001536688844047,0.00039285351694249,170.57060117665,0
-1930,5000000,0,0,13.661760254336,0.8796621302848,1.1764822529745,0.91197662215899,0.88005530891002,0.86117628270663,1.1600640989388,0.89152300510416,0.86156947355775,1.1599700375651,1.0891371746144,1.1763866512275,1.1076922240626,1.5838923167597,2.5695158484093,1.6550772182812,1.5852503973725,1.5695817164294,2.55555880977,1.6386600541052,1.5709390709334,2.5551961259803,2.2780980419115,2.5691522529456,2.2942364320589,0.20577520635472,0.84123936670073,0.16445998941922,0.20693082799774,0.2057734632537,0.84123220814899,0.16445845560603,0.20692907754722,0.84075131431037,0.53830264177401,0.84075845259961,0.53831085120736,0.088885856169445,0.43253210855535,0.0090687397020437,0.090206339310395,0.088887841700326,0.43254456623291,0.0090704944922797,0.090208321420881,0.43166470490677,0.15971746741715,0.43165222643846,0.15970924756516,0.0047559960669705,0.011751747766037,-0.00013392266848808,0.0050300281024176,0.0047561774498729,0.011752327111374,-0.00013392327502117,0.0050302094227487,0.011531275479873,0.0023541065338574,0.011530696126566,0.0023539994932337,0.00074533969622822,0.0016586656995908,-6.8489248800641e-05,0.00090268632525469,0.00074538119369047,0.0016587529697182,-6.849003613155e-05,0.00090272920447067,0.001536688844047,0.00039285351694249,0.0015366027298076,0.00039283439760529,170.58212337504,0
-1928,5000000,0,0,13.885046839481,0.89861413499109,1.1922341926619,0.93207333190594,0.89900651498016,0.8796621302848,1.1764822529745,0.91197662215899,0.88005530891002,1.1763866512275,1.1076922240626,1.1921368552229,1.124801781876,1.5982025256516,2.5820239274071,1.6709209131975,1.5995605074549,1.5838923167597,2.5695158484093,1.6550772182812,1.5852503973725,2.5691522529456,2.2942364320589,2.5816589961116,2.3084236798997,0.20577450815367,0.84123645110725,0.16445996777154,0.20693013296797,0.20577520635472,0.84123936670073,0.16445998941922,0.20693082799774,0.84075845259961,0.53831085120736,0.84075550598143,0.5383112580556,0.088883633916008,0.43251749480946,0.0090670944603066,0.090204120172243,0.088885856169445,0.43253210855535,0.0090687397020437,0.090206339310395,0.43165222643846,0.15970924756516,0.431637588811,0.15970033018541,0.0047557905567221,0.011751103458475,-0.0001339219497629,0.0050298225606506,0.0047559960669705,0.011751747766037,-0.00013392266848808,0.0050300281024176,0.011530696126566,0.0023539994932337,0.011530051798532,0.0023538811568548,0.00074529308965571,0.0016585681634599,-6.8488350975336e-05,0.00090263812375089,0.00074533969622822,0.0016586656995908,-6.8489248800641e-05,0.00090268632525469,0.0015366027298076,0.00039283439760529,0.0015365065047204,0.00039281297920902,170.58955556415,0
