time,area_pp_reactor_inlet,bed_solid_average_temperature,bypass_mfr,core_volume,dt_max_pp,outlet_mfr,set_inlet_mfr,total_power
6.0390625,2.5509732347149,865.39092382471,-1.0875459460599,77.754418176347,1,59.64545391658,51.403846153846,243715623.29176
6.0390625,2.5509732347149,865.39091078014,-1.0875459255909,77.754418176347,1,59.645451221846,51.403846153846,243711868.97561
6.5390625,2.5509732347149,865.74578404428,-1.0392025562165,77.754418176347,1,55.948937610687,47.711538461538,242932769.93555
6.5390625,2.5509732347149,865.7464345309,-1.0392036519586,77.754418176347,1,55.949074964669,47.711538461538,243119982.94308
6.5390625,2.5509732347149,865.74301711484,-1.0391979034685,77.754418176347,1,55.948353201642,47.711538461538,242136425.18489
6.5390625,2.5509732347149,865.74377064216,-1.0391991790793,77.754418176347,1,55.948512700603,47.711538461538,242353294.80034
6.5390625,2.5509732347149,865.74368607698,-1.0391990273657,77.754418176347,1,55.948494420088,47.711538461538,242328957.58209
6.5390625,2.5509732347149,865.74367110235,-1.03919900391,77.754418176347,1,55.948491370438,47.711538461538,242324648.1643
7.0390625,2.5509732347149,866.12646523825,-0.99038051648143,77.754418176347,1,52.250753729421,44.019230769231,241446597.01104
7.0390625,2.5509732347149,866.12719567686,-0.99038173986494,77.754418176347,1,52.250905245486,44.019230769231,241656800.59108
7.0390625,2.5509732347149,866.12353786008,-0.99037562089397,77.754418176347,1,52.250146258664,44.019230769231,240604154.47017
7.0390625,2.5509732347149,866.12433560701,-0.99037696394709,77.754418176347,1,52.250312153708,44.019230769231,240833729.02479
7.0390625,2.5509732347149,866.12424650045,-0.99037680489932,77.754418176347,1,52.250293231284,44.019230769231,240808087.02268
7.0390625,2.5509732347149,866.12422945259,-0.99037677823771,77.754418176347,1,52.250289811421,44.019230769231,240803181.39814
7.0390625,2.5509732347149,866.12421503551,-0.99037675432768,77.754418176347,1,52.250286831084,44.019230769231,240799032.46928
7.5390625,2.5509732347149,866.53452766684,-0.94097316434186,77.754418176347,1,48.551752103329,40.326923076923,239839558.72853
7.5390625,2.5509732347149,866.53526541462,-0.94097440231582,77.754418176347,1,48.551902358881,40.326923076923,240051845.15247
7.5390625,2.5509732347149,866.53139231315,-0.94096791864713,77.754418176347,1,48.551113659404,40.326923076923,238937353.51647
7.5390625,2.5509732347149,866.53222840122,-0.94096932734029,77.754418176347,1,48.551284290997,40.326923076923,239177938.51605
7.5390625,2.5509732347149,866.53213628013,-0.94096916258411,77.754418176347,1,48.551265088198,40.326923076923,239151431.35313
7.5390625,2.5509732347149,866.53211754337,-0.94096913319613,77.754418176347,1,48.551261393586,40.326923076923,239146040.24696
7.5390625,2.5509732347149,866.53210186948,-0.94096910719651,77.754418176347,1,48.551258214644,40.326923076923,239141530.0867
8.0390625,2.5509732347149,866.96942396115,-0.89057506427292,77.754418176347,1,44.85321955924,36.634615384615,238085103.45629
8.0390625,2.5509732347149,866.97022836793,-0.89057643576212,77.754418176347,1,44.853380089136,36.634615384615,238316547.70434
8.0390625,2.5509732347149,866.96614112768,-0.89056948296996,77.754418176347,1,44.85256449903,36.634615384615,237140556.29927
8.0390625,2.5509732347149,866.96701284686,-0.89057097535998,77.754418176347,1,44.852738818298,36.634615384615,237391369.00687
8.0390625,2.5509732347149,866.96691775213,-0.89057080242344,77.754418176347,1,44.852719395672,36.634615384615,237364008.70372
8.0390625,2.5509732347149,866.9668967871,-0.8905707688839,77.754418176347,1,44.852715335523,36.634615384615,237357977.04525
8.0390625,2.5509732347149,866.96687965909,-0.89057074003578,77.754418176347,1,44.852711932472,36.634615384615,237353048.96428
8.5390625,2.5509732347149,867.43076782671,-0.8389219539764,77.754418176347,1,41.154060199665,32.942307692308,236200024.9289
8.5390625,2.5509732347149,867.43163629119,-0.83892345386969,77.754418176347,1,41.154229863605,32.942307692308,236449874.25178
8.5390625,2.5509732347149,867.42734702172,-0.83891606149989,77.754418176347,1,41.153391899168,32.942307692308,235215881.86452
8.5390625,2.5509732347149,867.42824987105,-0.83891762741153,77.754418176347,1,41.153568648601,32.942307692308,235475624.80138
8.5390625,2.5509732347149,867.42815236861,-0.83891744764201,77.754418176347,1,41.15354915284,32.942307692308,235447574.38075
8.5390625,2.5509732347149,867.42812870923,-0.8389174091038,77.754418176347,1,41.153544654828,32.942307692308,235440768.22032
8.5390625,2.5509732347149,867.42811049582,-0.83891737805587,77.754418176347,1,41.153541113321,32.942307692308,235435528.39576
9.0390625,2.5509732347149,867.91814051971,-0.78607938034727,77.754418176347,1,37.453038789037,29.25,234186627.57513
9.0390625,2.5509732347149,867.91907025358,-0.78608098176743,77.754418176347,1,37.453216439415,29.25,234454075.53422
9.0390625,2.5509732347149,867.91459231252,-0.78607328354118,77.754418176347,1,37.45236072179,29.25,233165939.3603
9.0390625,2.5509732347149,867.91552167249,-0.78607489130961,77.754418176347,1,37.452538677706,29.25,233433281.26857
9.0390625,2.5509732347149,867.91542246039,-0.78607470869246,77.754418176347,1,37.452519272784,29.25,233404741.72091
9.0390625,2.5509732347149,867.91539645134,-0.7860746662937,77.754418176347,1,37.452514426923,29.25,233397260.38348
9.0390625,2.5509732347149,867.91537684552,-0.78607463298684,77.754418176347,1,37.452510699384,29.25,233391620.58006
9.5390625,2.5509732347149,868.43114914321,-0.73262317797104,77.754418176347,1,33.749053083849,25.557692307692,232048032.18328
9.5390625,2.5509732347149,868.43213677785,-0.73262484715978,77.754418176347,1,33.749237339729,25.557692307692,232332105.05702
9.5390625,2.5509732347149,868.42748340135,-0.73261699573372,77.754418176347,1,33.748368993497,25.557692307692,230993648.75353
9.5390625,2.5509732347149,868.42843442154,-0.73261861036091,77.754418176347,1,33.748546807473,25.557692307692,231267191.84995
9.5390625,2.5509732347149,868.42833436109,-0.73261842938596,77.754418176347,1,33.748527693151,25.557692307692,231238411.113
9.5390625,2.5509732347149,868.42830572293,-0.73261838340363,77.754418176347,1,33.748522472714,25.557692307692,231230174.39943
9.5390625,2.5509732347149,868.42828488127,-0.73261834870286,77.754418176347,1,33.74851860533,25.557692307692,231224179.7575
10.0390625,2.5509732347149,868.96937437642,-0.67911446723629,77.754418176347,1,30.046651202747,21.865384615385,229787471.61653
10.0390625,2.5509732347149,868.97041590906,-0.67911616486904,77.754418176347,1,30.046840346517,21.865384615385,230087012.65493
10.0390625,2.5509732347149,868.96560076693,-0.67910832774547,77.754418176347,1,30.045965597626,21.865384615385,228702187.57759
10.0390625,2.5509732347149,868.96656897421,-0.67910991325837,77.754418176347,1,30.046141818631,21.865384615385,228980642.22015
10.0390625,2.5509732347149,868.9664684943,-0.67910973777961,77.754418176347,1,30.046123130837,21.865384615385,228951743.88955
10.0390625,2.5509732347149,868.96643745674,-0.67910968957674,77.754418176347,1,30.046117614179,21.865384615385,228942818.07644
10.0390625,2.5509732347149,868.96641508617,-0.67910965367112,77.754418176347,1,30.046113574022,21.865384615385,228936384.43245
10.5390625,2.5509732347149,869.53239425446,-0.62628123066407,77.754418176347,1,26.347661062535,18.173076923077,227408483.68252
10.5390625,2.5509732347149,869.53348575504,-0.62628289912824,77.754418176347,1,26.347853348125,18.173076923077,227722356.79104
10.5390625,2.5509732347149,869.52852204828,-0.62627532039268,77.754418176347,1,26.34697847665,18.173076923077,226294980.62649
10.5390625,2.5509732347149,869.5294883043,-0.62627680747407,77.754418176347,1,26.347149218762,18.173076923077,226572840.47392
10.5390625,2.5509732347149,869.52940746661,-0.62627667004562,77.754418176347,1,26.347134435801,18.173076923077,226549593.47798
10.5390625,2.5509732347149,869.52936807949,-0.62627661196341,77.754418176347,1,26.347127596861,18.173076923077,226538267.63118
10.5390625,2.5509732347149,869.52934547461,-0.62627657796964,77.754418176347,1,26.347123637367,18.173076923077,226531767.40473
11.0390625,2.5509732347149,870.11981498436,-0.57545632861539,77.754418176347,1,22.650803249496,14.480769230769,224914882.58954
11.0390625,2.5509732347149,870.12095255226,-0.57545789735561,77.754418176347,1,22.650996868567,14.480769230769,225241959.54502
11.0390625,2.5509732347149,870.11585306477,-0.57545087111469,77.754418176347,1,22.650128365197,14.480769230769,223775732.71231
11.0390625,2.5509732347149,870.11682800032,-0.575452224929,77.754418176347,1,22.650294815291,14.480769230769,224056051.40716
11.0390625,2.5509732347149,870.1167474643,-0.57545210128328,77.754418176347,1,22.650280586723,14.480769230769,224032893.96651
11.0390625,2.5509732347149,870.11670620131,-0.57545204626962,77.754418176347,1,22.65027365644,14.480769230769,224021030.26582
11.0390625,2.5509732347149,870.11668199332,-0.5754520134309,77.754418176347,1,22.65026955957,14.480769230769,224014069.98352
11.5390625,2.5509732347149,870.73126649078,-0.52860226503231,77.754418176347,1,18.955557138677,10.788461538462,222310769.73934
11.5390625,2.5509732347149,870.7324455058,-0.52860363936962,77.754418176347,1,18.955749739494,10.788461538462,222649713.51595
11.5390625,2.5509732347149,870.72722364543,-0.52859755563377,77.754418176347,1,18.954896042436,10.788461538462,221148524.24784
11.5390625,2.5509732347149,870.72820305249,-0.52859870540385,77.754418176347,1,18.955056533554,10.788461538462,221430086.97178
11.5390625,2.5509732347149,870.72812298208,-0.52859860144788,77.754418176347,1,18.955042960033,10.788461538462,221407066.59409
11.5390625,2.5509732347149,870.72808006777,-0.5285985529756,77.754418176347,1,18.955036034103,10.788461538462,221394729.92261
11.5390625,2.5509732347149,870.72805423007,-0.52859852335063,77.754418176347,1,18.955031837133,10.788461538462,221387302.17342
12.0390625,2.5509732347149,871.36638127444,-0.48792166258638,77.754418176347,1,15.263093124463,7.0961538461538,219600388.89976
12.0390625,2.5509732347149,871.36772185783,-0.48792288773405,77.754418176347,1,15.263300759442,7.0961538461538,219985712.36107
12.0390625,2.5509732347149,871.36224167034,-0.48791785753897,77.754418176347,1,15.262450090643,7.0961538461538,218410533.80268
12.0390625,2.5509732347149,871.36324948063,-0.48791879061582,77.754418176347,1,15.262606929198,7.0961538461538,218700211.67874
12.0390625,2.5509732347149,871.36316940439,-0.48791870829461,77.754418176347,1,15.262594020149,7.0961538461538,218677193.35214
12.0390625,2.5509732347149,871.36312369726,-0.48791866753156,77.754418176347,1,15.262587009667,7.0961538461538,218664056.08885
12.0390625,2.5509732347149,871.36309639782,-0.48791864284096,77.754418176347,1,15.262582797411,7.0961538461538,218656209.48953
12.5390625,2.5509732347149,872.02477210422,-0.45529577638225,77.754418176347,1,11.575297600436,3.4038461538462,216788944.00326
12.5390625,2.5509732347149,872.02614746155,-0.45529668052223,77.754418176347,1,11.575495964506,3.4038461538462,217184175.35065
12.5390625,2.5509732347149,872.02057054946,-0.45529299734465,77.754418176347,1,11.574689786725,3.4038461538462,215581548.88208
12.5390625,2.5509732347149,872.0215739456,-0.45529366558674,77.754418176347,1,11.57483518017,3.4038461538462,215869894.3556
12.5390625,2.5509732347149,872.02149543455,-0.45529360752593,77.754418176347,1,11.574823403256,3.4038461538462,215847330.86625
12.5390625,2.5509732347149,872.0214479781,-0.45529357701288,77.754418176347,1,11.574816617178,3.4038461538462,215833693.76801
12.5390625,2.5509732347149,872.02141903724,-0.45529355818596,77.754418176347,1,11.57481245875,3.4038461538462,215825377.20987
13.0390625,2.5509732347149,872.4477739468,-0.40307687857113,77.754418176347,1,7.5691980031713,0,139469926.95516
13.0390625,2.5509732347149,872.46964168379,-0.40308512573601,77.754418176347,1,7.5719033363049,0,145751410.98696
13.0390625,2.5509732347149,872.46574756327,-0.40308365673939,77.754418176347,1,7.5714209041195,0,144632824.22237
13.0390625,2.5509732347149,872.4655830228,-0.40308356598746,77.754418176347,1,7.5713960472499,0,144585535.45488
13.5390625,2.5509732347149,872.65577089625,-0.041479821231973,77.754418176347,1,0.474963386512,0,59366336.395621
13.5390625,2.5509732347149,872.65420185038,-0.041479340617738,77.754418176347,1,0.47486529352077,0,58916177.5348
13.7890625,2.5509732347149,872.7151222534,-0.037323608416977,77.754418176347,1,0.34335065386186,0,39254865.35294
13.7890625,2.5509732347149,872.71491330778,-0.037323559465193,77.754418176347,1,0.34333653982114,0,39135043.427627
14.1640625,2.5509732347149,872.77273508726,-0.037822940409351,77.754418176347,1,0.30291375332576,0,26080558.105844
14.1640625,2.5509732347149,872.77213505018,-0.037822852201395,77.754418176347,1,0.30288007211622,0,25851119.310761
14.6640625,2.5509732347149,872.82771190884,-0.037779960852867,77.754418176347,1,0.25513122602285,0,19567922.690634
14.6640625,2.5509732347149,872.82688178591,-0.037779867993176,77.754418176347,1,0.25509182939765,0,19329828.317204
15.1640625,2.5509732347149,872.8730698623,-0.03774050259408,77.754418176347,1,0.21998136721231,0,16625254.243596
15.6640625,2.5509732347149,872.91739549483,-0.037704440879626,77.754418176347,1,0.19205285407686,0,15898075.357153
16.1640625,2.5509732347149,872.96084171037,-0.037671051206315,77.754418176347,1,0.16856565872781,0,15492628.330944
16.1640625,2.5509732347149,872.96034277325,-0.037671000384916,77.754418176347,1,0.16854405722143,0,15349534.381764
16.1640625,2.5509732347149,872.95988664738,-0.03767095377109,77.754418176347,1,0.16852428357501,0,15218715.184459
16.669921875,2.5509732347149,873.00215160861,-0.037640010114566,77.754418176347,1,0.14821428857491,0,14889114.322145
16.669921875,2.5509732347149,873.00175309612,-0.037639970357464,77.754418176347,1,0.14819736487737,0,14776144.364824
16.669921875,2.5509732347149,873.00138255856,-0.037639933315017,77.754418176347,1,0.1481816281302,0,14671110.964092
17.19384765625,2.5509732347149,873.04370195331,-0.037610199095637,77.754418176347,1,0.13013397256885,0,14387113.688721
17.19384765625,2.5509732347149,873.0433522716,-0.037610165117577,77.754418176347,1,0.13011932614777,0,14291406.952709
17.19384765625,2.5509732347149,873.04302302088,-0.037610133042438,77.754418176347,1,0.13010551817935,0,14201287.488788
17.736485072545,2.5509732347149,873.08552451318,-0.037581429439492,77.754418176347,1,0.11430896517094,0,13949765.23602
17.736485072545,2.5509732347149,873.0852064984,-0.037581399283765,77.754418176347,1,0.11429586001829,0,13865717.038647
17.736485072545,2.5509732347149,873.08490391716,-0.03758137057569,77.754418176347,1,0.11428339806282,0,13785755.842186
18.298502396564,2.5509732347149,873.12767170862,-0.037553216024149,77.754418176347,1,0.10071794749675,0,13559755.885948
18.88059176787,2.5509732347149,873.17134555643,-0.037525161396445,77.754418176347,1,0.089118881027945,0,13348397.681675
18.88059176787,2.5509732347149,873.17103837752,-0.037525133517101,77.754418176347,1,0.089106485609263,0,13272714.762819
18.88059176787,2.5509732347149,873.17074397481,-0.037525106791778,77.754418176347,1,0.089094607418504,0,13200182.507216
19.483470045294,2.5509732347149,873.21474485218,-0.03749695091547,77.754418176347,1,0.079374349804442,0,13007529.154931
20.107879689769,2.5509732347149,873.25969306641,-0.037468445472223,77.754418176347,1,0.07138065843841,0,12825659.920299
20.107879689769,2.5509732347149,873.25938834822,-0.037468419143673,77.754418176347,1,0.071368740408024,0,12755671.989925
20.107879689769,2.5509732347149,873.25909487604,-0.037468393786319,77.754418176347,1,0.071357262651007,0,12688267.107248
20.754589678689,2.5509732347149,873.30441433182,-0.037439302366819,77.754418176347,1,0.064845073335411,0,12520847.404446
21.424396452928,2.5509732347149,873.35072583075,-0.037409503681619,77.754418176347,1,0.059593394925943,0,12361632.1717
21.424396452928,2.5509732347149,873.35041901091,-0.037409478320806,77.754418176347,1,0.059581822567191,0,12295940.75076
21.424396452928,2.5509732347149,873.35012287396,-0.03740945381211,77.754418176347,1,0.059570646891799,0,12232525.83944
22.118124897675,2.5509732347149,873.39684856672,-0.03737883400293,77.754418176347,1,0.055342489878728,0,12084990.314186
22.836629358307,2.5509732347149,873.44461901201,-0.037347352631593,77.754418176347,1,0.051931272804231,0,11943818.305258
22.836629358307,2.5509732347149,873.44430823857,-0.037347327589667,77.754418176347,1,0.051919764564775,0,11881779.06333
22.836629358307,2.5509732347149,873.44400800369,-0.037347303410369,77.754418176347,1,0.051908649129461,0,11821845.00506
23.580794692532,2.5509732347149,873.4922410318,-0.03731493976937,77.754418176347,1,0.049151868433206,0,11690424.248758
24.351537360122,2.5509732347149,873.54157757268,-0.03728173220912,77.754418176347,1,0.04695496912444,0,11563979.864517
24.351537360122,2.5509732347149,873.54126238721,-0.037281707365558,77.754418176347,1,0.0469434425145,0,11505322.718366
24.351537360122,2.5509732347149,873.54095794429,-0.037281683361908,77.754418176347,1,0.046932309235471,0,11448660.647011
25.149806551555,2.5509732347149,873.59080916216,-0.037247609949714,77.754418176347,1,0.045178704538369,0,11330530.59204
25.976585356968,2.5509732347149,873.64182636525,-0.037212762238095,77.754418176347,1,0.043803757937623,0,11216298.946946
25.976585356968,2.5509732347149,873.64150712597,-0.037212737617494,77.754418176347,1,0.043792272759418,0,11160906.693254
25.976585356968,2.5509732347149,873.6411988585,-0.037212713864779,77.754418176347,1,0.043781185631845,0,11107420.663412
26.83289197686,2.5509732347149,873.69278730478,-0.03717708263148,77.754418176347,1,0.042696273237368,0,11000374.694995
27.719780976033,2.5509732347149,873.74560782538,-0.037140847883802,77.754418176347,1,0.041857862297793,0,10896381.97275
27.719780976033,2.5509732347149,873.74528506391,-0.037140823550076,77.754418176347,1,0.041846472267964,0,10844171.713824
27.719780976033,2.5509732347149,873.74497356684,-0.037140800061153,77.754418176347,1,0.041835481289082,0,10793780.608667
28.63834458232,2.5509732347149,873.79842681859,-0.03710423022811,77.754418176347,1,0.0411696219632,0,10696055.825865
29.589714031689,2.5509732347149,873.85318273983,-0.037067882278734,77.754418176347,1,0.040618137680066,0,10600724.533091
29.589714031689,2.5509732347149,873.85285694027,-0.037067858255682,77.754418176347,1,0.040606883347442,0,10551590.497379
29.589714031689,2.5509732347149,873.8525425855,-0.037067835085709,77.754418176347,1,0.040596026836268,0,10504182.294372
30.575060961392,2.5509732347149,873.90800125089,-0.037031850956558,77.754418176347,1.0586917888431,0.039898825110845,0,10414355.403779
31.604110432637,2.5509732347149,873.96532256198,-0.03699602862139,77.754418176347,1.1637184874547,0.038533738205402,0,10326075.988018
