time,Tfluid_core,Tfuel_avg,Tfuel_max,Tmod_avg,Tmod_max,Tsolid_core,UnscaledTotalPower,decay_power,dt,dt_max_pp,init_prompt_power,max_T_solid,power_peak,power_scaling,prompt_power,total_power
295.62866881806,672.32996707556,891.56482193573,1119.2434069383,891.56448521842,1119.2433187319,675.45315436383,1.1984882199606e-10,6008513.2640945,13.725029216962,14.418355435139,233935000,1119.3805305778,0.047911834521858,1.9519173914591e+18,6111.8307781568,6014625.0948726
310.0470242532,672.4389483927,892.07198581518,1119.3809112718,892.07164893023,1119.3808230588,675.61316452052,1.1984882199606e-10,5965629.4240792,14.418355435139,15.146705348873,233935000,1119.5235144131,0.047546241218635,1.9519173914591e+18,4146.043911137,5969775.4679903
325.19372960207,672.5514523465,892.59948856996,1119.5237727131,892.59925992455,1119.5237128567,675.77940123178,1.1984882199606e-10,5922951.6978747,15.146705348873,15.911848196393,233935000,1119.6720928549,0.047206205972693,1.9519173914591e+18,4146.0416000314,5927097.7394747
341.10557779846,672.66791015561,893.14834148335,1119.6723511765,893.14811271437,1119.6722913151,675.95211857033,1.1984882199606e-10,5880452.2665696,15.911848196393,16.715642589819,233935000,1119.8265718394,0.046867631123258,1.9519173914591e+18,4146.0391670113,5884598.3057366
357.82122038828,672.7887218557,893.71931436842,1119.8268301836,893.71908547073,1119.826770317,676.13152938167,1.1984882199606e-10,5838074.2795066,16.715642589819,17.560041029923,233935000,1119.9871760212,0.046506106804559,1.9519173914591e+18,2179.1551394775,5840253.4346461
375.3812614182,672.91423394571,894.31301175093,1119.9873118109,894.31289138993,1119.9872803407,676.31779439959,1.1984882199606e-10,5795869.589184,17.560041029923,18.447094648961,233935000,1120.1540281117,0.046169879761223,1.9519173914591e+18,2179.1537470672,5798048.7429311
393.82835606717,673.0449000698,894.93049055212,1120.1541639142,894.93037011756,1120.154132441,676.51119104518,1.1984882199606e-10,5753779.775326,18.447094648961,19.378958193084,233935000,1120.327470953,0.045834604554399,1.9519173914591e+18,2179.1522452409,5755958.9275712
413.20731426025,673.18111173643,895.57262692874,1120.3276067687,895.57250641769,1120.3275752925,676.71194788605,1.1984882199606e-10,5711760.6753221,19.378958193084,20.357895256446,233935000,1120.5434025429,0.045499916622347,1.9519173914591e+18,2179.1506792699,5713939.8260014
433.56520951669,673.32323890546,896.24032013671,1120.5435779635,896.24019954598,1120.5435373639,676.92029846059,1.1984882199606e-10,5669760.2160332,20.357895256446,21.386283779709,233935000,1120.7970704823,0.045165395760386,1.9519173914591e+18,2179.1489990113,5671939.3650322
454.9514932964,673.47162243081,896.93449174016,1120.797245928,896.93437106641,1120.7972053226,677.13648112635,1.1984882199606e-10,5627680.8219903,21.386283779709,22.466621826313,233935000,1121.0607972898,0.044811111669749,1.9519173914591e+18,606.71835825179,5628287.5403485
477.41811512272,673.62650722828,897.65590719997,1121.0608460071,897.65587359917,1121.0608347291,677.36067993217,1.1984882199606e-10,5585519.6171308,22.466621826313,23.601533650529,233935000,1121.3348043649,0.04447530577309,1.9519173914591e+18,606.71781722922,5586126.3349481
501.01964877325,673.78821105427,898.40564086988,1121.3348530899,898.40560724409,1121.3348418099,677.59319742369,1.1984882199606e-10,5543176.8564579,23.601533650529,24.793776072051,233935000,1121.6196016612,0.044138085325953,1.9519173914591e+18,606.71725353497,5543783.5737114
525.8134248453,673.95695483392,899.18472041423,1121.6196503945,899.18468676226,1121.6196391123,677.83428459689,1.1984882199606e-10,5500568.4868856,24.793776072051,26.046245172597,233935000,1121.9155675868,0.043798769457956,1.9519173914591e+18,606.71666591528,5501175.2035515
551.85967001789,674.13291448685,899.99413714187,1121.9156163276,899.99410346267,1121.9156050441,678.08419582388,1.1984882199606e-10,5457607.7570784,26.046245172597,27.361983330801,233935000,1122.223084384,0.043456663125353,1.9519173914591e+18,606.71605341075,5458214.4731319
579.22165334869,674.31622465237,900.83489272432,1122.2231331334,900.83485901687,1122.2231218478,678.34318843172,1.1984882199606e-10,5414205.634076,27.361983330801,28.74418661246,233935000,1122.542536727,0.043111055492067,1.9519173914591e+18,606.71538711821,5414812.3494631
607.96583996115,674.50698379475,901.70799602457,1122.5425854854,901.7079622877,1122.5425741975,678.61152223536,1.1984882199606e-10,5370272.1256189,28.74418661246,30.19621253412,233935000,1122.874310127,0.042761228794083,1.9519173914591e+18,606.71469277274,5370878.8403117
638.16205249527,674.70526248202,902.61445959027,1122.8743588945,902.61442582273,1122.8743476045,678.88945903801,1.1984882199606e-10,5325717.9445529,30.19621253412,31.721588218833,233935000,1123.2187891982,0.042406471069988,1.9519173914591e+18,606.71396859732,5326324.6585215
669.88364071411,674.91111082948,903.55529587623,1123.2188379751,903.55526207678,1123.218826683,679.17726213671,1.1984882199606e-10,5280456.2784748,31.721588218833,33.324018963909,233935000,1123.5763558511,0.042046090086063,1.9519173914591e+18,606.71320347126,5281062.9916783
703.20765967802,675.12454114904,904.53151334807,1123.5764046378,904.53147951542,1123.5763933434,679.47519545969,1.1984882199606e-10,5234404.5490504,33.324018963909,35.007397241467,233935000,1123.9473874219,0.041679427399437,1.9519173914591e+18,606.71240319264,5235011.2614536
738.21505691948,675.3456184697,905.54411246238,1123.9474362189,905.54407859529,1123.9474249221,679.78352394392,1.1984882199606e-10,5187486.090407,35.007397241467,36.775812153665,233935000,1124.3322547953,0.041305871643293,1.9519173914591e+18,606.7115698412,5188092.8019768
774.99086907315,675.57440167115,906.59408166296,1124.3323036024,906.59404776011,1124.3322923036,680.10251524793,1.1984882199606e-10,5139631.6945848,36.775812153665,38.633559365551,233935000,1124.731323418,0.040924870872534,1.9519173914591e+18,606.71070225546,5140238.4052871
813.6244284387,675.81089472874,907.68240296558,1124.7313722366,907.68236902539,1124.7313609347,680.4324315478,1.1984882199606e-10,5090780.9832608,38.633559365551,40.585151539687,233935000,1125.1449431117,0.040535943497771,1.9519173914591e+18,606.70976047111,5091387.6930213
854.20957997839,676.05516197329,908.8100202242,1125.1449919415,908.80998624522,1125.1449806371,680.77353703414,1.1984882199606e-10,5040883.5752378,40.585151539687,42.635329297877,233935000,1125.5734544557,0.040138687590783,1.9519173914591e+18,606.7087318518,5041490.2839697
896.84490927626,676.30727289988,909.97786272042,1125.5735032973,909.97782870132,1125.5734919901,681.12609515499,1.1984882199606e-10,4989900.0301195,42.635329297877,44.789072736636,233935000,1126.0171845243,0.039732788405015,1.9519173914591e+18,606.70764626297,4990506.7377657
941.6339820129,676.56730895545,911.1868329104,1126.0172333785,911.18679884969,1126.0172220681,681.4903684883,1.1984882199606e-10,4937802.5600603,44.789072736636,47.051613524363,233935000,1126.4764453954,0.039318024046433,1.9519173914591e+18,606.70651471867,4938409.266575
988.68559553726,676.83536253926,912.43780335609,1126.476494262,912.43776925183,1126.4764829489,681.86661870737,1.1984882199606e-10,4884575.5127757,47.051613524363,49.428447609614,233935000,1126.9515328313,0.038894269320179,1.9519173914591e+18,606.70531114403,4885182.2180868
1038.1140431469,677.11153518288,913.73161404173,1126.9515817109,913.73157989281,1126.9515703948,682.25510661579,1.1984882199606e-10,4830215.6392585,49.428447609614,54.287829854024,233935000,1127.4427251306,0.03846149786033,1.9519173914591e+18,606.70398731545,4830822.3432459
1092.4018730009,677.39593571628,915.06907004236,1127.4427740236,915.06903584681,1127.4427627044,682.65609229177,1.1984882199606e-10,4774732.168059,54.287829854024,60.395210712601,233935000,1127.9507548396,0.038019782717164,1.9519173914591e+18,606.70260287284,4775338.8706619
1152.7970837135,677.70195378819,916.45093972307,1127.9508147631,916.45090547944,1127.950800914,683.08854419708,1.1984882199606e-10,4715612.3302507,60.395210712601,67.189671917769,233935000,1128.6682161124,0.037549118958343,1.9519173914591e+18,606.70114113632,4716219.0313919
1219.9867556313,678.03504056826,917.94267523761,1128.6682760601,917.94264094158,1128.6682622053,683.56038296599,1.1984882199606e-10,4651970.2271581,67.189671917769,74.748510008518,233935000,1129.4526275968,0.037042453621174,1.9519173914591e+18,606.69950866028,4652576.9266668
1294.7352656398,678.39698589241,919.5715906818,1129.4526875705,919.5715563286,1129.4526737099,684.07446549769,1.1984882199606e-10,4583677.6793395,74.748510008518,83.157717384476,233935000,1130.3088484275,0.036498766095488,1.9519173914591e+18,606.69771705142,4584284.3770566
1377.8929830243,678.78965242988,921.34736847643,1130.30890843,921.34733406076,1130.3088945627,684.63375045414,1.1984882199606e-10,4510658.8203758,83.157717384476,92.51296059023,233935000,1131.2418336122,0.035917452246315,1.9519173914591e+18,606.69574403645,4511265.5161199
1470.4059436145,679.21494900819,923.27985462698,1131.241893646,923.27982014305,1131.2418797714,685.24129048701,1.1984882199606e-10,4432903.4774546,92.51296059023,102.92066865663,233935000,1132.2565936172,0.035298430949857,1.9519173914591e+18,606.69350720778,4433510.1709618
1573.3266122711,680.17118361723,927.6546662805,1133.3582126558,927.65463164083,1133.3581987643,686.61377169923,1.1984882199606e-10,4263532.7784424,102.92066865663,114.4992438805,233935000,1134.5515084609,0.033942831375455,1.9519173914591e+18,16.527936680642,4263549.3063791
1687.8258561516,680.15558608437,930.11669603234,1134.551510037,930.11669509936,1134.5515096729,686.59850164715,1.1984882199606e-10,4181329.9821381,114.4992438805,127.38040881706,233935000,1134.5174237395,0.03328839290897,1.9519173914591e+18,16.527873332862,4181346.5100114
1815.2062649687,680.67388776956,930.05393564288,1134.5174253173,930.05393470983,1134.5174249514,687.35372651034,1.1984882199606e-10,4095090.9034699,127.38040881706,141.71070480898,233935000,1135.825141941,0.03260182566355,1.9519173914591e+18,16.527874775168,4095107.4313447
1956.9169697777,681.23188185176,932.64626044813,1135.8251437211,932.64625951273,1135.8251433077,688.16933394923,1.1984882199606e-10,4005172.1007475,141.71070480898,157.65315909999,233935000,1137.5412286533,0.031885965957062,1.9519173914591e+18,16.527801476705,4005188.628549
2114.5701288776,681.83168212431,935.44137513824,1137.5412304349,935.44137419951,1137.5412300214,689.04886874907,1.1984882199606e-10,3912045.3461823,157.65315909999,175.38913949874,233935000,1139.3929434835,0.031144568388508,1.9519173914591e+18,16.527719329637,3912061.8739016
2289.9592683764,682.47549457148,938.44897032513,1139.3929452643,938.44896938391,1139.3929448529,689.9960059421,1.1984882199606e-10,3816300.1367117,175.38913949874,195.12041769234,233935000,1141.3871899194,0.030382325389033,1.9519173914591e+18,16.527625695041,3816316.6643374
2485.0796860687,683.16566767297,941.67866431143,1141.3871917048,941.6786633666,1141.3871912904,691.01458044744,1.1984882199606e-10,3718640.2216136,195.12041769234,217.07146468273,233935000,1143.5648200061,0.029604839323198,1.9519173914591e+18,16.527519675878,3718656.7491333
2702.1511507515,683.90475119531,945.14010534235,1143.564822019,945.14010439392,1143.5648215538,692.10863289132,1.1984882199606e-10,3619872.4662723,217.07146468273,241.49200445954,233935000,1146.413039687,0.028818533658213,1.9519173914591e+18,16.527404347238,3619888.9936766
2943.643155211,684.69557879875,948.84315059049,1146.4130417057,948.84314963837,1146.4130412372,693.28247661429,1.1984882199606e-10,3520886.5546492,241.49200445954,268.65985496124,233935000,1149.4688024194,0.028030491272197,1.9519173914591e+18,16.527272036636,3520903.0819213
3212.3030101722,685.54136899849,952.79813352562,1149.4688044391,952.79813256939,1149.4688039722,694.54078953106,1.1984882199606e-10,3422624.4862903,268.65985496124,298.88408864438,233935000,1152.7434535043,0.027248211566048,1.9519173914591e+18,16.527117834528,3422641.0134081
3511.1870988166,686.44586595316,957.01622557454,1152.7434555279,957.01622461389,1152.7434550599,695.88873094369,1.1984882199606e-10,3326039.6389893,298.88408864438,332.50854861687,233935000,1156.4532145838,0.026479284534468,1.9519173914591e+18,16.526946571778,3326056.1659359
3843.6956474335,687.4135037412,961.50988238912,1156.4532172495,961.50988142401,1156.4532166358,697.33207562485,1.1984882199606e-10,3232046.3725031,332.50854861687,369.91576033627,233935000,1161.9245880313,0.025730989545981,1.9519173914591e+18,16.526757268899,3232062.8992604
4213.6114077697,688.44960259834,966.29333524217,1161.9245907043,966.29333427184,1161.9245900893,698.87737172332,1.1984882199606e-10,3141462.703932,369.91576033627,411.5312833741,233935000,1167.7873122601,0.025009838970346,1.9519173914591e+18,16.526538485218,3141479.2304705
4625.1426911438,689.56056529637,971.38313106734,1167.7873149401,971.38313009235,1167.7873143246,700.5320992296,1.1984882199606e-10,3054950.3572915,411.5312833741,457.82855275368,233935000,1174.5023104667,0.024321100902996,1.9519173914591e+18,16.526287640117,3054966.8835791
5082.9712438975,690.75406339359,976.79862116765,1174.502313564,976.79862018595,1174.502312846,702.30479632752,1.1984882199606e-10,2972958.2217552,457.82855275368,517.14739040549,233935000,1182.4732156574,0.023668349026848,1.9519173914591e+18,16.526000100073,2972974.7477553
5600.118634303,692.03919327536,982.56226657144,1182.47321876,982.56226558354,1182.4732180468,704.20514542285,1.1984882199606e-10,2895676.5625356,517.14739040549,624.02451775595,233935000,1191.8933400233,0.023053098077629,1.9519173914591e+18,16.525670212007,2895693.0882059
6224.143152059,693.44822134396,988.69970711824,1191.8933436678,988.69970612352,1191.893342836,706.27515348947,1.1984882199606e-10,2821985.7031574,624.02451775595,752.98958475885,233935000,1202.7902702538,0.022466434139632,1.9519173914591e+18,16.52528531992,2822002.2284428
6977.1327368178,695.10438613687,995.33951654804,1202.7902739149,995.3395155465,1202.7902730823,708.68409203362,1.1984882199606e-10,2747377.2079347,752.98958475885,908.60743227568,233935000,1217.0025445319,0.021872464906728,1.9519173914591e+18,16.524838075996,2747393.7327728
7885.7401690935,697.05220552404,1003.0113423087,1217.0025489392,1003.0113412991,1217.0025479375,711.4817358028,1.1984882199606e-10,2672199.047894,908.60743227568,1096.3863016127,233935000,1233.9969278962,0.021273960650059,1.9519173914591e+18,16.524283210295,2672215.5721772
8982.1264707061,699.3443017392,1011.8473954729,1233.9969323531,1011.8473944542,1233.9969313306,714.72345104839,1.1984882199606e-10,2596104.8701664,1096.3863016127,1322.9728039459,233935000,1255.9859828423,0.020668164016111,1.9519173914591e+18,16.523603764098,2596121.3937702
10305.099274652,702.04127223564,1021.9858972063,1255.9859881974,1021.9858961764,1255.9859869839,718.46884722772,1.1984882199606e-10,2518015.2418054,1322.9728039459,1596.3871834281,233935000,1281.7047490631,0.020046481479983,1.9519173914591e+18,16.522773521679,2518031.7645789
11901.48645808,705.21021230508,1033.5603313974,1281.7047544845,1033.5603303569,1281.7047532547,722.77869839944,1.1984882199606e-10,2436333.6311258,1596.3871834281,1926.3072013366,233935000,1313.0966966472,0.019396202805405,1.9519173914591e+18,16.5217704458,2436350.1528962
13827.793659417,708.92193552659,1046.6803930268,1313.096702992,1046.6803919723,1313.0967015675,727.70990045989,1.1984882199606e-10,2349403.707781,1926.3072013366,2324.4106896128,233935000,1350.0799923191,0.018704141681592,1.9519173914591e+18,16.520560212828,2349420.2283412
16152.20434903,713.24789110622,1061.4039465868,1350.0799987695,1061.4039455163,1350.0799973168,733.30884081183,1.1984882199606e-10,2256069.8037644,2324.4106896128,2804.7888987994,233935000,1391.1931623674,0.017961097629338,1.9519173914591e+18,16.519081138051,2256086.3228455
18956.993247829,718.25736712754,1077.7021867257,1391.1931689595,1077.7021856393,1391.1931674466,739.60425452689,1.1984882199606e-10,2156136.5142763,2804.7888987994,3384.445271218,233935000,1437.7920562391,0.017165514975457,1.9519173914591e+18,16.517233389954,2156153.0315096
22341.438519047,724.01634116414,1095.4236098631,1437.7920637096,1095.4236087597,1437.7920620096,746.6011089148,1.1984882199606e-10,2050580.9341325,3384.445271218,3600,233935000,1488.8426145993,0.016325172498979,1.9519173914591e+18,16.515061666112,2050597.4491942
25941.438519047,730.58237735013,1114.2652137157,1488.8426221838,1114.2652125938,1488.8426204678,754.27715250289,1.1984882199606e-10,1941507.8591124,3600,3600,233935000,1540.5051646225,0.015456826760375,1.9519173914591e+18,16.512590790601,1941524.3717031
29541.438519047,737.09375792633,1133.7609974166,1540.5051723267,1133.7609962787,1540.505170581,761.6173770917,1.1984882199606e-10,1843803.4738484,3600,3600,233935000,1585.0868564343,0.014678988710855,1.9519173914591e+18,16.509906709137,1843819.9837551
33141.438519047,743.1535426498,1151.0845993972,1585.0868642867,1151.0845982421,1585.0868624623,768.2260423726,1.1984882199606e-10,1761701.357453,3600,3600,233935000,1620.7290362233,0.014025362463698,1.9519173914591e+18,16.507427723012,1761717.8648808
36741.438519047,748.78998959416,1165.4486799821,1620.7290441044,1165.4486788157,1620.7290423015,774.22011264243,1.1984882199606e-10,1692456.0488982,3600,3600,233935000,1649.0637964909,0.013474091023096,1.9519173914591e+18,16.505261249546,1692472.5541595
40341.438519047,754.02001452073,1177.3881341552,1649.0638044266,1177.3881329778,1649.0638026056,779.69636686456,1.1984882199606e-10,1633808.8270402,3600,3600,233935000,1671.5063585133,0.01300719240058,1.9519173914591e+18,16.503379775946,1633825.33042
43941.438519047,758.84795634595,1187.3454250049,1671.5063664923,1187.3454238181,1671.5063646546,784.73469657048,1.1984882199606e-10,1583899.8504519,3600,3600,233935000,1690.0487010845,0.012609860153386,1.9519173914591e+18,16.501778054467,1583916.3522299
47541.438519047,763.28971798002,1195.6856381149,1690.0487097844,1195.6856369228,1690.0487077944,789.40102062843,1.1984882199606e-10,1541197.5250644,3600,3600,233935000,1705.2570426743,0.01226990104976,1.9519173914591e+18,16.500404957657,1541214.0254694
51141.438519047,767.36810228169,1202.7091326178,1705.2570513996,1202.7091314185,1705.2570494016,793.74972724611,1.1984882199606e-10,1504440.5379192,3600,3600,233935000,1717.3321943555,0.011977273603135,1.9519173914591e+18,16.499232695387,1504457.0371519
54741.438519047,771.11309208888,1208.662228802,1717.3322030967,1208.6622275984,1717.332201096,797.8256766487,1.1984882199606e-10,1472590.1457658,3600,3600,233935000,1726.9448627002,0.01172370823513,1.9519173914591e+18,16.49822886751,1472606.6439947
58341.438519047,774.55956002553,1213.7463112162,1726.944871467,1213.7463100085,1726.9448694508,801.66586798129,1.1984882199606e-10,1444790.8881191,3600,3600,233935000,1734.6288725417,0.011502394506785,1.9519173914591e+18,16.497365643408,1444807.3854847
61941.438519047,777.74515634247,1218.1255422866,1734.6288813298,1218.1255410757,1734.6288793,805.30082508944,1.1984882199606e-10,1420338.2353864,3600,3600,233935000,1740.806529487,0.011307723560831,1.9519173914591e+18,16.496621747837,1420354.7320082
65541.438519047,780.70886237645,1221.933367599,1740.8065382784,1221.9333663846,1740.8065362515,808.75573896488,1.1984882199606e-10,1398651.947646,3600,3600,233935000,1745.8103289162,0.011135076027244,1.9519173914591e+18,16.495978376094,1398668.4436244
69141.438519047,783.49008195243,1225.2779609329,1745.810337716,1225.2779597162,1745.8103356855,812.05141120329,1.1984882199606e-10,1379254.1360241,3600,3600,233935000,1749.9010188695,0.010980647366833,1.9519173914591e+18,16.495420359862,1379270.6314445
72741.438519047,786.12791175604,1228.2467693578,1749.901027675,1228.2467681388,1749.9010256427,815.20503035928,1.1984882199606e-10,1361751.1965845,3600,3600,233935000,1753.28235187,0.010841304044435,1.9519173914591e+18,16.494931444338,1361767.691516
76341.438519047,788.66275888972,1230.9102820821,1753.2823606752,1230.9102808608,1753.2823586464,818.23002691235,1.1984882199606e-10,1345818.9331703,3600,3600,233935000,1756.1107484667,0.010714465089806,1.9519173914591e+18,16.494496292449,1345835.4276666
79941.438519047,791.14780423934,1233.3225146868,1756.1107572805,1233.3225134644,1756.1107552457,821.13925399526,1.1984882199606e-10,1331190.3062971,3600,3600,233935000,1758.511223689,0.01059800456486,1.9519173914591e+18,16.494102479549,1331206.8003996
83541.438519047,793.59976875033,1235.5325082487,1758.5112325082,1235.5325070244,1758.5112304702,823.94224888339,1.1984882199606e-10,1317645.3445583,3600,3600,233935000,1760.5791043304,0.010490171246959,1.9519173914591e+18,16.493745703561,1317661.838304
87141.438519047,796.00993662582,1237.5758532963,1760.5791131529,1237.5758520705,1760.5791111134,826.64710075306,1.1984882199606e-10,1305002.8368229,3600,3600,233935000,1762.3878291349,0.01038952248937,1.9519173914591e+18,16.493420751691,1305019.3302437
90741.438519047,798.33589003263,1239.4811888573,1762.3878379603,1239.48118763,1762.3878359196,829.26053629486,1.1984882199606e-10,1293113.4908905,3600,3600,233935000,1763.9935436808,0.010294869756365,1.9519173914591e+18,16.49312129272,1293129.9840118
94341.438519047,800.50130557141,1241.2712158457,1763.9935525087,1241.2712146173,1763.9935504669,831.78817549594,1.1984882199606e-10,1281854.2997482,3600,3600,233935000,1765.4388778788,0.010205233772215,1.9519173914591e+18,16.492838510392,1281870.7925867
97941.438519047,802.38364830203,1242.9638126955,1765.438886709,1242.9638114662,1765.4388846662,834.23471276623,1.1984882199606e-10,1271123.9022704,3600,3600,233935000,1766.7559314425,0.01011980758708,1.9519173914591e+18,16.492571833831,1271140.3948422
101541.43851905,803.66345810787,1244.572956435,1766.7559402748,1244.5729552041,1766.7559382311,836.604115308,1.1984882199606e-10,1260838.7628252,3600,3600,233935000,1767.9686360237,0.010037926162329,1.9519173914591e+18,16.49231841887,1260855.2551436
105141.43851905,800.12173874162,1246.1094879359,1767.9686448578,1246.1094867043,1767.9686428133,838.90022669427,1.1984882199606e-10,1250930.0252378,3600,3600,233935000,1769.0955617264,0.0099590413245056,1.9519173914591e+18,16.492077829793,1250946.5173156
108741.43851905,797.61397399096,1247.5830733001,1769.0955705623,1247.5830720676,1769.095568517,841.12474072158,1.1984882199606e-10,1241340.9220764,3600,3600,233935000,1770.1479028245,0.0098827011402998,1.9519173914591e+18,16.491848496895,1241357.4139249
112341.43851905,795.73144517686,1248.9968876931,1770.1479116621,1248.9968864596,1770.1479096161,843.28078022709,1.1984882199606e-10,1232024.6412373,3600,3600,233935000,1771.1351628086,0.0098085329321402,1.9519173914591e+18,16.491631156255,1232041.1328684
115941.43851905,794.21869898488,1250.3577867773,1771.1351716477,1250.3577855429,1771.135169601,845.37032699329,1.1984882199606e-10,1222942.5691085,3600,3600,233935000,1772.0635200602,0.0097362292917711,1.9519173914591e+18,16.491424442205,1222959.0605329
119541.43851905,792.94862189447,1251.6689900818,1772.0635289008,1251.6689888467,1772.0635268535,847.39517423585,1.1984882199606e-10,1214062.8438401,3600,3600,233935000,1772.9370417237,0.0096655365626424,1.9519173914591e+18,16.491227508989,1214079.3350676
123141.43851905,791.84891102118,1252.9329020368,1772.9370505656,1252.9329008008,1772.9370485176,849.35689534981,1.1984882199606e-10,1205359.1639822,3600,3600,233935000,1773.7581731668,0.0095962453553125,1.9519173914591e+18,16.491039569509,1205375.6550218
126741.43851905,790.87661217832,1254.1511767198,1773.75818201,1254.1511754829,1773.7581799615,851.25688171138,1.1984882199606e-10,1196809.8074145,3600,3600,233935000,1774.528146155,0.0095281827370111,1.9519173914591e+18,16.490858964357,1196826.2982734
130341.43851905,790.00467019558,1255.3248711483,1774.5281549993,1255.3248699105,1774.5281529503,853.09637670894,1.1984882199606e-10,1188396.8234475,3600,3600,233935000,1775.2473047351,0.0094612057998446,1.9519173914591e+18,16.490686194027,1188413.3141337
133941.43851905,789.2151037923,1256.4545807155,1775.2473135806,1256.4545794772,1775.2473115311,854.87650404104,1.1984882199606e-10,1180105.3675276,3600,3600,233935000,1775.9153601822,0.0093951963642936,1.9519173914591e+18,16.490520573409,1180121.8580482
137541.43851905,788.49531881289,1257.5405505159,1775.9153690287,1257.5405492769,1775.9153669787,856.59829086592,1.1984882199606e-10,1171923.1533746,3600,3600,233935000,1776.5315875243,0.0093300566176039,1.9519173914591e+18,16.490362132399,1171939.6437367
141141.43851905,787.83599633789,1258.5827651893,1776.5315963718,1258.5827639497,1776.5315943214,858.26268661155,1.1984882199606e-10,1163840.0018229,3600,3600,233935000,1777.0949755484,0.0092657055220478,1.9519173914591e+18,16.490211191019,1163856.492034
144741.43851905,787.22996155835,1259.5810208382,1777.0949843966,1259.5810195979,1777.0949823459,859.87057852054,1.1984882199606e-10,1155847.4692961,3600,3600,233935000,1777.6043405122,0.0092020758571632,1.9519173914591e+18,16.490066997886,1155863.9593631
148341.43851905,786.67145248812,1260.5349824493,1777.6043493613,1260.5349812088,1777.6043473102,861.42280416745,1.1984882199606e-10,1147938.5418598,3600,3600,233935000,1778.0584116011,0.0091391117840613,1.9519173914591e+18,16.489929682233,1147955.0317894
151941.43851905,786.15571065435,1261.4442293331,1778.0584204509,1261.444228092,1778.0584183994,862.92016139755,1.1984882199606e-10,1140107.3832753,3600,3600,233935000,1778.4558944915,0.0090767668396512,1.9519173914591e+18,16.489798848765,1140123.8730741
155541.43851905,785.67866658219,1262.3082907868,1778.4559033418,1262.3082895451,1778.4559012901,864.36341683944,1.1984882199606e-10,1132349.1275237,3600,3600,233935000,1778.7955181458,0.0090150022848931,1.9519173914591e+18,16.489675199387,1132365.6171989
159141.43851905,785.23666934644,1263.1266742252,1778.7955269967,1263.126672983,1778.7955249447,865.75331229399,1.1984882199606e-10,1124659.7079498,3600,3600,233935000,1779.0760685557,0.0089537857445906,1.9519173914591e+18,16.489558773288,1124676.1975086
162741.43851905,784.82648327378,1263.8988867363,1779.076077407,1263.8988854938,1779.0760753549,867.0905699704,1.1984882199606e-10,1117035.7165619,3600,3600,233935000,1779.2964124692,0.0088930900872581,1.9519173914591e+18,16.489449477735,1117052.2060114
166341.43851905,784.4454762323,1264.6244516261,1779.2964213208,1264.6244503832,1779.2964192685,868.37589683166,1.1984882199606e-10,1109474.2881651,3600,3600,233935000,1779.4555134852,0.0088328925026895,1.9519173914591e+18,16.489347289574,1109490.7775124
169941.43851905,784.09237838823,1265.3029209826,1779.4555223371,1265.3029197392,1779.4555202847,869.60998763121,1.1984882199606e-10,1101973.0049441,3600,3600,233935000,1779.5524422774,0.008773173742328,1.9519173914591e+18,16.489252239172,1101989.4941963
173541.43851905,783.76991018527,1265.9338847329,1779.5524511294,1265.9338834894,1779.5524490769,870.79352769457,1.1984882199606e-10,1094529.817886,3600,3600,233935000,1779.5863824191,0.0087139174937028,1.9519173914591e+18,16.489164304002,1094546.3070503
177141.43851905,783.47182057311,1266.5169774921,1779.5863912711,1266.5169762482,1779.5863892187,871.92719502006,1.1984882199606e-10,1087142.9820704,3600,3600,233935000,1779.5566325752,0.0086551098652656,1.9519173914591e+18,16.489083461857,1087159.4711538
180741.43851905,783.24064976995,1267.0518822623,1779.5566414272,1267.0518810181,1779.5566393748,873.01165667166,1.1984882199606e-10,1079811.0033796,3600,3600,233935000,1779.4626079365,0.0085967389621415,1.9519173914591e+18,16.489009689549,1079827.4923893
184341.43851905,782.88011995234,1267.5383340723,1779.4626167883,1267.5383328276,1779.462614736,874.04750740835,1.1984882199606e-10,1072532.5946123,3600,3600,233935000,1779.3038431972,0.0085387945367456,1.9519173914591e+18,16.488942962676,1072549.0835553
187941.43851905,782.6506183397,1267.9760798296,1779.3038520488,1267.9760785848,1779.3038499965,875.03556573636,1.1984882199606e-10,1065306.6393416,3600,3600,233935000,1779.0799363743,0.0084812677010505,1.9519173914591e+18,16.488883256646,1065323.1282249
191541.43851905,782.40667533567,1268.365033109,1779.0799452256,1268.3650318641,1779.0799431734,875.97638131255,1.1984882199606e-10,1058132.1621499,3600,3600,233935000,1778.7906729792,0.0084241506896235,1.9519173914591e+18,16.488830446155,1058148.6509803
195141.43851905,782.35100325474,1268.7050454587,1778.79068183,1268.7050442136,1778.790679778,876.87064914381,1.1984882199606e-10,1051008.3041153,3600,3600,233935000,1778.4358811029,0.0083674366644703,1.9519173914591e+18,16.488784248388,1051024.7928995
198741.43851905,782.38774678442,1268.9960856416,1778.4358899531,1268.9960843963,1778.4358879014,877.71872302436,1.1984882199606e-10,1043934.3026227,3600,3600,233935000,1778.0156498413,0.008311119554307,1.9519173914591e+18,16.488744644853,1043950.7913674
202341.43851905,782.26445438522,1269.2380604281,1778.0156586909,1269.2380591828,1778.0156566395,878.52163520427,1.1984882199606e-10,1036909.4747358,3600,3600,233935000,1777.529774613,0.0082551939221835,1.9519173914591e+18,16.488711796731,1036925.9634476
