time,Tfluid_core,Tfuel_avg,Tfuel_max,Tmod_avg,Tmod_max,Tsolid_core,UnscaledTotalPower,decay_power,dt,dt_max_pp,init_prompt_power,max_T_solid,power_peak,power_scaling,prompt_power,total_power
319.11068709847,652.86518582815,898.06594988115,1124.8679791093,885.07394394709,1121.6789289075,669.82547665863,1.1984882199606e-10,16070755.581496,14.854193982164,15.604560482294,233935000,1113.7987343307,1.991081551672,1.9519173914591e+18,234054966.57447,250125722.15596
334.71524758076,652.86531271374,898.06609008511,1124.8679587389,885.07408356703,1121.6791535813,669.82618713739,1.1984882199606e-10,16070772.721824,15.604560482294,16.392832094286,233935000,1113.7989606882,1.9910816200306,1.9519173914591e+18,234054961.51813,250125734.23995
351.10807967505,652.86542714572,898.06620094869,1124.8678488101,885.07419435584,1121.6792432933,669.82692065089,1.1984882199606e-10,16070790.624978,16.392832094286,17.220923612451,233935000,1113.7990527748,1.9910817289833,1.9519173914591e+18,234054963.7235,250125754.34848
368.3290032875,652.86553340311,898.06629136227,1124.8676857483,885.07428429269,1121.6792372108,669.82767968759,1.1984882199606e-10,16070809.193738,17.220923612451,18.090846557822,233935000,1113.7990529122,1.991081837575,1.9519173914591e+18,234054965.01514,250125774.20888
386.41984984532,652.86563379696,898.06636594341,1124.8674854654,885.07435847362,1121.6791538322,669.8284659252,1.1984882199606e-10,16070828.427998,18.090846557822,19.004714064351,233935000,1113.7989796154,1.9910819610515,1.9519173914591e+18,234054967.49657,250125795.92457
405.42456390967,652.86573101627,898.06642996445,1124.8672705965,885.07442203415,1121.6790212649,669.82928112344,1.1984882199606e-10,16070848.310768,19.004714064351,19.964746011932,233935000,1113.7988620724,1.9910820905717,1.9519173914591e+18,234054970.4412,250125818.75197
425.3893099216,652.86582704828,898.06648737106,1124.8670577587,885.0744789565,1121.6788610898,669.83012679438,1.1984882199606e-10,16070868.824418,19.964746011932,20.97327441872,233935000,1113.7987211383,1.9910822279364,1.9519173914591e+18,234054973.674,250125842.49842
446.36258434032,652.86592346912,898.06654122819,1124.8668604817,885.07453231166,1121.6786929997,669.83100428439,1.1984882199606e-10,16070889.954587,20.97327441872,22.032749105851,233935000,1113.7985756936,1.9910823734031,1.9519173914591e+18,234054977.17973,250125867.13431
468.39533344617,652.86602139334,898.0665937395,1124.8666880988,885.07458430159,1121.6785323949,669.83191480315,1.1984882199606e-10,16070911.685504,22.032749105851,23.145743648312,233935000,1113.7984398592,1.9910825270338,1.9519173914591e+18,234054980.90476,250125892.59027
491.54107709449,652.86612151236,898.06664632418,1124.8665458529,885.07463634767,1121.6783901691,669.83285945009,1.1984882199606e-10,16070933.999512,23.145743648312,24.314961626422,233935000,1113.7983230833,1.9910826887057,1.9519173914591e+18,234054984.79711,250125918.79662
515.85603872091,652.86622416474,898.06669976627,1124.8664353866,885.07468923703,1121.6782728528,669.83383924997,1.1984882199606e-10,16070956.877393,24.314961626422,25.543243193118,233935000,1113.7982305198,1.991082858185,1.9519173914591e+18,234054988.82236,250125945.69975
541.39928191403,652.86632941916,898.06675437981,1124.866355494,885.07474328635,1121.6781831401,669.83485519375,1.1984882199606e-10,16070980.298497,25.543243193118,26.833571972977,233935000,1113.7981637337,1.9910830351792,1.9519173914591e+18,234054992.9685,250125973.26699
568.232853887,652.86643715739,898.06681016956,1124.8663029999,885.07479850187,1121.6781206843,669.83590826819,1.1984882199606e-10,16071004.240665,26.833571972977,28.189082309756,233935000,1113.798121606,1.9910832193707,1.9519173914591e+18,234054997.24438,250126001.48505
596.42193619676,652.86654714945,898.06686697003,1124.8662736343,885.07485471826,1121.6780830185,669.83699949052,1.1984882199606e-10,16071028.680019,28.189082309756,29.613066880042,233935000,1113.7981012888,1.9910834104364,1.9519173914591e+18,234055001.67549,250126030.35551
626.0350030768,652.86665911248,898.06692455317,1124.8662627928,885.07491170644,1121.6780664646,669.83812992525,1.1984882199606e-10,16071053.590676,29.613066880042,31.108984691509,233935000,1113.7980990816,1.9910836080579,1.9519173914591e+18,234055006.29853,250126059.88921
657.14398776831,652.86677275236,898.06698269982,1124.8662661151,885.07496924532,1121.6780669179,669.83930069993,1.1984882199606e-10,16071078.944454,31.108984691509,32.680469485203,233935000,1113.7981111358,1.9910838119276,1.9519173914591e+18,234055011.15636,250126090.10081
689.82445725351,652.86688778831,898.0670412384,1124.8662798517,885.07502716083,1121.6780804375,669.84051301643,1.1984882199606e-10,16071104.710579,32.680469485203,34.331338562291,233935000,1113.7981339406,1.9910840217498,1.9519173914591e+18,234055016.2937,250126121.00428
724.1557958158,652.86700396336,898.06710005694,1124.8663010332,885.07508533823,1121.6781036183,669.84176815819,1.1984882199606e-10,16071130.855455,34.331338562291,36.065602056675,233935000,1113.7981645927,1.9910842372415,1.9519173914591e+18,234055021.75409,250126152.60954
760.22139787248,652.86712104527,898.06715909721,1124.8663274807,885.07514371657,1121.6781337622,669.84306749643,1.1984882199606e-10,16071157.342497,36.065602056675,37.887472676032,233935000,1113.7982008813,1.9910844581303,1.9519173914591e+18,234055027.57794,250126184.92044
798.10887054851,652.86723882184,898.06721833959,1124.8663577098,885.07520227366,1121.6781688902,669.84441249324,1.1984882199606e-10,16071184.132044,37.887472676032,39.801375934925,233935000,1113.7982412449,1.991084684152,1.9519173914591e+18,234055033.80173,250126217.93377
837.91024648344,652.86735709529,898.06727778589,1124.8663907812,885.07526100905,1121.6782076528,669.84580471361,1.1984882199606e-10,16071211.181371,39.801375934925,41.811960904833,233935000,1113.7982846539,1.9910849150464,1.9519173914591e+18,234055040.45793,250126251.6393
879.72220738827,652.86747567676,898.06733744476,1124.8664261432,885.07531992945,1121.6782491906,669.84724583112,1.1984882199606e-10,16071238.444775,41.811960904833,43.924111507242,233935000,1113.79833047,1.991085150553,1.9519173914591e+18,234055047.57536,250126286.02013
923.64631889551,652.86759438277,898.06739732206,1124.8664634913,885.07537903905,1121.6782929884,669.84873763334,1.1984882199606e-10,16071265.87375,43.924111507242,46.142958377196,233935000,1113.798378314,1.9910853904055,1.9519173914591e+18,234055055.17965,250126321.0534
969.78927727271,652.86771303494,898.06745741652,1124.8665026633,885.07543833516,1121.6783387493,669.8502820401,1.1984882199606e-10,16071293.417231,46.142958377196,48.473891326147,233935000,1113.7984279621,1.9910856343269,1.9519173914591e+18,234055063.29368,250126356.71091
1018.2631685989,652.86783146082,898.06751771905,1124.8665435677,885.07549780744,1121.678386301,669.85188111307,1.1984882199606e-10,16071321.021911,48.473891326147,52.054606467371,233935000,1113.7984792747,1.9910858820242,1.9519173914591e+18,234055071.93775,250126392.95966
1070.3177750662,652.867951877,898.06757821559,1124.8665861443,885.07555744073,1121.678435535,669.85357329151,1.1984882199606e-10,16071348.95633,52.054606467371,57.91074969495,233935000,1113.7985328518,1.9910861194117,1.9519173914591e+18,234055081.76273,250126430.71906
1128.2285247612,652.86807810612,898.06764014456,1124.8666314683,885.07561841918,1121.6784881971,669.85542728483,1.1984882199606e-10,16071377.969848,57.91074969495,64.425709035632,233935000,1113.7985917371,1.9910863770489,1.9519173914591e+18,234055093.28098,250126471.25083
1192.6542337968,652.86821001754,898.06770554795,1124.866682496,885.07568275207,1121.6785465109,669.85745783976,1.1984882199606e-10,16071408.446081,64.425709035632,71.673601302141,233935000,1113.7986562358,1.9910866524195,1.9519173914591e+18,234055106.11662,250126514.5627
1264.3278350989,652.86834716892,898.06777431166,1124.8667387268,885.07575034864,1121.6786102739,669.85968094989,1.1984882199606e-10,16071440.269587,71.673601302141,79.736881448632,233935000,1113.7987257727,1.9910869451718,1.9519173914591e+18,234055120.34006,250126560.60965
1344.0647165476,652.86848913984,898.06784640254,1124.8667999537,885.07582117047,1121.6786793355,669.86211435047,1.1984882199606e-10,16071473.290243,79.736881448632,88.707280611603,233935000,1113.7988001899,1.9910872545666,1.9519173914591e+18,234055136.00291,250126609.29315
1432.7719971592,652.86863549744,898.06792183233,1124.8668659931,885.07589522477,1121.6787534725,669.86477772861,1.1984882199606e-10,16071507.32241,88.707280611603,98.686849680408,233935000,1113.7988793798,1.9910875794806,1.9519173914591e+18,234055153.13181,250126660.45422
1531.4588468396,652.86878581656,898.06800064762,1124.8669368541,885.07597255493,1121.6788325983,669.86769300803,1.1984882199606e-10,16071542.147056,98.686849680408,109.78912026945,233935000,1113.7989633908,1.9910879184505,1.9519173914591e+18,234055171.73029,250126713.87734
1641.247967109,652.86893969931,898.06808290958,1124.8670127187,885.0760532202,1121.6789167913,669.87088465661,1.1984882199606e-10,16071577.516601,109.78912026945,122.14039629977,233935000,1113.7990523665,1.9910882696798,1.9519173914591e+18,234055191.77652,250126769.29312
1763.3883634088,652.86909679836,898.06816867987,1124.8670938293,885.07613728174,1121.6790062079,669.87438005446,1.1984882199606e-10,16071613.162892,122.14039629977,135.88119088349,233935000,1113.799146452,1.9910886310518,1.9519173914591e+18,234055213.221,250126826.38389
1899.2695542923,652.86925683675,898.06825801652,1124.8671803879,885.07622479862,1121.6791009841,669.87820978715,1.1984882199606e-10,16071648.808409,135.88119088349,151.16782485788,233935000,1113.7992457389,1.9910890001527,1.9519173914591e+18,234055235.98279,250126884.7912
2050.4373791502,652.8694196264,898.06835097411,1124.8672725133,885.07631582813,1121.6792011836,669.88240804657,1.1984882199606e-10,16071684.180532,151.16782485788,168.1742051544,233935000,1113.7993502523,1.9910893743154,1.9519173914591e+18,234055259.94529,250126944.12582
2218.6115843046,652.86958506996,898.06844759588,1124.8673702327,885.07641041836,1121.6793067863,669.88701294884,1.1984882199606e-10,16071719.028232,168.1742051544,187.09380323427,233935000,1113.7994599442,1.9910897506831,1.9519173914591e+18,234055284.95086,250127003.97909
2405.7053875389,652.86975314444,898.06854788716,1124.8674734728,885.07650858209,1121.6794176814,669.89206679989,1.1984882199606e-10,16071753.140076,187.09380323427,208.14185609812,233935000,1113.799574665,1.9910901262933,1.9519173914591e+18,234055310.79542,250127063.9355
2613.847243637,652.86992387066,898.06865176731,1124.8675820242,885.07661024974,1121.6795336358,669.89761644445,1.1984882199606e-10,16071786.36191,208.14185609812,231.55781490916,233935000,1113.7996941082,1.9910904981835,1.9519173914591e+18,234055337.22473,250127123.58664
2845.4050585461,652.87009726341,898.06875900846,1124.867695481,885.07671520871,1121.67965424,669.90371343977,1.1984882199606e-10,16071818.612069,231.55781490916,257.60806908644,233935000,1113.7998177358,1.9910908635059,1.9519173914591e+18,234055363.93241,250127182.54448
3103.0131276326,652.87027327426,898.06886916575,1124.8678131676,885.07682303464,1121.6797788348,669.9104142072,1.1984882199606e-10,16071849.891758,257.60806908644,286.58897685866,233935000,1113.7999447022,1.9910912196495,1.9519173914591e+18,234055390.5615,250127240.45325
3389.6021044912,652.87045174197,898.06898151229,1124.8679340684,885.07693302668,1121.6799064408,669.91778045017,1.1984882199606e-10,16071880.288303,286.58897685866,318.83023675526,233935000,1113.8000737997,1.9910915643399,1.9519173914591e+18,234055416.7099,250127296.9982
3708.4323412465,652.87063233911,898.06909499138,1124.8680567784,885.07704415992,1121.6800357065,669.92587903849,1.1984882199606e-10,16071909.969561,318.83023675526,354.69863839023,233935000,1113.8002034272,1.9910918957185,1.9519173914591e+18,234055441.93879,250127351.90835
4063.1309796367,652.87081455261,898.06920819558,1124.8681794904,885.07715506423,1121.6801648898,669.93478252044,1.1984882199606e-10,16071939.168906,354.69863839023,394.60223520913,233935000,1113.8003316061,1.9910922123652,1.9519173914591e+18,234055465.78456,250127404.95346
4457.7332148459,652.87099768037,898.06931937773,1124.8683000168,885.0772640344,1121.6802918753,669.94456926945,1.1984882199606e-10,16071968.161591,394.60223520913,438.99498667016,233935000,1113.8004560306,1.9910925132515,1.9519173914591e+18,234055487.77092,250127455.93252
4896.728201516,652.87118085958,898.06942649487,1124.8684158489,885.07736907295,1121.6804142272,669.95532372841,1.1984882199606e-10,16071997.235053,438.99498667016,488.38192267055,233935000,1113.8005741497,1.991092797637,1.9519173914591e+18,234055507.42173,250127504.65679
5385.1101241866,652.87136312665,898.06952728655,1124.8685242498,885.07746796701,1121.6805292768,669.96713671544,1.1984882199606e-10,16072026.657022,488.38192267055,579.58942566523,233935000,1113.800683277,1.9910930649239,1.9519173914591e+18,234055524.27362,250127550.93064
5964.6995498518,652.87155326232,898.06961937773,1124.8686223708,885.07755838948,1121.6806342335,669.98095945633,1.1984882199606e-10,16072057.676693,579.58942566523,699.37124030271,233935000,1113.8007809813,1.9910933243443,1.9519173914591e+18,234055538.6978,250127596.37449
6664.0707901545,652.87175308992,898.06970397267,1124.868711113,885.07764151764,1121.6807303575,669.99737743956,1.1984882199606e-10,16072091.68011,699.37124030271,843.9079632986,233935000,1113.8008673397,1.9910935807887,1.9519173914591e+18,234055550.01106,250127641.69117
7507.9787534531,652.87196098115,898.06977759432,1124.868786609,885.07771394535,1121.6808139922,670.01683970418,1.1984882199606e-10,16072129.058277,843.9079632986,1018.315609047,233935000,1113.8009379549,1.9910938307439,1.9519173914591e+18,234055556.93786,250127685.99614
8526.2943625001,652.87217550734,898.06983448944,1124.8688421713,885.0777700426,1121.6808785603,670.03985773734,1.1984882199606e-10,16072169.774843,1018.315609047,1228.7675015834,233935000,1113.8009862164,1.9910940676774,1.9519173914591e+18,234055558.0979,250127727.87274
9755.0618640834,652.87239666639,898.06986872236,1124.8688705492,885.07780400367,1121.6809168409,670.06700746997,1.1984882199606e-10,16072213.518303,1228.7675015834,1482.7127852439,233935000,1113.8010060517,1.9910942834562,1.9519173914591e+18,234055552.18432,250127765.70262
11237.774649327,652.87262698326,898.06987547314,1124.8688654333,885.07781112354,1121.6809224932,670.09892700955,1.1984882199606e-10,16072259.640928,1482.7127852439,1789.1400941943,233935000,1113.8009932977,1.9910944684703,1.9519173914591e+18,234055538.11468,250127797.75561
13026.914743522,652.87287253207,898.0698523001,1124.8688227883,885.07778904074,1121.6808913958,670.13630683564,1.1984882199606e-10,16072307.13985,1789.1400941943,2158.8957136611,233935000,1113.8009469126,1.9910946118417,1.9519173914591e+18,234055515.15472,250127822.29457
15185.810457183,652.87314365773,898.0698003363,1124.8687420473,885.07773891612,1121.6808228475,670.17986801377,1.1984882199606e-10,16072354.277092,2158.8957136611,2605.0674944844,233935000,1113.8008700113,1.9910945720803,1.9519173914591e+18,234055475.0282,250127829.3053
17790.877951667,652.87345070165,898.06971295398,1124.8685956765,885.07765464007,1121.6806902175,670.23032224256,1.1984882199606e-10,16072400.399552,2605.0674944844,3143.4481100112,233935000,1113.8007385504,1.9910946852696,1.9519173914591e+18,234055435.75173,250127836.15128
20934.326061679,652.87382287112,898.06962861121,1124.8684703419,885.07757330486,1121.6805769805,670.28833236252,1.1984882199606e-10,16072442.781068,3143.4481100112,3600,233935000,1113.8006470718,1.9910944527583,1.9519173914591e+18,234055374.82558,250127817.60664
24534.326061679,652.87424446034,898.06952777855,1124.8682761665,885.07747682202,1121.6803971166,670.3512115811,1.1984882199606e-10,16072479.754091,3600,3600,233935000,1113.8005044696,1.9910942274624,1.9519173914591e+18,234055307.39524,250127787.14933
28134.326061679,652.87467021606,898.06945122028,1124.8681061606,885.0774047148,1121.6802400666,670.41073860998,1.1984882199606e-10,16072508.352097,3600,3600,233935000,1113.8003979845,1.9910938892212,1.9519173914591e+18,234055234.72047,250127743.07257
31734.326061679,652.87509724002,898.06940214118,1124.8679558983,885.07736009531,1121.680101377,670.46708862454,1.1984882199606e-10,16072527.834167,3600,3600,233935000,1113.8002999509,1.9910931953269,1.9519173914591e+18,234055136.86221,250127664.69637
35334.326061678,652.87551259892,898.06934344842,1124.8677563601,885.07730729161,1121.679913813,670.52041557548,1.1984882199606e-10,16072540.443482,3600,3600,233935000,1113.8001471748,1.9910923276446,1.9519173914591e+18,234055011.62049,250127552.06397
