time,He_Heat_Ext,Tf_outlet_vol,area_pp_reactor_inlet,barrel_average_temperature,barrel_max_temperature,bed_solid_average_temperature,bypass_mfr,core_volume,dt_max_pp,outlet_mfr,outlet_vfr,ref_average_temperature,ref_max_temperature,right_Temp,rpv_average_temperature,rpv_convective_out,rpv_flux2,rpv_max_temperature,rpv_radiation_out,rpv_tot_out,set_inlet_mfr,total_power
10.25,247838881.20792,59891.407763466,2.5509732347149,476.16448403172,536.88456886105,867.64502660634,-1.3478621094766,77.754418176347,1,43.20965533703,58.71131305425,592.19345220544,1058.7371875476,443.62897182989,445.62499452568,31.818931175721,12033.55650031,480.93035950463,357.22011061906,389.03904179478,20.307692307692,234463575.51351
10.25,247838882.24744,59891.40125973,2.5509732347149,476.16448403172,536.88456886105,867.64492727267,-1.3478620880276,77.754418176347,1,43.209650470961,58.711306558698,592.19345219825,1058.7371875476,443.62897182989,445.62499452568,31.818931175721,12033.55650031,480.93035950463,357.22011061906,389.03904179478,20.307692307692,234435079.35316
10.25,247838879.61839,59891.398951541,2.5509732347149,476.16448403172,536.88456886105,867.64490099312,-1.3478620827895,77.754418176347,1,43.209649252272,58.711304599393,592.19345219633,1058.7371875476,443.62897182989,445.62499452568,31.818931175721,12033.55650031,480.93035950463,357.22011061906,389.03904179478,20.307692307692,234427539.18915
10.25,247838878.01899,59891.397321455,2.5509732347149,476.16448403172,536.88456886105,867.64488195328,-1.3478620788828,77.754418176347,1,43.209648348005,58.711303186004,592.19345219494,1058.7371875476,443.62897182989,445.62499452568,31.818931175721,12033.55650031,480.93035950463,357.22011061906,389.03904179478,20.307692307692,234422076.30165
10.75,247613472.38252,65769.14862082,2.5509732347149,476.16447823897,536.88474903777,868.15952715282,-1.3010025286959,77.754418176347,1,39.430871418957,64.501818212875,592.19381669356,1058.7372967459,443.62895900993,445.62498178399,31.818927115992,12033.55650031,480.93047446515,357.220046304,389.03897341999,16.615384615385,233088568.64618
10.75,247613541.11811,65769.228204153,2.5509732347149,476.16447823897,536.88474903777,868.16051570688,-1.3010026738512,77.754418176347,1,39.430908464232,64.501887544081,592.19381676548,1058.737296746,443.62895900993,445.62498178399,31.818927115992,12033.55650031,480.93047446515,357.220046304,389.03897341999,16.615384615385,233372135.19381
10.75,247613190.47734,65768.842988783,2.5509732347149,476.16447823897,536.88474903777,868.15581138516,-1.301001982623,77.754418176347,1,39.430731926799,64.501554227598,592.19381642301,1058.7372967455,443.62895900993,445.62498178399,31.818927115992,12033.55650031,480.93047446515,357.220046304,389.03897341999,16.615384615385,232022687.19105
10.75,247613255.27324,65768.92022306,2.5509732347149,476.16447823897,536.88474903777,868.15677592483,-1.3010021247019,77.754418176347,1,39.43076817438,64.501621754805,592.19381649316,1058.7372967456,443.62895900993,445.62498178399,31.818927115992,12033.55650031,480.93047446515,357.220046304,389.03897341999,16.615384615385,232299364.61021
10.75,247613256.47283,65768.914058845,2.5509732347149,476.16447823897,536.88474903777,868.1566752606,-1.3010021093229,77.754418176347,1,39.430764295047,64.501615557209,592.19381648588,1058.7372967456,443.62895900993,445.62498178399,31.818927115992,12033.55650031,480.93047446515,357.220046304,389.03897341999,16.615384615385,232270492.85029
10.75,247613253.66564,65768.911586828,2.5509732347149,476.16447823897,536.88474903777,868.1566465555,-1.301002105239,77.754418176347,1,39.430763248378,64.501613488895,592.19381648378,1058.7372967456,443.62895900993,445.62498178399,31.818927115992,12033.55650031,480.93047446515,357.220046304,389.03897341999,16.615384615385,232262258.53212
10.75,247613251.94542,65768.909858942,2.5509732347149,476.16447823897,536.88474903777,868.15662593257,-1.301002102232,77.754418176347,1,39.430762479336,64.5016120125,592.19381648227,1058.7372967456,443.62895900993,445.62498178399,31.818927115992,12033.55650031,480.93047446515,357.220046304,389.03897341999,16.615384615385,232256342.71371
11.25,247333699.08197,74573.443015959,2.5509732347149,476.16447244645,536.88492921342,868.69806591706,-1.2497496602875,77.754418176347,1,35.602184676312,73.176719205099,592.1942211578,1058.7374073324,443.6289461903,445.62496904263,31.818923056365,12033.55650031,480.93058942512,357.21998199056,389.03890504692,12.923076923077,230826985.10468
11.25,247333770.58512,74573.523746223,2.5509732347149,476.16447244645,536.88492921342,868.69911111367,-1.2497497628191,77.754418176347,1,35.602213193263,73.176788128227,592.19422123384,1058.7374073325,443.6289461903,445.62496904263,31.818923056365,12033.55650031,480.93058942512,357.21998199056,389.03890504692,12.923076923077,231126734.40808
11.25,247333412.73125,74573.139406879,2.5509732347149,476.16447244645,536.88492921342,868.69423213348,-1.2497492837133,77.754418176347,1,35.602079870495,73.176462511358,592.19422087865,1058.737407332,443.6289461903,445.62496904263,31.818923056365,12033.55650031,480.93058942512,357.21998199056,389.03890504692,12.923076923077,229727490.69638
11.25,247333477.72949,74573.214905948,2.5509732347149,476.16447244645,536.88492921342,868.69521616028,-1.2497493805258,77.754418176347,1,35.602106801328,73.176527237923,592.19422095023,1058.737407332,443.6289461903,445.62496904263,31.818923056365,12033.55650031,480.93058942512,357.21998199056,389.03890504692,12.923076923077,230009696.60783
11.25,247333479.08612,74573.209316259,2.5509732347149,476.16447244645,536.88492921342,868.6951146319,-1.2497493702267,77.754418176347,1,35.602103944554,73.176521557596,592.19422094288,1058.737407332,443.6289461903,445.62496904263,31.818923056365,12033.55650031,480.93058942512,357.21998199056,389.03890504692,12.923076923077,229980583.14011
11.25,247333476.11581,74573.206707507,2.5509732347149,476.16447244645,536.88492921342,868.69508339658,-1.2497493672414,77.754418176347,1,35.602103115305,73.17651942537,592.19422094059,1058.737407332,443.6289461903,445.62496904263,31.818923056365,12033.55650031,480.93058942512,357.21998199056,389.03890504692,12.923076923077,229971624.95985
11.25,247333474.28112,74573.204913445,2.5509732347149,476.16447244645,536.88492921342,868.69506129797,-1.2497493650874,77.754418176347,1,35.602102515938,73.176517929069,592.19422093898,1058.737407332,443.6289461903,445.62496904263,31.818923056365,12033.55650031,480.93058942512,357.21998199056,389.03890504692,12.923076923077,229965287.2143
11.75,246992063.92173,89231.542573811,2.5509732347149,476.16446665415,536.885109388,869.26357875694,-1.1896260018835,77.754418176347,1,31.679477072232,87.6191768563,592.19466768397,1058.737519311,443.62893337098,445.62495630158,31.818918996841,12033.55650031,480.93070438456,357.21991767874,389.03883667558,9.2307692307692,228441593.25339
11.75,246992137.25181,89231.621589871,2.5509732347149,476.16446665415,536.885109388,869.26467660168,-1.1896260664721,77.754418176347,1,31.679495972987,87.619241794143,592.19466776385,1058.7375193112,443.62893337098,445.62495630158,31.818918996841,12033.55650031,480.93070438456,357.21991767874,389.03883667558,9.2307692307692,228756373.06976
11.75,246991775.78923,89231.24946768,2.5509732347149,476.16446665415,536.885109388,869.25963154001,-1.1896257692126,77.754418176347,1,31.679408969114,87.618938753058,592.19466739656,1058.7375193106,443.62893337098,445.62495630158,31.818918996841,12033.55650031,480.93070438456,357.21991767874,389.03883667558,9.2307692307692,227309814.35569
11.75,246991840.20147,89231.320780952,2.5509732347149,476.16446665415,536.885109388,869.26063152018,-1.1896258281879,77.754418176347,1,31.679426247684,87.618997665811,592.19466746929,1058.7375193107,443.62893337098,445.62495630158,31.818918996841,12033.55650031,480.93070438456,357.21991767874,389.03883667558,9.2307692307692,227596533.21046
11.75,246991841.7923,89231.316210749,2.5509732347149,476.16446665415,536.885109388,869.26052978905,-1.1896258220628,77.754418176347,1,31.679424427956,87.618992903748,592.19466746193,1058.7375193107,443.62893337098,445.62495630158,31.818918996841,12033.55650031,480.93070438456,357.21991767874,389.03883667558,9.2307692307692,227567367.74333
11.75,246991838.67087,89231.313522308,2.5509732347149,476.16446665415,536.885109388,869.260495962,-1.1896258201111,77.754418176347,1,31.679423862895,87.618990802372,592.19466745946,1058.7375193107,443.62893337098,445.62495630158,31.818918996841,12033.55650031,480.93070438456,357.21991767874,389.03883667558,9.2307692307692,227557668.37633
11.75,246991836.74507,89231.311708046,2.5509732347149,476.16446665415,536.885109388,869.26047233259,-1.189625818727,77.754418176347,1,31.679423459077,87.618989353119,592.19466745773,1058.7375193107,443.62893337098,445.62495630158,31.818918996841,12033.55650031,480.93070438456,357.21991767874,389.03883667558,9.2307692307692,227550893.08406
12.25,246577664.0786,118579.98506543,2.5509732347149,476.16446086207,536.88528956151,869.85713215184,-1.1120283131133,77.754418176347,1,27.545472057719,116.53238909212,592.19515824774,1058.7376326288,443.62892055199,445.62494356086,31.818914937418,12033.55650031,480.93081934346,357.21985336854,389.03876830596,5.5384615384615,225934354.29976
12.25,246577737.94963,118580.05672049,2.5509732347149,476.16446086207,536.88528956151,869.85827929122,-1.1120283478762,77.754418176347,1,27.545480683784,116.53244254699,592.1951583312,1058.7376326289,443.62892055199,445.62494356086,31.818914937418,12033.55650031,480.93081934346,357.21985336854,389.03876830596,5.5384615384615,226263197.80721
12.25,246577377.79037,118579.71945189,2.5509732347149,476.16446086207,536.88528956151,869.85306878154,-1.1120281896142,77.754418176347,1,27.545441433878,116.53219380482,592.19515795186,1058.7376326283,443.62892055199,445.62494356086,31.818914937418,12033.55650031,480.93081934346,357.21985336854,389.03876830596,5.5384615384615,224769521.87029
12.25,246577437.83002,118579.78007829,2.5509732347149,476.16446086207,536.88528956151,869.85406713812,-1.1120282199228,77.754418176347,1,27.545448999137,116.53223959759,592.19515802447,1058.7376326284,443.62892055199,445.62494356086,31.818914937418,12033.55650031,480.93081934346,357.21985336854,389.03876830596,5.5384615384615,225055713.27622
12.25,246577442.93926,118579.7795282,2.5509732347149,476.16446086207,536.88528956151,869.85398530467,-1.1120282174324,77.754418176347,1,27.545448317364,116.53223788378,592.19515801857,1058.7376326284,443.62892055199,445.62494356086,31.818914937418,12033.55650031,480.93081934346,357.21985336854,389.03876830596,5.5384615384615,225032258.4923
12.25,246577439.21856,118579.77649514,2.5509732347149,476.16446086207,536.88528956151,869.85394399299,-1.1120282161858,77.754418176347,1,27.545448016629,116.53223575747,592.19515801555,1058.7376326284,443.62892055199,445.62494356086,31.818914937418,12033.55650031,480.93081934346,357.21985336854,389.03876830596,5.5384615384615,225020415.53424
12.25,246577437.29042,118579.77482269,2.5509732347149,476.16446086207,536.88528956151,869.85391983266,-1.1120282154538,77.754418176347,1,27.545447837409,116.53223455666,592.19515801378,1058.7376326284,443.62892055199,445.62494356086,31.818914937418,12033.55650031,480.93081934346,357.21985336854,389.03876830596,5.5384615384615,225013489.49543
12.75,245989777.12084,208699.55584397,2.5509732347149,476.16445507021,536.88546973394,870.48249338166,-1.0010214035599,77.754418176347,1,22.77953614158,205.33367401988,592.19569510749,1058.7377471114,443.62890773332,445.62493082046,31.818910878098,12033.55650031,480.93093430182,357.21978905997,389.03869993807,1.8461538461538,223305020.90474
12.75,245989849.59983,208699.60346483,2.5509732347149,476.16445507021,536.88546973394,870.48368615882,-1.0010214174894,77.754418176347,1,22.779534824977,205.33369151285,592.19569519428,1058.7377471115,443.62890773332,445.62493082046,31.818910878098,12033.55650031,480.93093430182,357.21978905997,389.03869993807,1.8461538461538,223646878.72231
12.75,245989498.11872,208699.36360521,2.5509732347149,476.16445507021,536.88546973394,870.47828694596,-1.0010213547991,77.754418176347,1,22.779540216246,205.33359789999,592.19569480119,1058.737747111,443.62890773332,445.62493082046,31.818910878098,12033.55650031,480.93093430182,357.21978905997,389.03869993807,1.8461538461538,222099419.74784
12.75,245989555.6002,208699.40227839,2.5509732347149,476.16445507021,536.88546973394,870.47930690981,-1.0010213665407,77.754418176347,1,22.779539275261,205.3336126648,592.19569487538,1058.7377471111,443.62890773332,445.62493082046,31.818910878098,12033.55650031,480.93093430182,357.21978905997,389.03869993807,1.8461538461538,222391746.78811
12.75,245989560.92686,208699.40683351,2.5509732347149,476.16445507021,536.88546973394,870.47922424152,-1.0010213656613,77.754418176347,1,22.779539293669,205.33361498873,592.19569486941,1058.7377471111,443.62890773332,445.62493082046,31.818910878098,12033.55650031,480.93093430182,357.21978905997,389.03869993807,1.8461538461538,222368056.97992
12.75,245989557.23449,208699.40425277,2.5509732347149,476.16445507021,536.88546973394,870.47918063265,-1.0010213651511,77.754418176347,1,22.779539343621,205.33361394532,592.19569486622,1058.7377471111,443.62890773332,445.62493082046,31.818910878098,12033.55650031,480.93093430182,357.21978905997,389.03869993807,1.8461538461538,222355558.03583
12.75,245989555.28214,208699.40289685,2.5509732347149,476.16445507021,536.88546973394,870.47915477282,-1.0010213648499,77.754418176347,1,22.779539370969,205.33361340213,592.19569486433,1058.7377471111,443.62890773332,445.62493082046,31.818910878098,12033.55650031,480.93093430182,357.21978905997,389.03869993807,1.8461538461538,222348146.30441
13.25,243718178.12461,279918.03403553,2.5509732347149,476.16444927857,536.88564990529,870.74547192169,-0.73972837327938,77.754418176347,1,13.353249400096,276.64329777376,592.19625126068,1058.7378617224,443.62889491498,445.62491808038,31.81890681888,12033.55650031,480.93104925964,357.21972475302,389.0386315719,0,102249767.5132
13.25,243718509.52982,279918.17084857,2.5509732347149,476.16444927857,536.88564990529,870.75046401387,-0.73972839623119,77.754418176347,1,13.353238383307,276.64325130423,592.19625161508,1058.7378617229,443.62889491498,445.62491808038,31.81890681888,12033.55650031,480.93104925964,357.21972475302,389.0386315719,0,103680448.83861
13.25,243718417.04119,279918.1269814,2.5509732347149,476.16444927857,536.88564990529,870.74902899128,-0.73972838956583,77.754418176347,1,13.353241186338,276.64325865411,592.19625151023,1058.7378617227,443.62889491498,445.62491808038,31.81890681888,12033.55650031,480.93104925964,357.21972475302,389.0386315719,0,103269184.47964
13.75,237333018.57028,99195.819833972,2.5509732347149,476.16444348716,536.88583007557,870.85668370877,-0.4600402579946,77.754418176347,1,4.8553116293839,99.291705739778,592.19681580368,1058.7379738272,443.62888209695,445.62490534062,31.818902759764,12033.55650031,480.93116421693,357.21966044769,389.03856320746,0,42481537.213005
13.75,237332917.02942,99195.725187138,2.5509732347149,476.16444348716,536.88583007557,870.85481597854,-0.46004025315805,77.754418176347,1,4.8553089839062,99.291631237066,592.19681566925,1058.7379738271,443.62888209695,445.62490534062,31.818902759764,12033.55650031,480.93116421693,357.21966044769,389.03856320746,0,41946247.780948
14.25,227298167.75414,30187.574368524,2.5509732347149,476.16443769597,536.88601024478,870.92777514292,-0.28668846599829,77.754418176347,1,1.5390951745562,30.837849352759,592.19738487103,1058.7380813838,443.62886927925,445.62489260118,31.81889870075,12033.55650031,480.93127917368,357.21959614399,389.03849484474,0,26058845.759056
14.25,227298126.92012,30187.494480373,2.5509732347149,476.16443769597,536.88601024478,870.92660350095,-0.28668846471223,77.754418176347,1,1.5390913583281,30.837770323039,592.19738478629,1058.7380813838,443.62886927925,445.62489260118,31.81889870075,12033.55650031,480.93127917368,357.21959614399,389.03849484474,0,25723054.36296
14.75,219609043.10491,9172.4795109138,2.5509732347149,476.164431905,536.88619041291,870.98184040567,-0.16951636711847,77.754418176347,1,0.48205876149299,9.5200037209378,592.19795766803,1058.7381836563,443.62885646187,445.62487986206,31.818894641837,12033.55650031,480.93139412989,357.2195318419,389.03842648374,0,18917679.62671
14.75,219609009.4542,9172.4181686476,2.5509732347149,476.164431905,536.88619041291,870.98102255954,-0.16951636665783,77.754418176347,1,0.48205559129914,9.5199407212409,592.19795760866,1058.7381836563,443.62885646187,445.62487986206,31.818894641837,12033.55650031,480.93139412989,357.2195318419,389.03842648374,0,18683285.511531
15.25,215888057.42143,3776.0667274801,2.5509732347149,476.16442611425,536.88637057997,871.02995380488,-0.088052834750869,77.754418176347,1,0.20153577628025,3.9497188885613,592.19853396957,1058.7382804559,443.62884364482,445.62486712326,31.818890583027,12033.55650031,480.93150908557,357.21946754144,389.03835812447,0,16622214.162703
15.75,211904578.84325,1418.2524354881,2.5509732347149,476.16442032373,536.88655074596,871.07736463974,-0.033716984462452,77.754418176347,1,0.076969718563462,1.4959728731366,592.19911398225,1058.7383717183,443.62883082808,445.62485438479,31.818886524319,12033.55650031,480.93162404071,357.21940324261,389.03828976693,0,16000126.855011
15.75,211904628.41967,1418.2142889677,2.5509732347149,476.16442032373,536.88655074596,871.07681766002,-0.033716982684394,77.754418176347,1,0.076967630112926,1.4959324793256,592.19911394212,1058.7383717183,443.62883082808,445.62485438479,31.818886524319,12033.55650031,480.93162404071,357.21940324261,389.03828976693,0,15843363.342581
15.75,211904673.44619,1418.1796503539,2.5509732347149,476.16442032373,536.88655074596,871.07632192145,-0.033716981065953,77.754418176347,1,0.076965733711472,1.4958958000578,592.19911390564,1058.7383717183,443.62883082808,445.62485438479,31.818886524319,12033.55650031,480.93162404071,357.21940324261,389.03828976693,0,15701285.393217
16.25,214716992.08955,327.9306129934,2.5509732347149,476.16441453342,536.88673091087,871.12167227181,-0.0063869294732316,77.754418176347,1,0.017570300340388,0.34385590131061,592.19969749638,1058.7384574178,443.62881801167,445.62484164663,31.818882465713,12033.55650031,480.93173899531,357.21933894539,389.0382214111,0,15323032.354229
16.25,214717925.55575,327.90418686933,2.5509732347149,476.16441453342,536.88673091087,871.12125210038,-0.0063869214536127,77.754418176347,1,0.01756881262369,0.34382751705222,592.19969746551,1058.7384574178,443.62881801167,445.62484164663,31.818882465713,12033.55650031,480.93173899531,357.21933894539,389.0382214111,0,15202612.558604
16.25,214718793.11622,327.87963142582,2.5509732347149,476.16441453342,536.88673091087,871.12086226864,-0.0063869139863748,77.754418176347,1,0.017567430218378,0.34380114206336,592.19969743688,1058.7384574178,443.62881801167,445.62484164663,31.818882465713,12033.55650031,480.93173899531,357.21933894539,389.0382214111,0,15090888.017467
16.75,255500692.23817,84.061378752045,2.5509732347149,476.16440874334,536.88691107471,871.16440338141,-0.0011013945848969,77.754418176347,1,0.0037602596312663,0.081182414458663,592.20028458903,1058.7385375565,443.62880519558,445.6248289088,31.81887840721,12033.55650031,480.93185394937,357.2192746498,389.03815305701,0,14777646.810752
16.75,255515171.53944,84.041727284339,2.5509732347149,476.16440874334,536.88691107471,871.16406171509,-0.00110135679882,77.754418176347,1,0.0037591377474995,0.081161160376435,592.20028456397,1058.7385375565,443.62880519558,445.6248289088,31.81887840721,12033.55650031,480.93185394937,357.2192746498,389.03815305701,0,14679726.905989
16.75,255528821.4489,84.023211279587,2.5509732347149,476.16440874334,536.88691107471,871.16374009501,-0.0011013211460688,77.754418176347,1,0.0037580806812418,0.08114113431195,592.20028454039,1058.7385375565,443.62880519558,445.6248289088,31.81887840721,12033.55650031,480.93185394937,357.2192746498,389.03815305701,0,14587552.148861
17,277180517.26243,63.415218328175,2.5509732347149,476.16440584836,536.88700115635,871.184872709,-0.00090100507864189,77.754418176347,1,0.0025729852802113,0.058775817301364,592.20057898465,1058.738576237,443.62879878761,445.62482253996,31.818876377983,12033.55650031,480.93191142626,357.21924250241,389.03811888039,0,14407044.548123
17.5,290805127.39697,55.460023628036,2.5509732347149,476.16440005861,536.88718131856,871.22641951053,-0.00087354264861419,77.754418176347,1,0.0021147760948345,0.050133218806854,592.20117146646,1058.7386480564,443.62878597201,445.62480980261,31.818872319633,12033.55650031,480.93202637951,357.21917820925,389.03805052888,0,14197293.407034
17.5,290836243.53925,55.444176555661,2.5509732347149,476.16440005861,536.88718131856,871.22613631373,-0.00087351215176807,77.754418176347,1,0.0021138700455474,0.050116067292257,592.20117144575,1058.7386480564,443.62878597201,445.62480980261,31.818872319633,12033.55650031,480.93202637951,357.21917820925,389.03805052889,0,14116130.79422
17.5,290865941.46504,55.429062032186,2.5509732347149,476.16440005861,536.88718131856,871.22586635427,-0.00087348303908304,77.754418176347,1,0.0021130058761869,0.050099708597559,592.20117142599,1058.7386480564,443.62878597201,445.62480980261,31.818872319633,12033.55650031,480.93202637951,357.21917820925,389.03805052889,0,14038761.866432
18.053571428571,298057712.03446,51.99508231151,2.5509732347149,476.16439364881,536.88738078256,871.27035100623,-0.00085711792186413,77.754418176347,1,0.0019174257910403,0.046391234728415,592.20183171631,1058.7387207972,443.6287717837,445.62479570093,31.818867826584,12033.55650031,480.93215364853,357.21910702953,389.03797485611,0,13802909.434511
18.053571428571,298093903.60737,51.979295345613,2.5509732347149,476.16439364881,536.88738078256,871.27004684767,-0.00085708730571945,77.754418176347,1,0.0019165229948141,0.046374146607067,592.20183169173,1058.7387207972,443.6287717837,445.62479570093,31.818867826584,12033.55650031,480.93215364853,357.21910702952,389.03797485611,0,13724173.747924
18.053571428571,298128601.97751,51.964170770877,2.5509732347149,476.16439364881,536.88738078256,871.26975557071,-0.00085705795448903,77.754418176347,1,0.0019156580753741,0.046357775445908,592.20183166817,1058.7387207972,443.6287717837,445.62479570093,31.818867826584,12033.55650031,480.93215364853,357.21910702953,389.03797485611,0,13648772.81658
18.626913265306,302700216.80322,50.000583446469,2.5509732347149,476.16438701041,536.88758736793,871.31434709483,-0.00084493675440859,77.754418176347,1,0.0018044854314511,0.044244222642204,592.20252014385,1058.738788892,443.62875708915,445.62478109612,31.818863173224,12033.55650031,480.93228546156,357.21903331013,389.03789648336,0,13430448.864344
19.22073159621,306342677.4124,48.558356838306,2.5509732347149,476.1643801352,536.88780133069,871.3596917665,-0.00083487178256624,77.754418176347,1,0.001722810288685,0.042692123698361,592.20323822111,1058.7388516733,443.62874187019,445.62476597009,31.818858353797,12033.55650031,480.932421982,357.21895695989,389.03781531369,0,13225842.404544
19.22073159621,306382615.38889,48.543593868182,2.5509732347149,476.1643801352,536.88780133068,871.35939132697,-0.00083484306730656,77.754418176347,1,0.0017219655734516,0.042676139532015,592.20323819513,1058.7388516733,443.62874187019,445.62476597009,31.818858353797,12033.55650031,480.93242198199,357.21895695989,389.03781531369,0,13153340.1765
19.22073159621,306421068.30105,48.529390314921,2.5509732347149,476.1643801352,536.88780133068,871.35910228266,-0.00083481543491776,77.754418176347,1,0.0017211528666198,0.042660761052592,592.20323817013,1058.7388516733,443.62874187019,445.62476597009,31.818858353797,12033.55650031,480.93242198199,357.21895695989,389.03781531369,0,13083587.413298
19.835757724646,309705506.09594,47.317299646362,2.5509732347149,476.16437301479,536.88802293351,871.40466011157,-0.00082602824973494,77.754418176347,1,0.0016524262296117,0.041355825398563,592.20398717649,1058.7389084155,443.62872610817,445.62475030432,31.818853362399,12033.55650031,480.93256337745,357.21887788524,389.03773124764,0,12896192.63577
20.472749071955,312819777.52647,46.235671034144,2.5509732347149,476.16436564044,536.88825244893,871.4510663444,-0.00081816055014263,77.754418176347,1,0.0015910513520204,0.040191115968935,592.20476867015,1058.738958331,443.62870978375,445.62473407959,31.818848192903,12033.55650031,480.93270982184,357.21879598915,389.03764418206,0,12719056.714614
20.472749071955,312862658.73832,46.221622242933,2.5509732347149,476.16436564044,536.88825244893,871.45076451311,-0.00081813319114668,77.754418176347,1,0.0015902470675435,0.040175901010094,592.20476864223,1058.738958331,443.62870978375,445.62473407959,31.818848192903,12033.55650031,480.93270982184,357.21879598915,389.03764418206,0,12651154.263029
20.472749071955,312904066.07587,46.208066415144,2.5509732347149,476.16436564044,536.88825244893,871.45047324181,-0.0008181067933518,77.754418176347,1,0.0015894710049072,0.040161219934759,592.20476861523,1058.738958331,443.62870978375,445.62473407959,31.818848192903,12033.55650031,480.93270982184,357.21879598915,389.03764418206,0,12585627.697763
21.132490110239,316007990.64858,45.190845331718,2.5509732347149,476.16435800301,536.88849016237,871.49717958372,-0.0008109009285238,77.754418176347,1,0.0015317304550733,0.039065793928968,592.20558408173,1058.7390005665,443.62869287667,445.62471727575,31.818842838894,12033.55650031,480.93286149731,357.21871116999,389.03755400888,0,12422123.067886
21.815793328462,319048456.80564,44.245570849458,2.5509732347149,476.1643500932,536.88873636435,871.54482170112,-0.00080429586711996,77.754418176347,1,0.0014780884034035,0.038048117195255,592.20643523917,1058.7390341961,443.62867536631,445.62469987232,31.818837293844,12033.55650031,480.93301858926,357.21862332432,389.03746061816,0,12266504.314974
21.815793328462,319094312.85986,44.232107488871,2.5509732347149,476.1643500932,536.8887363644,871.54451588657,-0.00080426962402992,77.754418176347,1,0.0014773172203199,0.038033532387718,592.20643520903,1058.7390341961,443.6286753663,445.62469987232,31.818837293843,12033.55650031,480.93301858929,357.2186233243,389.03746061814,0,12202367.040042
21.815793328462,319138643.16593,44.219101907348,2.5509732347149,476.1643500932,536.8887363644,871.54422040589,-0.00080424427783846,77.754418176347,1,0.001476572258698,0.03801944348827,592.20643517972,1058.7390341961,443.6286753663,445.62469987231,31.818837293843,12033.55650031,480.93301858929,357.2186233243,389.03746061814,0,12140398.795872
22.52350023305,322233201.80115,43.306834808198,2.5509732347149,476.16434190152,536.88899135173,871.59223717216,-0.00079807275580298,77.754418176347,1,0.0014248140817367,0.037037482639691,592.20732364324,1058.7390582175,443.6286572316,445.62468184836,31.818831551081,12033.55650031,480.93318128712,357.21853234647,389.03736389755,0,11995987.128421
23.25648238423,325343952.82257,42.434737669613,2.5509732347149,476.16433341772,536.88925544477,871.64127246419,-0.000792293720676,77.754418176347,1,0.0013753572384424,0.036099065054601,592.20825134466,1058.7390715481,443.62863844983,445.62466318129,31.818825603411,12033.55650031,480.93334979529,357.21843812244,389.03726372585,0,11857724.438149
23.25648238423,325392856.27899,42.421813901823,2.5509732347149,476.16433341772,536.88925544477,871.64096182482,-0.00079226849839935,77.754418176347,1,0.0013746165305106,0.036085060730202,592.20825131168,1058.7390715481,443.62863844983,445.62466318129,31.818825603411,12033.55650031,480.93334979529,357.21843812244,389.03726372585,0,11796990.86455
23.25648238423,325440139.03899,42.409327955318,2.5509732347149,476.16433341772,536.88925544476,871.64066164131,-0.00079224413533459,77.754418176347,1,0.0013739009160515,0.036071530836288,592.20825127975,1058.7390715481,443.62863844983,445.62466318129,31.818825603411,12033.55650031,480.93334979528,357.21843812244,389.03726372585,0,11738301.73924
24.015642469381,328628567.59646,41.560376574737,2.5509732347149,476.16432463157,536.88952896314,871.69014362385,-0.00078677044099551,77.754418176347,1,0.0013257755362128,0.035158266138458,592.20922001498,1058.7390730163,443.62861899832,445.62464384856,31.818819443651,12033.55650031,480.93352431776,357.21834053846,389.03715998211,0,11609485.701453
24.801915414716,331886295.8192,40.735148353951,2.5509732347149,476.16431553203,536.88981225186,871.74072501244,-0.00078155776884563,77.754418176347,1,0.0012790144888347,0.034270780827441,592.21023192653,1058.739061357,443.62859885259,445.62462382586,31.81881306405,12033.55650031,480.93370507471,357.21823947174,389.03705253579,0,11485485.911283
24.801915414716,331938311.95213,40.722759397893,2.5509732347149,476.16431553203,536.88981225186,871.74040968162,-0.00078153354907065,77.754418176347,1,0.0012783039926026,0.034257351901865,592.21023189067,1058.739061357,443.62859885259,445.62462382586,31.81881306405,12033.55650031,480.93370507471,357.21823947174,389.03705253579,0,11428012.832899
24.801915414716,331988586.83146,40.71079436887,2.5509732347149,476.16431553203,536.88981225186,871.74010506977,-0.0007815101626305,77.754418176347,1,0.0012776178087778,0.034244382494023,592.21023185599,1058.739061357,443.62859885259,445.62462382586,31.81881306405,12033.55650031,480.93370507471,357.21823947174,389.03705253579,0,11372493.293604
25.61626953667,335376025.14647,39.896239861646,2.5509732347149,476.16430610809,536.8901056553,871.79120463044,-0.0007764961662486,77.754418176347,1,0.0012314756716302,0.03336856217969,592.21128894061,1058.739035204,443.62857798821,445.62460308891,31.818806456874,12033.55650031,480.93389228591,357.21813479976,389.03694125664,0,11256583.162284
26.459707734408,338948962.93076,39.080819327549,2.5509732347149,476.16429634822,536.89040953423,871.84348218191,-0.00077161644891928,77.754418176347,1,0.0011852867323999,0.032491865458058,592.21239353431,1058.7389930838,443.6285563796,445.62458161227,31.818799614022,12033.55650031,480.93408618161,357.21802639416,389.03682600818,0,11144444.118916
26.459707734408,339004280.83771,39.068975852701,2.5509732347149,476.16429634822,536.89040953423,871.84316270402,-0.00077159324516339,77.754418176347,1,0.0011846070700129,0.032479023591318,592.21239349539,1058.7389930838,443.6285563796,445.62458161227,31.818799614022,12033.55650031,480.93408618161,357.21802639416,389.03682600818,0,11090160.884291
