time,ext_side_integral,flux_uo_avg,fuel_temp_avg,fuel_temp_max,fuel_temp_min,heatpipe_surface_temp_avg,hp_end_heat_integral,hp_heat_integral,mirror_side_integral,mod_temp_avg,mod_temp_max,mod_temp_min,monolith_temp_avg,monolith_temp_max,monolith_temp_min,power,tb_integral,total_sink
407.24180658373,111.92221802731,897.98318204509,845.1953034765,854.90811799625,826.10190473165,843.61604510983,-574.38592872416,31835.005346403,-7892.0806075113,845.1097182609,854.27971689705,828.67916623522,844.6159468167,854.64437362782,825.15564032089,41698.747200668,2089.3953058298,25569.856334025
407.24180658373,111.9241732009,898.458399072,845.19626528211,854.90971930964,826.10238197043,843.61673016205,-574.39486533232,31846.496212432,-7891.7918456609,845.11061561336,854.28114028591,828.67970287575,844.61678153434,854.64590343362,825.15604026272,41710.463896585,2089.3686087675,25581.602283408
408.24180658373,111.80644320811,901.6720350012,845.14962560236,854.86020575866,826.07516238106,843.56919553835,-573.797517885,31912.080240353,-7880.0845924337,845.06371876805,854.23078899692,828.64980826144,844.56951207352,854.59597812754,825.1292446411,41765.948471669,2086.2382154943,25656.242788736
408.24180658373,111.80837691579,902.14203742491,845.1505768495,854.86178947331,826.07563437871,843.56987307394,-573.80635716435,31923.445029135,-7879.7989920836,845.06460627095,854.23219674666,828.65033900715,844.57033763015,854.59749112236,825.12964019288,41777.536611426,2086.2118104178,25667.859867221
409.24180658373,111.69225688854,905.37461367556,845.10453686717,854.81300776415,826.04878931881,843.5229124102,-573.21624032252,31989.617911348,-7868.1744562704,845.01830782592,854.18256604019,828.62085478227,844.52365749699,854.54829239048,825.10320454002,41833.741409035,2083.1132054612,25743.032677105
409.24180658373,111.69416910266,905.83939484395,845.10547754253,854.81457385801,826.04925606858,843.52358241955,-573.22498212197,32000.856461709,-7867.8920217739,845.01918546679,854.18395813105,828.6213796256,844.52447388101,854.5497885532,825.10359569602,41845.20082833,2083.0870927629,25754.520719679
410.24180658373,111.57965525976,909.09062856611,845.06003614107,854.76652225231,826.0227846522,843.47719480099,-572.64208571091,32067.611222079,-7856.3503899864,844.9734843258,854.13504638055,828.59230482707,844.47838205499,854.50131471216,825.07751919374,41902.118623863,2080.0202321022,25830.218633744
410.24180658373,111.5815459556,909.55018255537,845.06096623282,854.76807070574,826.02324614816,843.47785727555,-572.65072989353,32078.723390363,-7856.0711253702,844.97435209354,854.13642279492,828.5928237614,844.47918925604,854.50279402397,825.0779059489,41913.449176243,2079.9944121327,25841.577493188
411.24180658373,111.46863444654,912.8197898432,845.01612226565,854.7207474291,825.99714747306,843.43204175857,-572.07504334529,32146.053020769,-7844.6125794006,844.92924713048,854.08822833836,828.56415740816,844.43368468709,854.45504335452,825.05218776337,41971.072706995,2076.9592506421,25917.793283112
411.24180658373,111.47050359856,913.27411050442,845.01704176151,854.72227822175,825.99760370909,843.43269668947,-572.08358977022,32157.038657959,-7844.3364888723,844.93010501356,854.08958905801,828.56467042668,844.43448269443,854.45650579593,825.05257011248,41982.274240537,2076.9337237639,25929.022806679
412.24180658373,111.35919050326,916.56180631611,844.97279405182,854.67568146338,825.97187685677,843.38745230155,-571.51510212526,32224.936116208,-7832.9612059598,844.88559507228,854.04211019757,828.53641151968,844.3895643027,854.40947654267,825.02720939421,42040.596203767,2073.9302151127,26005.749213739
412.24180658373,111.36103808592,917.01088750461,844.97370293949,854.67719457489,825.97232782665,843.38809967991,-571.52355065196,32235.795073314,-7832.6882935343,844.88644305918,854.04345520426,828.53691861544,844.39035310559,854.41092209417,825.02758733198,42051.668566587,2073.9049816889,26016.849248902
413.24180658373,111.25131941303,920.31638562904,844.93005028007,854.63132248732,825.94697186204,843.34342541944,-570.96225055549,32304.253282528,-7821.3964463234,844.84252695329,853.99669020599,828.50906613735,844.34601978128,854.36461246513,825.00258321554,42110.681617398,2070.9330784097,26094.078983471
413.24180658373,111.25314540286,920.76022169806,844.93094854829,854.632817899,825.94741756009,843.3440652371,-570.97060105315,32314.985422636,-7821.1267157808,844.84336503343,853.99801948296,828.509567304,844.34679936986,854.36604110883,825.00295673713,42121.624669922,2070.9081387747,26105.049389979
414.24180658373,111.14501709181,924.08323483434,844.88788970177,854.58766859844,825.92243153166,843.29996007356,-570.41647675802,32383.997272985,-7809.9184721809,844.80004154658,853.9519665772,828.48212021932,844.30304997349,854.32044927597,824.97830834133,42181.32142434,2067.9677921982,26182.775133336
414.24180658373,111.14682146358,924.52181969388,844.88877733836,854.58914629013,825.9228719518,843.30059232175,-570.42472908745,32394.602448577,-7809.6519275782,844.80086970854,853.95328010641,828.4826154501,844.30382033713,854.32186099255,824.97867744158,42192.135016189,2067.9431467151,26193.61576009
415.24180658373,111.04027938281,927.86205932552,844.84631103691,854.54471785596,825.89825489155,843.25705519551,-569.87776845318,32464.160793984,-7798.5274508952,844.75813759406,853.90793748724,828.45557270512,844.26065369924,854.27698509115,824.9543838694,42252.508047887,2065.0343069846,26271.830161003
415.24180658373,111.0420621116,928.29538703048,844.84718802994,854.54617780788,825.89869002786,843.25767986561,-569.8859224801,32474.638860484,-7798.2640960083,844.75895582665,853.90923525096,828.45606199343,844.26141482751,854.27837986167,824.95474854325,42263.192031651,2065.0099559982,26282.540860105
416.24180658373,110.93710205818,931.65256337934,844.80531297509,854.50246828232,825.87444095096,843.21470968776,-569.34611296695,32544.736518209,-7787.2235449089,844.71681380744,853.86460107596,828.42942251589,844.2188297485,854.23421799009,824.93080888153,42324.233870515,2062.1325721114,26361.236534502
416.24180658373,110.93886312102,932.08062840084,844.80617931353,854.50391047617,825.8748707979,843.2153267718,-569.35416856332,32555.087341689,-7786.9633834875,844.71762210031,853.86588305779,828.42990585557,844.21958163176,854.23559579702,824.93116912428,42334.788109693,2062.1085159519,26371.817168711
417.24180658373,110.83548082118,935.45445051824,844.76489417636,854.46091786462,825.85098870289,843.17292242434,-568.82149723587,32625.717094097,-7776.0069120219,844.67606886899,853.82195544831,828.40366855482,844.1775768821,854.192146017,824.90758244394,42396.491243867,2059.2625357194,26450.98670138
417.24180658373,110.83722019529,935.87724738094,844.76574984928,854.46234228231,825.85141325497,843.17353191442,-568.82945427527,32635.940541856,-7775.7499476459,844.67686721188,853.82322163204,828.40414593974,844.17831951077,854.19350684301,824.90793825089,42406.915603166,2059.2387747124,26461.437134842
418.24180658373,110.73541130417,939.2674231606,844.72505327047,854.42006455339,825.82789712392,843.13169225025,-568.30390780407,32707.095136738,-7764.8777051753,844.63590143083,853.77999867323,828.37830970692,844.13689383098,854.15076717968,824.88470360702,42469.27247969,2056.42414481,26541.073079873
418.24180658373,110.7371289675,939.68494657288,844.7258982673,854.42147117738,825.82831637586,843.13229413872,-568.31176616361,32717.191080479,-7764.6239415599,844.63668981383,853.78124904315,828.3787811312,844.13762719583,854.15211100797,824.88505497369,42479.566828309,2056.4006792741,26551.393180998
419.24180658373,110.63688906945,943.09118273553,844.68578885708,854.37990626281,825.80516517412,843.09101798163,-567.79333082367,32788.86323069,-7753.8360727543,844.59631011514,853.73872878386,828.35334483905,844.09677929646,854.11007944978,824.86217140527,42542.569852709,2053.617345171,26631.488061353
419.24180658373,110.63858500012,943.50342743055,844.68662316727,854.38129507564,825.80557912065,843.09161226088,-567.80109038209,32798.831542564,-7753.5855133133,844.59708852836,853.73996332431,828.35381029682,844.09750338828,854.11140626363,824.86251832716,42552.734060309,2053.594175419,26641.677699288
420.24180658373,110.53990960814,946.92542944806,844.64709950526,854.34044086995,825.7827917968,843.05089840539,-567.28975205024,32871.013924125,-7742.8821581546,844.55729351369,853.69814377686,828.32877279951,844.0572319498,854.07008076206,824.83998485708,42616.375594916,2050.8420814275,26722.224004956
420.24180658373,110.54158378343,947.33238996304,844.64792311789,854.3418118535,825.78320043252,843.05148506753,-567.29741268237,32880.854471674,-7742.6348064453,844.55806194688,853.69936247163,828.32923228476,844.05794675903,854.07139054412,824.84032732959,42626.409526465,2050.8192077853,26732.283044115
421.24180658373,110.44446833805,950.76986204463,844.60898375292,854.30166621381,825.76077591832,843.01133227882,-566.79315683872,32953.539723679,-7732.0161002651,844.5188501873,853.65824161152,828.30459241797,844.01825043164,854.03076901344,824.81814296471,42690.681889356,2048.0982970608,26813.273231974
421.24180658373,110.44612073786,951.17153353424,844.60979665833,854.30301935209,825.76117923834,843.01191131686,-566.80071843107,32963.252389478,-7731.7719596594,844.51960863139,853.65944444627,828.30504592526,844.01895594983,854.03206174839,824.81848098368,42700.58542515,2048.075719821,26823.201551946
422.24180658373,110.35056060889,954.62417872949,844.57144010881,854.26358009857,825.7391164489,842.97231833096,-566.30353015805,33036.433116557,-7721.2380330433,844.48097866769,853.61902021271,828.2808025062,843.97983335379,853.99214206615,824.79664471484,42765.480893619,2045.385934348,26904.628048313
422.24180658373,110.35219121304,955.02055632077,844.57224229727,854.26491537554,825.73951444833,842.97288973789,-566.31099259618,33046.017782704,-7720.9971068694,844.48172711356,853.62020717305,828.28125003009,843.98052957244,853.9934177386,824.79697827611,42775.25391344,2045.3636538091,26914.42552826
423.24180658373,110.25818169904,958.48807645585,844.53446705096,854.22618029115,825.71781228207,842.93385526158,-565.82085658135,33119.68655298,-7710.5480857009,844.44367745604,853.58047746862,828.25740185759,843.94197929787,853.95419774533,824.77548907809,42840.76472206,2042.70493435,26996.280726747
423.24180658373,110.25979048741,958.87915531779,844.53525851283,854.22749769078,825.7182049561,842.9344190304,-565.82821975294,33129.143102294,-7710.31037717,844.44441589464,853.58164854019,828.2578433927,843.94266620855,853.95545633996,824.77581817755,42850.407106433,2042.6829508036,27005.947246662
424.24180658373,110.16732681431,962.36125093298,844.49806302664,854.18946452087,825.69686229446,842.89594174105,-565.34512028483,33203.292446382,-7699.9463826835,844.40694502295,853.54261123051,828.23438924684,843.90468681526,853.91693383883,824.7546750089,42916.525444937,2040.0552369596,27088.223507188
424.24180658373,110.16891376931,962.74702684835,844.49884375351,854.19076402922,825.69724963888,842.89649786568,-565.35238408945,33212.620776535,-7699.7118946937,844.40767344638,853.54376640082,828.23482478849,843.9053644106,853.91817534227,824.75499964296,42926.037089551,2040.0335506618,27097.758962183
425.24180658373,110.07799109139,966.24339734088,844.46222645389,854.15343048213,825.67626534647,842.85857641149,-564.87630506125,33287.243190839,-7689.4330433222,844.37077980986,853.5054193151,828.2117634308,843.86795442844,853.88034809962,824.73420144604,42992.755106716,2037.4367808355,27180.448614382
425.24180658373,110.0795561959,966.62386618519,844.46299643754,854.1547120856,825.67664735714,842.85912488597,-564.88346940024,33296.443201821,-7689.2017786558,844.3714982104,853.50655857194,828.21219297441,843.86862270124,853.88157249884,824.73452161116,43002.135909614,2037.4153920391,27189.852902
426.24180658373,109.99016959588,970.13420976637,844.42695572037,854.11807583247,825.65602028189,842.82175788593,-564.41439430884,33371.531147442,-7679.0081820941,844.33518022797,853.46889950282,828.18952314798,843.83178062997,853.84443824406,824.71406731235,43069.445712401,2034.8495034688,27272.948244104
426.24180658373,109.99171283365,970.50936763215,844.427714953,854.11933951817,825.65639695492,842.82229870462,-564.42145908806,33380.602744465,-7678.7801434152,844.33588859831,853.47002283462,828.18994668919,843.83243957341,853.8456455267,824.71438300519,43078.695576952,2034.828412414,27282.221267209
427.24180658373,109.90385732309,974.03338134654,844.39224918363,854.08339819302,825.63612592796,842.78548474852,-563.95937103469,33456.14864762,-7668.6719085143,844.30014465851,853.43304953822,828.16766711854,843.79616388278,853.80920195225,824.69427151472,43146.589231075,2032.2933411637,27365.714566558
427.24180658373,109.90537867679,974.40322407345,844.39299765695,854.08464394723,825.63649725914,842.78601790542,-563.96633615541,33465.091729823,-7668.4470986422,844.30084299085,853.43415693268,828.16808465266,843.79681348961,853.81039210517,824.69458273171,43155.70805445,2032.2725481054,27374.856221807
428.24180658373,109.81904919453,977.94060372837,844.35810516997,854.04939514659,825.61658109469,842.74975555371,-563.51121784391,33541.087980239,-7658.424327534,844.26567145166,853.39786712825,828.14619404364,843.76110261913,853.77463686624,824.67481294358,43224.177582432,2029.7682290372,27458.739713093
428.24180658373,109.82054864862,978.30512759752,844.35884287656,854.05062295703,825.61694708031,842.75028104343,-563.51808321662,33549.902457269,-7658.2027488824,844.26635973903,853.39895857436,828.14660556656,843.76174288284,853.77580987767,824.67511968154,43233.165272523,2029.7477342023,27467.749908021
429.24180658373,109.73574006105,981.85556775931,844.32452197579,854.01606423982,825.59738457561,842.71456882718,-563.06991695207,33626.341408112,-7648.2655389186,844.23175892779,853.36334994419,828.1251026063,843.72659524179,853.7407405921,824.65569047348,43302.20265287,2027.2741010028,27552.015793305
429.24180658373,109.73721760231,982.21476959527,844.32524890934,854.01727409609,825.59774521251,842.71508664514,-563.07668249738,33635.02720289,-7648.0471937323,844.23243716427,853.36442543259,828.12550811449,843.72722615685,853.74189645207,824.6559927297,43311.05913113,2027.2539045905,27560.894448853
430.24180658373,109.65392470438,985.77796376182,844.29149786823,853.98340298436,825.57853514804,842.67992306633,-562.63545019157,33711.901174909,-7638.1956374174,844.19840537809,853.32949562268,828.10439147172,843.69264012458,853.707510701,824.63690296329,43380.656303288,2024.8108897712,27645.534901776
431.24180658373,109.57315148555,989.63114457011,844.25882752912,853.95107612612,825.55992697256,842.6456625183,-562.20582084148,33795.907329614,-7628.2702991712,844.16541499399,853.29599788657,828.08394305459,843.65905345834,853.67462379299,824.61835789718,43457.637275257,2022.3830318689,27737.387392956
432.24180658373,109.49388704169,993.50351824689,844.22672871257,853.91944535327,825.54166609741,842.611948746,-561.78303588037,33880.500001011,-7618.4256580162,844.13299428948,853.26318513975,828.06387522082,843.62602859209,853.64242802608,824.60014663493,43535.32934502,2019.9847272438,27829.7699214
433.24180658373,109.41611779777,997.39087318652,844.19519456824,853.8884988593,825.52375087345,842.57877715451,-561.36707011645,33965.577929823,-7608.6628600839,844.10113701552,853.23104715206,828.04418618236,843.59355975638,853.61091222431,824.58226806182,43613.629529326,2017.6160495552,27922.580166975
434.24180658373,109.33983506842,1001.2904574795,844.16422078847,853.85822877602,825.50618082246,842.54614498312,-560.95792040128,34051.075390753,-7598.9828860823,844.06983925524,853.19957707401,828.0248754698,843.56164334097,853.58006892756,824.56472201343,43692.471211828,2015.2770970272,28015.751516365
435.24180658373,109.26503051916,1005.2005313135,844.13380371224,853.82862872649,825.4889547423,842.51404964401,-560.55556910165,34136.950615455,-7589.386702753,844.03909757854,853.16876917776,828.00594178899,843.53027614613,853.54989202446,824.54750752406,43771.811943154,2012.9679433699,28109.24131749
436.24180658373,109.19169607482,1009.1199140289,844.10394006419,853.79969333656,825.47207090602,842.48248864398,-560.15998814231,34223.174989652,-7579.8751985055,844.00890885511,853.13861853618,827.98738324465,843.49945522716,853.52037632799,824.53062306824,43851.622486296,2010.6886316297,28203.020130708
437.24180658373,109.11982413216,1013.0477222288,844.07462689645,853.77141796593,825.45552746227,842.45145964616,-559.77114683494,34309.726934752,-7570.4491351677,843.979270239,853.10912084758,827.96919779726,843.46917789416,853.49151734239,824.51406696949,43931.880683896,2008.439179994,28297.065656876
438.24180658373,109.04940752089,1016.9832362977,844.04586150488,853.74379846606,825.43932261428,842.42096045594,-559.38901540672,34396.588785459,-7561.1091397554,843.95017910548,853.08027224152,827.95138346806,843.43944165884,853.46331103958,824.49783758472,44012.568328992,2006.2195870561,28391.359624874
439.24180658373,108.98043939114,1020.9258331138,844.01764135247,853.71683101064,825.423454656,842.39098898233,-559.01356573945,34483.745196433,-7551.8557184675,843.92163298426,853.05206913394,827.93393838061,843.41024417441,853.43575369933,824.48193334606,44093.669560008,2004.0298356458,28485.886187263
440.24180658373,108.91291311245,1024.8749512141,843.98996401372,853.690511989,825.407921958,842.36154320315,-558.64477111829,34571.1823069,-7542.6892784532,843.8936295087,853.02450813338,827.91686074484,843.3815831889,853.40884180776,824.46635275145,44175.170014896,2001.8698958852,28580.631066326
441.24180658373,108.8468221949,1028.8300714118,843.96282713513,853.66483793558,825.3927229442,842.3326211381,-558.28260579213,34658.887271356,-7533.6101493972,843.86616637888,852.99758597797,827.90014883076,843.35345651101,853.38257198973,824.45109434473,44257.056354618,1999.7397277916,28675.581066153
442.24180658373,108.7821602328,1032.7907057418,843.9362284083,853.63980548281,825.37785607267,842.30422082977,-557.92704460585,34746.84799095,-7524.6186012798,843.83924133596,852.97129949231,827.88380094696,843.32586198618,853.35694096342,824.43615669858,44339.315990383,1997.6392833601,28770.723788658
443.24180658373,108.71892086281,1036.756390146,843.91016555026,853.61541132663,825.3633198214,842.27634032958,-557.57806272215,34835.052936573,-7515.7148579499,843.81285214345,852.94564555586,827.8678154246,843.29879747912,853.33194550699,824.42153840179,44421.93690379,1995.5685081677,28866.047444931
444.24180658373,108.65709773505,1040.726679824,843.8846362903,853.59165220312,825.34911267859,842.24897768833,-557.23563543524,34923.491036056,-7506.8991068976,843.78699657453,852.92062108128,827.8521906066,843.27226086188,853.30758243592,824.40723805052,44504.90753289,1993.5273425617,28961.54073402
445.24180658373,108.59668449143,1044.7011456121,843.85963835996,853.56852487078,825.33523313567,842.22213094912,-556.89973803673,35012.151586229,-7498.171506335,843.76167240247,852.89622299809,827.83692483985,843.24625000494,853.28384858583,824.39325424199,44588.216682893,1991.5157225535,29057.192748903
446.24180658373,108.53767475058,1048.6793712456,843.83516948599,853.54602609779,825.3216796823,842.1957981423,-556.57034571826,35101.024187057,-7489.5321904003,843.73687739391,852.87244824091,827.82201646964,843.22076277085,853.26074080017,824.37958557008,44671.853459219,1989.5335804352,29152.992906125
447.24180658373,108.48006209783,1052.6609514124,843.81122738545,853.52415265341,825.30845080312,842.16997728217,-556.24743350837,35190.098694751,-7480.9812728135,843.71260930426,852.84929374162,827.80746383598,843.19579700997,853.23825592196,824.36623062238,44755.807220206,1987.5808452302,29248.930895757
448.24180658373,108.42384007724,1056.6454900935,843.7878097621,853.50290130118,825.29554497524,842.14466636448,-555.93097622472,35279.365181626,-7472.5188495665,843.6888658742,852.82675642319,827.79326527085,843.17135055719,853.21639078718,824.35318797802,44840.067536886,1985.6574430557,29344.996638967
449.24180658373,108.36900218433,1060.6325987578,843.76491430258,853.48226879236,825.28296066603,842.1198633639,-555.62094843182,35368.813892583,-7464.1450014103,843.66564482623,852.80483319373,827.77941909566,843.14742122867,853.19514221852,824.34045620573,44924.624148282,1983.7632974132,29441.180242338
450.24180658373,108.31554186335,1064.6218956819,843.74253867517,853.46225186334,825.27069633214,842.0955662332,-555.31732442321,35458.43522889,-7455.859795134,843.64294386343,852.7835209442,827.76592362025,843.12400682074,853.17450702289,824.328033863,45009.466945209,1981.8983293821,29537.471980579
451.24180658373,108.26345250351,1068.6130049084,843.72068052791,853.44284723226,825.25875041841,842.07177290209,-555.0200782005,35548.21972321,-7447.6632849317,843.62076066776,852.7628165454,827.75277714155,843.10110510828,853.15448198817,824.31591949515,45094.585944945,1980.0624578154,29633.862270396
452.24180658373,108.21272743705,1072.6055555071,843.6993374874,853.42405159671,825.24712135721,842.04848127651,-554.7291834605,35638.158021743,-7439.555513518,843.59909289898,852.74271684597,827.73997794288,843.07871384372,853.13506388106,824.30411163481,45179.971273552,1978.2555994332,29730.341651634
453.24180658373,108.16335993642,1076.5991807104,843.67850715731,853.40586163109,825.2358075676,842.02568923765,-554.44461358124,35728.240863452,-7431.5365129032,843.57793819327,852.72321866999,827.72752429307,843.05683075583,853.11624944453,824.29260880119,45265.613144368,1976.477668955,29826.900765859
454.24180658373,108.115343213,1080.5935174244,843.65818711777,853.38827398527,825.22480745502,842.00339464165,-554.16634161415,35818.459068459,-7423.6063051076,843.55729416266,852.7043188159,827.715414446,843.0354535491,853.09803539657,824.28140949985,45351.501846611,1974.7285792026,29923.530344153
455.24180658373,108.06867041659,1084.588205849,843.63837492485,853.37128528361,825.21411941094,841.98159531933,-553.8943402786,35908.803529149,-7415.7649026816,843.53715839463,852.68601405565,827.70364664027,843.01457990342,853.08041842928,824.27051222242,45437.627736287,1973.0082411686,30020.221197774
456.24180658373,108.02333463412,1088.5828891102,843.61906811013,853.35489212408,825.20374181266,841.96028907595,-553.62858195893,35999.265201265,-7408.0123091381,843.51752845168,852.66830113389,827.69221909894,842.9942074737,853.06339520802,824.25991544644,45523.981227209,1971.316564082,30116.964208884
457.24180658373,107.97932888935,1092.5772128844,843.60026418019,853.33909107726,825.19367302309,841.93947369099,-553.36903870024,36089.835094779,-7400.3485194276,843.4984018709,852.65117676718,827.68113002935,842.97433388948,853.04696237046,824.24961763523,45610.552781831,1969.6534554797,30213.75032102
458.24180658373,107.93664614292,1096.5708252318,843.58196061661,853.32387868615,825.18391139073,841.91914691819,-553.11568220759,36180.504270124,-7392.7735202084,843.47977616402,852.63463764383,827.67037762299,842.95495675492,853.03111652645,824.23961723784,45697.332907581,1968.0188212286,30310.570535079
459.24180658373,107.89527929123,1100.5633761839,843.56415487536,853.30925146508,825.17445524937,841.89930648519,-552.86848384157,36271.263828175,-7385.2872901534,843.4616488168,852.61868042294,827.65996005523,842.93607364834,853.01585425694,824.22991268879,45784.312146653,1966.4125655783,30407.415899049
460.24180658373,107.85522116651,1104.5545176067,843.54684438676,853.29520589953,825.16530291807,841.87995009363,-552.62741461848,36362.104907106,-7377.8898002304,843.44401728909,852.60330173433,827.64987548531,842.9176821222,853.00117211388,824.22050240816,45871.481072757,1964.8345912036,30504.277504627
461.24180658373,107.81646453717,1108.5439031718,843.5300265557,853.28173844631,825.15645270126,841.86107541927,-552.39244521182,36453.018681884,-7370.5810138426,843.42687901497,852.58849817864,827.64012205636,842.89977970327,852.98706662033,824.21138480162,45958.830290684,1963.2847992323,30601.146486599
462.24180658373,107.77900210806,1112.5311882334,843.51369876156,853.26884553343,825.14790288875,841.84268011211,-552.1635459533,36543.996361255,-7363.3608869524,843.41023140279,852.57426632735,827.6306978955,842.88236389267,852.97353427043,824.2025582605,46046.350433268,1961.7630892707,30698.014019728
463.24180658373,107.74282652089,1116.5160297111,843.49785835832,853.25652356007,825.13965175579,841.82476179647,-551.94068683351,36635.029184927,-7356.2293682998,843.3940718352,852.56060272272,827.62160111385,842.86543216594,852.96057152933,824.19402116182,46134.032159029,1960.2693594137,30794.871315729
464.24180658373,107.70793035305,1120.4980857807,843.48250267406,853.24476889577,825.13169756281,841.80731807071,-551.72383749886,36726.108416258,-7349.1863995811,843.37839766878,852.54750387707,827.61282980625,842.84898197262,852.94817483241,824.18577186808,46221.866144068,1958.8035063005,30891.709615831
465.24180658373,107.67430611948,1124.4770161212,843.46762901172,853.23357788148,825.12403855586,841.79034650781,-551.51296725898,36817.225348198,-7342.2319154618,843.3632062347,852.53496627385,827.60438205176,842.83301073697,852.93634058637,824.17780872769,46309.843088619,1957.3654251223,30988.520196719
466.24180658373,107.64194627255,1128.4524817282,843.45323464893,853.2229468293,825.11667296651,841.77384465538,-551.30804508583,36908.371298901,-7335.3658437234,843.34849483866,852.52298636732,827.59625591355,842.81751585784,852.92506516891,824.17013007485,46397.953712682,1955.9550096158,31085.29436598
467.24180658373,107.61084320179,1132.4241447302,843.43931683788,853.21287202211,825.10959901181,841.75781003551,-551.10903961318,36999.537607261,-7328.5881053708,843.33426076068,852.51156058232,827.58844943883,842.80249470855,852.91434492846,824.16273422959,46486.188751409,1954.5721521051,31182.023457584
468.24180658373,107.58098923479,1136.3916685117,843.42587280574,853.2033497142,825.10281489452,841.74224014521,-550.91591914125,37090.715636109,-7321.8986146689,843.32050125562,852.50068531487,827.58096065911,842.78794463731,852.90417618473,824.15561949793,46574.538958298,1953.2167435188,31278.698835053
469.24180658373,107.55237663796,1140.3547177443,843.41289975494,853.19437613167,825.09631880325,841.72713245665,-550.72865163994,37181.896772914,-7315.2972792219,843.30721355336,852.49035693245,827.57378759036,842.77386296748,852.89455522913,824.14878417202,46662.995105999,1951.8886733954,31375.311892085
470.24180658373,107.52499761696,1144.3129583497,843.40039486333,853.18594747257,825.0901089126,841.71248441729,-550.54720475099,37273.072428982,-7308.7840000476,843.29439485905,852.48057177429,827.56692823315,842.76024699771,852.88547832491,824.14222653032,46751.547985661,1950.5878298896,31471.85405169
471.24180658373,107.49884431686,1148.2660574179,843.38835528418,853.17805990687,825.08418338315,841.69829345,-550.37154578951,37364.234037454,-7302.3586716083,843.28204235307,852.4713261513,827.56038057269,842.74709400202,852.8769417072,824.13594483753,46840.188404731,1949.3140998005,31568.316764174
472.24180658373,107.47390882325,1152.2136833134,843.37677814668,853.17070957714,825.07854036172,841.6845569534,-550.20164174841,37455.373056044,-7296.0211818308,843.27015319155,852.46261634669,827.55414257904,842.73440123019,852.86894158356,824.12993734488,46928.907189983,1948.0673685613,31664.691509849
473.24180658373,107.45018316256,1156.1555056282,843.36566055602,853.16389259868,825.07317798143,841.67127230202,-550.03745930042,37546.480965933,-7289.771412179,843.25872450641,852.45443861613,827.54821220724,842.72216590789,852.86147413418,824.12420229019,47017.695186388,1946.8475202662,31760.969797882
474.24180658373,107.42765930269,1160.0911951901,843.35499959363,853.15760505975,825.06809436189,841.6584368465,-549.87896480118,37637.549271981,-7283.6092376843,843.24775340567,852.44678918805,827.54258739747,842.71038523692,852.85453551213,824.11873789804,47106.543257411,1945.6544376815,31857.143166479
475.24180658373,107.40632915364,1164.020424071,843.34479231741,853.15184302196,825.06328760931,841.64604791385,-549.7261242924,37728.56950302,-7277.5345269981,843.23723697364,852.43966426389,827.53726607518,842.69905639541,852.8481218437,824.11354237984,47195.442285329,1944.4880022517,31953.203183135
476.24180658373,107.38618456799,1167.9428656134,843.335035762,853.14660252055,825.05875581662,841.63410280766,-549.57890350506,37819.533212482,-7271.5471424238,843.22717227119,852.43306001849,827.53224615129,842.68817653812,852.84222922873,824.10861393405,47284.383171829,1943.3480941116,32049.141445233
477.24180658373,107.3672173421,1171.8581945283,843.3257269392,853.14187956508,825.05449706376,841.62259880844,-549.43726786417,37910.431980955,-7265.6469398859,843.21755633618,852.42697260066,827.5275255224,842.67774279678,852.83685374118,824.1039507463,47373.356840735,1942.234592088,32144.949582635
478.24180658373,107.34941921647,1175.7660868646,843.31686283815,853.13767013957,825.05050941775,841.61153317385,-549.30118249124,38001.257415416,-7259.8337689988,843.20838618362,852.42139813339,827.52310207094,842.66775228029,852.83199142942,824.09955098961,47462.354237303,1941.1473737197,32240.619256863
479.24180658373,107.33278187647,1179.6662200295,843.30844042558,853.13397020287,825.04679093289,841.60090313893,-549.17061220776,38092.001149773,-7254.1074731233,843.19965880595,852.41633271418,827.51897366536,842.658202075,852.82763831648,824.09541282444,47551.366328742,1940.0863152618,32336.14216158
480.24180658373,107.3172969533,1183.5582728763,843.30045664623,853.13077568926,825.04333965094,841.59070591643,-549.04552154005,38182.654847047,-7248.4678893096,843.1913711734,852.4117724156,827.51513816037,842.64908924504,852.82379040068,824.09153439898,47640.384106594,1939.0512916918,32431.510024843
481.24180658373,107.30295602452,1187.4419256752,843.29290842304,853.12808250867,825.04015360127,841.58093869701,-548.92587472162,38273.210198765,-7242.9148483965,843.18352023426,852.40771328553,827.51159339705,842.64041083255,852.82044365584,824.08791384922,47729.39858611,1938.0421767242,32526.714608395
482.24180658373,107.28975061489,1191.3168601734,843.28579265747,853.12588654714,825.03723080106,841.57159864956,-548.81163569758,38363.658926448,-7237.4481749931,843.17610291513,852.40415134762,827.5083372031,842.632163858,852.81759403177,824.08454929913,47818.400807819,1937.0588428139,32621.747709186
483.24180658373,107.27767219727,1195.1827596495,843.27910622989,853.12418366736,825.03456925548,841.56268292149,-548.70276812881,38453.992782952,-7232.0676875043,843.16911612134,852.40108260174,827.50536739303,842.6243453205,852.81523745471,824.0814388609,47907.381838973,1936.1011611703,32716.601160687
