disp_x,disp_y,disp_z,id,temperature,x,y,z
0.00067834424345624,0.0019364684320804,0.00038212681030049,0.39828804421252,887.1226010788,1.4507696969697,0.69321717171717,1.76
0.0006930527953886,0.001943702952999,0.00038186740800474,0.4041452213333,887.14356177919,1.4560545454545,0.69574242424242,1.76
0.00070776134731947,0.0019509374739208,0.000381608005709,0.41000239845407,887.16452247958,1.4613393939394,0.69826767676768,1.76
0.00072247226891347,0.0019581731246191,0.00038132851537394,0.41585957557484,887.18548317998,1.4666242424242,0.70079292929293,1.76
0.00073718334873051,0.0019654088507564,0.00038104768374353,0.42171675269561,887.20644388037,1.4719090909091,0.70331818181818,1.76
0.00075189442854608,0.0019726445768968,0.00038076685211312,0.42757392981638,887.22740458077,1.4771939393939,0.70584343434343,1.76
0.00076660678424375,0.0019798809114211,0.00038047488905185,0.43343110693716,887.24836528116,1.4824787878788,0.70836868686869,1.76
0.00078132030419457,0.001987117801101,0.00038017276846528,0.43928828405793,887.26932598155,1.4877636363636,0.71089393939394,1.76
0.00079603382414396,0.001994354690784,0.00037987064787872,0.4451454611787,887.29028668195,1.4930484848485,0.71341919191919,1.76
0.00081074760047895,0.0020015917027416,0.00037956623580119,0.45100263829947,887.31124738234,1.4983333333333,0.71594444444444,1.76
0.00082546348696115,0.0020088297210379,0.00037924296400678,0.45685981542025,887.33220808274,1.5036181818182,0.7184696969697,1.76
0.00084017937344195,0.0020160677393372,0.00037891969221237,0.46271699254102,887.35316878313,1.508903030303,0.72099494949495,1.76
0.00085489525992136,0.0020233057576393,0.00037859642041795,0.46857416966179,887.37412948352,1.5141878787879,0.7235202020202,1.76
0.00086961274787223,0.00203054453981,0.00037825856656619,0.47443134678256,887.39509018392,1.5194727272727,0.72604545454545,1.76
0.0008843309425999,0.0020377836591005,0.00037791427721342,0.48028852390334,887.41605088431,1.5247575757576,0.72857070707071,1.76
0.00089904913732622,0.0020450227783939,0.00037756998786066,0.48614570102411,887.43701158471,1.5300424242424,0.73109595959596,1.76
0.00091376796544336,0.0020522621998499,0.00037721986439906,0.49200287814488,887.4579722851,1.5353272727273,0.73362121212121,1.76
0.00092848842820608,0.0020595024011173,0.00037685468437631,0.49786005526565,887.47893298549,1.5406121212121,0.73614646464646,1.76
0.00094320889096746,0.0020667426023876,0.00037648950435356,0.50371723238643,887.49989368589,1.545896969697,0.73867171717172,1.76
0.00095792935372753,0.0020739828036605,0.0003761243243308,0.5095744095072,887.52085438628,1.5511818181818,0.74119696969697,1.76
0.00097265176257781,0.0020812239334538,0.00037574117972915,0.51543158662797,887.54181508668,1.5564666666667,0.74372222222222,1.76
0.00098737447584495,0.0020884652084935,0.00037535522501085,0.52128876374874,887.56277578707,1.5617515151515,0.74624747474747,1.76
0.0010020971891108,0.002095706483536,0.00037496927029256,0.52714594086952,887.58373648746,1.5670363636364,0.74877272727273,1.76
0.0010168209209502,0.0021029482446256,0.00037457400765877,0.53300311799029,887.60469718786,1.5723212121212,0.75129797979798,1.76
0.001031545896714,0.0021101905992954,0.00037416737781422,0.53886029511106,887.62565788825,1.5776060606061,0.75382323232323,1.76
0.0010462708724765,0.0021174329539679,0.00037376074796966,0.54471747223183,887.64661858865,1.5828909090909,0.75634848484848,1.76
0.0010609959307353,0.0021246753480136,0.00037335338352648,0.55057464935261,887.66757928904,1.5881757575758,0.75887373737374,1.76
0.0010757232196984,0.0021319188066285,0.00037292615578712,0.55643182647338,887.68853998943,1.5934606060606,0.76139898989899,1.76
0.0010904505086603,0.0021391622652459,0.00037249892804775,0.56228900359415,887.70950068983,1.5987454545455,0.76392424242424,1.76
0.0011051777976209,0.002146405723866,0.00037207170030839,0.56814618071492,887.73046139022,1.6040303030303,0.76644949494949,1.76
0.0011199065857849,0.0021536498980206,0.00037163170917395,0.57400335783569,887.75142209062,1.6093151515152,0.76897474747475,1.76
0.0011346362884206,0.0021608945086323,0.00037118393272602,0.57986053495647,887.77238279101,1.6146,0.7715,1.76
