disp_x,disp_y,disp_z,eta,id,temperature,x,y,z
0.00036038171082316,0.0017821503170888,0.0003886669221233,2.9184468434326e-76,0.26943014755553,886.66067341369,1.334503030303,0.63766161616162,1.76
0.00037511707164686,0.0017892982518621,0.00038852567479068,1.8099136359433e-76,0.2752873246763,886.68163453816,1.3397878787879,0.64018686868687,1.76
0.00038985243246965,0.0017964461866373,0.00038838442745807,7.0138042845412e-77,0.28114450179707,886.70259566264,1.3450727272727,0.64271212121212,1.76
0.00040458900948445,0.0018035947009993,0.00038823178292998,1.0836253845245e-85,0.28700167891785,886.72355678712,1.3503575757576,0.64523737373737,1.76
0.00041932768156917,0.001810744213783,0.00038805950505977,8.3595248984889e-86,0.29285885603862,886.74451791159,1.3556424242424,0.64776262626263,1.76
0.00043406635365299,0.0018178937265687,0.00038788722718956,5.8827959517332e-86,0.29871603315939,886.76547903607,1.3609272727273,0.65028787878788,1.76
0.00044880502573593,0.0018250432393562,0.00038771494931935,3.4060670049772e-86,0.30457321028016,886.78644016055,1.3662121212121,0.65281313131313,1.76
0.00046354369781799,0.0018321927521455,0.00038754267144914,9.2933805822162e-87,0.31043038740094,886.80740128502,1.371496969697,0.65533838383838,1.76
0.00047828441534855,0.0018393432397055,0.00038735119094084,2.2784913369109e-95,0.31628756452171,886.8283624095,1.3767818181818,0.65786363636364,1.76
0.00049302636134218,0.0018464943126977,0.00038714817763728,1.7251566912225e-95,0.32214474164248,886.84932353398,1.3820666666667,0.66038888888889,1.76
0.00050776830733496,0.0018536453856917,0.00038694516433372,1.1718220455342e-95,0.32800191876325,886.87028465845,1.3873515151515,0.66291414141414,1.76
0.00052251025332688,0.0018607964586875,0.00038674215103016,6.1848739984585e-96,0.33385909588403,886.89124578293,1.3926363636364,0.66543939393939,1.76
0.00053725219931796,0.0018679475316851,0.00038653913772659,6.5152754157509e-97,0.3397162730048,886.91220690741,1.3979212121212,0.66796464646465,1.76
0.00055199700011267,0.0018750999651387,0.00038630926448674,4.7719803012684e-105,0.34557345012557,886.93316803188,1.4032060606061,0.6704898989899,1.76
0.00056674218190874,0.0018822525801602,0.00038607580651989,3.5358003038791e-105,0.35143062724634,886.95412915636,1.4084909090909,0.67301515151515,1.76
0.00058148736370398,0.0018894051951835,0.00038584234855303,2.2996203064898e-105,0.35728780436712,886.97509028084,1.4137757575758,0.6755404040404,1.76
0.00059623254549839,0.0018965578102086,0.00038560889058618,1.0634403091004e-105,0.36314498148789,886.99605140531,1.4190606060606,0.67806565656566,1.76
0.00061097817375568,0.0019037106379932,0.00038537121844958,1.2711118349872e-114,0.36900215860866,887.01701252979,1.4243454545455,0.68059090909091,1.76
0.00062572655058417,0.0019108647755849,0.00038510760254765,9.9495013168921e-115,0.37485933572943,887.03797365427,1.4296303030303,0.68311616161616,1.76
0.00064047492741184,0.0019180189131783,0.00038484398664571,7.187884283912e-115,0.38071651285021,887.05893477874,1.4349151515152,0.68564141414141,1.76
0.00065522330423873,0.0019251730507734,0.00038458037074378,4.4262672509315e-115,0.38657368997098,887.07989590322,1.4402,0.68816666666667,1.76
0.00066997168106482,0.0019323271883701,0.00038431675484184,1.6646502179512e-115,0.39243086709175,887.1008570277,1.4454848484848,0.69069191919192,1.76
0.00068472130955513,0.0019394819224242,0.00038404127208567,2.6807431355714e-124,0.39828804421252,887.12181815217,1.4507696969697,0.69321717171717,1.76
0.0006994728374498,0.0019466375616032,0.00038374778134499,2.063813584929e-124,0.4041452213333,887.14277927665,1.4560545454545,0.69574242424242,1.76
0.00071422436534369,0.0019537932007837,0.00038345429060432,1.4468840342866e-124,0.41000239845407,887.16374040113,1.4613393939394,0.69826767676768,1.76
0.00072897589323682,0.0019609488399659,0.00038316079986364,8.2995448364424e-125,0.41585957557484,887.1847015256,1.4666242424242,0.70079292929293,1.76
0.00074372742112918,0.0019681044791497,0.00038286730912296,2.1302493300185e-125,0.42171675269561,887.20566265008,1.4719090909091,0.70331818181818,1.76
0.00075848098240404,0.0019752610872817,0.00038255444201233,5.6336685771939e-134,0.42757392981638,887.22662377456,1.4771939393939,0.70584343434343,1.76
0.00077323561611285,0.0019824182064512,0.00038223135553379,4.2555076790388e-134,0.43343110693716,887.24758489903,1.4824787878788,0.70836868686869,1.76
0.00078799024982091,0.0019895753256222,0.00038190826905524,2.8773467808838e-134,0.43928828405793,887.26854602351,1.4877636363636,0.71089393939394,1.76
0.00080274488352822,0.0019967324447948,0.00038158518257669,1.4991858827288e-134,0.4451454611787,887.28950714798,1.4930484848485,0.71341919191919,1.76
0.0008174995172348,0.002003889563969,0.00038126209609815,1.210249845738e-135,0.45100263829947,887.31046827246,1.4983333333333,0.71594444444444,1.76
0.00083225694678642,0.0020110480153958,0.00038091226070722,1.179219218731e-143,0.45685981542025,887.33142939694,1.5036181818182,0.7184696969697,1.76
0.00084701464549451,0.0020182065950804,0.00038055985018769,8.7135592718523e-144,0.46271699254102,887.35239052142,1.508903030303,0.72099494949495,1.76
0.00086177234420188,0.0020253651747666,0.00038020743966815,5.6349263563944e-144,0.46857416966179,887.37335164589,1.5141878787879,0.7235202020202,1.76
0.00087653004290853,0.0020325237544543,0.00037985502914861,2.5562934409366e-144,0.47443134678256,887.39431277037,1.5194727272727,0.72604545454545,1.76
0.00089128825741206,0.0020396825799243,0.00037949768637103,3.1448339629862e-153,0.48028852390334,887.41527389484,1.5247575757576,0.72857070707071,1.76
0.00090604899619277,0.00204684260823,0.00037911620546226,2.4571156135352e-153,0.48614570102411,887.43623501932,1.5300424242424,0.73109595959596,1.76
0.00092080973497276,0.0020540026365372,0.00037873472455349,1.7693972640841e-153,0.49200287814488,887.4571961438,1.5353272727273,0.73362121212121,1.76
0.00093557047375206,0.0020611626648459,0.00037835324364472,1.0816789146332e-153,0.49786005526565,887.47815726827,1.5406121212121,0.73614646464646,1.76
0.00095033121253066,0.0020683226931561,0.00037797176273595,3.9396056518215e-154,0.50371723238643,887.49911839275,1.545896969697,0.73867171717172,1.76
0.00096509325456978,0.0020754833424825,0.00037757795548013,6.6294401105298e-163,0.5095744095072,887.52007951723,1.5511818181818,0.74119696969697,1.76
0.0009798570444207,0.0020826448246576,0.0003771676172764,5.0932007541789e-163,0.51543158662797,887.5410406417,1.5564666666667,0.74372222222222,1.76
0.00099462083427092,0.0020898063068342,0.00037675727907267,3.5569613978279e-163,0.52128876374874,887.56200176618,1.5617515151515,0.74624747474747,1.76
0.0010093846241205,0.0020969677890122,0.00037634694086894,2.020722041477e-163,0.52714594086952,887.58296289066,1.5670363636364,0.74877272727273,1.76
0.0010241484139694,0.0021041292711916,0.00037593660266522,4.8448268512603e-164,0.53300311799029,887.60392401513,1.5723212121212,0.75129797979798,1.76
0.0010389143471765,0.0021112917747416,0.00037550660334823,1.3925261261225e-172,0.53886029511106,887.62488513961,1.5776060606061,0.75382323232323,1.76
0.0010536812677029,0.002118454748778,0.00037506754730818,1.049360791421e-172,0.54471747223183,887.64584626409,1.5828909090909,0.75634848484848,1.76
0.0010684481882287,0.0021256177228157,0.00037462849126813,7.0619545671961e-173,0.55057464935261,887.66680738856,1.5881757575758,0.75887373737374,1.76
0.0010832151087537,0.0021327806968548,0.00037418943522808,3.6303012201817e-173,0.55643182647338,887.68776851304,1.5934606060606,0.76139898989899,1.76
0.0010979820292782,0.0021399436708953,0.00037375037918803,1.9864787316759e-174,0.56228900359415,887.70872963752,1.5987454545455,0.76392424242424,1.76
0.0011127520849344,0.002147108139107,0.00037328430364171,2.9132285868537e-182,0.56814618071492,887.72969076199,1.6040303030303,0.76644949494949,1.76
0.0011275223332241,0.0021542726991273,0.00037281656791652,2.1466711006714e-182,0.57400335783569,887.75065188647,1.6093151515152,0.76897474747475,1.76
0.0011422925815133,0.002161437259149,0.00037234883219134,1.380113614489e-182,0.57986053495647,887.77161301095,1.6146,0.7715,1.76
