time,TTC-31,mass_flow_PP,mass_flux_PP,post_func,report_pressure_outlet
95.017233784872,821.27908500177,0.058107647873359,68.01609682691,14341.263110531,200000
104.71895716336,808.02451358857,0.058170784466535,68.08999939898,13682.582271626,200000
115.3908528797,797.50203659533,0.057746874784018,67.593805127362,12958.033348832,200000
127.12993816767,790.20892503342,0.057280574133249,67.047991428581,12372.812017512,200000
140.04293198443,784.53728297527,0.057732840075253,67.57737723628,11879.665972333,200000
154.24722518287,776.3917474052,0.058491977534705,68.465961937894,11337.205322637,200000
169.87194770116,766.72068209064,0.059327028740103,69.443405109669,10740.498607972,200000
187.05914247128,758.00663318292,0.06024558506604,70.518592598622,10233.892346307,200000
205.96505671841,751.64855239664,0.061255997024571,71.701298836471,9912.9967693535,200000
225.96505671841,745.35333074232,0.06229168489983,72.913591011152,9573.530956954,200000
245.96505671841,739.61091534161,0.06279848359705,73.506808436456,9267.8139766322,200000
265.96505671841,735.78173709197,0.063305282294271,74.10002586176,9041.5032729654,200000
285.96505671841,732.16852078997,0.063694615615472,74.555747850894,8815.1925692992,200000
305.96505671841,728.97263146068,0.06398855885986,74.89981395757,8605.7563541768,200000
325.96505671841,726.41793419608,0.064282502104247,75.243880064247,8436.0234479771,200000
345.96505671841,723.93545370084,0.064576445348635,75.587946170923,8266.2905417766,200000
365.96505671841,721.66165386612,0.064740115875132,75.779525606425,8113.4320757844,200000
385.96505671841,720.02505522122,0.06446540256262,75.457968497382,8000.2768049843,200000
405.96505671841,719.00140858965,0.064190689250108,75.136411388339,7887.1215341848,200000
425.96505671841,718.02314746656,0.063915975937596,74.814854279295,7773.9662633848,200000
445.96505671841,717.03930935974,0.063641262625084,74.493297170252,7660.8109925847,200000
465.96505671841,716.04675926076,0.063532401524778,74.365873200945,7547.6557217847,200000
485.96505671841,714.84200763316,0.063532401524778,74.365873200945,7434.5004509846,200000
505.96505671841,713.47776007451,0.063532401524778,74.365873200945,7321.3451801844,200000
525.96505671841,712.09968656163,0.063532401524778,74.365873200945,7208.1899093843,200000
545.96505671841,710.90973887878,0.063532401524778,74.365873200945,7111.9090787925,200000
565.96505671841,710.17769696107,0.063532401524778,74.365873200945,7055.3314433922,200000
585.96505671841,709.48668994611,0.063532401524778,74.365873200945,6998.7538079924,200000
605.96505671841,708.70480371035,0.063532401524778,74.365873200945,6933.7389283198,200000
625.96505671841,707.69701142566,0.063532401524778,74.365873200945,6848.8723941866,200000
645.96505671841,706.66666482661,0.063532401524778,74.365873200945,6764.0058600531,200000
665.96505671841,705.63412099276,0.063532401524778,74.365873200945,6679.1393259199,200000
685.96505671841,704.60060100355,0.063532401524778,74.365873200945,6594.2727917866,200000
705.96505671841,703.56800134931,0.063532401524778,74.365873200945,6509.4062576533,200000
725.96505671841,702.72229032692,0.063532401524778,74.365873200945,6441.4142120648,200000
745.96505671841,702.33744310529,0.063532401524778,74.365873200945,6413.125475398,200000
765.96505671841,701.99236833022,0.063532401524778,74.365873200945,6384.8367387311,200000
785.96505671841,701.46133775318,0.063532401524778,74.365873200945,6339.6735135203,200000
805.96505671841,700.47417932144,0.063532401524778,74.365873200945,6254.8069793865,200000
825.96505671841,699.44398566623,0.063532401524778,74.365873200945,6169.9404452532,200000
845.96505671841,698.50430418868,0.063532401524778,74.365873200945,6093.5111553921,200000
865.96505671841,697.79589565248,0.063532401524778,74.365873200945,6036.9335199925,200000
885.96505671841,697.10803538078,0.063532401524778,74.365873200945,5980.3558845922,200000
900,696.62607381463,0.063532401524778,74.365873200945,5940.6526893999,200000
