time,Core_P_in,Core_P_out,Core_T_in,Core_T_out,FliBe_mass_flow,FliBe_mass_flow2,Fuel_mass_flow,Gas_mass_flow,HX2_Tin_p,HX2_Tout_p,HX2_Tout_s,HX_Pin_s,HX_Tin_p,HX_Tout_p,HX_Tout_s,HX_Uout_s,HX_cold_temp,core_power,Core_In_Branch:pressure,Core_In_Branch:rho,Core_In_Branch:temperature,Core_In_Branch:velocity,Core_Out_Branch:pressure,Core_Out_Branch:rho,Core_Out_Branch:temperature,Core_Out_Branch:velocity,IHX1_P3:pressure,IHX1_P3:rho,IHX1_P3:temperature,IHX1_P3:velocity,IHX1_P4:pressure,IHX1_P4:rho,IHX1_P4:temperature,IHX1_P4:velocity,J_IHX2_P6:pressure,J_IHX2_P6:rho,J_IHX2_P6:temperature,J_IHX2_P6:velocity,J_P2_IHX1:pressure,J_P2_IHX1:rho,J_P2_IHX1:temperature,J_P2_IHX1:velocity,J_P4_P5:pressure,J_P4_P5:rho,J_P4_P5:temperature,J_P4_P5:velocity,J_P5_IHX2:pressure,J_P5_IHX2:rho,J_P5_IHX2:temperature,J_P5_IHX2:velocity,J_P6_P7:pressure,J_P6_P7:rho,J_P6_P7:temperature,J_P6_P7:velocity,P8_IHX1:pressure,P8_IHX1:rho,P8_IHX1:temperature,P8_IHX1:velocity,pump2:pressure,pump2:pump_head,pump2:rho,pump2:temperature,pump2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
-140.9375,218783.35352795,111904.38827872,941.49272600507,1040.8179659882,-16841.467693909,16839.397992997,18091.531617133,-2570.8915359589,951.17361886257,880.12191680403,888.03549438406,199897.10781956,1040.4497437893,941.7560112854,951.40234777345,-2.4005305656872,941.64284231528,3000000000,228175.41118498,4153.1415978171,941.51746279244,1.9446908863009,92973.324437313,4065.5656872433,1040.809878409,1.9868147241692,269509.64184341,4152.9139245523,941.77559574566,1.9446853757029,94384.76129635,1948.9328542865,951.40234777352,2.4005305656874,72383.385934279,1983.7177045996,880.1219168041,2.3581338000141,214730.97545604,4065.8456583257,1040.4924508779,1.9861938560897,64865.405103815,1949.0428089068,951.17703092862,2.3999390001569,57454.047263732,1949.0539356645,951.15423019574,2.3999390001568,61323.340618105,1983.7615062349,880.03215935469,2.3581338000142,205414.01898525,1983.8507342128,879.84931513766,2.3581338000141,211510.37130736,176000,1983.8058446559,879.94130193471,2.3581338000143,213603.95597125,156010.45,4065.801567776,1040.5424401633,1.986201354983
-140,218777.95513705,111904.57872007,941.73017870414,1041.0440191224,-16841.594448518,16839.571457781,18091.41440519,-2570.8995456318,951.43134924595,880.31804303869,888.25156499079,199889.63362977,1040.7327988757,941.99188645347,951.65931452949,-2.4007011717716,941.87499046563,3000000000,228170.36702658,4152.9330721455,941.75388645636,1.9447759325096,92973.041010895,4065.356253908,1041.0473311701,1.9868921506496,269506.14844097,4152.7203013273,941.99512321172,1.9447729327317,94384.319681409,1948.8074545095,951.65931452978,2.4007011717718,72376.832478018,1983.6219949972,880.31804303848,2.3582693207705,214728.08724846,4065.5988845924,1040.7722396912,1.9863049323774,64862.430347016,1948.9171802711,951.43446665751,2.4001185908389,57449.872274823,1948.9281721865,951.41194224083,2.4001185908376,61316.064733533,1983.6647327005,880.23046577759,2.3582693207702,205406.9038914,1983.7516601425,880.05233577361,2.3582693207724,211503.64047579,176000,1983.707945831,880.14191428066,2.3582693207709,213602.07638134,156010.45,4065.5724239208,1040.8022404526,1.9863029850361
-130,218729.45135899,111906.8714838,944.03622446483,1043.1102544104,-16842.763534581,16841.18670411,18090.279550814,-2570.9746051345,953.83688177467,882.15561816111,890.27582373765,199819.5342703,1042.9832093222,944.20118063302,954.00443396499,-2.4022441667529,944.12416525304,3000000000,228125.30168103,4150.9069123897,944.05111973954,1.9456031722869,92970.21484973,4063.5143626413,1043.1356432638,1.9876137264112,269475.58500959,4150.7499070155,944.22913036792,1.9455900030806,94380.332781275,1947.6630362251,954.00443396499,2.4022441667529,72315.257462785,1982.7252583374,882.1556181611,2.3595337214935,214700.79643635,4063.6376919271,1042.9958141416,1.9871997382056,64834.264134723,1947.7458961534,953.83463903,2.4017953532334,57410.502815036,1947.7543794522,953.81725522085,2.4017953532333,61247.770327092,1982.7586141579,882.08726606984,2.3595337214935,205340.15085205,1982.8262608221,881.9486458564,2.3595337214936,211440.46881935,176000,1982.792284382,882.01826970907,2.3595337214936,213583.16194204,156010.45,4063.6437786538,1042.9889130909,1.9871876746839
-117.5,218686.13306884,111908.70532968,946.06493172133,1044.9555549047,-16843.761133685,16842.736080661,18089.202690473,-2571.0423030665,955.97229681576,883.81421976351,892.09693520385,199755.91904916,1044.8865538704,946.16231877972,956.07090622055,-2.4035920869552,946.11724380707,3000000000,228084.93083231,4149.1246228471,946.07185618242,1.9463230559337,92967.882067479,4061.8943930396,1044.9723434925,1.9882276097788,269447.87905095,4149.0298519075,946.17930622736,1.9463151874413,94376.880229244,1946.6545977644,956.07090622055,2.4035920869552,72259.23899257,1981.9158607554,883.81421976351,2.360678272752,214676.85118895,4061.976294223,1044.879485008,1.9879651980915,64808.688842064,1946.7070423448,955.96343781809,2.4033020027171,57374.822467333,1946.7123960676,955.95246707452,2.4033020027171,61185.685854196,1981.9376208937,883.7696293162,2.3606782727519,205279.54477503,1981.9822934535,883.67808718536,2.3606782727518,211383.06647294,176000,1981.9597678171,883.72424627653,2.3606782727519,213566.45824708,156010.45,4061.9792981114,1044.8760792387,1.9879575719212
-101.875,218651.72500623,111909.84949866,947.67063737131,1046.4170791018,-16844.53481955,16843.970929781,18088.340108911,-2571.0960510115,957.66441861751,885.13006772773,893.5417805403,199705.36249726,1046.376699086,947.72397218499,957.71074186798,-2.4046587714478,947.69756977921,3000000000,228052.84679036,4147.7138960695,947.6713196491,1.9468922005413,92965.74468487,4060.6116557942,1046.4266941108,1.9887129257557,269425.76977782,4147.659881912,947.73256019045,1.9468883155977,94374.172964016,1945.8543579684,957.71074186794,2.4046587714477,72214.68975212,1981.2737269489,885.13006772771,2.361587594473,214657.89381497,4060.6578409529,1046.3743299854,1.988565986814,64788.411749017,1945.8837359018,957.65054118484,2.4044980484299,57346.522943595,1945.8867171394,957.64443209129,2.4044980484304,61136.321432832,1981.2856613751,885.10561193632,2.361587594473,205231.37313608,1981.3101410365,885.05544869576,2.3615875944727,211337.42882789,176000,1981.297796449,885.08074498149,2.361587594473,213553.18231455,156010.45,4060.6595099891,1046.372437654,1.9885616263636
-100,218648.98135991,111909.815094,947.78591519686,1046.5310940607,-16844.594330602,16844.075180758,18088.252172859,-2571.1003256877,957.79698772664,885.23483460224,893.65647157825,199701.30431121,1046.473521321,947.84600334543,957.83633484287,-2.404739319616,947.81652895933,3000000000,228050.24322763,4147.6126143556,947.78615152422,1.9469302772451,92965.585766877,4060.5190738325,1046.5316623214,1.9887410008836,269423.80668206,4147.5594215571,947.84646081965,1.9469299807834,94373.970968673,1945.7930685968,957.83633484263,2.4047393196146,72211.10619917,1981.2226007142,885.23483460208,2.361660165038,214656.19313096,4060.572195274,1046.4714339297,1.9886079580811,64786.773214286,1945.8193306328,957.78251919502,2.4045928657789,57344.245841669,1945.8220304237,957.7769868367,2.4045928657805,61132.354261805,1981.2336194913,885.21225514085,2.3616601650351,205227.50452923,1981.2562577751,885.16586521492,2.3616601650392,211333.76079464,176000,1981.24483827,885.18926584024,2.3616601650378,213551.89519312,156010.45,4060.5669100214,1046.4774262796,1.9886077120165
-80,218627.6315506,111909.68245777,948.75794861511,1047.4037037811,-16845.049726844,16844.808912077,18087.756786756,-2571.132567511,958.81155252068,886.02367386622,894.52291442898,199671.04749914,1047.379856906,948.78243417166,958.82132846967,-2.4053795090262,948.76818280792,3000000000,228030.32910687,4146.7585758824,948.75444911296,1.9472779219949,92963.335476791,4059.7463331216,1047.4077855765,1.9890418030459,269410.02512905,4146.7313597732,948.78530637954,1.9472766303803,94372.358004324,1945.3123917068,958.82132846967,2.4053795090262,72184.429614512,1980.8376471533,886.02367386622,2.362204776498,214644.21668274,4059.7702843309,1047.3806300103,1.9889698764443,64774.656936074,1945.325650607,958.79415859213,2.4053095770343,57327.325516982,1945.3269680394,958.79145893574,2.4053095770343,61102.797929976,1980.8427167625,886.01328532285,2.3622047764979,205198.67359283,1980.8530260514,885.9921597308,2.362204776498,211306.44404688,176000,1980.8478414785,886.0027838556,2.362204776498,213543.32581065,156010.45,4059.7702137925,1047.3807099858,1.9889680120417
-60,218615.56832824,111909.07809784,949.2750857997,1047.8747324579,-16845.291715468,16845.17801063,18087.467925747,-2571.14963458,959.35198318168,886.44080978137,894.9819933694,199655.15010097,1047.8623164985,949.28244817781,959.34550319652,-2.4057209889926,949.27605605042,3000000000,228019.00387961,4146.3042296063,949.26958094523,1.9474602006273,92961.696444051,4059.3329874334,1047.8764314814,1.9891970476777,269401.85033724,4146.2921100701,949.28332191603,1.9474598095838,94371.498942885,1945.0565944401,959.34550319653,2.4057209889928,72170.414398199,1980.6340848267,886.44080978136,2.3624911714109,214637.00845633,4059.3434547855,1047.8645637352,1.9891657091416,64768.283734551,1945.0626480382,959.33309828232,2.4056883927719,57318.420994829,1945.0632626083,959.33183891736,2.405688392772,61087.270598081,1980.6364845053,886.43589240711,2.3624911714108,205183.52693298,1980.6413481525,886.42592591704,2.3624911714106,211292.09758661,176000,1980.6389057327,886.43093087568,2.3624911714107,213537.96803035,156010.45,4059.3434928049,1047.8645206293,1.9891649421398
-50,218612.27437964,111908.80255745,949.41156195913,1047.9996725643,-16845.354984206,16845.277924557,18087.391482027,-2571.1541715352,959.49493647789,886.55174603914,895.10394411747,199650.91926429,1047.9882607719,949.41488205035,959.4838096175,-2.4058108638595,949.41023358328,3000000000,228015.90447604,4146.1843207961,949.40553197716,1.9475082908615,92961.152008547,4059.22394311,1048.0000645011,1.9892377101842,269399.5860342,4146.175936654,949.41503780724,1.9475082187719,94371.273602331,1944.9891009067,959.4838096175,2.4058108638595,72166.681864134,1980.5799479329,886.55174603914,2.3625673596726,214635.01204593,4059.2320286164,1047.9908972604,1.9892166890001,64766.586674328,1944.9931009043,959.47561290106,2.4057889389165,57316.051273304,1944.9935080506,959.47477858493,2.4057889389166,61083.136147576,1980.5815794568,886.54840275253,2.3625673596726,205179.49543808,1980.5849150642,886.5415674915,2.3625673596726,211288.27833999,176000,1980.5832353046,886.54500962178,2.3625673596726,213536.45455322,156010.45,4059.2314001602,1047.9916097957,1.9892165135197
-20,218606.9605863,111908.33917121,949.63225807694,1048.1992951934,-16845.456555583,16845.43646466,18087.272084166,-2571.1614370687,959.72446235345,886.72932776142,895.29928389104,199644.14864021,1048.1951033951,949.62761609797,959.70670425346,-2.4059558981579,949.62649486025,3000000000,228010.90967812,4145.9904185228,949.62537582446,1.9475865167221,92960.22980307,4059.0477067685,1048.1998789473,1.9893049890179,269395.95232463,4145.9882794261,949.62780110424,1.9475864357952,94370.909730728,1944.8803283243,959.70670425347,2.4059558981579,72160.710411472,1980.4932880524,886.72932776142,2.3626893716606,214631.80615915,4059.0490300662,1048.1983786098,1.9892997098955,64763.874998562,1944.8814016282,959.70450486033,2.4059501226112,57312.261979153,1944.8815097512,959.70428329674,2.4059501226112,61076.520822419,1980.4937118054,886.72845941506,2.3626893716606,205173.04414702,1980.4945769799,886.72668651652,2.3626893716606,211282.16703661,176000,1980.4941412694,886.72757936598,2.3626893716606,213534.03093833,156010.45,4059.0492883891,1048.1980857266,1.9892994467666
-10,218606.30003244,111908.27428969,949.65910796254,1048.2238986234,-16845.468917932,16845.456575508,18087.256781285,-2571.1623318617,959.75256194062,886.75121080948,895.32332238382,199643.31140211,1048.2191939598,949.65362305176,959.7338119048,-2.4059734578442,949.6528790427,3000000000,228010.28713258,4145.9668280871,949.65212235024,1.9475959506546,92960.113130283,4059.0264630073,1048.2239648443,1.9893128472045,269395.49269234,4145.965489591,949.65363991953,1.9475959429792,94370.865850709,1944.8670997904,959.73381190482,2.4059734578443,72159.971471092,1980.482609125,886.75121080951,2.3627044317058,214631.40067239,4059.0277173559,1048.2225426804,1.9893095316823,64763.539037932,1944.8677337126,959.73251288394,2.4059699568558,57311.793166866,1944.8677984789,959.73238016621,2.4059699568559,61075.702440166,1980.4828706098,886.75067497996,2.3627044317058,205172.24626449,1980.4834065806,886.74957667911,2.3627044317058,211281.41096777,176000,1980.4831364206,886.75013028562,2.3627044317059,213533.71908498,156010.45,4059.0276262017,1048.2226460298,1.9893095027398
-9,218606.26124543,111908.27010836,949.66060780582,1048.2253394344,-16845.469627632,16845.457812362,18087.255890751,-2571.1623843427,959.75419237564,886.75249438308,895.32472986531,199643.26203571,1048.2205009766,949.65512904114,959.73537344556,-2.4059744630847,949.65440497204,3000000000,228010.25036117,4145.965464171,949.65366874037,1.9475964954729,92960.106101577,4059.0252473003,1048.225343197,1.9893132863263,269395.46539069,4145.9641753604,949.65512997687,1.9475964946881,94370.86335254,1944.8663377586,959.73537344556,2.4059744630847,72159.927849173,1980.4819827411,886.75249438308,2.3627053178472,214631.37675393,4059.0265467754,1048.2238698692,1.9893100781006,64763.51918809,1944.8669410055,959.73413728387,2.4059711179764,57311.76551511,1944.8670026857,959.73401088996,2.4059711179764,61075.654145683,1980.4822331245,886.75198130222,2.3627053178472,205172.1992014,1980.4827472307,886.75092780586,2.3627053178472,211281.36635027,176000,1980.4824879719,886.75145907399,2.3627053178472,213533.70043835,156010.45,4059.0264076167,1048.2240276455,1.9893100763422
-8.09,218606.22863739,111908.26669389,949.66192459091,1048.2265661568,-16845.470226414,16845.45886881,18087.255265551,-2571.1624288298,959.75557310764,886.75358442561,895.32592266354,199643.22021736,1048.2217185714,949.65640507356,959.73670726824,-2.4059753249786,949.65570250382,3000000000,228010.21972923,4145.9642967697,949.65499232458,1.9475969765478,92960.099830045,4059.0241656994,1048.2265695019,1.989313700441,269395.44353681,4145.9630500213,949.6564058716,1.9475969758365,94370.861204669,1944.8656868531,959.73670726824,2.4059753249786,72159.890908173,1980.4814508003,886.75358442561,2.3627060703895,214631.35803065,4059.0254658318,1048.2250954288,1.9893105636403,64763.502433204,1944.8662696525,959.73551300725,2.4059721023916,57311.74214264,1944.8663289045,959.73539158908,2.4059721023916,61075.613237264,1980.4816918387,886.75309049439,2.3627060703895,205172.15934185,1980.4821868272,886.75207617377,2.3627060703895,211281.32856532,176000,1980.4819371502,886.75258780703,2.3627060703895,213533.68630083,156010.45,4059.0253214555,1048.2252591207,1.9893105619965
-7.2619,218606.1999073,111908.26364713,949.66306845558,1048.227625933,-16845.470748186,16845.459779185,18087.254695398,-2571.1624674323,959.75677618192,886.75452894608,895.32695798699,199643.1839044,1048.2228022157,949.65751853673,959.7378812339,-2.4059760861164,949.65683523033,3000000000,228010.19268629,4145.9632805338,949.65614451948,1.9475973925393,92960.094316502,4059.0232313801,1048.2276288208,1.989314058141,269395.42376321,4145.9620680385,949.65751923068,1.9475973918849,94370.859302185,1944.8651139579,959.7378812339,2.4059760861164,72159.858851345,1980.4809898743,886.75452894608,2.3627067244727,214631.34058591,4059.0245037925,1048.2261861763,1.9893109949311,64763.487947643,1944.8656841763,959.73671275348,2.4059729587209,57311.721903621,1944.8657417973,959.73659467758,2.4059729587208,61075.577725257,1980.4812221286,886.7540530152,2.3627067244727,205172.12473144,1980.4816999012,886.7530739729,2.3627067244727,211281.29575936,176000,1980.4814588288,886.75356797385,2.3627067244727,213533.67294067,156010.45,4059.0243628309,1048.2263459967,1.9893109934523
-6.508329,218606.17467123,111908.26093249,949.6640734685,1048.2285555032,-16845.471214758,16845.460561136,18087.254167739,-2571.1625013426,959.75784158178,886.7553578609,895.32786824197,199643.15197271,1048.2237651397,949.65850663075,959.73892416411,-2.4059767635351,949.65783733875,3000000000,228010.16889764,4145.9623833456,949.65716173963,1.9475977571831,92960.089450253,4059.0224118133,1048.2285580348,1.98931437147,269395.40635474,4145.9611966102,949.65850724469,1.9475977565732,94370.857605846,1944.8646050079,959.73892416411,2.4059767635351,72159.830691768,1980.4805853639,886.7553578609,2.3627072993271,214631.32512951,4059.0236474248,1048.2271571148,1.9893113791864,64763.475230672,1944.8651653014,959.73777602167,2.4059737136191,57311.704123068,1944.8652218551,959.737660133,2.4059737136191,61075.546521944,1980.4808104188,886.75489668283,2.3627072993271,205172.09429838,1980.4812728973,886.75394898097,2.3627072993271,211281.26691749,176000,1980.4810395309,886.75442719075,2.3627072993271,213533.66111269,156010.45,4059.0235090515,1048.2273140005,1.9893113778535
-5.82257939,218606.15230115,111908.25851729,949.6649626825,1048.2293775239,-16845.471637061,16845.461234262,18087.253683024,-2571.1625313726,959.75879234593,886.75609117472,895.32867531078,199643.12371301,1048.2246189423,949.65938935895,959.73985292658,-2.405977366961,949.6587306724,3000000000,228010.1477831,4145.9615850989,949.65806678129,1.9475980799783,92960.085126871,4059.0216870581,1048.2293797527,1.9893146487704,269395.39085991,4145.9604181072,949.65938990114,1.9475980793999,94370.856092562,1944.8641517755,959.73985291908,2.4059773669516,72159.805788052,1980.4802275182,886.75609115132,2.3627078075897,214631.31131314,4059.022886747,1048.2280195612,1.9893117216815,64763.463959741,1944.864702144,959.7387251148,2.4059743838716,57311.688367966,1944.8647578391,959.7386109855,2.4059743837454,61075.518925418,1980.480446941,886.75564151434,2.3627078075772,205172.06736643,1980.4808965011,886.75472028459,2.3627078076122,211281.24139786,176000,1980.480669794,886.75518484846,2.3627078075917,213533.65052567,156010.45,4059.0227517155,1048.2281726582,1.9893117205341
-5.1985472449,218606.13238257,111908.25637231,949.66575165661,1048.2301080061,-16845.472019485,16845.461818549,18087.253240351,-2571.1625581335,959.75964279665,886.75674390988,895.32939486031,199643.0986252,1048.225373256,949.66017818401,959.74068019859,-2.405977904305,949.65952977135,3000000000,228010.12895622,4145.960871516,949.6588758322,1.9475983675167,92960.081274838,4059.0210429852,1048.2301099942,1.9893148957514,269395.37702568,4145.9597224131,949.66017866992,1.9475983669728,94370.854746503,1944.8637480665,959.74068019152,2.4059779042773,72159.783684508,1980.4799089794,886.75674389457,2.3627082588076,214631.29898664,4059.0222130063,1048.2287834396,1.9893120270221,64763.453931901,1944.8642879715,959.73957382894,2.4059749807922,57311.674350146,1944.8643427577,959.73946156218,2.4059749807002,61075.494432979,1980.480124054,886.75630316807,2.3627082587977,205172.04345888,1980.4805632452,886.75540318615,2.3627082588131,211281.21874732,176000,1980.4803420008,886.75585655568,2.3627082588118,213533.64107778,156010.45,4059.0220816694,1048.2289323476,1.9893120259851
-4.630677992859,218606.11458319,111908.25446656,949.66645162362,1048.2307595971,-16845.472362943,16845.462332009,18087.252838438,-2571.16258207,959.76040329091,886.75732741881,895.33003844045,199643.07630304,1048.2260399176,949.66088217027,959.74141715122,-2.4059783828702,949.6602449527,3000000000,228010.11210649,4145.9602320125,949.65960089282,1.9475986246487,92960.077832971,4059.0204684664,1048.2307613759,1.9893151166107,269395.36463421,4145.959101542,949.66088260541,1.9475986241282,94370.853548095,1944.8633884329,959.74141714574,2.4059783828357,72159.764009865,1980.4796242231,886.75732741161,2.3627086605655,214631.28798191,4059.0216154827,1048.229460904,1.9893122995479,64763.444983448,1944.8639177389,959.74033250223,2.4059755133281,57311.661845818,1944.863971554,959.7402222254,2.4059755132599,61075.472635614,1980.4798358331,886.75689378472,2.3627086605654,205172.02218763,1980.4802668678,886.7560105169,2.3627086605617,211281.19859609,176000,1980.4800499488,886.75645502301,2.3627086605703,213533.63264098,156010.45,4059.0214871703,1048.2296063828,1.9893122986094
-4.1139169735017,218606.09863893,111908.25276766,949.66707085576,1048.2313424384,-16845.472668992,16845.462788155,18087.252476403,-2571.1626034968,959.76108299629,886.75785033703,895.33061500521,199643.05639814,1048.2266310751,949.66151019357,959.74207424149,-2.405978809665,949.66088465707,3000000000,228010.0969876,4145.9596585229,949.6602511078,1.9475988549316,92960.074764871,4059.0199544671,1048.2313441416,1.9893153144171,269395.35350674,4145.9585476656,949.66151058322,1.9475988544788,94370.852483903,1944.8630677636,959.74207425485,2.4059788096458,72159.74645645,1980.4793690316,886.75785034509,2.3627090192095,214631.27813428,4059.0210831642,1048.2300644397,1.9893125432543,64763.436985542,1944.8635869069,959.7410104367,2.4059759889837,57311.650676525,1944.8636397471,959.74090215764,2.4059759888535,61075.453191524,1980.4795776731,886.75742280093,2.3627090192397,205172.0032204,1980.4800021752,886.75655291963,2.3627090192614,211281.18062945,176000,1980.4797886785,886.7569904129,2.3627090192712,213533.62508885,156010.45,4059.0209570271,1048.2302074523,1.9893125424729
-3.6436644458865,218606.08433482,111908.25125088,949.66761569111,1048.231864911,-16845.472940081,16845.463197085,18087.252154368,-2571.1626227366,959.76169055931,886.7583194916,895.33113191587,199643.03860184,1048.2271568332,949.66207098216,959.74266115511,-2.4059791910296,949.66145668796,3000000000,228010.08338746,4145.9591445411,949.6608338536,1.9475990617363,92960.07200224,4059.0194938035,1048.231866436,1.9893154920319,269395.34350333,4145.9580530795,949.66207133845,1.947599061289,94370.851528592,1944.8627813488,959.74266117042,2.4059791910231,72159.730750552,1980.4791400804,886.75831950743,2.3627093402024,214631.26930823,4059.0206068024,1048.2306045324,1.9893127617678,64763.429829105,1944.8632912104,959.74161637213,2.4059764143277,57311.64067977,1944.8633431128,959.74151001473,2.4059764142386,61075.43579603,1980.4793459859,886.75789756983,2.3627093402342,205171.98626043,1980.4797649863,886.75703896255,2.3627093402471,211281.16456448,176000,1980.4795543011,886.75747069439,2.3627093402631,213533.61832244,156010.45,4059.0204823496,1048.2307456354,1.989312761037
-3.2157346457567,218606.07149294,111908.24989412,949.66809163834,1048.2323340545,-16845.47317993,16845.463565799,18087.251870811,-2571.1626399946,959.76223404216,886.75874059125,895.33159560543,199643.02265471,1048.2276247755,949.66257261385,959.74318654054,-2.4059795325714,949.66196848417,3000000000,228010.07114028,4145.9586840962,949.66135590003,1.9475992475276,92960.069522918,4059.0190801609,1048.2323354185,1.9893156515949,269395.33450015,4145.9576106684,949.66257293838,1.947599247088,94370.850673218,1944.8625249598,959.74318655786,2.4059795325778,72159.716669485,1980.4789345819,886.75874061077,2.3627096280359,214631.26138011,4059.02017931,1048.2310892177,1.9893129580233,64763.423415769,1944.8630266632,959.74215847703,2.4059767953004,57311.631721481,1944.8630777105,959.74205387195,2.4059767952392,61075.420201323,1980.4791378425,886.75832409316,2.3627096280685,205171.97106126,1980.4795519174,886.75747557915,2.3627096280778,211281.15016766,176000,1980.4793436765,886.75790230227,2.3627096280919,213533.61224489,156010.45,4059.020056298,1048.231228687,1.9893129573408
-2.8263185276386,218606.0599599,111908.24867937,949.66850366051,1048.2327557893,-16845.473392676,16845.463899429,18087.251622523,-2571.1626555074,959.76272083138,886.75911863539,895.33201179394,199643.00833342,1048.2280407642,949.66302221335,959.74365790507,-2.4059798390735,949.66242696375,3000000000,228010.06009731,4145.9582715322,949.66182365966,1.9475994146206,92960.067294867,4059.0187083181,1048.2327570089,1.9893157951072,269395.32638996,4145.9572141485,949.66302250738,1.9475994141903,94370.849905478,1944.8622949334,959.74365792329,2.4059798390967,72159.704018407,1980.4787500959,886.75911865597,2.3627098865732,214631.25424878,4059.0197950295,1048.2315249098,1.9893131345439,64763.41765948,1944.8627896353,959.74264418991,2.4059771370989,57311.623680726,1944.8628399279,959.74254113133,2.4059771370561,61075.406190228,1980.4789507686,886.7587074413,2.3627098866048,205171.95740901,1980.479360217,886.75786840785,2.362709886615,211281.1372349,176000,1980.4791542206,886.75829053158,2.3627098866239,213533.60677767,156010.45,4059.0196733231,1048.231662899,1.9893131339092
-2.4719498601512,218606.04960101,111908.24759166,949.66885609589,1048.2331350747,-16845.473582203,16845.464201679,18087.251405349,-2571.1626694555,959.76315752452,886.75945809917,895.33238563139,199642.99545084,1048.2284095784,949.66342592066,959.74408167893,-2.4059801146098,949.66283834064,3000000000,228010.05012551,4145.9579015301,949.66224316317,1.9475995650658,92960.065289703,4059.0183739026,1048.2331361648,1.9893159243419,269395.31907272,4145.9568581034,949.66342618664,1.9475995646451,94370.849215294,1944.8620881315,959.74408169783,2.4059801146484,72159.692636198,1980.4785844377,886.75945811951,2.3627101191031,214631.24782275,4059.0194491933,1048.2319170144,1.9893132935254,64763.412486686,1944.8625768987,959.74308012569,2.40597744424,57311.616453968,1944.8626265385,959.74297840478,2.4059774442113,61075.393583741,1980.4787825896,886.75905207053,2.3627101191327,205171.94512546,1980.4791875858,886.75822216024,2.3627101191477,211281.12559798,176000,1980.4789837242,886.75863990933,2.3627101191506,213533.60185034,156010.45,4059.0193286745,1048.232053657,1.9893132929299
-2.1494743727376,218606.04029953,111908.24661859,949.66915250035,1048.2334760831,-16845.473751766,16845.464475463,18087.251214838,-2571.1626820026,959.76354990053,886.7597630028,895.33272173544,199642.983847,1048.2287351635,949.66378897138,959.74446334694,-2.4059803626576,949.66320805175,3000000000,228010.04110796,4145.9575692405,949.66261990872,1.9475997006615,92960.063482355,4059.0180732364,1048.2334770562,1.9893160408482,269395.31245898,4145.9565379159,949.66378921099,1.9475997002526,94370.848593907,1944.8619018777,959.74446336527,2.4059803627093,72159.682382201,1980.4784356456,886.75976302122,2.362710328452,214631.24202006,4059.0191376566,1048.2322702306,1.9893134368765,64763.407831618,1944.8623856283,959.74347207319,2.4059777206474,57311.609949617,1944.8624347111,959.74337149368,2.4059777206278,61075.382226281,1980.478631362,886.7593619631,2.3627103284786,205171.93405789,1980.4790320437,886.75854089405,2.3627103284932,211281.11511217,176000,1980.4788302456,886.75895441478,2.3627103284936,213533.59739918,156010.45,4059.0190182154,1048.2324056515,1.9893134363213
-1.8560216791912,218606.03194702,111908.24574839,949.66939552841,1048.2337823689,-16845.473904065,16845.464723208,18087.251047164,-2571.1626932966,959.76390297816,886.76003693746,895.3330242208,199642.9733872,1048.2290207477,949.66411583028,959.74480762049,-2.4059805862214,949.66354079169,3000000000,228010.03293395,4145.9572703679,949.6629587665,1.9475998230141,92960.061850455,4059.0178031851,1048.2337832368,1.9893161460069,269395.30646463,4145.9562496478,949.66411604559,1.9475998226163,94370.848034131,1944.861733873,959.7448076372,2.4059805862787,72159.673137993,1980.4783019666,886.76003695375,2.3627105170677,214631.23676564,4059.0188567892,1048.2325886743,1.989313566311,64763.403639023,1944.8622133754,959.74382505047,2.4059779697069,57311.604090326,1944.8622619852,959.74372544009,2.4059779696932,61075.371986492,1980.4784953385,886.75964069988,2.3627105170912,205171.92407785,1980.4788918536,886.75882816895,2.362710517104,211281.10565603,176000,1980.4786920504,886.75923760154,2.3627105171022,213533.59336515,156010.45,4059.0187383372,1048.2327229737,1.9893135657923
-1.588979728064,218606.02444805,111908.24497184,949.66958691973,1048.234057009,-16845.474041208,16845.464947096,18087.250899142,-2571.1627034912,959.76422109226,886.76028307942,895.33329673323,199642.96395274,1048.2292688787,949.66441032805,959.74511857558,-2.4059807879082,949.66384060367,3000000000,228010.02550474,4145.9570011769,949.66326397172,1.9475999335375,92960.060374218,4059.0175610364,1048.2340577819,1.9893162410288,269395.30101413,4145.9559899207,949.66441052071,1.9475999331509,94370.847529342,1944.8615821282,959.74511858983,2.4059807879647,72159.664797964,1980.4781818508,886.76028309263,2.36271068709,214631.23199429,4059.0186034191,1048.232875942,1.9893136833367,64763.399859408,1944.8620580231,959.74414339524,2.4059781943655,57311.598807098,1944.8621062308,959.74404460896,2.4059781943554,61075.36274804,1980.4783729512,886.75989149342,2.3627106871096,205171.91507218,1980.4787654632,886.75908716551,2.3627106871212,211281.09712209,176000,1980.4785675813,886.75949266133,2.3627106871198,213533.58969711,156010.45,4059.0184859039,1048.2330091793,1.9893136828518
