time,Core_P_in,Core_P_out,Core_T_in,Core_T_out,FliBe_mass_flow,FliBe_mass_flow2,Fuel_mass_flow,Gas_mass_flow,HX2_Tin_p,HX2_Tout_p,HX2_Tout_s,HX_Pin_s,HX_Tin_p,HX_Tout_p,HX_Tout_s,HX_Uout_s,HX_cold_temp,core_power,Core_In_Branch:pressure,Core_In_Branch:rho,Core_In_Branch:temperature,Core_In_Branch:velocity,Core_Out_Branch:pressure,Core_Out_Branch:rho,Core_Out_Branch:temperature,Core_Out_Branch:velocity,IHX1_P3:pressure,IHX1_P3:rho,IHX1_P3:temperature,IHX1_P3:velocity,IHX1_P4:pressure,IHX1_P4:rho,IHX1_P4:temperature,IHX1_P4:velocity,J_IHX2_P6:pressure,J_IHX2_P6:rho,J_IHX2_P6:temperature,J_IHX2_P6:velocity,J_P2_IHX1:pressure,J_P2_IHX1:rho,J_P2_IHX1:temperature,J_P2_IHX1:velocity,J_P4_P5:pressure,J_P4_P5:rho,J_P4_P5:temperature,J_P4_P5:velocity,J_P5_IHX2:pressure,J_P5_IHX2:rho,J_P5_IHX2:temperature,J_P5_IHX2:velocity,J_P6_P7:pressure,J_P6_P7:rho,J_P6_P7:temperature,J_P6_P7:velocity,P8_IHX1:pressure,P8_IHX1:rho,P8_IHX1:temperature,P8_IHX1:velocity,pump2:pressure,pump2:pump_head,pump2:rho,pump2:temperature,pump2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
2.4651055613221,218609.28162384,111912.26674563,949.70180799868,1048.2656948449,-16845.489844786,16845.489901192,18087.232429198,-2571.1634232653,959.80036498289,886.78816315219,895.35839537516,199641.89976186,1048.2609128556,949.69788645812,959.78025123677,-2.4060036322799,949.69789159502,2999968512.9751,228013.3242823,4145.9264505749,949.69790184249,1.9476122962466,92964.008522079,4058.9896571844,1048.2656948023,1.9893268773422,269398.81558362,4145.9264641433,949.69788645886,1.9476122962426,94370.790257046,1944.8444373965,959.78025123673,2.4060036322762,72158.72530179,1980.4645763818,886.78816315214,2.3627298265672,214634.81478267,4058.9896771193,1048.2656722004,1.989326877436,64762.972252977,1944.8444434003,959.78023893375,2.4060036094636,57311.001304205,1944.8444432608,959.78023921972,2.4060036094631,61074.322324634,1980.4645737701,886.78816850379,2.3627298265633,205170.90062442,1980.4645803887,886.78815494121,2.3627298266266,211280.13596729,176000,1980.4645754224,886.78816511793,2.362729826563,213537.29683034,156010.45,4058.9896509022,1048.2657019249,1.9893268773436
2.5749659835673,218609.28170012,111912.26676976,949.70182472504,1048.2656712784,-16845.48985673,16845.489908905,18087.232414114,-2571.1634231832,959.80036506313,886.78816076191,895.3583935625,199641.89963471,1048.2609457977,949.6978904327,959.78025444179,-2.4060036344738,949.69789030513,2999968512.9751,228013.32440898,4145.9264523669,949.69789981075,1.9476122937772,92964.008490517,4058.9896779889,1048.2656712144,1.9893268763295,269398.8155739,4145.9264606364,949.69789043489,1.9476122937805,94370.790251507,1944.8444358323,959.78025444194,2.4060036344732,72158.725207998,1980.4645775483,886.78816076166,2.362729827989,214634.81456289,4058.9896569908,1048.2656950218,1.9893268763892,64762.972238454,1944.8444428608,959.7802400393,2.406003610463,57311.001280127,1944.8444433441,959.78023904901,2.4060036104626,61074.322215511,1980.4645738966,886.78816824464,2.3627298279893,205170.90050647,1980.4645806212,886.78815446465,2.3627298280248,211280.1358553,176000,1980.4645747757,886.7881664432,2.3627298279892,213537.29660723,156010.45,4058.9896390214,1048.2657153952,1.9893268762937
2.6852658475016,218609.28178098,111912.26680152,949.70184107981,1048.2656424747,-16845.489856258,16845.489912868,18087.232397036,-2571.1634231003,959.80036666726,886.78815846901,895.35839176921,199641.89950634,1048.2609730903,949.69789724479,959.78025993244,-2.4060036372083,949.69788984877,2999968512.9751,228013.32453692,4145.9264543304,949.69789758459,1.9476122910155,92964.008449238,4058.9897034054,1048.2656423975,1.989326875578,269398.81557759,4145.9264546267,949.69789724859,1.947612291018,94370.790246642,1944.844433153,959.78025993245,2.4060036372062,72158.725115532,1980.4645786672,886.78815846885,2.3627298293838,214634.81435628,4058.9896416766,1048.2657123848,1.9893268755563,64762.972227225,1944.8444417798,959.78024225456,2.406003611834,57311.001257834,1944.8444426933,959.78024038264,2.4060036118337,61074.322105067,1980.4645744131,886.78816718625,2.3627298293847,205170.90038367,1980.4645794215,886.78815692306,2.36272982939,211280.13573673,176000,1980.4645743835,886.78816724688,2.3627298293848,213537.29638519,156010.45,4058.9896354645,1048.2657194281,1.9893268754986
2.7960069108916,218609.28185963,111912.26683196,949.70185681188,1048.2656150347,-16845.48985032,16845.489915334,18087.23238241,-2571.163423018,959.80036930995,886.78815640588,895.35839008951,199641.89937569,1048.2609903005,949.69790670933,959.78026739222,-2.4060036404398,949.69789054042,2999968512.9751,228013.3246636,4145.9264566409,949.69789496497,1.9476122883548,92964.008413636,4058.9897276042,1048.2656149613,1.9893268745887,269398.81561706,4145.9264462777,949.69790671462,1.9476122883558,94370.790242113,1944.8444295127,959.78026739209,2.4060036404369,72158.725025299,1980.464579674,886.78815640578,2.3627298308138,214634.81421739,4058.9896347605,1048.2657202262,1.9893268744815,64762.972219554,1944.8444404552,959.78024496889,2.4060036136092,57311.001236769,1944.8444415426,959.78024274057,2.4060036136096,61074.321995056,1980.464575268,886.78816543437,2.3627298308145,205170.90025747,1980.4645775368,886.78816078532,2.3627298308058,211280.13561397,176000,1980.4645741274,886.78816777172,2.3627298308151,213537.29622429,156010.45,4058.9896367804,1048.265717936,1.9893268744713
2.9071909385352,218609.28192369,111912.26685178,949.7018722171,1048.2655951844,-16845.489845492,16845.489918389,18087.232372764,-2571.1634229382,959.8003723615,886.78815457388,895.35838860756,199641.89924506,1048.2609993379,949.69791800195,959.78027595087,-2.4060036439147,949.69789263548,2999968512.9751,228013.32477991,4145.926459088,949.69789219051,1.9476122861669,92964.008395128,4058.9897450949,1048.2655951305,1.9893268732125,269398.81569066,4145.9264363168,949.6979180082,1.947612286164,94370.790237834,1944.844425336,959.78027595085,2.4060036439125,72158.724939408,1980.464580568,886.78815457387,2.3627298322821,214634.81415968,4058.9896345634,1048.2657204496,1.9893268730512,64762.972214587,1944.844439168,959.78024760649,2.4060036157122,57311.001216099,1944.8444401951,959.78024550193,2.4060036157134,61074.321889192,1980.4645763573,886.78816320233,2.3627298322824,205170.90013215,1980.4645757348,886.78816447795,2.3627298322784,211280.13549198,176000,1980.4645740104,886.78816801155,2.3627298322829,213537.29614618,156010.45,4058.9896384842,1048.2657160044,1.98932687307
3.0188197022893,218609.28196417,111912.26685554,949.70188781489,1048.2655862392,-16845.489845339,16845.489923287,18087.232368513,-2571.1634228633,959.80037526612,886.7881528806,895.35838738588,199641.89911825,1048.2610053383,949.69792973684,959.78028449372,-2.4060036473096,949.69789624027,2999968512.9751,228013.32487839,4145.9264612984,949.69788968437,1.9476122846702,92964.008396731,4058.9897529566,1048.265586217,1.9893268716661,269398.81578329,4145.9264259665,949.69792974324,1.9476122846655,94370.790233859,1944.844421167,959.7802844938,2.4060036473087,72158.724859457,1980.4645813943,886.78815288058,2.3627298337387,214634.81416678,4058.9896368183,1048.2657178931,1.9893268714991,64762.972210355,1944.8444380925,959.78024981036,2.4060036179928,57311.001194665,1944.8444389172,959.78024812044,2.4060036179937,61074.321790633,1980.4645775542,886.7881607496,2.362729833738,205170.90001234,1980.4645744847,886.78816703955,2.3627298337482,211280.13537545,176000,1980.4645741225,886.7881677817,2.3627298337385,213537.29614026,156010.45,4058.9896382701,1048.265716247,1.9893268715183
3.1308949810985,218609.28198014,111912.26684332,949.7019040469,1048.2655878878,-16845.489850031,16845.48993012,18087.232368454,-2571.1634227954,959.80037771556,886.78815121524,895.35838644833,199641.89899903,1048.2610124765,949.69794028474,959.78029201623,-2.4060036503594,949.6979012658,2999968512.9751,228013.3249577,4145.9264629408,949.69788782225,1.9476122838815,92964.008414672,4058.9897514806,1048.2655878904,1.9893268703517,269398.81587953,4145.9264166635,949.69794029078,1.9476122838921,94370.790230272,1944.8444174961,959.78029201614,2.4060036503634,72158.724785887,1980.4645822071,886.78815121501,2.3627298351062,214634.81421496,4058.9896381481,1048.2657163854,1.9893268701966,64762.972204007,1944.8444372352,959.78025156731,2.4060036202827,57311.00117077,1944.8444378556,959.78025029587,2.4060036202829,61074.321700916,1980.4645787416,886.78815831638,2.3627298351028,205170.89990147,1980.4645738819,886.78816827484,2.3627298351258,211280.13526749,176000,1980.4645745563,886.78816689289,2.3627298351052,213537.29618335,156010.45,4058.9896370873,1048.2657175881,1.9893268701986
3.2434185610229,218609.28197855,111912.26682002,949.70192115805,1048.2655970248,-16845.489857712,16845.489937752,18087.232370444,-2571.1634227352,959.80037975636,886.78814952381,895.35838578584,199641.89889019,1048.2610214167,949.69794825461,959.78029788918,-2.406003652919,949.69790743613,2999968512.9751,228013.32502363,4145.9264638076,949.69788683945,1.947612283702,92964.008440782,4058.9897434005,1048.2655970515,1.9893268695133,269398.81596803,4145.9264096357,949.69794825886,1.9476122836886,94370.790226139,1944.84441463,959.7802978894,2.4060036529183,72158.724718636,1980.4645830323,886.78814952396,2.3627298363087,214634.81428745,4058.9896381243,1048.2657164124,1.9893268693927,64762.972192765,1944.8444364226,959.78025323238,2.4060036224488,57311.00114323,1944.8444369849,959.78025208022,2.4060036224505,61074.321620586,1980.4645798388,886.78815606811,2.3627298363084,205170.89980126,1980.464573774,886.78816849583,2.3627298363312,211280.13516971,176000,1980.4645753355,886.78816529611,2.3627298363085,213537.29625462,156010.45,4058.9896379833,1048.2657165722,1.989326869378
3.356392235267,218609.28197297,111912.26679308,949.70193932377,1048.2656092797,-16845.489866352,16845.489944083,18087.232371885,-2571.1634226828,959.80038180496,886.78814784728,895.35838537019,199641.89879248,1048.2610295421,949.69795295816,959.78030195676,-2.4060036549439,949.69791434432,2999968512.9751,228013.32508645,4145.9264637058,949.69788695487,1.9476122839047,92964.008468883,4058.9897325895,1048.265609309,1.9893268691635,269398.81605179,4145.9264054886,949.69795296075,1.9476122838878,94370.790222226,1944.8444126451,959.78030195672,2.4060036549438,72158.724657506,1980.4645838505,886.78814784731,2.3627298373059,214634.81438216,4058.9896390052,1048.2657154136,1.9893268690482,64762.972174933,1944.8444353572,959.78025541564,2.4060036244477,57311.001111248,1944.8444361008,959.78025389182,2.4060036244475,61074.321549083,1980.4645808157,886.78815406628,2.3627298373067,205170.89971195,1980.4645739595,886.78816811583,2.3627298373219,211280.13508223,176000,1980.4645763999,886.78816311505,2.3627298373062,213537.29634582,156010.45,4058.9896439663,1048.2657097888,1.9893268690313
3.469817804208,218609.28197398,111912.26677005,949.70195877357,1048.2656205141,-16845.489874934,16845.489946735,18087.23237008,-2571.1634226386,959.80038448631,886.78814630778,895.3583851725,199641.89870581,1048.2610331234,949.69795465116,959.7803044638,-2.4060036564357,949.69792153494,2999968512.9751,228013.32515498,4145.9264624026,949.69788843248,1.9476122843236,92964.008493745,4058.9897226781,1048.2656205464,1.989326868958,269398.8161331,4145.9264039968,949.6979546521,1.9476122843055,94370.790218629,1944.8444114216,959.78030446385,2.4060036564347,72158.724602545,1980.4645846018,886.78814630778,2.3627298380886,214634.81449844,4058.9896439078,1048.2657098551,1.9893268688557,64762.972148426,1944.8444337133,959.78025878428,2.4060036263094,57311.00107327,1944.8444349021,959.78025634821,2.4060036263095,61074.32148607,1980.4645816876,886.78815227951,2.36272983809,205170.89963308,1980.4645743212,886.78816737464,2.3627298380941,211280.13500492,176000,1980.4645776266,886.78816060131,2.3627298380899,213537.29645209,156010.45,4058.9896563498,1048.2656957485,1.9893268688526
3.5836970754249,218609.28198862,111912.26675611,949.7019798512,1048.2656279097,-16845.489883601,16845.48994372,18087.232362641,-2571.163422603,959.80038844071,886.7881450553,895.35838518271,199641.89862898,1048.2610297159,949.69795442705,959.78030586853,-2.4060036573872,949.6979285871,2999968512.9751,228013.32523425,4145.9264595863,949.69789162555,1.9476122848464,92964.008514231,4058.9897161608,1048.2656279356,1.9893268684902,269398.81621507,4145.9264041955,949.69795442691,1.9476122848281,94370.790215929,1944.8444107361,959.78030586864,2.4060036573858,72158.724553966,1980.4645852131,886.78814505518,2.3627298386775,214634.81463579,4058.9896548229,1048.2656974797,1.9893268683921,64762.972112967,1944.8444312711,959.7802637887,2.4060036281327,57311.001029004,1944.8444330803,959.78026008127,2.4060036281326,61074.321431213,1980.4645824939,886.78815062735,2.3627298386794,205170.89956362,1980.4645748544,886.78816628189,2.3627298386736,211280.13493727,176000,1980.4645788802,886.78815803244,2.3627298386795,213537.29657076,156010.45,4058.9896742916,1048.2656754064,1.9893268684138
3.6980318637266,218609.28201675,111912.26675316,949.70200292199,1048.2656304891,-16845.489893027,16845.489934271,18087.232348011,-2571.1634225766,959.80039405064,886.78814420408,895.35838542606,199641.89856059,1048.2610194023,949.69795378903,959.78030662688,-2.4060036577585,949.69793517463,2999968512.9751,228013.32532339,4145.926454957,949.69789687418,1.9476122854427,92964.008531315,4058.9897139044,1048.2656304938,1.9893268674155,269398.81629754,4145.9264047584,949.69795378871,1.9476122854287,94370.790214905,1944.8444103661,959.78030662692,2.4060036577582,72158.724511508,1980.4645856284,886.78814420419,2.3627298391073,214634.81478832,4058.9896716065,1048.2656784507,1.9893268673088,64762.972068431,1944.8444280153,959.78027046044,2.4060036300297,57311.000977464,1944.8444304555,959.78026546014,2.4060036300308,61074.321383868,1980.4645832672,886.78814904268,2.3627298391066,205170.89950241,1980.4645756071,886.78816473949,2.3627298390976,211280.13487835,176000,1980.4645800547,886.7881556257,2.362729839107,213537.29669676,156010.45,4058.9896953405,1048.2656515414,1.9893268673612
3.8128239911815,218609.2820513,111912.26675986,949.7020281614,1048.2656290028,-16845.489903593,16845.489919235,18087.232325983,-2571.1634225608,959.80040126218,886.7881437904,895.3583859684,199641.89849901,1048.2610045602,949.6979540798,959.7803070272,-2.4060036574843,949.69794109115,2999968512.9751,228013.32541549,4145.926448399,949.69790430951,1.9476122861538,92964.008547108,4058.9897152177,1048.2656290049,1.9893268655539,269398.81637448,4145.9264045014,949.69795408004,1.9476122861389,94370.79021646,1944.8444101707,959.78030702729,2.4060036574826,72158.724473655,1980.4645858303,886.78814379032,2.3627298394039,214634.81494284,4058.98969219,1048.2656551134,1.9893268654671,64762.972015908,1944.8444241716,959.78027833696,2.4060036320856,57311.000919022,1944.8444270579,959.78027242224,2.4060036320863,61074.321342558,1980.4645840135,886.78814751341,2.3627298394045,205170.89944812,1980.464576601,886.78816270297,2.3627298393943,211280.13482672,176000,1980.4645810981,886.78815348757,2.3627298394051,213537.29682112,156010.45,4058.9897163425,1048.2656277296,1.9893268655314
3.9280752871462,218609.28208261,111912.26677272,949.70205534642,1048.2656252416,-16845.489915022,16845.489900959,18087.232298114,-2571.1634225558,959.80040953404,886.78814376911,895.35838687673,199641.89844444,1048.2609888649,949.69795601196,959.78030712822,-2.4060036565118,949.69794624176,2999968512.9751,228013.32550227,4145.9264401401,949.69791367337,1.9476122870315,92964.008563552,4058.9897185447,1048.2656252327,1.9893268630422,269398.81644242,4145.9264027965,949.69795601306,1.9476122870192,94370.790220749,1944.8444101214,959.78030712829,2.4060036565108,72158.724440015,1980.4645858407,886.78814376911,2.3627298395872,214634.81509157,4058.9897133959,1048.2656310704,1.9893268629681,64762.971957755,1944.8444201486,959.78028658064,2.4060036343054,57311.000854671,1944.8444231535,959.78028042306,2.4060036343059,61074.321307107,1980.4645846996,886.78814610736,2.3627298395879,205170.89940071,1980.4645777884,886.78816026959,2.3627298395805,211280.13478217,176000,1980.4645820075,886.78815162401,2.3627298395882,213537.29693915,156010.45,4058.9897342532,1048.2656074227,1.98932686304
4.0437875882948,218609.28209896,111912.26678785,949.70208375812,1048.265621052,-16845.48992639,16845.489882628,18087.232267446,-2571.1634225651,959.80041798574,886.78814404525,895.35838821646,199641.89839644,1048.2609760612,949.69795949419,959.78030681091,-2.4060036548331,949.69795061618,2999968512.9751,228013.32557376,4145.9264308177,949.69792424292,1.9476122881101,92964.008581039,4058.9897222361,1048.2656210475,1.9893268601485,269398.81649287,4145.9263997245,949.69795949598,1.9476122880983,94370.790227895,1944.8444102762,959.780306811,2.4060036548307,72158.724408391,1980.464585706,886.78814404508,2.3627298396566,214634.81521943,4058.98973199,1048.2656099887,1.9893268601065,64762.971896753,1944.8444164227,959.78029421569,2.4060036366178,57311.000786759,1944.8444191689,959.78028858838,2.4060036366166,61074.321275514,1980.4645852717,886.78814493512,2.3627298396608,205170.8993596,1980.4645790626,886.78815765855,2.3627298396549,211280.13474331,176000,1980.4645828139,886.78814997148,2.362729839661,213537.29704084,156010.45,4058.9897466356,1048.2655933836,1.9893268601677
4.159962738648,218609.28209197,111912.2668023,949.70211226705,1048.265617505,-16845.489936622,16845.489867297,18087.232237876,-2571.1634225881,959.80042564267,886.78814452497,895.35839002349,199641.89835733,1048.2609691931,949.69796379578,959.78030590373,-2.4060036525264,949.69795426036,2999968512.9751,228013.32562335,4145.9264214006,949.69793491991,1.9476122893484,92964.008598362,4058.9897253653,1048.2656174996,1.989326857274,269398.81652159,4145.9263959301,949.69796379807,1.9476122893399,94370.790237204,1944.8444107189,959.78030590383,2.4060036525245,72158.72438014,1980.4645854718,886.78814452497,2.362729839611,214634.81531671,4058.9897453188,1048.2655948766,1.9893268572575,64762.971836921,1944.8444133913,959.78030042764,2.4060036388743,57311.000718862,1944.8444155744,959.78029595413,2.4060036388738,61074.321249283,1980.4645856731,886.78814411246,2.3627298396142,205170.8993266,1980.4645803018,886.78815511923,2.3627298396116,211280.13471176,176000,1980.464583551,886.78814846114,2.3627298396146,213537.29711889,156010.45,4058.9897520804,1048.2655872104,1.9893268573044
4.2766025896026,218609.28205685,111912.26681496,949.70213958671,1048.2656146101,-16845.489944889,16845.489856931,18087.232213043,-2571.1634226259,959.80043174252,886.78814516237,895.35839227038,199641.89832979,1048.2609700659,949.69796793358,959.7803043187,-2.4060036497642,949.69795725836,2999968512.9751,228013.32564733,4145.9264129733,949.69794447469,1.947612290632,92964.008584921,4058.9897279205,1048.2656146026,1.989326858253,269398.8165236,4145.9263922804,949.69796793602,1.9476122906257,94370.790247841,1944.8444114925,959.78030431866,2.4060036497629,72158.724356783,1980.4645851608,886.78814516226,2.3627298394416,214634.81537052,4058.9897518146,1048.2655875118,1.989326854779,64762.971782493,1944.8444112724,959.78030476968,2.4060036409061,57311.000655948,1944.8444127354,959.78030177177,2.4060036409053,61074.321229953,1980.4645858731,886.78814370276,2.3627298394434,205170.89930418,1980.464581416,886.78815283598,2.3627298394417,211280.13468962,176000,1980.464584235,886.7881470594,2.3627298394436,213537.29716213,156010.45,4058.9897505035,1048.2655889983,1.9893268548045
4.393708999961,218609.28199459,111912.26682585,949.70216462205,1048.2656116639,-16845.489950898,16845.489851957,18087.23219535,-2571.1634226771,959.80043591547,886.78814598353,895.35839487613,199641.89831806,1048.2609789748,949.69797107413,959.78030213414,-2.4060036468085,949.69795972297,2999968512.9751,228013.32564689,4145.9264064462,949.69795187502,1.9476122917922,92964.008567922,4058.9897305196,1048.2656116558,1.9893268596235,269398.81649922,4145.926389511,949.69797107593,1.9476122917883,94370.790258733,1944.8444125586,959.78030213407,2.4060036468075,72158.724342661,1980.4645847601,886.78814598344,2.3627298391483,214634.81537531,4058.9897512354,1048.2655881685,1.9893268529236,64762.971737321,1944.844410067,959.7803072397,2.4060036425546,57311.000602846,1944.8444108285,959.78030567929,2.4060036425539,61074.321221763,1980.4645858737,886.78814370148,2.3627298391491,205170.89929654,1980.4645823703,886.78815088061,2.3627298391463,211280.13468127,176000,1980.464584852,886.78814579517,2.3627298391492,213537.2971643,156010.45,4058.9897432905,1048.2655971763,1.9893268529257
4.5112838359608,218609.28190973,111912.26683464,949.70218679164,1048.2656079479,-16845.48995486,16845.489851318,18087.23218532,-2571.1634227402,959.80043823317,886.78814707901,895.3583977132,199641.89832608,1048.2609945897,949.69797276889,959.78029958912,-2.4060036439639,949.69796178432,2999968512.9751,228013.32562579,4145.9264022916,949.69795658549,1.9476122926631,92964.008554526,4058.9897337994,1048.2656079372,1.9893268603462,269398.81645206,4145.926388017,949.69797276984,1.947612292661,94370.790268767,1944.8444138005,959.78029958907,2.4060036439635,72158.724342515,1980.4645842255,886.7881470789,2.3627298387429,214634.81533372,4058.9897447736,1048.2655954948,1.9893268517975,64762.971704398,1944.8444096047,959.78030818701,2.4060036437141,57311.000563713,1944.8444098174,959.78030775118,2.4060036437136,61074.321229155,1980.4645857052,886.7881440467,2.3627298387433,205170.89930771,1980.4645831785,886.78814922435,2.3627298387377,211280.13469104,176000,1980.4645853628,886.78814474832,2.3627298387431,213537.29712578,156010.45,4058.9897330383,1048.2656088002,1.9893268517777
4.6293289713047,218609.28180977,111912.26684078,949.70220620832,1048.2656033175,-16845.489957255,16845.489853065,18087.232181519,-2571.163422813,959.80043909636,886.7881485681,895.35840063316,199641.8983566,1048.2610141754,949.6979729557,959.78029699847,-2.4060036415124,949.69796356517,2999968512.9751,228013.32559001,4145.9264003991,949.6979587312,1.9476122931452,92964.008542693,4058.9897378848,1048.2656033052,1.9893268606659,269398.81638967,4145.926387853,949.6979729558,1.9476122931414,94370.790263709,1944.8444150657,959.78029699645,2.4060036443452,72158.724360343,1980.4645834988,886.78814856811,2.362729838248,214634.81525955,4058.9897348435,1048.2656067534,1.9893268513585,64762.971685242,1944.8444096373,959.7803081203,2.4060036443452,57311.000541007,1944.8444095087,959.78030838373,2.4060036443452,61074.321255783,1980.4645854068,886.78814465823,2.362729838248,205170.89934067,1980.4645838773,886.78814779234,2.3627298382398,211280.13472226,176000,1980.4645857205,886.78814401542,2.362729838248,213537.29705726,156010.45,4058.9897228663,1048.265620333,1.9893268513215
4.7478462871899,218609.28170261,111912.26684339,949.70222364276,1048.2655983399,-16845.489958556,16845.489855176,18087.232181078,-2571.1634228917,959.80043903002,886.7881505476,895.35840349647,199641.89840999,1048.2610342644,949.69797179351,959.78029463552,-2.4060036396421,949.69796514193,2999968512.9751,228013.32554635,4145.9264001127,949.69795905584,1.9476122932321,92964.008533907,4058.9897422752,1048.2655983274,1.9893268605727,269398.81632158,4145.9263888786,949.69797179296,1.9476122932302,94370.790260297,1944.8444162193,959.78029463265,2.4060036444711,72158.72439782,1980.4645825328,886.78815054758,2.3627298376946,214634.81517457,4058.9897244741,1048.2656185101,1.9893268514485,64762.971679892,1944.8444099398,959.78030750032,2.4060036444718,57311.000535261,1944.8444096501,959.78030809403,2.4060036444721,61074.321302987,1980.4645850043,886.78814548291,2.3627298376937,205170.89939596,1980.4645844959,886.78814652479,2.3627298376845,211280.13477579,176000,1980.4645858898,886.78814366848,2.362729837694,213537.29697742,156010.45,4058.9897154898,1048.2656286964,1.9893268514085
4.8668376723386,218609.28159394,111912.26684171,949.70224026386,1048.2655939627,-16845.489959037,16845.489856251,18087.232180592,-2571.163422973,959.80043848074,886.7881530432,895.35840618672,199641.89848339,1048.2610516157,949.69796946946,959.78029263958,-2.4060036384037,949.69796650447,2999968512.9751,228013.32549895,4145.9264004542,949.6979586687,1.9476122930198,92964.008528922,4058.989746135,1048.2655939513,1.9893268601776,269398.81625409,4145.9263909291,949.69796946814,1.9476122930172,94370.790259392,1944.8444171936,959.78029263612,2.4060036441573,72158.724453159,1980.4645813149,886.78815304321,2.3627298371163,214634.8150998,4058.9897164727,1048.2656275819,1.9893268518552,64762.971686705,1944.8444103777,959.78030660312,2.4060036441585,57311.000544785,1944.8444100275,959.78030732075,2.4060036441586,61074.321368708,1980.4645844959,886.7881465247,2.362729837115,205170.89947089,1980.464585037,886.78814541592,2.3627298371063,211280.13484922,176000,1980.4645858608,886.78814372795,2.3627298371155,213537.29690533,156010.45,4058.989712424,1048.2656321723,1.9893268518247
4.986305023028,218609.28148675,111912.26683575,949.70225725369,1048.2655909822,-16845.48995872,16845.489855853,18087.232177164,-2571.1634230535,959.80043769361,886.78815598144,895.35840863219,199641.8985711,1048.2610641629,949.6979661004,959.78029098634,-2.4060036377072,949.69796753622,2999968512.9751,228013.32545048,4145.9264004419,949.69795868263,1.9476122926558,92964.008528066,4058.9897487601,1048.2655909749,1.9893268596255,269398.81619056,4145.9263939011,949.6979660985,1.9476122926556,94370.790260565,1944.8444180011,959.78029098128,2.4060036434896,72158.724521166,1980.4645798811,886.78815598144,2.3627298365456,214634.81504832,4058.989712607,1048.2656319648,1.9893268523719,64762.971702942,1944.8444109198,959.78030549213,2.4060036434883,57311.000566363,1944.8444105235,959.78030630435,2.4060036434879,61074.321447518,1980.4645838511,886.78814784609,2.3627298365468,205170.89955984,1980.4645854756,886.78814451723,2.3627298365385,211280.13493689,176000,1980.4645856492,886.78814416157,2.3627298365465,213537.29685422,156010.45,4058.9897136794,1048.265630749,1.9893268523552
5.1062502431201,218609.28138086,111912.26682633,949.70227541271,1048.2655896674,-16845.489957471,16845.489854408,18087.232169317,-2571.1634231306,959.80043670209,886.78815919293,895.35841079227,199641.89866583,1048.2610715268,949.69796176853,959.78028952641,-2.4060036373654,949.69796803196,2999968512.9751,228013.32540095,4145.9263994202,949.69795984101,1.9476122922921,92964.008530317,4058.9897499153,1048.2655896652,1.9893268590686,269398.81612974,4145.9263977223,949.69796176607,1.9476122922916,94370.790263153,1944.8444187135,959.78028952143,2.4060036425438,72158.724594887,1980.4645783139,886.78815919288,2.3627298360159,214634.81502303,4058.9897131802,1048.2656313149,1.989326852849,64762.971725305,1944.8444116033,959.7803040916,2.4060036425416,57311.000595819,1944.8444111218,959.78030507819,2.4060036425412,61074.321532038,1980.4645830235,886.788149542,2.362729836016,205170.8996555,1980.4645857715,886.78814391088,2.3627298360105,211280.13503147,176000,1980.4645852839,886.7881449101,2.3627298360157,213537.2968277,156010.45,4058.9897180539,1048.2656257892,1.9893268528489
5.2266752440926,218609.28127441,111912.26681487,949.70229492093,1048.2655897408,-16845.489955145,16845.489852785,18087.232157428,-2571.1634232015,959.80043541811,886.78816244657,895.35841265229,199641.89875993,1048.2610748423,949.69795663821,959.78028806477,-2.4060036371616,949.69796775515,2999968512.9751,228013.32534939,4145.9263972485,949.69796230328,1.9476122920323,92964.008534389,4058.9897498476,1048.2655897419,1.9893268586084,269398.81606931,4145.9264022476,949.69795663541,1.9476122920322,94370.790266535,1944.8444194262,959.78028806097,2.4060036413932,72158.724666593,1980.4645767261,886.78816244655,2.3627298355491,214634.81501687,4058.989717201,1048.2656267562,1.9893268532174,64762.971750642,1944.8444124752,959.78030230486,2.4060036413919,57311.000629334,1944.8444118637,959.78030355793,2.4060036413916,61074.321614287,1980.464581976,886.78815168845,2.362729835549,205170.89975028,1980.4645858881,886.78814367183,2.362729835545,211280.13512527,176000,1980.4645847891,886.78814592393,2.3627298355488,213537.29682019,156010.45,4058.989723819,1048.2656192528,1.9893268532299
5.3475819450689,218609.28116549,111912.26680274,949.70231532599,1048.2655906748,-16845.489951715,16845.489851804,18087.232143618,-2571.1634232644,959.80043375237,886.78816550349,895.35841420894,199641.89884689,1048.2610760611,949.69795105825,959.78028643982,-2.4060036369161,949.697966518,2999968512.9751,228013.32529522,4145.9263943075,949.69796563777,1.9476122919272,92964.008538753,4058.9897490222,1048.2655906777,1.9893268582963,269398.81600876,4145.9264071693,949.69795105522,1.9476122919275,94370.790270224,1944.8444202184,959.78028643766,2.4060036401048,72158.724729875,1980.4645752343,886.7881655035,2.3627298351638,214634.81502015,4058.9897229865,1048.2656201968,1.9893268534777,64762.9717761,1944.8444135416,959.78030011975,2.4060036401052,57311.000663325,1944.8444127905,959.78030165882,2.406003640105,61074.321687477,1980.4645807018,886.78815429959,2.3627298351635,205170.89983771,1980.4645858079,886.78814383618,2.3627298351595,211280.13521176,176000,1980.4645841695,886.78814719373,2.3627298351632,213537.29682296,156010.45,4058.9897294705,1048.2656128452,1.9893268534967
