coef_0,coef_1,coef_2,coef_3,coef_4,time
579810783.09669,-2826130062.7361,5072855119.3015,-4223655517.0088,1351074126.1548,300
579431324.82072,-2825996806.1112,5073332519.2289,-4224346766.672,1351406305.5185,300
579126967.93072,-2825401243.7131,5073004695.4778,-4224043071.29,1351300535.2105,300
579169286.72647,-2825096190.5035,5073092044.3087,-4224030287.7412,1351232857.7779,300
579507554.3399,-2825478860.6717,5073576489.0158,-4224347157.3455,1351260510.7182,300
579873858.17744,-2826486204.3099,5074173387.4345,-4224804384.4515,1351372753.7421,300
579996860.65327,-2827471223.4114,5074575243.5567,-4225113488.0087,1351473797.8088,300
579838767.98645,-2827639207.2954,5074589940.1686,-4225030276.8889,1351435369.5052,300
579609916.55221,-2826876676.5691,5074333646.1967,-4224561537.629,1351189491.3299,300
579472507.54265,-2825911245.2855,5074166596.1714,-4224151777.1336,1350942354.8377,300
579473130.93512,-2825675427.6515,5074222637.8415,-4223965967.4269,1350800706.5017,300
580627410.56063,-2834685695.7771,5080018070.9293,-4228268278.7442,1351613319.611,300
580270755.10773,-2834263108.4004,5079366389.0758,-4228289324.1168,1351771393.2722,300
579953885.99423,-2834675283.9985,5079833011.5992,-4228897248.8779,1352051436.3245,300
579521415.4237,-2833817698.9428,5079361026.8844,-4228492271.0253,1351923682.0645,300
579357911.34587,-2832415309.4369,5078903390.1705,-4228016746.1444,1351711549.3481,300
579724217.07096,-2832162320.3115,5079128942.8992,-4228085461.4421,1351641748.4828,300
580620727.61669,-2834159854.9763,5080434771.8511,-4229088541.7732,1351875541.2539,300
581477862.17994,-2837177941.6173,5082132232.178,-4230467782.3167,1352263118.2948,300
581598822.2144,-2838316558.1107,5082757059.395,-4230945937.9066,1352394997.1296,300
580985714.46056,-2836284985.2977,5081810442.6049,-4230012036.0994,1352048470.6701,300
580138098.31878,-2832954655.1228,5080232223.6166,-4228540104.2649,1351534241.6497,300
579773032.80755,-2831576873.7302,5079520022.7607,-4227810059.2253,1351271475.4183,300
584497021.26706,-2843903388.3449,5089311920.0656,-4239139239.7413,1354301541.6949,300
584777788.81054,-2845497330.953,5089900769.1548,-4239852309.007,1354570773.201,300
585008356.68741,-2848098187.2584,5091291327.2212,-4241214352.911,1355046753.1353,300
584454453.57566,-2847083936.9638,5090734772.7557,-4240827325.0724,1354951066.8669,300
583633647.76393,-2842824796.2361,5088758514.9634,-4239061476.1098,1354364973.6866,300
583544657.33275,-2840198652.2833,5087745815.8938,-4238019160.3945,1353948080.9524,300
585327075.31365,-2843420982.4303,5089913606.1656,-4239607702.0218,1354288215.4045,300
588046806.48089,-2850854659.4566,5094356776.9136,-4243241067.2181,1355269759.0114,300
589065215.59799,-2854596296.816,5096469363.9338,-4245121950.5912,1355836803.937,300
587645213.9672,-2849991925.3172,5094127623.2226,-4243175729.1056,1355259727.473,300
584990934.25267,-2841534141.3125,5089612094.25,-4239354165.8697,1354129212.0302,300
583680851.9802,-2837773446.5675,5087394311.8102,-4237446175.0033,1353576135.2204,300
587462759.48566,-2571968411.2418,4120935157.8468,-3138367282.6997,945139497.15678,360
571816796.39647,-2561085102.4743,4131970334.1025,-3144796838.7967,945467312.34623,360
553126224.9601,-2524838757.2989,4108387189.9464,-3129555062.652,941706393.1718,360
550983771.58515,-2518951409.2464,4103618821.5308,-3126332619.365,940791058.34364,360
550992044.81158,-2518631611.5237,4102899634.2668,-3125546675.6818,940499326.74692,360
551424467.50799,-2519619154.4583,4102510918.3523,-3125397603.9292,940450403.07787,360
560179057.14781,-2534724475.8226,4111895345.7467,-3136623216.6759,944209279.21215,360
584689098.28774,-2570193727.3197,4128475948.5247,-3148832393.4777,948859522.71979,360
579621548.83304,-2569460381.8869,4131835329.5116,-3145540843.9989,945574031.26655,360
555306149.46749,-2526711846.4088,4103418197.1635,-3123771222.5458,939453151.21125,360
551057556.5388,-2516323977.1573,4094208881.2267,-3115810132.5518,936741191.13471,360
551265387.92836,-2516185861.8256,4093158991.6578,-3113704511.0438,935665251.36164,360
586131496.64728,-2574904484.5302,4124384675.9489,-3140509828.5973,943567013.93762,360
580090479.94368,-2569338338.9288,4128421780.1585,-3142747964.4222,943386523.33814,360
570571348.37731,-2554658393.1423,4124238168.4968,-3140047907.6194,942573184.25265,360
565585686.76531,-2544707841.6423,4117383257.0125,-3135313772.087,941328968.88159,360
564856392.80425,-2542772413.846,4115360885.559,-3133937365.2826,940933135.30902,360
567800810.44461,-2547622105.4906,4117295130.992,-3135480577.1971,941227114.80238,360
575779892.0951,-2560623044.5725,4123507356.639,-3141361315.31,943201141.94365,360
584340352.21024,-2573425327.9147,4129516871.4489,-3147675119.5574,946132344.24261,360
582446865.95997,-2571782914.5153,4129008123.0465,-3145256227.2088,944898511.3017,360
573535335.43838,-2560692820.6018,4128085386.0931,-3140928044.421,941864405.79956,360
567216302.15741,-2548353450.9439,4119040843.2747,-3133529624.2117,939611823.25491,360
565954610.77991,-2545815669.9853,4116492320.7979,-3130449938.7387,938382096.03277,360
583799945.10155,-2586316036.5578,4142348870.2488,-3149611022.6804,942640008.79355,360
580425206.09756,-2581951277.4859,4144663995.3515,-3153265867.3509,944033869.34092,360
575181227.40203,-2573276416.9332,4142792343.0906,-3153554752.1671,944837058.96173,360
571292702.5521,-2565423079.6268,4137443958.8988,-3149783762.4974,943895208.67868,360
570594772.54108,-2563587098.0272,4135558729.3245,-3148491046.8718,943518161.39775,360
573217382.72318,-2568103025.2372,4137479439.7616,-3149955195.9964,943801703.1936,360
578304195.33559,-2577442930.5763,4142569771.2029,-3153598361.1347,944617386.93442,360
582439229.02176,-2585181550.9043,4146991296.4992,-3156297169.1562,945164023.61466,360
581533140.25703,-2583670857.4097,4145790528.7712,-3154772104.2022,944696611.34169,360
576489307.41162,-2573752167.4466,4138311525.9731,-3148374930.3241,942779289.1532,360
572111392.98182,-2564972837.5367,4131634555.781,-3142572200.0807,940993778.48225,360
570933729.81259,-2562671128.7273,4129415911.575,-3139809168.3261,939910477.62523,360
579264117.52695,-2586138697.4904,4142687638.5778,-3150031999.218,942423991.0983,360
577057676.66639,-2583137545.2873,4144934774.141,-3153691099.4338,943777388.2694,360
574148398.70043,-2578494776.3353,4145368552.3668,-3155453547.1801,944848759.28573,360
571653198.27591,-2573283692.7257,4141913690.1185,-3152961898.8113,944213288.55522,360
571172101.53298,-2571978956.8328,4140557759.6495,-3152010804.0913,943934499.79972,360
572929498.53955,-2575148077.7038,4141825542.0175,-3152935172.3915,944107827.05641,360
575926245.15222,-2580923884.0951,4144799211.8503,-3154993510.8133,944561661.49558,360
578076090.09519,-2585123694.6153,4146904401.2746,-3156150422.6509,944752661.80125,360
577612056.75238,-2584139868.7212,4145882635.2283,-3154900864.9016,944345133.90835,360
574932593.99248,-2578454499.0833,4141293547.9308,-3150605876.608,942953197.33986,360
572322471.7863,-2573017863.971,4137091073.1345,-3146625691.2904,941652580.29707,360
571623211.50625,-2571656309.8533,4135668899.9151,-3144528467.704,940785313.83436,360
574952000.28496,-2583424991.7152,4141242770.3857,-3149126438.6726,942137362.42489,360
573338425.1797,-2581060463.3692,4143012264.4075,-3152385608.9876,943363051.16141,360
571757406.82164,-2578707670.9965,4144415456.2088,-3154710246.0278,944516449.13151,360
570286634.98372,-2575428304.3685,4142141324.7079,-3153013540.6779,944076842.12001,360
569990113.52795,-2574573192.3505,4141202338.6461,-3152314742.1733,943867612.41621,360
571028549.37579,-2576562236.0028,4141984949.8422,-3152855242.0063,943955278.18571,360
572709406.49096,-2580011768.0006,4143779241.7078,-3154066906.1083,944204653.11582,360
573847809.17932,-2582345549.6348,4144867057.4034,-3154572499.3029,944240345.75134,360
573609639.90197,-2581705162.2798,4144013234.0702,-3153528095.7502,943886882.53754,360
572205041.35487,-2578384727.2667,4140885363.599,-3150336531.7422,942796571.75418,360
570803628.03925,-2575220084.8343,4138137834.745,-3147445820.2093,941800410.03507,360
570512991.57803,-2574627478.8255,4137271782.8778,-3145834736.9905,941093894.75945,360
572040778.01129,-2580248011.9926,4138853720.8577,-3147442180.4704,941803118.59899,360
570757568.0228,-2578243562.0789,4140225702.789,-3150328995.6464,942904260.76594,360
569926798.02506,-2577315034.7447,4142293157.5525,-3153017787.1386,944075726.71844,360
569096633.27475,-2575383689.1973,4140978479.3202,-3152006657.8636,943798225.57085,360
568918977.33623,-2574847560.3063,4140372846.4141,-3151529250.4087,943651344.63676,360
569486804.83745,-2575954298.9064,4140696055.1712,-3151717106.5526,943669940.28469,360
570389295.42865,-2577845828.5962,4141529945.5068,-3152230110.4848,943765549.06227,360
570983231.39225,-2579053235.4556,4141894391.5234,-3152244366.5568,943691481.82448,360
570866318.27717,-2578646350.4596,4141209449.4267,-3151365250.7551,943375024.81933,360
570161813.61263,-2576806049.0025,4139178789.8109,-3149032564.9354,942505735.62543,360
569483485.14498,-2575170441.319,4137575047.4469,-3147041106.3117,941747626.60147,360
569444439.89012,-2575109457.3238,4137153619.9439,-3145846296.3342,941173177.95694,360
570435980.56931,-2577896492.5631,4137459335.6771,-3146949236.6902,942114388.65645,360
569354931.64693,-2576052666.6978,4138333498.7436,-3149362092.3686,943079703.49141,360
568951041.25534,-2575910875.2669,4140591780.1827,-3152107285.4034,944238223.80251,360
568501495.17235,-2574787362.8149,4139783313.9931,-3151479377.649,944076449.28354,360
568394327.43348,-2574442276.5845,4139371900.4258,-3151132020.75,943968811.62842,360
568675770.26226,-2575006600.5274,4139476384.3648,-3151134046.71,943931508.2114,360
569121931.93829,-2575980675.8311,4139846914.28,-3151288358.0992,943918301.10558,360
569408287.95782,-2576562648.7007,4139905894.1592,-3151093690.2755,943781960.25676,360
569357639.0372,-2576307310.7615,4139365306.9951,-3150364864.822,943511832.29757,360
569041975.37587,-2575193711.1408,4137282722.8003,-3147418169.5211,942203724.41888,360
568781445.32203,-2574349729.4189,4135662644.9375,-3144718765.9528,940894889.47423,360
568836644.69946,-2574672235.489,4136510840.5601,-3145430156.0736,941160482.94142,360
569700995.8242,-2576110639.5892,4135948031.5479,-3145330977.8781,941417481.03318,360
568753525.16632,-2574363268.5829,4136412257.3565,-3147298184.2231,942233083.09725,360
568579315.39027,-2574646637.2868,4138686972.0105,-3149909759.0699,943281557.90981,360
568342290.41653,-2574013440.0012,4138218220.0999,-3149505160.6331,943156071.32091,360
568274779.09508,-2573785364.9125,4137938387.5054,-3149245357.4334,943070014.28384,360
568392697.66145,-2574015564.0303,4137895616.0592,-3149156178.6253,943029918.08091,360
568578882.94439,-2574429277.7089,4137958931.8003,-3149123139.4686,943000096.87182,360
568688770.15024,-2574635121.9686,4137828987.8318,-3148835050.7217,942865102.58442,360
568667808.0284,-2574469562.2392,4137402919.553,-3148216323.2271,942624267.86034,360
568570014.67,-2574003352.0493,4136435288.7612,-3146796687.1777,942025667.83812,360
568541410.27326,-2573799372.1094,4135878234.3736,-3145706181.0383,941535574.91399,360
568712456.59961,-2574184812.6516,4135842943.2853,-3144966944.1414,941128213.94797,360
569456706.30365,-2574932939.7332,4134658855.7818,-3143844427.5496,940878990.60896,360
568604410.04483,-2573234020.6415,4134728534.6612,-3145358501.0322,941546086.68188,360
568539905.00669,-2573694415.048,4136884087.5284,-3147774060.2898,942497589.70785,360
568412134.74634,-2573323467.3962,4136592843.2516,-3147493117.6063,942399969.93581,360
568367940.37403,-2573162951.0005,4136379278.15,-3147269823.344,942320151.71669,360
568400473.95757,-2573217394.5908,4136265857.1797,-3147126969.526,942268906.95996,360
568442654.81148,-2573326655.3742,4136189590.7756,-3147010924.1695,942228170.54143,360
568446787.56278,-2573326599.6106,4136005929.7491,-3146724769.9057,942110005.16536,360
568429206.34936,-2573206780.802,4135687528.9944,-3146225471.497,941910491.76682,360
568452642.88868,-2573317293.1826,4135958739.9836,-3146175677.1469,941821375.97496,360
568480853.28946,-2573096072.7704,4135195383.1494,-3145130843.8996,941426418.00471,360
568677414.68473,-2573542447.2024,4135250697.3425,-3144542850.0788,941082190.8031,360
569172356.48894,-2574002224.5907,4134452721.2248,-3144190453.1027,941212879.2496,360
568394082.10395,-2572349019.6414,4134207473.6181,-3145317507.5457,941756741.59044,360
568358531.71069,-2572806755.4642,4136102274.93,-3147428113.3161,942586588.45447,360
568273536.50502,-2572552688.0956,4135897034.2604,-3147222892.8492,942514866.81476,360
568245521.27725,-2572446081.0641,4135762884.5886,-3147074118.3597,942460402.72025,360
568244773.91718,-2572443848.8652,4135669956.1,-3146956691.1557,942418023.69318,360
568212224.23998,-2572408089.3328,4135538124.7846,-3146799005.4446,942364138.46553,360
568145187.26542,-2572283213.9676,4135305248.1725,-3146479139.8997,942236663.17356,360
568107073.05094,-2572157545.8378,4135027784.93,-3146031435.3663,942055423.57398,360
568157338.47971,-2572114461.2039,4134551237.8265,-3145121759.6811,941635216.67918,360
568301273.94821,-2572337802.7438,4134418341.1546,-3144491133.5397,941306473.56123,360
568499298.96924,-2572786774.12,4134519481.2461,-3144021743.3669,941018451.18891,360
568502393.96189,-2572897101.4384,4133580301.89,-3143545792.9154,941106195.9122,360
567783265.044,-2571297138.9684,4133089667.4617,-3144323298.5035,941532231.95953,360
567715748.46744,-2571631356.9465,4134660145.8974,-3146081075.0383,942227026.71542,360
567626864.75404,-2571394602.4978,4134477809.3301,-3145896530.5774,942161802.74467,360
567615762.99272,-2571335958.2726,4134403519.7943,-3145796988.2481,942119785.6067,360
567624248.68725,-2571367651.4701,4134367723.9414,-3145729881.3354,942091129.70325,360
567564940.74522,-2571308161.829,4134245753.5098,-3145591153.7572,942046051.47723,360
567443729.62576,-2571122826.7534,4134003067.7541,-3145285123.6747,941931271.201,360
567362628.98422,-2570958337.2355,4133747868.2174,-3144883265.7959,941770873.53983,360
567411115.66803,-2570948654.471,4133403951.6506,-3144146703.0533,941418717.53388,360
567572598.6673,-2571211670.0198,4133383202.3666,-3143674018.9037,941150773.70696,360
567758932.31375,-2571627638.6299,4133514693.6413,-3143311394.4539,940914326.81381,360
567230286.48702,-2571986469.4723,4132764376.6371,-3142980430.3206,941025069.51595,360
566555064.75244,-2570452097.2529,4132073071.7202,-3143418563.9037,941328378.09242,360
566396902.9989,-2570570192.2167,4133271840.4319,-3144797488.7675,941885774.14116,360
566262275.17487,-2570269312.9761,4133069819.405,-3144602497.193,941818143.32317,360
566275383.21951,-2570254516.6246,4133064683.3437,-3144557442.1312,941786513.90738,360
566340147.35195,-2570405448.9473,4133143713.852,-3144582765.6891,941779320.81283,360
566301297.6861,-2570446511.014,4133100442.8233,-3144516481.1848,941756606.06739,360
566137932.48508,-2570279644.6486,4132882163.9495,-3144255319.2806,941665101.59868,360
565989370.56707,-2570059536.3655,4132635662.8563,-3143895245.3884,941526784.96334,360
565997864.88406,-2569984789.7616,4132375214.4582,-3143298492.5831,941232544.5247,360
566149451.35356,-2570182382.286,4132421119.9346,-3142950987.4518,941013687.80196,360
566313691.48649,-2570522120.7394,4132561530.4157,-3142680374.8917,940823731.00458,360
565389386.08155,-2572017488.1514,4132628463.7372,-3142936556.8779,941027712.68595,360
564747154.55004,-2570587159.6102,4131820596.7288,-3143105128.4826,941231974.04949,360
564447774.17276,-2570413508.7678,4132559338.0992,-3144034346.6187,941635016.61525,360
564228854.80362,-2569964332.9414,4132273557.0593,-3143777048.2993,941551321.8016,360
564273973.30528,-2569963993.0711,4132337200.7288,-3143780371.341,941523107.82093,360
564452374.04499,-2570317947.6099,4132610690.826,-3143955080.89,941545159.94858,360
564510414.88406,-2570643532.7916,4132771631.5073,-3144058275.7812,941566058.58166,360
564351936.10753,-2570661775.8274,4132663275.3424,-3143910961.7926,941515950.86067,360
564129769.28349,-2570409474.3746,4132414114.0466,-3143584953.2569,941398665.98087,360
564057371.79162,-2570129125.7892,4132136987.2029,-3143048687.9515,941138980.15173,360
564156400.20883,-2570076352.4379,4132138691.1586,-3142738102.5683,940941953.38223,360
564280840.41106,-2570259607.7822,4132234498.3932,-3142517357.8367,940785529.23896,360
563626968.99708,-2574678830.7132,4134957500.0718,-3144715775.2783,941295715.10488,360
563019459.02076,-2573466452.8766,4134117378.0192,-3144664972.7923,941411151.60494,360
562541016.14475,-2573063013.8271,4134414736.8922,-3145177676.1223,941678448.66305,360
562192300.85508,-2572388499.7733,4134026234.0872,-3144845463.3925,941573751.47782,360
562262274.37942,-2572235756.991,4134137634.0133,-3144868473.7752,941528595.42985,360
562614304.97115,-2572743557.106,4134635721.9035,-3145199353.5324,941567479.64821,360
562895101.40956,-2573588972.0564,4135131536.8339,-3145566497.3352,941651930.80817,360
562855980.58445,-2574166127.8704,4135295615.1629,-3145668525.5004,941685294.44915,360
562579390.57172,-2574031623.679,4135104878.7715,-3145437639.7095,941611326.74794,360
562360016.42398,-2573310085.0827,4134730679.6788,-3144900836.3261,941363268.1735,360
562312649.65188,-2572598205.3762,4134541499.1933,-3144505481.158,941142707.66241,360
562353139.8288,-2572438932.4269,4134511216.0268,-3144264866.217,940995562.27087,360
564506707.50426,-2583611527.7563,4142259869.3961,-3150068247.177,942109963.7355,360
564011068.74852,-2582957144.0932,4141657840.8894,-3150011237.9452,942193107.5052,360
563419352.9696,-2582700408.0175,4141709135.1552,-3150265420.4603,942366852.77084,360
562913059.84525,-2581729056.7603,4141142564.7909,-3149805640.0367,942233886.45951,360
562932227.9799,-2580911610.9913,4140977376.6665,-3149586697.1333,942105527.76077,360
563452951.39559,-2581199223.3494,4141484653.3873,-3149885384.7743,942104050.55679,360
564192734.20889,-2582956205.3175,4142640255.8106,-3150748034.5538,942290271.12471,360
564637096.55402,-2585052293.2296,4143775367.095,-3151643588.3479,942527659.06612,360
564465122.82091,-2585531144.9631,4143962970.2618,-3151772854.3895,942563403.16859,360
563968801.92028,-2583849718.9343,4143110178.0584,-3150944905.976,942263949.8515,360
563477343.05939,-2581442213.7508,4141974460.488,-3149871196.8717,941884149.05294,360
563276982.57461,-2580458201.0645,4141433809.0231,-3149297733.889,941672791.18652,360
570019335.06384,-2595168567.6631,4152908038.4085,-3161466053.2105,944505758.85837,360
569880192.13354,-2595900943.8386,4153106117.1613,-3161823568.7343,944653208.34311,360
569382238.18238,-2596915093.0412,4153578115.9915,-3162427172.947,944908242.27472,360
568682352.41634,-2595682463.6781,4152856777.7089,-3161918949.695,944786418.34344,360
568477354.92836,-2592997810.5945,4151735760.054,-3160873268.3241,944418867.90599,360
568945361.40356,-2591842840.9137,4151560122.763,-3160519888.1612,944199812.7914,360
570461630.08977,-2594737851.5059,4153553893.0485,-3161940980.6735,944472593.94823,360
572182047.93371,-2600177296.1198,4156868887.2594,-3164600959.7795,945140729.41502,360
572450760.78581,-2602381510.2025,4158058532.2626,-3165701849.1145,945471251.35681,360
571443430.8442,-2598815876.0091,4156217846.4154,-3164200398.2173,945044940.79341,360
569831212.58708,-2592725688.3152,4153002140.6643,-3161505772.2307,944274346.11372,360
568983398.20519,-2589971878.9794,4151365218.72,-3160103693.0741,943879177.25426,360
569118054.06444,-2345924409.2079,3409120785.661,-2404133460.8466,691885368.66954,420
551604824.7799,-2333445667.5914,3418438049.3549,-2408371971.7503,691533751.18895,420
532997454.35703,-2299832989.4995,3397296301.6125,-2395400202.9464,688342793.53791,420
532105003.90014,-2297269756.6387,3394806469.2993,-2393866173.093,687868548.76015,420
532348883.27414,-2297675714.7804,3394851743.0505,-2393631206.1511,687759582.37357,420
531882684.66533,-2296620761.4946,3393687203.5015,-2392954977.1544,687663167.49816,420
539430903.3914,-2307405912.7533,3400281377.4742,-2402550256.0622,691252176.96971,420
565995000.86455,-2343423511.7983,3415174246.4867,-2412532634.305,694694750.17435,420
560181862.12678,-2342462869.2591,3419180956.1494,-2410028475.1727,691995279.93744,420
534762955.56553,-2300717009.3525,3392829584.6716,-2390797138.4402,686801942.5813,420
531839991.00117,-2293943493.3997,3385851893.2184,-2384559575.4306,684509021.12831,420
532501286.04841,-2294702939.8114,3384926295.8382,-2382527236.2532,683426825.27654,420
566331140.3208,-2350950493.3501,3414065690.6074,-2408170590.2167,691167528.47361,420
560087641.42286,-2345557851.6119,3417452023.337,-2408693021.2409,690020385.62819,420
550671820.08817,-2332060270.294,3414086806.4622,-2406571822.4507,689288789.60014,420
546176763.19075,-2323715698.7281,3408514604.3765,-2402945832.775,688391409.14796,420
545558108.62302,-2322176220.3258,3406972069.263,-2401952357.8974,688132025.01503,420
548089189.27265,-2325880097.1559,3408313269.6042,-2402998279.7066,688304761.60762,420
555696712.8675,-2337135807.801,3413202668.385,-2407904855.971,690048323.67365,420
564501929.29145,-2349480440.5548,3418658486.4925,-2414050512.4669,693049182.15817,420
562508686.42733,-2347959549.1547,3418508315.9199,-2412012254.8481,691966731.72786,420
553610419.86133,-2338321385.9807,3419396035.554,-2408842283.8691,689075485.86066,420
547725364.24407,-2327455910.5533,3411294726.9151,-2402373168.5302,687137907.48254,420
546661842.08563,-2325303399.5684,3408633873.9114,-2399210176.7746,685878409.40169,420
563079006.06643,-2364256510.966,3433924170.2353,-2417939643.2771,689962211.53373,420
559739490.69106,-2360143266.0075,3435797269.4549,-2420399252.823,690686512.71017,420
554610544.88135,-2352000577.1555,3434196441.1583,-2420919557.8205,691558567.44982,420
550934894.7141,-2344877962.0034,3429468005.5985,-2417727522.4219,690814947.6662,420
550280881.36337,-2343222503.811,3427834592.4821,-2416652517.8542,690519530.87085,420
552714850.52381,-2347186388.4313,3429469648.0953,-2417877293.0982,690743237.36357,420
557611078.15695,-2355780441.9948,3434030452.1351,-2421068952.0426,691419866.28737,420
561720117.58008,-2363222309.5654,3438247290.0948,-2423628954.1369,691934005.35127,420
560802499.49637,-2361772039.8052,3437254162.0448,-2422447813.6901,691633211.84814,420
555806147.29683,-2352236243.917,3430177186.3003,-2416638645.612,689983006.66902,420
551615718.33724,-2344052843.4405,3423835311.126,-2411255213.8144,688373668.67625,420
550507455.10131,-2341809518.7179,3421320877.3076,-2408262899.5276,687225130.9842,420
557739812.96294,-2364104675.9193,3434208419.4518,-2418364037.248,689756186.56713,420
555604387.68111,-2361393381.6853,3436248379.9401,-2421126537.912,690571268.32995,420
552775653.53389,-2357004702.5165,3436739323.9342,-2422903884.0204,691642179.65402,420
550377657.13277,-2352121227.7032,3433587728.7011,-2420727476.5843,691128705.69007,420
549910114.34798,-2350886553.638,3432358922.606,-2419903908.429,690902641.76438,420
551574783.12906,-2353796538.8506,3433510118.477,-2420729799.4106,691048994.51517,420
554459601.49305,-2359211684.9452,3436253914.1804,-2422588316.0685,691437563.66749,420
556553993.43017,-2363214238.3405,3438259855.8519,-2423705532.0639,691631753.45487,420
556087688.96992,-2362252664.6152,3437371693.1863,-2422708778.5706,691352920.47963,420
553458055.01679,-2356746135.2239,3432966811.2729,-2418751873.5469,690135605.32609,420
550929500.15875,-2351497220.7369,3428769780.7228,-2414890259.6184,688918453.57423,420
550244132.90361,-2350027599.0286,3426930128.0584,-2412453399.266,687954584.42001,420
552936091.82367,-2361103657.1319,3432503960.6327,-2417315588.2225,689474835.92843,420
551392200.5173,-2359050423.3931,3434274747.8992,-2419956735.5735,690286435.80671,420
549853282.84064,-2356800554.5275,3435633087.1048,-2422190553.1965,691400050.93905,420
548423442.42192,-2353664888.1142,3433526864.5785,-2420685165.5621,691038912.29177,420
548126228.47816,-2352828220.045,3432657243.3335,-2420070223.1128,690867409.89941,420
549115100.22073,-2354684381.8034,3433382556.1291,-2420569497.011,690946831.74592,420
550731536.77784,-2357946265.3251,3435058965.2174,-2421682919.5104,691166341.15162,420
551827991.77957,-2360157401.5379,3436091656.3426,-2422182416.0289,691216050.17718,420
551583038.66286,-2359506609.0703,3435311895.6804,-2421312548.6927,690957819.14856,420
550200896.33686,-2356229658.9609,3432230130.386,-2418298137.2925,689976611.1515,420
548826286.48081,-2353064792.2219,3429346123.7228,-2415380052.3906,689008334.49815,420
548525579.33638,-2352296087.5607,3428029556.3912,-2413393553.317,688191426.68477,420
549792026.1452,-2357600049.7702,3429858143.7914,-2415468179.4622,689133833.05814,420
548573007.57176,-2355928549.7438,3431410207.0593,-2417987540.5804,689935076.09185,420
547757249.00261,-2355018173.6766,3433366247.9885,-2420520909.9026,691044227.89075,420
546938437.89828,-2353137039.0931,3432132554.3388,-2419617817.9387,690815856.48184,420
546752569.12067,-2352591605.5164,3431559518.3175,-2419192340.6491,690695220.39323,420
547291275.96461,-2353622512.6553,3431858097.2011,-2419370460.3993,690715327.83966,420
548157448.19788,-2355412473.3579,3432638598.4445,-2419844587.9984,690800795.63604,420
548723806.01268,-2356540440.3842,3432970222.888,-2419865831.6305,690743002.72343,420
548594815.12833,-2356098292.3259,3432309160.2415,-2419096133.5657,690494055.61173,420
547888166.60392,-2354216048.6163,3430220835.7079,-2416821371.946,689685695.60107,420
547205351.66237,-2352484742.9343,3428390955.2572,-2414705566.6815,688917668.3562,420
547144729.00896,-2352222217.406,3427512026.0175,-2413123457.0624,688226998.9726,420
548137206.98104,-2355067787.1438,3428332340.9875,-2414969501.5607,689524236.80472,420
547116312.7914,-2353576676.2555,3429537516.9127,-2417234304.1437,690290132.58561,420
546711843.17873,-2353409535.3928,3431653835.5389,-2419789339.1489,691369877.95739,420
546258079.93702,-2352289261.2049,3430879957.7029,-2419216491.0757,691233695.97525,420
546138151.66903,-2351918773.702,3430478760.065,-2418898922.9655,691143469.15987,420
546399780.18387,-2352430333.2467,3430568019.4036,-2418905342.4956,691115458.63631,420
546824634.74228,-2353342485.5725,3430910962.6556,-2419051233.1431,691106816.83689,420
547092324.70033,-2353864698.575,3430938358.3863,-2418861556.9073,690986396.09617,420
547025944.14939,-2353556248.8229,3430381034.3729,-2418187639.6698,690759474.28964,420
546692126.6979,-2352333748.1443,3428081643.0004,-2415052082.875,689387132.62911,420
546410028.19456,-2351340042.8829,3426136980.9379,-2412054989.5838,687971151.15012,420
546429004.02828,-2351457792.3109,3426646910.6421,-2412556916.0357,688196287.86051,420
547415964.97586,-2353160217.5278,3426656673.8939,-2413136357.9197,688720700.56894,420
546526002.376,-2351779507.2082,3427571828.1351,-2415143764.6164,689426824.79176,420
546343446.76854,-2352016087.262,3429694096.6596,-2417562168.3388,690398957.61864,420
546094156.61409,-2351360662.2172,3429232055.0949,-2417186788.2495,690291782.85413,420
546010567.76742,-2351095546.4898,3428945364.8434,-2416939748.2,690216952.02026,420
546112074.28726,-2351280098.1015,3428885910.8625,-2416849838.8986,690181618.87807,420
546284248.91382,-2351649033.1891,3428930157.9308,-2416811150.8053,690153669.24798,420
546380457.32503,-2351802937.8546,3428762703.5964,-2416513976.8964,690025722.3465,420
546341839.18102,-2351571807.9517,3428288459.4355,-2415908587.2467,689810089.46424,420
546217997.23556,-2350987626.2314,3427156378.9073,-2414410497.0687,689212418.19838,420
546159148.75403,-2350622787.1655,3426314959.2031,-2413114954.4006,688674659.2152,420
546301862.48068,-2350811158.3838,3425867815.6704,-2412020193.8412,688157413.36853,420
547198644.07219,-2351913113.6205,3425221038.7528,-2411474030.4867,688117638.79348,420
546401609.48842,-2350584645.4628,3425824140.7188,-2413173520.5903,688747219.08735,420
546325734.36704,-2350988052.5753,3427822743.583,-2415393414.0366,689621551.44271,420
546181601.1,-2350580230.0544,3427518518.4641,-2415119271.2288,689533280.62205,420
546118245.07156,-2350373786.4613,3427287466.357,-2414898067.561,689460764.88504,420
546134356.29028,-2350382302.8109,3427155620.2374,-2414753284.722,689413959.61025,420
546165627.57548,-2350451932.3773,3427061161.9446,-2414631122.4135,689374481.1045,420
546159160.09868,-2350400598.4948,3426827880.1839,-2414317334.2149,689254463.53743,420
546123429.21243,-2350206114.9027,3426434091.4295,-2413793174.7761,689062816.1261,420
546117718.46541,-2350217509.0996,3426621891.7814,-2413748751.2109,689003179.92765,420
546104835.57799,-2349800541.4009,3425531625.6255,-2412473478.3617,688557543.10706,420
