coef_0,coef_1,time
793169992.29432,-29983706418.434,360
793213306.85986,-29985179458.853,360
793341805.07931,-29990117130.488,360
692883564.37315,-9938327693.7987,360
693426438.56385,-9937566038.8329,360
694308335.99502,-9936412693.5676,360
693720173.87273,-9934894246.647,360
792056168.02279,-29946613541.689,360
792062922.37684,-29946913395.759,360
792030818.41626,-29945757685.088,360
792004106.6053,-29944711562.196,360
792005164.13367,-29944499142.318,360
792036686.84436,-29945222126.994,360
792096669.39822,-29947256583.81,360
792238234.31866,-29952643433.989,360
691934227.05349,-9935054406.5217,360
692521444.26252,-9934531239.2282,360
693287417.67327,-9933505921.7552,360
692554881.66266,-9931249671.9527,360
790890020.4593,-29907028543.416,360
790921139.83296,-29908055452.824,360
790905571.0444,-29907413065.15,360
790876067.70507,-29906272893.949,360
790870374.2798,-29905849026.888,360
790912239.49784,-29906917411.788,360
791005677.98959,-29910052309.995,360
690636345.52287,-9931379194.4069,360
691000120.16102,-9931421958.6169,360
691496145.74237,-9930944422.6889,360
692134306.55158,-9930069997.7449,360
691626814.89134,-9928209694.3485,360
790087115.15591,-29879546165.361,360
790153673.47235,-29881676907.226,360
790165746.81674,-29881938769.912,360
689766479.37041,-9927870818.9913,360
689764145.61078,-9927422132.3761,360
689825914.26246,-9926750117.2003,360
689958230.42512,-9926916898.9343,360
690136012.48554,-9928598754.6875,360
690458601.81966,-9928629266.0428,360
690844571.31287,-9928284445.5411,360
691345306.82338,-9927592089.7574,360
692085295.77522,-9928289991.3759,360
690514429.41679,-9928802199.0922,360
690637140.28105,-9928498802.8738,360
690697328.10355,-9928233332.6431,360
690686446.47835,-9928227670.4187,360
690702565.60452,-9928185304.6127,360
690848784.48622,-9927794292.6295,360
691123614.74636,-9927965508.3263,360
691405797.3053,-9929444098.8659,360
691677933.63785,-9929572492.8935,360
691899499.50722,-9929505061.6949,360
692232139.16403,-9929050215.6416,360
695466291.91944,-9937096865.9696,360
694312542.39508,-9937473972.2729,360
694554600.30409,-9936956186.0486,360
694698469.52939,-9936817538.7808,360
694694688.29229,-9937358304.3254,360
694739490.14923,-9938043535.5677,360
695042903.58877,-9938200700.242,360
695582501.55447,-9938455164.8168,360
696061050.19241,-9939664967.4097,360
696262314.4432,-9939971576.7169,360
696231648.32586,-9940299476.7368,360
696354075.2953,-9940129358.8123,360
705818721.85054,-9965744135.6438,360
705252662.31369,-9965813923.0744,360
705832955.48751,-9964967610.4263,360
706137509.19271,-9964939488.4264,360
705978792.55157,-9966257753.8313,360
705919614.96035,-9968132828.5035,360
706509420.357,-9969402978.9203,360
707689690.961,-9970082223.1464,360
708681776.58027,-9971021168.9994,360
708684398.35365,-9971481574.3607,360
708009171.91244,-9972124453.3126,360
707743275.99522,-9972192835.7234,360
721243979.89431,-10007431588.628,360
721547577.04312,-10007278086.039,360
722964284.67478,-10006312594.127,360
723559790.42173,-10006181569.731,360
722684704.0082,-10007833227.849,360
722054343.41859,-10010651526.19,360
723026808.56856,-10013671757.472,360
725495654.20334,-10015746843.975,360
727628978.94987,-10016610053.37,360
727040987.70651,-10016693973.017,360
724799365.76318,-10016591581.733,360
723785891.42243,-10016386813.235,360
606861137.30631,-9058388068.0642,420
629083448.85017,-9074166821.6493,420
642324681.71127,-9096154053.9309,420
642111006.85716,-9096157028.3007,420
641795845.61274,-9097163993.7717,420
735900020.30895,-27771693852.059,420
728076293.36384,-27513360140.879,420
694658591.30859,-26402150496.879,420
704595734.93553,-26730665924.765,420
732609128.93743,-27662850861.221,420
641470497.52713,-9096957065.3112,420
642170816.16391,-9092782653.4146,420
655929413.31213,-9167579932.8871,420
659375944.93807,-9163864264.8477,420
664618762.27176,-9170545051.0398,420
764150400.97994,-28727243223.487,420
763999432.16324,-28722630352.959,420
762888138.36615,-28686882579.628,420
757950883.88222,-28524245730.073,420
750471400.62463,-28276468773.271,420
752339830.79116,-28337670585.7,420
762427314.09288,-28673281449.116,420
667229157.81193,-9177819975.2159,420
668869503.1932,-9174720960.0367,420
679628561.43938,-9221819956.6811,420
779836236.69186,-29259875079.653,420
781487822.76789,-29314912575.868,420
782125071.58933,-29335978228.049,420
782015481.99727,-29332641976.813,420
781288151.25451,-29309300944.043,420
779631473.1599,-29255188638.223,420
777908899.13108,-29198325781.224,420
778214913.15275,-29208100764.247,420
780041951.2421,-29268497667.402,420
680874630.17338,-9220024169.8872,420
682467596.98798,-9217546250.6335,420
688037024.83852,-9240465915.8515,420
788581028.45851,-29554637400.704,420
788896134.24281,-29565478801.475,420
788982570.94011,-29568425535.444,420
788868448.2972,-29564864295.344,420
788583394.77449,-29555826741.17,420
788130904.09466,-29541218955.14,420
787695789.7148,-29526885976.794,420
787732734.25667,-29528037488.423,420
788355016.55089,-29548675193.609,420
687208087.78552,-9238602598.5202,420
688614451.41411,-9236633537.7027,420
689244290.96127,-9242151935.2622,420
789588633.17393,-29588813558.111,420
789627024.92517,-29590514735.327,420
789580319.50704,-29589098329.069,420
789490400.32277,-29586257870.926,420
789369904.47931,-29582431710.258,420
789223330.95249,-29577682868.662,420
789068294.65497,-29572562874.426,420
789092479.83432,-29573521131.462,420
789548414.55982,-29588714619.192,420
688045182.71647,-9241052646.8631,420
689323532.78417,-9239415181.2947,420
688129403.45124,-9237825430.6299,420
788031217.02148,-29536380065.368,420
787970705.59734,-29534792102.28,420
787870034.9695,-29531593858.859,420
787800118.98548,-29529339424.534,420
787771598.50002,-29528385031.076,420
787765276.39746,-29528080781.891,420
787734211.07552,-29527027671.869,420
787777701.98427,-29528809967.112,420
788193600.48209,-29542698045.739,420
686803485.47207,-9237308549.3186,420
687953780.63502,-9235889769.7147,420
686617951.12089,-9233027416.9739,420
786136417.08051,-29472611226.045,420
786090922.25191,-29471444232.38,420
786012513.5212,-29468931019.575,420
785965320.67671,-29467354809.014,420
785958006.57277,-29467000877.295,420
785972646.25112,-29467287503.815,420
785972953.81367,-29467285456.708,420
786045968.03685,-29470180250.619,420
786492192.92777,-29485027435.861,420
685332628.9692,-9232724627.8542,420
686165822.35599,-9231055793.9628,420
685174476.57612,-9228750152.9069,420
784396450.50257,-29414081276.839,420
784362478.94272,-29413205797.903,420
784297116.87901,-29411062992.925,420
784261964.06407,-29409821667.266,420
784267459.86715,-29409823046.756,420
784296176.07251,-29410512436.277,420
784319807.12729,-29411300142.47,420
784413387.20413,-29414970202.898,420
683244799.65884,-9228892972.2479,420
683909856.37,-9228461266.0318,420
684842237.01576,-9227283992.1618,420
684112543.27408,-9225621235.2932,420
783188464.56229,-29373407774.804,420
783177197.03173,-29373191634.06,420
783132121.62866,-29371656937.156,420
783104034.77496,-29370598161.485,420
783105305.22397,-29370418555.249,420
783127023.92694,-29370844713.765,420
783157108.54037,-29371868571.854,420
783263130.63648,-29376004642.778,420
682276797.15059,-9225699616.7765,420
682767071.59534,-9224946347.7689,420
683590798.47518,-9223872990.0019,420
682954354.71507,-9222287771.6251,420
781937041.19812,-29331185401.675,420
781939993.46819,-29331355253.68,420
781904617.16771,-29330089957.938,420
781873908.97973,-29328910207.509,420
781866643.94709,-29328426103.165,420
781884015.27059,-29328692061.146,420
781923555.49568,-29330037095.789,420
782037250.17955,-29334442201.194,420
681224916.66726,-9222236619.2239,420
681773018.23397,-9221730459.485,420
682488782.12153,-9220772126.201,420
681752264.06437,-9218573315.2952,420
780710571.71706,-29289582038.199,420
780732357.54476,-29290300331.082,420
780708671.43055,-29289386377.019,420
780671845.83403,-29287995172.599,420
780653082.45516,-29287134703.936,420
780671752.73848,-29287443778.931,420
780732462.98726,-29289482951.665,420
679868183.71189,-9218414331.0341,420
680199750.7587,-9218422771.9938,420
680663651.23122,-9217938992.087,420
681260576.09383,-9217112376.2102,420
680865056.30421,-9215647800.0623,420
779933510.52872,-29262987380.643,420
779983441.60717,-29264572735.797,420
779980943.7938,-29264344930.44,420
679093529.03797,-9215199421.3893,420
679074287.61216,-9214691260.302,420
679105680.92398,-9214001439.8778,420
679196359.95404,-9214108791.898,420
679333553.52014,-9215618381.9939,420
679624396.41512,-9215588012.4345,420
679986718.90045,-9215197052.3202,420
680455726.65768,-9214525883.9638,420
681615882.89495,-9216379456.3441,420
680144890.21837,-9216872588.2781,420
680245066.24706,-9216583762.3578,420
680287205.45575,-9216266281.9868,420
680264130.18236,-9216132331.8508,420
680258148.7365,-9215962137.8443,420
680359514.67554,-9215518801.0108,420
680572796.18016,-9215635264.782,420
680801929.43286,-9216953473.8854,420
681046043.53434,-9216977630.2028,420
681258412.7273,-9216796927.2261,420
681571065.02097,-9216323929.3041,420
685646884.79859,-9226698830.8754,420
684561657.15458,-9227071042.5905,420
684772064.38495,-9226594355.188,420
684896291.32454,-9226388995.4417,420
684886705.79312,-9226736236.8078,420
684912421.26798,-9227222678.9057,420
685161348.88823,-9227300500.5377,420
685622528.96859,-9227529383.6939,420
686040566.07484,-9228619630.6133,420
686226180.31829,-9228782874.098,420
686208525.5244,-9228920924.4857,420
686324655.23897,-9228688493.7226,420
697303381.99423,-9258447033.2149,420
696764968.21013,-9258529768.3001,420
697305160.93233,-9257760402.7128,420
697606522.5742,-9257686111.9255,420
697481511.81152,-9258800150.6031,420
697441215.23679,-9260468082.9818,420
697994187.72222,-9261680087.3525,420
699101789.15827,-9262413076.7657,420
700051720.448,-9263336694.1721,420
700078678.70347,-9263654803.3411,420
699456908.34882,-9264059589.2046,420
699201155.34494,-9264036373.3227,420
714283922.50902,-9303804281.4981,420
714555071.92486,-9303616349.9377,420
715915436.25471,-9302681672.8677,420
716555888.71457,-9302589077.0541,420
715815054.20175,-9304242799.0665,420
715307670.74795,-9307110982.9575,420
716317453.53742,-9310224269.8615,420
718772475.54123,-9312459377.1128,420
720940802.48385,-9313488188.2628,420
720460355.78935,-9313550785.0995,420
718320368.17188,-9313324015.7184,420
717322758.09511,-9313085097.2183,420
586125748.51227,-8347723747.7033,480
610136672.77214,-8364880879.2454,480
624594753.77806,-8388644963.7485,480
624585908.44259,-8389830413.9346,480
624320604.06389,-8390955652.2234,480
717438209.74125,-26884552338.799,480
708787516.53683,-26598352011.72,480
672789487.17153,-25401747896.418,480
683505476.04405,-25756059551.366,480
713793365.77876,-26763587168.584,480
623848356.31444,-8389853355.2586,480
624411114.36647,-8386304071.1557,480
640014042.52393,-8466399067.3997,480
643823228.35426,-8462916633.4428,480
649303911.46757,-8469651859.2878,480
748395628.98218,-27931518316.678,480
748263840.25894,-27927513792.728,480
747162189.64901,-27891986148.949,480
742040734.00619,-27723201290.751,480
734176917.96759,-27462743916.011,480
736177782.59285,-27528341317.035,480
746858895.48493,-27883594092.303,480
652100226.61145,-8476899896.4752,480
653593848.92891,-8473983991.4552,480
665082482.11728,-8522999753.5808,480
765117161.67927,-28498939339.76,480
766779181.81511,-28554231161.731,480
767394182.76812,-28574490991.953,480
767288802.84214,-28571255614.992,480
766598976.42749,-28549150773.22,480
764954317.56594,-28495457872.711,480
763214054.42704,-28438045694.717,480
763535718.84274,-28448337583.242,480
765357528.41345,-28508485582.722,480
666410391.4596,-8520557233.5713,480
667869370.92082,-8518160914.092,480
673386435.94594,-8540925735.2116,480
773729614.77015,-28789047324.971,480
774029391.4063,-28799303295.872,480
774099551.39237,-28801648672.219,480
773987442.61988,-28798123511.812,480
773725068.85983,-28789843985.606,480
773296531.8583,-28776053804.58,480
772879375.80702,-28762341371.223,480
772913676.36128,-28763389094.766,480
773495425.71624,-28782624342.263,480
672602801.25106,-8538432648.8505,480
673901724.82305,-8536547516.1183,480
674170349.18521,-8541311533.8594,480
774254037.41746,-28806834561.297,480
774284439.06319,-28808212158.076,480
774230940.1535,-28806527013.452,480
774142115.5256,-28803702079.708,480
774031609.88105,-28800213007.597,480
773896848.13314,-28795874524,480
773752520.53551,-28791123282.512,480
773769016.09804,-28791798004.319,480
774186304.47712,-28805667109.379,480
673028828.9456,-8539663486.6431,480
674215854.73287,-8538119875.0756,480
672625267.34483,-8535790533.8909,480
772202344.41806,-28737693263.38,480
772143076.98796,-28736103574.696,480
772044248.89567,-28732937745.762,480
771975354.64433,-28730704517.317,480
771946715.1832,-28729752044.507,480
771939254.22776,-28729425891.542,480
771908567.92316,-28728390037.734,480
771941210.74803,-28729773700.517,480
772322366.91733,-28742478933.079,480
671368988.74844,-8534792153.4218,480
672439492.51885,-8533469504.7162,480
670863662.311,-8530298327.1316,480
770018652.90903,-28664157463.022,480
769975765.28307,-28663046609.602,480
769900201.9556,-28660610192.806,480
769853106.97538,-28659030843.67,480
769842411.81164,-28658571531.982,480
769851638.51684,-28658693336.455,480
769847113.12922,-28658528716.652,480
769905921.12458,-28660905467.788,480
770316175.58759,-28674538743.499,480
669645443.83056,-8529556335.0747,480
670383142.06668,-8527936114.9784,480
669262568.91117,-8525614139.1007,480
768093358.08397,-28599376522.057,480
768061578.42319,-28598553457.968,480
767998691.85056,-28596483092.166,480
767962871.93133,-28595217537.161,480
767963221.73032,-28595055822.437,480
767983806.01731,-28595489925.556,480
767998341.23176,-28595968955.733,480
768074547.21676,-28599010141.416,480
667440718.70283,-8525329350.7951,480
668058470.42198,-8524915018.063,480
668925567.03438,-8523822467.8559,480
668124132.07823,-8522287169.187,480
766790146.69682,-28555494309.436,480
766778672.92238,-28555258738.643,480
766733944.70009,-28553731027.13,480
766703966.92064,-28552609534.502,480
766699084.80652,-28552233465.762,480
766710883.97045,-28552345013.269,480
766728056.08082,-28552930592.751,480
766813260.21747,-28556320113.395,480
666378761.10085,-8521944800.1325,480
666818814.13756,-8521194858.1031,480
667584731.08249,-8520196667.9351,480
666909417.03447,-8518807077.5069,480
765461365.97037,-28510673425.448,480
765460609.24692,-28510713849.326,480
765422533.52818,-28509356733.414,480
765388076.99021,-28508051149.207,480
765372396.95569,-28507292905.168,480
765375422.3493,-28507096750.338,480
765395183.65831,-28507774996.029,480
765482856.64088,-28511259894.389,480
665239210.96219,-8518315262.8393,480
665748881.90511,-8517819439.0529,480
666414762.97834,-8516923499.1342,480
665684205.43823,-8515005282.9868,480
764191071.67451,-28467598983.799,480
764203689.02012,-28468012191.653,480
764172507.59057,-28466846421.086,480
764128760.1132,-28465217189.414,480
764097111.27467,-28463926919.758,480
764092738.9129,-28463483271.065,480
764121707.49241,-28464460636.638,480
663837682.01811,-8514401974.0072,480
664137989.58274,-8514347102.9729,480
664570434.68554,-8513850726.0239,480
665126465.23064,-8513067458.3659,480
664848331.12742,-8512177002.8589,480
763452535.07859,-28442313007.681,480
763486091.93985,-28443360128.037,480
763469688.43378,-28442664324.914,480
663166272.2882,-8511483172.1945,480
663130463.13941,-8510918176.6924,480
663131822.12291,-8510216030.7684,480
663181828.58117,-8510270426.624,480
663280109.71765,-8511613146.8849,480
663540189.6701,-8511498020.9416,480
663879605.77529,-8511054525.6797,480
664317304.09523,-8510400030.9233,480
665883114.64437,-8513522393.4793,480
664511582.96759,-8513895285.2378,480
664589317.94132,-8513620944.5913,480
664613792.61453,-8513252743.9506,480
664578903.27426,-8512991400.2382,480
664551123.79554,-8512696508.8951,480
664607747.59338,-8512208442.3543,480
664759894.41114,-8512280717.1083,480
664937023.35306,-8513447177.0792,480
665154025.9612,-8513348645.7134,480
665358258.92074,-8513047129.2107,480
665651624.59227,-8512550883.5797,480
670517376.7979,-8525269557.7401,480
669500214.08913,-8525565267.1031,480
669678426.09622,-8525133502.9974,480
669782727.56227,-8524864293.5485,480
669767392.70621,-8525017307.6152,480
669773888.14525,-8525305900.0946,480
669967245.32019,-8525312713.7103,480
670348360.09296,-8525531066.8269,480
670704995.03082,-8526514229.0668,480
670875564.59562,-8526519321.5525,480
670872901.9955,-8526456200.0804,480
670984118.43142,-8526154624.2094,480
683339601.91199,-8559915309.1955,480
682827397.36385,-8559973291.0185,480
683323789.53238,-8559292651.0093,480
683619411.69916,-8559176048.2377,480
683528381.66712,-8560075838.3983,480
683506598.84875,-8561525575.8443,480
684017840.9606,-8562682283.4638,480
685043605.26302,-8563488276.7744,480
685943697.51358,-8564414154.4143,480
685995423.4226,-8564574585.5028,480
685433709.97721,-8564718386.3184,480
685192206.25655,-8564591805.7313,480
701710025.81879,-8610771939.2803,480
701944155.67809,-8610549025.7051,480
703235194.30955,-8609674926.1223,480
703912563.22202,-8609624442.6711,480
703310813.08405,-8611245232.4531,480
702929068.60264,-8614118871.1275,480
703963812.62188,-8617307270.1461,480
706377187.50479,-8619720755.9299,480
708555720.33988,-8620941412.8292,480
708185058.27628,-8620947544.8321,480
706168486.4623,-8620538724.6343,480
705198614.06431,-8620237203.9651,480
567525470.93969,-7714354348.7588,540
592964197.50898,-7732879477.5086,540
608248901.38154,-7757436392.5592,540
608308491.14722,-7759079631.502,540
608064544.44082,-7760205943.1831,540
700251279.94555,-26069466799.678,540
691111097.03513,-25766866493.904,540
653147742.12538,-24505369226.251,540
664494798.92194,-24880554112.844,540
696443244.87681,-25942939519.477,540
607514100.18739,-7758635100.4641,540
607931962.11328,-7755406975.3552,540
625083497.05862,-7840302513.4722,540
629186365.6455,-7837261257.9366,540
634833293.70409,-7843724364.7566,540
733345805.35694,-27188646948.95,540
733221178.89653,-27184842940.492,540
732141398.57037,-27150009048.968,540
726903184.77599,-26977413748.054,540
718759628.52604,-26707850223.007,540
720862901.16333,-26776822291.054,540
731986629.10897,-27146628418.66,540
637751108.48129,-7850875058.7103,540
639113511.01239,-7848032945.3407,540
651419565.29765,-7899266760.8804,540
751173867.92144,-27793455037.868,540
752852385.40505,-27849170151.582,540
753451768.44417,-27868824473.971,540
753347480.2811,-27865587261.225,540
752683241.20706,-27844345007.978,540
751041482.9112,-27790804854.596,540
749283065.41425,-27732871365.389,540
749619058.54881,-27743627832.201,540
751435807.31123,-27803512054.97,540
652823157.94592,-7896489222.3819,540
654168159.96368,-7894131169.01,540
659905187.75403,-7917345228.983,540
759995236.89099,-28090461383.005,540
760290119.25309,-28100472050.389,540
760351094.7093,-28102449126.252,540
760239552.90977,-28098914630.503,540
759990264.78533,-28091081447.506,540
759573059.56939,-28077701096.679,540
759165455.58571,-28064350333.007,540
759197889.28524,-28065318957.384,540
759746275.622,-28083393984.511,540
659168135.75022,-7914643475.8413,540
660374688.6246,-7912820525.2567,540
660526360.32012,-7917198386.2269,540
760340566.78799,-28102139808.066,540
760368717.8314,-28103386519.956,540
760312239.72293,-28101561466.467,540
760223469.08844,-28098719782.021,540
760117136.64824,-28095376408.672,540
759986182.87551,-28091184846.239,540
759846881.98325,-28086625811.165,540
759855841.65921,-28087024530.769,540
760239507.54016,-28099748158.643,540
659437024.62132,-7915429422.9395,540
660544676.46012,-7913965671.1969,540
658748313.26034,-7911038290.5706,540
758023627.1844,-28024018824.163,540
757965209.16817,-28022420281.245,540
757867196.74671,-28019257048.197,540
757797818.79247,-28016996840.075,540
757767441.95503,-28015991290.214,540
757757143.09553,-28015584133.077,540
757725401.54767,-28014525642.896,540
757746497.09839,-28015492104.576,540
758094372.83379,-28027078363.538,540
657546843.22089,-7909962773.6547,540
658546811.48273,-7908726960.322,540
656824715.32274,-7905117766.1007,540
755653435.92125,-27944172485.517,540
755611309.84418,-27943062705.437,540
755536450.21743,-27940636051.468,540
755487821.43125,-27939000583.548,540
755473108.51056,-27938412453.15,540
755476864.00472,-27938363230.624,540
755467298.0597,-27938035247.703,540
755511067.14755,-27939872124.247,540
755886487.31296,-27952344323.332,540
655656409.37419,-7904308744.4906,540
656312765.61452,-7902742974.621,540
655103506.80224,-7900145925.8642,540
753586141.19988,-27874598494.043,540
753553878.15623,-27873744751.017,540
753490462.01641,-27871650761.267,540
753451991.06407,-27870296044.209,540
753447111.84641,-27869965724.674,540
753460850.54688,-27870182035.843,540
753467335.35704,-27870391748.838,540
753525479.1904,-27872787591.046,540
653367732.1109,-7899760430.1305,540
653940891.68664,-7899370415.8534,540
654749465.01834,-7898357959.7503,540
653891709.94489,-7896650287.2429,540
752191637.88247,-27827637500.343,540
752178023.24096,-27827322848.018,540
752131059.45162,-27825719554.348,540
752097111.96913,-27824467521.984,540
752085854.78882,-27823885259.235,540
752089442.59588,-27823733503.368,540
752095685.94873,-27823950133.732,540
752160146.36085,-27826601972.854,540
652217781.40272,-7896181308.3575,540
652608752.65072,-7895441497.3781,540
653322243.98287,-7894515861.1795,540
652608495.88669,-7893016419.4256,540
750772467.76122,-27779775222.073,540
750767530.17876,-27779673679.644,540
750725084.33563,-27778172503.796,540
750684911.28814,-27776678608.395,540
750661014.08326,-27775652116.904,540
750653284.90069,-27775107681.571,540
750658196.59296,-27775284208.96,540
750722114.68479,-27777929947.521,540
650987862.20545,-7892354529.8504,540
651459428.1624,-7891882355.4098,540
652079350.84044,-7891049278.1335,540
651334070.04153,-7889087057.133,540
749429922.12059,-27734267817.817,540
749435983.79721,-27734463502.919,540
749397876.94922,-27733068867.801,540
749346040.61681,-27731170007.863,540
749303110.24089,-27729506782.452,540
749283478.89751,-27728564085.329,540
749291888.80143,-27728849100.354,540
649536005.10901,-7888273111.4863,540
649806111.86617,-7888193321.5911,540
650204963.39448,-7887709222.2254,540
650721832.1627,-7886975855.2397,540
650506615.98532,-7886270764.7105,540
748682865.73752,-27708699721.156,540
748707375.62492,-27709448829.99,540
748681361.98542,-27708433129.115,540
648913671.12119,-7885526426.8053,540
648865105.39369,-7884937906.536,540
648848757.81948,-7884229885.4429,540
648875748.71228,-7884235035.1215,540
648947504.92564,-7885428927.1611,540
649178724.10469,-7885278340.9828,540
649489825.34548,-7884827703.1375,540
649895295.28639,-7884206535.428,540
651742700.68662,-7888056187.6435,540
650465305.44391,-7888407787.1684,540
650533758.67691,-7888133785.4963,540
650548980.21702,-7887742889.8136,540
650504085.71657,-7887431052.8356,540
650461109.90106,-7887088382.3996,540
650495103.00185,-7886582570.4202,540
650618720.34887,-7886608497.575,540
650767485.40461,-7887638367.9414,540
650959321.42084,-7887486636.0489,540
651142554.53768,-7887147156.3902,540
651411057.73602,-7886662245.2834,540
656868397.75913,-7901002311.3097,540
655921643.09069,-7901275096.707,540
656090320.04373,-7900847892.6142,540
656187662.24814,-7900548269.9061,540
656166161.58961,-7900632126.558,540
656160157.5229,-7900857069.0611,540
656331057.35314,-7900845414.0634,540
656683848.20795,-7901037271.1604,540
657016422.52053,-7901914636.7357,540
657170524.90571,-7901852533.9581,540
657156465.66296,-7901718325.0535,540
657250299.30526,-7901404890.3113,540
670735288.77901,-7938320715.4348,540
670265927.58319,-7938353786.6082,540
670758645.62397,-7937677029.2735,540
671061665.03202,-7937537427.804,540
670982694.49379,-7938386928.3345,540
670967825.71063,-7939805979.2968,540
671476142.12193,-7940984423.4677,540
672496977.29005,-7941820640.8519,540
673400746.80311,-7942709184.5929,540
673457098.87307,-7942808258.7177,540
672893632.61833,-7942861063.772,540
672639521.63566,-7942706631.6184,540
690469755.08308,-7993912344.7974,540
690712002.41047,-7993635172.3211,540
692010540.82432,-7992716227.2381,540
692728773.92827,-7992672702.4654,540
692178465.82439,-7994369960.8606,540
691850354.11692,-7997380794.5796,540
692935839.65965,-8000713850.2394,540
695411543.22196,-8003252432.9416,540
697669158.29123,-8004551858.8564,540
697337332.69064,-8004544307.2479,540
695310733.8112,-8004075625.1475,540
694319256.68357,-8003756862.6251,540
549896682.73678,-7165399437.212,600
576476464.2814,-7184441250.0502,600
592341045.34318,-7208993512.5461,600
592396755.78633,-7210740511.0127,600
592159468.96448,-7211818163.708,600
683230983.01591,-25292701787.464,600
673800001.81313,-24980445835.314,600
634311786.09445,-23668952324.989,600
646168619.76538,-24060913847.192,600
679365518.06824,-25164221214.25,600
591570028.72411,-7209959391.7567,600
591849127.74002,-7206900765.6094,600
610307743.84304,-7296250503.1975,600
614643471.54991,-7293441580.8115,600
620399508.76117,-7299435760.018,600
718018476.80939,-26469080059.355,600
717894074.44292,-26465244497.11,600
716846810.3011,-26431492601.425,600
711544400.35997,-26256884981.5,600
703198914.91584,-25980846767.713,600
705380760.64002,-26052387033.873,600
716831330.9297,-26432845379.182,600
623393850.13616,-7306395869.8102,600
624638480.79488,-7303566544.6208,600
637754551.90834,-7357235396.3047,600
736911788.78724,-27109953073.029,600
738602530.72178,-27165934024.09,600
739185825.71688,-27184960427.33,600
739080470.61234,-27181652139.837,600
738438159.52576,-27161162480.116,600
736800508.63458,-27107833754.063,600
735028113.04647,-27049532229.191,600
735375807.12611,-27060660816.21,600
737183482.58698,-27120130111.596,600
639213289.67147,-7353984355.2359,600
640459635.10629,-7351635155.0001,600
646534855.70047,-7375784624.6621,600
746079423.91204,-27418506410.912,600
746372701.92919,-27428378381.196,600
746426940.96025,-27430069593.101,600
746314980.3939,-27426495764.901,600
746074527.84178,-27418971525.054,600
745663551.1851,-27405837122.939,600
745261452.83199,-27392716992.589,600
745292184.95774,-27393611502.997,600
745811746.39282,-27410671864.759,600
645836023.91934,-7372823926.5868,600
646963057.80084,-7371043974.7795,600
647125157.32227,-7375472246.6323,600
746399474.92081,-27429276408.875,600
746427598.74311,-27430466956.106,600
746369761.53052,-27428558401.723,600
746280402.68615,-27425680659.824,600
746175370.47802,-27422388605.455,600
746044384.9961,-27418217432.013,600
745906873.41034,-27413743307.678,600
745908835.19121,-27413885918.757,600
746263463.38677,-27425615008.506,600
646078376.27158,-7373556859.8589,600
647117695.50331,-7372157477.2248,600
645223226.59655,-7368964417.3035,600
743943962.32566,-27346453304.263,600
743886024.01855,-27344835737.964,600
743788361.65589,-27341662532.829,600
743717713.24171,-27339350532.48,600
743684662.98111,-27338260215.713,600
743670523.71314,-27337737241.323,600
743636643.95288,-27336619179.639,600
743646747.52265,-27337190636.739,600
743964611.19496,-27347766738.873,600
644063279.42914,-7367796350.6825,600
645002118.91259,-7366634347.398,600
643190994.44378,-7362761874.5846,600
741449306.57424,-27262393783.136,600
741406943.59192,-27261253674.657,600
741331824.44901,-27258807056.724,600
741280860.57058,-27257089502.621,600
741261727.57148,-27256357883.373,600
741259869.6734,-27256130494.563,600
741245045.21277,-27255630945.317,600
741274572.69885,-27256959272.235,600
741618399.23947,-27268378326.319,600
642058703.83178,-7361874454.2252,600
642646341.79871,-7360360826.4605,600
641376228.47036,-7357568682.0467,600
739271081.64902,-27189075518.356,600
739236991.26501,-27188147667.58,600
739171696.64859,-27185986936.564,600
739129647.53695,-27184512496.259,600
739119470.29509,-27184009578.375,600
739126953.68022,-27184024702.403,600
739126025.07766,-27183985313.272,600
739167210.91421,-27185778003.739,600
639707746.99262,-7357075646.4528,600
640240924.90633,-7356708574.2693,600
640998391.32282,-7355766400.357,600
640098272.5749,-7353920860.1658,600
737794355.50201,-27139342087.501,600
737777663.36722,-27138917701.047,600
737727348.46722,-27137202925.937,600
737688505.02303,-27135789748.044,600
737670811.02463,-27134997602.933,600
737667078.85574,-27134608937.289,600
737663710.65189,-27134499453.207,600
737709078.18081,-27136474239.246,600
638479299.6773,-7353322712.1361,600
638825487.19311,-7352593620.7887,600
639492867.5114,-7351732297.2054,600
638747588.38093,-7350134185.8892,600
736287360.05574,-27088524710.529,600
736278089.25545,-27088275798.611,600
736230656.83091,-27086611077.762,600
736183959.4065,-27084902907.997,600
736152074.65625,-27083614907.014,600
736135510.7922,-27082782662.424,600
736128534.79173,-27082554472.254,600
736171548.93132,-27084461366.186,600
637165765.19003,-7349310285.4225,600
637602162.14839,-7348863637.8292,600
638181277.65148,-7348087338.3547,600
637419595.97721,-7346069221.0597,600
734869722.39432,-27040489083.186,600
734870665.42438,-27040513472.174,600
734826181.09763,-27038909438.937,600
734765919.88383,-27036732733.803,600
734712730.32554,-27034731709.63,600
734681941.9397,-27033423161.288,600
734676003.92732,-27033219563.995,600
635668649.07773,-7345066777.6034,600
635911148.89933,-7344970604.7392,600
636277855.85844,-7344506812.3102,600
636759198.42428,-7343821011.2142,600
636587233.75714,-7343235182.5781,600
734101611.15396,-27014215910.345,600
734120889.89437,-27014790341.362,600
