r,theta,x,y,z
2.20331538,40.909090909091,1.6651546606032,1.4428647268597,1.8533333333333
2.41415062,40.909090909091,1.8244933034921,1.5809324468677,1.8533333333333
2.20331538,49.090909090909,1.4428647268597,1.6651546606032,1.8533333333333
2.41415062,49.090909090909,1.5809324468677,1.8244933034921,1.8533333333333
2.20331538,57.272727272727,1.1912022281557,1.8535468473663,1.8533333333333
2.41415062,57.272727272727,1.3051883646577,2.0309127378616,1.8533333333333
2.20331538,65.454545454545,0.91529028722996,2.0042061655047,1.8533333333333
2.41415062,65.454545454545,1.0028744111958,2.1959886455569,1.8533333333333
2.20331538,73.636363636364,0.62074567553545,2.1140656257668,1.8533333333333
2.41415062,73.636363636364,0.68014482677292,2.3163605571371,1.8533333333333
2.20331538,81.818181818182,0.31356447196974,2.18088880635,1.8533333333333
2.41415062,81.818181818182,0.34356945505265,2.3895780476061,1.8533333333333
2.20331538,89.9991,3.460959705532e-05,2.2033153797282,1.8533333333333
2.41415062,89.9991,3.7921389260692e-05,2.4141506197022,1.8533333333333
2.20331538,0.0009,2.2033153797282,3.4609597055324e-05,2.1466666666667
2.41415062,0.0009,2.4141506197022,3.7921389260697e-05,2.1466666666667
2.20331538,8.1818181818182,2.18088880635,0.31356447196974,2.1466666666667
2.41415062,8.1818181818182,2.3895780476061,0.34356945505265,2.1466666666667
2.20331538,16.363636363636,2.1140656257668,0.62074567553545,2.1466666666667
2.41415062,16.363636363636,2.3163605571371,0.68014482677292,2.1466666666667
2.20331538,24.545454545455,2.0042061655047,0.91529028722996,2.1466666666667
2.41415062,24.545454545455,2.1959886455569,1.0028744111958,2.1466666666667
2.20331538,32.727272727273,1.8535468473663,1.1912022281557,2.1466666666667
2.41415062,32.727272727273,2.0309127378616,1.3051883646577,2.1466666666667
2.20331538,40.909090909091,1.6651546606032,1.4428647268597,2.1466666666667
2.41415062,40.909090909091,1.8244933034921,1.5809324468677,2.1466666666667
2.20331538,49.090909090909,1.4428647268597,1.6651546606032,2.1466666666667
2.41415062,49.090909090909,1.5809324468677,1.8244933034921,2.1466666666667
2.20331538,57.272727272727,1.1912022281557,1.8535468473663,2.1466666666667
2.41415062,57.272727272727,1.3051883646577,2.0309127378616,2.1466666666667
2.20331538,65.454545454545,0.91529028722996,2.0042061655047,2.1466666666667
2.41415062,65.454545454545,1.0028744111958,2.1959886455569,2.1466666666667
2.20331538,73.636363636364,0.62074567553545,2.1140656257668,2.1466666666667
2.41415062,73.636363636364,0.68014482677292,2.3163605571371,2.1466666666667
2.20331538,81.818181818182,0.31356447196974,2.18088880635,2.1466666666667
2.41415062,81.818181818182,0.34356945505265,2.3895780476061,2.1466666666667
2.20331538,89.9991,3.460959705532e-05,2.2033153797282,2.1466666666667
2.41415062,89.9991,3.7921389260692e-05,2.4141506197022,2.1466666666667
2.20331538,0.0009,2.2033153797282,3.4609597055324e-05,2.44
2.41415062,0.0009,2.4141506197022,3.7921389260697e-05,2.44
2.20331538,8.1818181818182,2.18088880635,0.31356447196974,2.44
2.41415062,8.1818181818182,2.3895780476061,0.34356945505265,2.44
2.20331538,16.363636363636,2.1140656257668,0.62074567553545,2.44
2.41415062,16.363636363636,2.3163605571371,0.68014482677292,2.44
2.20331538,24.545454545455,2.0042061655047,0.91529028722996,2.44
2.41415062,24.545454545455,2.1959886455569,1.0028744111958,2.44
2.20331538,32.727272727273,1.8535468473663,1.1912022281557,2.44
2.41415062,32.727272727273,2.0309127378616,1.3051883646577,2.44
2.20331538,40.909090909091,1.6651546606032,1.4428647268597,2.44
2.41415062,40.909090909091,1.8244933034921,1.5809324468677,2.44
2.20331538,49.090909090909,1.4428647268597,1.6651546606032,2.44
2.41415062,49.090909090909,1.5809324468677,1.8244933034921,2.44
2.20331538,57.272727272727,1.1912022281557,1.8535468473663,2.44
2.41415062,57.272727272727,1.3051883646577,2.0309127378616,2.44
2.20331538,65.454545454545,0.91529028722996,2.0042061655047,2.44
2.41415062,65.454545454545,1.0028744111958,2.1959886455569,2.44
2.20331538,73.636363636364,0.62074567553545,2.1140656257668,2.44
2.41415062,73.636363636364,0.68014482677292,2.3163605571371,2.44
2.20331538,81.818181818182,0.31356447196974,2.18088880635,2.44
2.41415062,81.818181818182,0.34356945505265,2.3895780476061,2.44
2.20331538,89.9991,3.460959705532e-05,2.2033153797282,2.44
2.41415062,89.9991,3.7921389260692e-05,2.4141506197022,2.44
2.20331538,0.0009,2.2033153797282,3.4609597055324e-05,2.7333333333333
2.41415062,0.0009,2.4141506197022,3.7921389260697e-05,2.7333333333333
2.20331538,8.1818181818182,2.18088880635,0.31356447196974,2.7333333333333
2.41415062,8.1818181818182,2.3895780476061,0.34356945505265,2.7333333333333
2.20331538,16.363636363636,2.1140656257668,0.62074567553545,2.7333333333333
2.41415062,16.363636363636,2.3163605571371,0.68014482677292,2.7333333333333
2.20331538,24.545454545455,2.0042061655047,0.91529028722996,2.7333333333333
2.41415062,24.545454545455,2.1959886455569,1.0028744111958,2.7333333333333
2.20331538,32.727272727273,1.8535468473663,1.1912022281557,2.7333333333333
2.41415062,32.727272727273,2.0309127378616,1.3051883646577,2.7333333333333
2.20331538,40.909090909091,1.6651546606032,1.4428647268597,2.7333333333333
2.41415062,40.909090909091,1.8244933034921,1.5809324468677,2.7333333333333
2.20331538,49.090909090909,1.4428647268597,1.6651546606032,2.7333333333333
2.41415062,49.090909090909,1.5809324468677,1.8244933034921,2.7333333333333
2.20331538,57.272727272727,1.1912022281557,1.8535468473663,2.7333333333333
2.41415062,57.272727272727,1.3051883646577,2.0309127378616,2.7333333333333
2.20331538,65.454545454545,0.91529028722996,2.0042061655047,2.7333333333333
2.41415062,65.454545454545,1.0028744111958,2.1959886455569,2.7333333333333
2.20331538,73.636363636364,0.62074567553545,2.1140656257668,2.7333333333333
2.41415062,73.636363636364,0.68014482677292,2.3163605571371,2.7333333333333
2.20331538,81.818181818182,0.31356447196974,2.18088880635,2.7333333333333
2.41415062,81.818181818182,0.34356945505265,2.3895780476061,2.7333333333333
2.20331538,89.9991,3.460959705532e-05,2.2033153797282,2.7333333333333
2.41415062,89.9991,3.7921389260692e-05,2.4141506197022,2.7333333333333
2.20331538,0.0009,2.2033153797282,3.4609597055324e-05,3.0266666666667
2.41415062,0.0009,2.4141506197022,3.7921389260697e-05,3.0266666666667
2.20331538,8.1818181818182,2.18088880635,0.31356447196974,3.0266666666667
2.41415062,8.1818181818182,2.3895780476061,0.34356945505265,3.0266666666667
2.20331538,16.363636363636,2.1140656257668,0.62074567553545,3.0266666666667
2.41415062,16.363636363636,2.3163605571371,0.68014482677292,3.0266666666667
2.20331538,24.545454545455,2.0042061655047,0.91529028722996,3.0266666666667
2.41415062,24.545454545455,2.1959886455569,1.0028744111958,3.0266666666667
2.20331538,32.727272727273,1.8535468473663,1.1912022281557,3.0266666666667
2.41415062,32.727272727273,2.0309127378616,1.3051883646577,3.0266666666667
2.20331538,40.909090909091,1.6651546606032,1.4428647268597,3.0266666666667
2.41415062,40.909090909091,1.8244933034921,1.5809324468677,3.0266666666667
2.20331538,49.090909090909,1.4428647268597,1.6651546606032,3.0266666666667
2.41415062,49.090909090909,1.5809324468677,1.8244933034921,3.0266666666667
2.20331538,57.272727272727,1.1912022281557,1.8535468473663,3.0266666666667
2.41415062,57.272727272727,1.3051883646577,2.0309127378616,3.0266666666667
2.20331538,65.454545454545,0.91529028722996,2.0042061655047,3.0266666666667
2.41415062,65.454545454545,1.0028744111958,2.1959886455569,3.0266666666667
2.20331538,73.636363636364,0.62074567553545,2.1140656257668,3.0266666666667
2.41415062,73.636363636364,0.68014482677292,2.3163605571371,3.0266666666667
2.20331538,81.818181818182,0.31356447196974,2.18088880635,3.0266666666667
2.41415062,81.818181818182,0.34356945505265,2.3895780476061,3.0266666666667
2.20331538,89.9991,3.460959705532e-05,2.2033153797282,3.0266666666667
2.41415062,89.9991,3.7921389260692e-05,2.4141506197022,3.0266666666667
2.20331538,0.0009,2.2033153797282,3.4609597055324e-05,3.32
2.41415062,0.0009,2.4141506197022,3.7921389260697e-05,3.32
2.20331538,8.1818181818182,2.18088880635,0.31356447196974,3.32
2.41415062,8.1818181818182,2.3895780476061,0.34356945505265,3.32
2.20331538,16.363636363636,2.1140656257668,0.62074567553545,3.32
2.41415062,16.363636363636,2.3163605571371,0.68014482677292,3.32
2.20331538,24.545454545455,2.0042061655047,0.91529028722996,3.32
2.41415062,24.545454545455,2.1959886455569,1.0028744111958,3.32
2.20331538,32.727272727273,1.8535468473663,1.1912022281557,3.32
2.41415062,32.727272727273,2.0309127378616,1.3051883646577,3.32
2.20331538,40.909090909091,1.6651546606032,1.4428647268597,3.32
2.41415062,40.909090909091,1.8244933034921,1.5809324468677,3.32
2.20331538,49.090909090909,1.4428647268597,1.6651546606032,3.32
2.41415062,49.090909090909,1.5809324468677,1.8244933034921,3.32
2.20331538,57.272727272727,1.1912022281557,1.8535468473663,3.32
2.41415062,57.272727272727,1.3051883646577,2.0309127378616,3.32
2.20331538,65.454545454545,0.91529028722996,2.0042061655047,3.32
2.41415062,65.454545454545,1.0028744111958,2.1959886455569,3.32
2.20331538,73.636363636364,0.62074567553545,2.1140656257668,3.32
2.41415062,73.636363636364,0.68014482677292,2.3163605571371,3.32
2.20331538,81.818181818182,0.31356447196974,2.18088880635,3.32
2.41415062,81.818181818182,0.34356945505265,2.3895780476061,3.32
2.20331538,89.9991,3.460959705532e-05,2.2033153797282,3.32
2.41415062,89.9991,3.7921389260692e-05,2.4141506197022,3.32
2.20331538,0.0009,2.2033153797282,3.4609597055324e-05,3.6133333333333
2.41415062,0.0009,2.4141506197022,3.7921389260697e-05,3.6133333333333
2.20331538,8.1818181818182,2.18088880635,0.31356447196974,3.6133333333333
2.41415062,8.1818181818182,2.3895780476061,0.34356945505265,3.6133333333333
2.20331538,16.363636363636,2.1140656257668,0.62074567553545,3.6133333333333
2.41415062,16.363636363636,2.3163605571371,0.68014482677292,3.6133333333333
2.20331538,24.545454545455,2.0042061655047,0.91529028722996,3.6133333333333
2.41415062,24.545454545455,2.1959886455569,1.0028744111958,3.6133333333333
2.20331538,32.727272727273,1.8535468473663,1.1912022281557,3.6133333333333
2.41415062,32.727272727273,2.0309127378616,1.3051883646577,3.6133333333333
2.20331538,40.909090909091,1.6651546606032,1.4428647268597,3.6133333333333
2.41415062,40.909090909091,1.8244933034921,1.5809324468677,3.6133333333333
2.20331538,49.090909090909,1.4428647268597,1.6651546606032,3.6133333333333
2.41415062,49.090909090909,1.5809324468677,1.8244933034921,3.6133333333333
2.20331538,57.272727272727,1.1912022281557,1.8535468473663,3.6133333333333
2.41415062,57.272727272727,1.3051883646577,2.0309127378616,3.6133333333333
2.20331538,65.454545454545,0.91529028722996,2.0042061655047,3.6133333333333
2.41415062,65.454545454545,1.0028744111958,2.1959886455569,3.6133333333333
2.20331538,73.636363636364,0.62074567553545,2.1140656257668,3.6133333333333
2.41415062,73.636363636364,0.68014482677292,2.3163605571371,3.6133333333333
2.20331538,81.818181818182,0.31356447196974,2.18088880635,3.6133333333333
2.41415062,81.818181818182,0.34356945505265,2.3895780476061,3.6133333333333
2.20331538,89.9991,3.460959705532e-05,2.2033153797282,3.6133333333333
2.41415062,89.9991,3.7921389260692e-05,2.4141506197022,3.6133333333333
2.20331538,0.0009,2.2033153797282,3.4609597055324e-05,3.9066666666667
2.41415062,0.0009,2.4141506197022,3.7921389260697e-05,3.9066666666667
2.20331538,8.1818181818182,2.18088880635,0.31356447196974,3.9066666666667
2.41415062,8.1818181818182,2.3895780476061,0.34356945505265,3.9066666666667
2.20331538,16.363636363636,2.1140656257668,0.62074567553545,3.9066666666667
2.41415062,16.363636363636,2.3163605571371,0.68014482677292,3.9066666666667
2.20331538,24.545454545455,2.0042061655047,0.91529028722996,3.9066666666667
2.41415062,24.545454545455,2.1959886455569,1.0028744111958,3.9066666666667
2.20331538,32.727272727273,1.8535468473663,1.1912022281557,3.9066666666667
2.41415062,32.727272727273,2.0309127378616,1.3051883646577,3.9066666666667
2.20331538,40.909090909091,1.6651546606032,1.4428647268597,3.9066666666667
2.41415062,40.909090909091,1.8244933034921,1.5809324468677,3.9066666666667
2.20331538,49.090909090909,1.4428647268597,1.6651546606032,3.9066666666667
2.41415062,49.090909090909,1.5809324468677,1.8244933034921,3.9066666666667
2.20331538,57.272727272727,1.1912022281557,1.8535468473663,3.9066666666667
2.41415062,57.272727272727,1.3051883646577,2.0309127378616,3.9066666666667
2.20331538,65.454545454545,0.91529028722996,2.0042061655047,3.9066666666667
2.41415062,65.454545454545,1.0028744111958,2.1959886455569,3.9066666666667
2.20331538,73.636363636364,0.62074567553545,2.1140656257668,3.9066666666667
2.41415062,73.636363636364,0.68014482677292,2.3163605571371,3.9066666666667
2.20331538,81.818181818182,0.31356447196974,2.18088880635,3.9066666666667
2.41415062,81.818181818182,0.34356945505265,2.3895780476061,3.9066666666667
2.20331538,89.9991,3.460959705532e-05,2.2033153797282,3.9066666666667
2.41415062,89.9991,3.7921389260692e-05,2.4141506197022,3.9066666666667
2.20331538,0.0009,2.2033153797282,3.4609597055324e-05,4.199956
2.41415062,0.0009,2.4141506197022,3.7921389260697e-05,4.199956
2.20331538,8.1818181818182,2.18088880635,0.31356447196974,4.199956
2.41415062,8.1818181818182,2.3895780476061,0.34356945505265,4.199956
2.20331538,16.363636363636,2.1140656257668,0.62074567553545,4.199956
2.41415062,16.363636363636,2.3163605571371,0.68014482677292,4.199956
2.20331538,24.545454545455,2.0042061655047,0.91529028722996,4.199956
2.41415062,24.545454545455,2.1959886455569,1.0028744111958,4.199956
2.20331538,32.727272727273,1.8535468473663,1.1912022281557,4.199956
2.41415062,32.727272727273,2.0309127378616,1.3051883646577,4.199956
2.20331538,40.909090909091,1.6651546606032,1.4428647268597,4.199956
2.41415062,40.909090909091,1.8244933034921,1.5809324468677,4.199956
2.20331538,49.090909090909,1.4428647268597,1.6651546606032,4.199956
2.41415062,49.090909090909,1.5809324468677,1.8244933034921,4.199956
2.20331538,57.272727272727,1.1912022281557,1.8535468473663,4.199956
2.41415062,57.272727272727,1.3051883646577,2.0309127378616,4.199956
2.20331538,65.454545454545,0.91529028722996,2.0042061655047,4.199956
2.41415062,65.454545454545,1.0028744111958,2.1959886455569,4.199956
2.20331538,73.636363636364,0.62074567553545,2.1140656257668,4.199956
2.41415062,73.636363636364,0.68014482677292,2.3163605571371,4.199956
2.20331538,81.818181818182,0.31356447196974,2.18088880635,4.199956
2.41415062,81.818181818182,0.34356945505265,2.3895780476061,4.199956
2.20331538,89.9991,3.460959705532e-05,2.2033153797282,4.199956
2.41415062,89.9991,3.7921389260692e-05,2.4141506197022,4.199956
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,-0.199956
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,-0.199956
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,-0.199956
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,-0.199956
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,-0.199956
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,-0.199956
