coef_0,coef_1,time
612554745.60725,-21810608569.912,1140
609338341.34326,-21702801168.292,1140
597943749.994,-21324488973.375,1140
508027164.22281,-4268701503.5767,1140
508127145.87727,-4267658353.6741,1140
521972029.81855,-4312693572.7183,1140
605276380.981,-21577440122.545,1140
599145967.08128,-21373437551.817,1140
595461150.12379,-21250842067.45,1140
594741906.26999,-21227046250.294,1140
596765881.7277,-21294615036.476,1140
601928005.54009,-21466852100.862,1140
607004501.20041,-21636439041.557,1140
605628932.72921,-21590206840.606,1140
599415282.67367,-21382853603.882,1140
510003264.85188,-4292091546.3799,1140
509568399.34705,-4289568887.9898,1140
514838915.52933,-4315940056.7198,1140
598249251.10076,-21349322309.752,1140
594757188.52823,-21232933571.794,1140
592031172.82871,-21141918330.094,1140
591399073.69399,-21120895146.544,1140
593001461.28753,-21174564094.228,1140
596145052.2153,-21279740332.38,1140
598581730.26056,-21361316546.699,1140
597830776.61457,-21336069388.762,1140
594582729.86073,-21227403674.272,1140
507228189.92881,-4301138274.2264,1140
506966296.97434,-4298647296.9814,1140
508761429.40146,-4312451037.3666,1140
591611464.71126,-21130749664.726,1140
589575728.89474,-21062843357.801,1140
587769997.42484,-21002412471.752,1140
587286078.83165,-20986255776.891,1140
588292884.08536,-21020030988.464,1140
590094520.86471,-21080417586.813,1140
591315536.13248,-21121399976.388,1140
590834138.21656,-21105260141.881,1140
589065097.04299,-21045891793.225,1140
503585150.73823,-4301507785.8221,1140
503580820.37206,-4299486939.6577,1140
504866997.66714,-4307093757.7319,1140
587257963.48383,-20986221421.168,1140
586041645.255,-20945702304.553,1140
584877131.68718,-20906688472.247,1140
584506441.84891,-20894263589.421,1140
585052636.7115,-20912555562.89,1140
586033168.91078,-20945376942.105,1140
586631434.89561,-20965459893.177,1140
586279433.15473,-20953742621.172,1140
585295699.49585,-20920653761.593,1140
501042540.66584,-4298911782.241,1140
501217723.02834,-4297386981.6372,1140
502998840.87141,-4302969621.2211,1140
585205394.26333,-20917542464.187,1140
584486080.72839,-20893602026.853,1140
583742900.59477,-20868645720.475,1140
583445407.10004,-20858622359.992,1140
583672155.39263,-20866171946.16,1140
584131982.32663,-20881512867.618,1140
584362558.18846,-20889270261.083,1140
584078166.91863,-20879880412.987,1140
583550379.3778,-20862024761.002,1140
499957222.71842,-4296281078.5676,1140
500081826.97283,-4294908676.0017,1140
502212132.738,-4299841986.6346,1140
584383154.33402,-20889565792.614,1140
583943837.00643,-20874969520.181,1140
583446271.61993,-20858221208.642,1140
583187894.91773,-20849470638.618,1140
583216572.13142,-20850327734.329,1140
583365124.49868,-20855176082.826,1140
583377978.13309,-20855608752.687,1140
583121420.84118,-20847197917.448,1140
499625961.1391,-4295164444.6904,1140
499567852.09562,-4293973988.5975,1140
499882674.69285,-4293049469.8745,1140
501983976.67978,-4297820133.3877,1140
584204425.24587,-20883068519.954,1140
583914983.85495,-20873441847.901,1140
583553015.30471,-20861204669.415,1140
583313761.60374,-20853063480.984,1140
583221532.53055,-20849838749.15,1140
583177769.05021,-20848215780.387,1140
583047318.35872,-20843840183.24,1140
582788605.60282,-20835383954.751,1140
499451879.86277,-4293096580.3253,1140
499438911.38854,-4292006937.4385,1140
499753373.32825,-4291255712.9241,1140
501517273.18044,-4295855906.115,1140
583728971.31171,-20866805886.039,1140
583484081.03299,-20858629609.114,1140
583170185.86951,-20847984164.995,1140
582936582.23396,-20840011515.164,1140
582782854.35235,-20834701334.505,1140
582626942.47527,-20829296032.081,1140
582392313.89173,-20821415985.917,1140
582100264.63181,-20811851944.973,1140
498907218.64625,-4290791884.9509,1140
498999771.7004,-4290021725.4199,1140
499292697.66403,-4289391005.3545,1140
500428295.99638,-4293837213.4749,1140
582501968.17166,-20825797280.029,1140
582212353.41972,-20816079360.409,1140
581880157.8757,-20804805247.07,1140
581651428.22575,-20796988954.147,1140
581484982.76594,-20791250653.986,1140
581262092.73923,-20783601035.78,1140
580924939.81464,-20772280986.417,1140
497699752.34382,-4288904325.6804,1140
497600453.84933,-4288171692.7817,1140
497699044.75196,-4287498502.5298,1140
497956592.76941,-4286974924.3623,1140
498408053.77409,-4292566870.7494,1140
580136840.28928,-20747670092.884,1140
579695936.48672,-20732858654.624,1140
579279553.45808,-20718764765.688,1140
496462770.52891,-4289514487.829,1140
496364118.48074,-4288962553.6669,1140
496143738.28569,-4288136126.8443,1140
495742185.7605,-4287310153.5797,1140
495317911.46586,-4286971679.6666,1140
495171959.29063,-4286166972.1371,1140
495277331.62277,-4285596461.9798,1140
495505360.12218,-4285185647.7302,1140
496194701.58246,-4294224911.6941,1140
495147719.69053,-4293635508.7658,1140
494525632.43665,-4292208365.8939,1140
494044251.45157,-4290899397.7931,1140
493945455.46672,-4290441898.0916,1140
493984768.50101,-4290333696.3766,1140
493765419.82826,-4289699177.5399,1140
493186096.69922,-4288618389.8004,1140
492565313.38935,-4287857558.537,1140
492359189.81636,-4286983749.2697,1140
492519046.53254,-4286632575.878,1140
492743807.40733,-4286391853.5817,1140
495103889.59304,-4302656050.1931,1140
493975165.10135,-4301679818.9873,1140
492897824.92781,-4299436470.0234,1140
492211512.30848,-4297839113.8138,1140
492322645.47913,-4297912080.7281,1140
492686619.53211,-4298644228.319,1140
492518616.15344,-4298445598.3041,1140
491632425.57602,-4297077084.5015,1140
490665189.48822,-4295731232.3836,1140
490431695.83383,-4294863174.796,1140
490805728.24054,-4294945051.7881,1140
491104586.37738,-4294967908.5661,1140
499956651.44183,-4326007916.9231,1140
498612796.64142,-4324353302.8774,1140
496771260.50848,-4320783198.247,1140
495811997.07114,-4318782351.1515,1140
496447741.62725,-4319986223.1,1140
497490001.44054,-4322316808.7832,1140
497510967.08604,-4323039207.8286,1140
496169693.50887,-4321357886.798,1140
494640611.38197,-4319078514.575,1140
494527468.78119,-4318427452.7041,1140
495444246.36483,-4319431057.3793,1140
495937013.9874,-4319886521.8045,1140
514671011.09562,-4386609989.8368,1140
512881010.61682,-4384226040.2894,1140
509595927.92079,-4378920852.0692,1140
508222873.90498,-4376398260.7424,1140
510202337.39351,-4379527869.742,1140
512596362.22,-4384025510.4099,1140
513049923.75814,-4386157843.6203,1140
510958655.53366,-4384402034.5411,1140
508218911.15771,-4380529897.3032,1140
508711957.65805,-4380520140.3845,1140
510985677.29397,-4383075982.7854,1140
511834571.47155,-4383896681.9997,1140
513534866.47192,-4050456875.1682,1200
488621506.22554,-3986517842.645,1200
471668528.52688,-3968355293.2234,1200
474863725.66031,-3979606585.6414,1200
475689928.97719,-3982270598.7862,1200
551200298.34679,-19671539328.165,1200
554049719.38673,-19763537789.842,1200
593951485.53805,-21101013387.182,1200
583002404.53731,-20731984838.253,1200
549552250.12126,-19614069967.572,1200
472949456.46489,-3975570972.8039,1200
475448192.28997,-3979321636.1011,1200
508944193.63182,-4046842344.2442,1200
501451538.58929,-4031132870.1363,1200
492065429.53844,-4022076269.8408,1200
571503931.74789,-20356768031.992,1200
571116493.93619,-20344270854.175,1200
572154621.33284,-20378253614.128,1200
579525935.45971,-20622610951.724,1200
591708847.54308,-21028372395.364,1200
588487731.5501,-20920433321.792,1200
577160944.20003,-20544492744.927,1200
490050693.47622,-4022971284.2805,1200
490162473.79285,-4022114561.9519,1200
503857532.01352,-4066234484.807,1200
584541455.34613,-20798995192.618,1200
578476332.84711,-20597181979.277,1200
574872846.07123,-20477314744.695,1200
574168902.47485,-20454020643.751,1200
576126878.99458,-20519355377.786,1200
581202727.7364,-20688666025.361,1200
586243619.94344,-20857038589.923,1200
584868738.91747,-20810838263.492,1200
578696613.39192,-20604899129.235,1200
492008469.49733,-4045987043.6342,1200
491566754.97298,-4043594443.4386,1200
496819163.2443,-4069638728.7004,1200
577629485.88414,-20574692293.373,1200
574166341.87854,-20459257046.407,1200
571475872.42326,-20369428596.073,1200
570847942.17118,-20348536873.087,1200
572415803.31802,-20401037006.172,1200
575515844.09472,-20504740283.678,1200
577929584.64658,-20585541895.647,1200
577175447.70876,-20560187752.307,1200
573939190.85641,-20451922848.68,1200
489255565.24381,-4054933044.1049,1200
488972447.28394,-4052522539.738,1200
490814157.5858,-4066284241.6408,1200
571077640.23601,-20358975228.125,1200
569048474.33042,-20291273678.859,1200
567252052.12989,-20231151854.503,1200
566765414.884,-20214898973.31,1200
567755356.7568,-20248101422.987,1200
569536772.08715,-20307802937.526,1200
570744609.55716,-20348339979.529,1200
570255696.06954,-20331942432.059,1200
568478525.17117,-20272306614.365,1200
485638001.22584,-4055316689.7008,1200
485605013.26394,-4053350774.6397,1200
486961243.27887,-4061036616.0674,1200
566774125.8664,-20216116370.283,1200
565553550.97598,-20175440311.782,1200
564386183.14427,-20136328428.237,1200
564009045.50549,-20123684672.198,1200
564545247.72959,-20141638323.656,1200
565515117.90558,-20174100060.116,1200
566104201.0714,-20193872613.578,1200
565741529.01204,-20181787434.09,1200
564739379.07036,-20148086390.896,1200
483111463.22838,-4052757956.3173,1200
483256275.13593,-4051273603.6592,1200
485110112.83995,-4056974965.057,1200
564742221.08672,-20148129305.148,1200
564013325.30665,-20123856098.094,1200
563261383.59175,-20098605412.028,1200
562955129.49635,-20088287760.769,1200
563174021.86664,-20095573260.016,1200
563626630.08573,-20110672667.03,1200
563849071.22409,-20118154535.932,1200
563551737.66921,-20108317374.375,1200
563000289.17774,-20089675099.357,1200
482027833.55006,-4050150778.2083,1200
482124056.09614,-4048812119.2795,1200
484326641.18764,-4053884053.2375,1200
563923459.51341,-20120271971.139,1200
563472389.33495,-20105272614.624,1200
562963415.73629,-20088142397.178,1200
562694691.05934,-20079045897.004,1200
562715269.314,-20079632847.898,1200
562856793.38453,-20084248153.887,1200
562860854.09609,-20084382958.723,1200
562589722.1584,-20075467622.682,1200
481716803.92416,-4049043363.4665,1200
481631770.71585,-4047852039.9616,1200
481918900.52441,-4046955326.0405,1200
484093301.14581,-4051882218.0071,1200
563736729.76872,-20113512670.262,1200
563434585.09185,-20103453464.39,1200
563059786.48635,-20090787939.738,1200
562808920.22943,-20082259677.482,1200
562707557.72844,-20078731476.471,1200
562655787.048,-20076843849.924,1200
562515288.20994,-20072127828.006,1200
562240779.41078,-20063124615.232,1200
481528603.38977,-4046976907.3381,1200
481490166.53535,-4045884805.4697,1200
481779394.45867,-4045157454.4861,1200
483621221.6819,-4049945513.2203,1200
563251152.51892,-20096922331.911,1200
562992887.69642,-20088293261.208,1200
562665093.65828,-20077184558.395,1200
562418807.70669,-20068789742.117,1200
562254769.35732,-20063137317.659,1200
562089496.11705,-20057422425.569,1200
561843304.19455,-20049150682.808,1200
561534336.94233,-20039001314.964,1200
480968769.39308,-4044680141.5773,1200
481036540.45461,-4043906921.2907,1200
481306891.0319,-4043296532.6482,1200
482535062.76848,-4047984076.2992,1200
562021571.72402,-20055846623.36,1200
561717585.44132,-20045644479.544,1200
561370354.23893,-20033869684.251,1200
561128115.74869,-20025603931.305,1200
560950359.6552,-20019490025.459,1200
560716541.79746,-20011478200.511,1200
560365893.78604,-19999701299.198,1200
479774361.03601,-4042853902.431,1200
479652955.94314,-4042096717.2676,1200
479728645.79485,-4041420178.2968,1200
479966514.7864,-4040913638.9611,1200
480537995.38173,-4046811632.7663,1200
559675622.39622,-19978383793.984,1200
559218397.68759,-19963024594.848,1200
558785545.96084,-19948382608.928,1200
478596037.33625,-4043684246.757,1200
478487429.33919,-4043120063.7317,1200
478256129.15243,-4042280259.9951,1200
477840610.72965,-4041413747.8151,1200
477399247.98089,-4040997656.0711,1200
477232008.67018,-4040170015.7846,1200
477317301.93705,-4039597387.2409,1200
477528984.99278,-4039201119.8517,1200
478389462.95946,-4048631460.2315,1200
477375467.80993,-4048022190.4762,1200
476736675.28334,-4046562606.7211,1200
476240201.00597,-4045233340.3094,1200
476130904.81558,-4044763500.2563,1200
476160611.44143,-4044643398.2618,1200
475927355.4455,-4043987910.0266,1200
475328977.44063,-4042856707.3699,1200
474688051.4365,-4042017840.7735,1200
474462822.45254,-4041125487.3899,1200
474608065.46733,-4040779215.6151,1200
474821065.20096,-4040553341.4405,1200
477425617.3709,-4057226669.4737,1200
476317162.3594,-4056222363.9258,1200
475217437.98912,-4053940209.7271,1200
474514718.53086,-4052322494.7086,1200
474619364.55392,-4052392605.3566,1200
474976037.94107,-4053117971.1743,1200
474788835.283,-4052887707.4268,1200
473873374.19311,-4051451663.1093,1200
472880014.53161,-4050025905.5508,1200
472632352.35347,-4049150244.4776,1200
473002844.52585,-4049255689.302,1200
473297063.38978,-4049299136.1004,1200
482453620.91698,-4080661328.1889,1200
481112928.07206,-4078968232.3618,1200
479239126.21285,-4075345763.6214,1200
478263330.7501,-4073328649.5894,1200
478903977.0989,-4074556064.9608,1200
479946551.03398,-4076897534.8829,1200
479939783.74685,-4077572152.5204,1200
478549057.5464,-4075787173.9114,1200
476981759.9103,-4073416733.8593,1200
476866639.21424,-4072786023.748,1200
477804662.64417,-4073863101.6126,1200
478305855.91685,-4074358661.7103,1200
497298524.25932,-4142873267.4291,1200
495488619.83674,-4140442993.1327,1200
492153757.51775,-4135068409.4895,1200
490765574.26262,-4132540040.4863,1200
492775407.63121,-4135740230.7005,1200
495188616.96561,-4140281200.2588,1200
495603310.16787,-4142349329.4877,1200
493424354.39845,-4140430948.4235,1200
490619220.56428,-4136437304.6951,1200
491137385.99148,-4136500955.7844,1200
493485041.24942,-4139223538.5405,1200
494366325.36788,-4140119393.4121,1200
559478105.03088,-3843204617.6603,1260
536026515.0544,-3780546192.1282,1260
514614625.79908,-3744578907.779,1260
513748484.75328,-3744597068.4362,1260
513883421.72809,-3745459521.2158,1260
601008010.65747,-21215127266.581,1260
610201574.16468,-21521972354.062,1260
650349001.13081,-22870202807.625,1260
640323216.26991,-22532046390.576,1260
603734334.44896,-21305452576.821,1260
512595190.03524,-3742570487.8097,1260
513588185.83223,-3742063916.8326,1260
560006030.74232,-3832896866.8418,1260
551779569.72092,-3815347306.7093,1260
539692025.06023,-3798466367.0112,1260
626305897.23661,-22063819083.328,1260
625331250.64256,-22031551151.798,1260
628578193.62202,-22140016497.121,1260
639513353.34174,-22504657650.087,1260
653581580.41098,-22974034001.869,1260
650077447.11975,-22856559248.168,1260
636019509.61824,-22388455713.388,1260
535563395.1638,-3794170380.7592,1260
534576765.23436,-3790412350.7461,1260
557432061.49185,-3852229614.0493,1260
648729112.46587,-22820019041.533,1260
640599460.52678,-22548665582.548,1260
635118228.06831,-22365611071.67,1260
634049866.38938,-22330065618.956,1260
637400348.96356,-22442262997.638,1260
644663247.94774,-22685172757.63,1260
651128780.82819,-22901532644.628,1260
649470249.27657,-22845756197.312,1260
641418058.89063,-22576537248.838,1260
541890887.28071,-3822632857.8245,1260
540738532.62336,-3818448103.7254,1260
551613127.31457,-3856861529.4166,1260
643559581.04193,-22653652917.595,1260
638819406.43177,-22495266134.423,1260
634996923.91901,-22367406216.255,1260
634155741.99731,-22339354004.704,1260
636571920.97704,-22420356194.221,1260
641002397.5229,-22568756391.201,1260
644313346.63509,-22679747248.533,1260
643364156.53124,-22647811702.976,1260
638941977.22415,-22499694177.401,1260
541763402.64736,-3836704105.7389,1260
541038671.14599,-3833288448.5145,1260
545788865.80636,-3854472953.8785,1260
637440720.61533,-22452700067.008,1260
634672196.15766,-22360110836.532,1260
632227833.12591,-22278211111.953,1260
631624034.90975,-22258021618.036,1260
633104886.61379,-22307724168.54,1260
635650544.92249,-22393112434.389,1260
637371706.31244,-22450938818.755,1260
636758581.07565,-22430344575.28,1260
634287434.82205,-22347381089.792,1260
539292589.55797,-3840277633.2283,1260
538999541.7022,-3837741535.2358,1260
541763694.9,-3849706136.8003,1260
633064442.24404,-22307757589.963,1260
631430047.4105,-22253154379.382,1260
629903634.9093,-22201983608.354,1260
629465459.50447,-22187290418.14,1260
630277501.66384,-22214509077.406,1260
631669857.25239,-22261160940.001,1260
632536446.13907,-22290279452.071,1260
632091991.19141,-22275430495.487,1260
630698081.04653,-22228573880.597,1260
537177586.17779,-3839664372.3802,1260
537172730.28984,-3837893021.619,1260
539566262.29721,-3845661812.5783,1260
630699721.29375,-22228913103.873,1260
629755518.68127,-22197377773.428,1260
628820675.84058,-22165977283.556,1260
628487867.36946,-22154767199.952,1260
628850684.98315,-22166893903.878,1260
629514703.60647,-22189104390.85,1260
629866699.96673,-22200962839.055,1260
629510717.57601,-22189141508.477,1260
628752692.54757,-22163559209.99,1260
536098083.12125,-3837857527.0872,1260
536121290.9675,-3836435720.2968,1260
538508643.42103,-3842364723.4418,1260
629595520.62386,-22191639636.651,1260
629035359.31374,-22172957018.009,1260
628439504.57809,-22152908525.337,1260
628164987.31304,-22143618998.906,1260
628257831.4249,-22146638128.587,1260
628491572.80482,-22154357180.145,1260
628537017.24634,-22155899428.613,1260
628214775.0828,-22145257679.594,1260
535778030.75346,-3837181702.294,1260
535609879.6422,-3835833955.8627,1260
535857656.40246,-3834899594.2215,1260
538105280.32622,-3840123440.6586,1260
629224126.78413,-22178737714.858,1260
628865717.57332,-22166773390.123,1260
628455776.56495,-22152927851.475,1260
628215155.45018,-22144745973.363,1260
628150134.46886,-22142446560.604,1260
628120600.67507,-22141318701.678,1260
627961804.32391,-22136008718.579,1260
627632294.16646,-22125153478.511,1260
535443796.98254,-3834986536.3796,1260
535375752.25862,-3833863821.6394,1260
535651040.34132,-3833154485.7605,1260
537550534.22843,-3837941491.568,1260
628640124.6282,-22158822034.911,1260
628339289.00178,-22148757100.06,1260
627997137.55171,-22137171982.924,1260
627776434.72728,-22129640862.314,1260
627641188.78466,-22124965022.919,1260
627464038.59308,-22118868495.385,1260
627159049.15475,-22108646568.594,1260
626782755.22105,-22096238704.06,1260
534788955.4768,-3832516734.1454,1260
534874703.36458,-3831802386.0004,1260
535149186.23898,-3831239617.2684,1260
536421344.8621,-3835728451.0667,1260
627347147.05994,-22115560888.112,1260
626989258.23527,-22103552822.279,1260
626629479.97434,-22091367402.405,1260
626430343.22125,-22084553980.997,1260
626296929.43626,-22079940530.009,1260
626046103.90055,-22071384193.209,1260
625613428.09825,-22056889346.492,1260
533536455.16109,-3830521500.655,1260
533412773.53793,-3829779386.6973,1260
533528805.74043,-3829192616.997,1260
533781760.30565,-3828745569.5705,1260
534349259.49231,-3834246043.2932,1260
624893709.64289,-22034444272.599,1260
624358780.66085,-22016497338.113,1260
623901980.12669,-22001066784.965,1260
532366132.52563,-3831073027.4027,1260
532324896.42616,-3830670967.6214,1260
532106270.41135,-3829951453.1117,1260
531630566.82149,-3829098394.9699,1260
531114660.37452,-3828592348.8472,1260
530938860.20409,-3827747116.6543,1260
531063744.75513,-3827208169.3029,1260
531291809.23379,-3826844788.2336,1260
531960476.11209,-3835536711.9815,1260
530942008.92966,-3834933178.7938,1260
530243324.02322,-3833460937.6279,1260
529711956.87169,-3832095671.1891,1260
529636207.50646,-3831621095.6661,1260
529759871.17062,-3831652500.0472,1260
529625962.73982,-3831326310.5658,1260
529067793.49034,-3830524925.4824,1260
528394514.18735,-3829754984.1338,1260
528116478.99797,-3828687944.7875,1260
528220082.09954,-3828075155.1417,1260
528413471.46621,-3827742813.847,1260
530432353.37044,-3843385113.005,1260
529388972.78386,-3842623949.3807,1260
528341253.65103,-3840686179.7197,1260
527596654.91099,-3839001827.0612,1260
527620354.76949,-3838638131.893,1260
528032602.08381,-3839228008.0662,1260
528132173.98614,-3839669607.9427,1260
527571370.88671,-3839342127.3406,1260
526714503.86431,-3838430682.8512,1260
526285894.3324,-3836977455.3982,1260
526334891.62265,-3835986362.6599,1260
526480293.96521,-3835535108.2743,1260
534401753.53948,-3865662724.7753,1260
533418693.93788,-3865024220.7936,1260
532056641.20614,-3863016034.1556,1260
531066838.21302,-3860955533.816,1260
531176081.8056,-3860317617.2167,1260
531937195.13707,-3861286648.3591,1260
532572250.71722,-3863208066.4555,1260
532401180.50436,-3864593455.1858,1260
531497379.22886,-3864058982.0157,1260
530828255.79355,-3861747900.2835,1260
530583752.62252,-3859347533.3531,1260
530536848.03975,-3858242408.9443,1260
547228469.25153,-3927529352.5552,1260
546603723.04874,-3928017766.5263,1260
545098578.22468,-3927354863.1021,1260
543841676.1075,-3925030220.1088,1260
544053292.35159,-3923001510.8648,1260
545053268.25546,-3923031498.3476,1260
546696408.51064,-3926989747.3641,1260
547815750.9116,-3932418904.7358,1260
547091975.47117,-3933335178.2972,1260
546104304.61758,-3929346430.9577,1260
545043533.20921,-3923440274.4259,1260
544369838.59724,-3920449543.2496,1260
533516993.33129,-3618943998.1206,1320
509918085.15111,-3553107844.7174,1320
489467236.66403,-3518548247.909,1320
489259192.60671,-3520284162.5333,1320
489498493.56799,-3521357708.534,1320
572126305.79642,-20177609384.398,1320
580154903.67938,-20445249307.516,1320
619989329.069,-21784250943.024,1320
609824716.58243,-21440941371.134,1320
574100226.38788,-20242570174.317,1320
487983412.5353,-3517871910.8762,1320
489163732.00845,-3518063617.8569,1320
533504136.90191,-3603522166.6359,1320
525427409.69467,-3586600973.2081,1320
513811760.92955,-3571157291.9289,1320
596671189.04971,-21001253114.257,1320
595798666.11553,-20972404383.016,1320
598661392.91101,-21067896659.664,1320
608966783.0634,-21411227433.234,1320
622727649.73678,-21870169287.095,1320
619262274.63245,-21754026036.11,1320
605638808.18446,-21300654839.898,1320
510008943.88426,-3567586333.1649,1320
509171200.59841,-3564385448.5294,1320
530711974.93992,-3622851280.9122,1320
617730622.46694,-21711588023.931,1320
609938841.26401,-21451603636.862,1320
604782247.86651,-21279464816.196,1320
603776236.53138,-21246002522.946,1320
606881658.12503,-21349938730.365,1320
613772375.37798,-21580300195.969,1320
620011792.89933,-21789028894.813,1320
618392315.03852,-21734580068.354,1320
610631520.7376,-21475184925.176,1320
515780063.44216,-3594848908.5106,1320
514710866.14318,-3591028069.6893,1320
524873771.77547,-3627463622.0317,1320
612500525.67305,-21543162316.237,1320
607956474.13326,-21391352895.791,1320
604316946.62168,-21269632896.16,1320
603507777.15204,-21242646973.719,1320
605779534.21019,-21318786952.935,1320
609992937.06552,-21459883156.88,1320
613163130.2611,-21566134246.51,1320
612236449.93839,-21534959105.143,1320
607981212.95883,-21392457315.079,1320
515372800.11946,-3608128456.8236,1320
514682522.12692,-3604926697.4248,1320
519130860.79185,-3625106499.7092,1320
606449465.0538,-21344405405.6,1320
603783856.75269,-21255264413.959,1320
601433260.84156,-21176513262.477,1320
600842135.04007,-21156744760.064,1320
602242446.98323,-21203733471.21,1320
604668468.26829,-21285094069.384,1320
606309543.24406,-21340220747.641,1320
605705081.26925,-21319915650.817,1320
603315731.72511,-21239708732.977,1320
512809014.45259,-3611319517.4304,1320
512519520.35743,-3608915173.9049,1320
515187928.57655,-3620418489.1156,1320
602154398.80314,-21202129210.87,1320
600569518.41073,-21149178891.907,1320
599087065.51464,-21099482980.658,1320
598650508.12766,-21084841864.767,1320
599416799.00715,-21110520692.421,1320
600743605.82444,-21154968827.936,1320
601564921.87231,-21182561018.081,1320
601120368.87212,-21167701404.895,1320
599758392.09863,-21121924304.382,1320
510674378.83626,-3610518951.3363,1320
510657128.93356,-3608827661.1046,1320
513058645.21003,-3616457118.4869,1320
599860794.56238,-21125632272.771,1320
598934885.71804,-21094704449.932,1320
598015134.65568,-21063812083.041,1320
597677124.04498,-21052427492.727,1320
598013458.22296,-21063663427.404,1320
598642792.45806,-21084708420.684,1320
598969772.56052,-21095720848.176,1320
598608363.36359,-21083706245.194,1320
597852907.96264,-21058219294.31,1320
509601886.41323,-3608652326.0943,1320
509605742.52809,-3607278532.3799,1320
512040877.92471,-3613239821.3449,1320
598798180.71978,-21089740974.083,1320
598240266.52022,-21071127963.531,1320
597644317.37383,-21051077967.767,1320
597360298.49963,-21041471000.156,1320
597435726.05447,-21043906542.084,1320
597650422.88565,-21050988347.022,1320
597681580.28846,-21052045915.333,1320
597351240.973,-21041118122.51,1320
509304808.30166,-3607943243.6586,1320
509119684.45585,-3606616282.8181,1320
509343711.37598,-3605716291.3793,1320
511653413.00367,-3611060678.2545,1320
598441330.12649,-21077331475.084,1320
598077263.79021,-21065173308.004,1320
597659023.07958,-21051051922.51,1320
597405564.95179,-21042441863.558,1320
597326789.51152,-21039683023.483,1320
597286292.78017,-21038190008.812,1320
597119620.97198,-21032610044.787,1320
596781227.72478,-21021440198.521,1320
508974005.09444,-3605776906.4869,1320
508883974.87821,-3604657748.0396,1320
509134826.90502,-3603971366.2388,1320
511106076.28892,-3608951675.4604,1320
597862093.00904,-21057594083.109,1320
597553036.75794,-21047250410.791,1320
597198752.35681,-21035261017.094,1320
596962195.42953,-21027200970.117,1320
596813083.454,-21022062620.271,1320
596628071.25593,-21015705223.735,1320
596318896.84841,-21005336520.118,1320
595934131.67817,-20992626286.044,1320
508318011.88183,-3603351384.8923,1320
508376003.69369,-3602627168.0305,1320
508626517.74402,-3602079721.3543,1320
509993414.81885,-3606847543.8557,1320
596584053.09816,-21014861586.229,1320
596218322.67935,-21002588398.75,1320
595844991.43282,-20989951195.956,1320
595626969.73841,-20982507464.008,1320
595476820.98535,-20977335135.215,1320
595217378.15276,-20968491387.697,1320
594781682.11511,-20953887143.066,1320
507094686.79646,-3601459488.2275,1320
506948693.27373,-3600691022.1631,1320
507036001.237,-3600089701.7292,1320
507266601.62526,-3599652812.5625,1320
507971604.60604,-3605522967.6687,1320
594184099.0963,-20935559358.74,1320
593642522.78159,-20917387295.671,1320
593172228.01689,-20901507069.266,1320
505999123.51317,-3602284489.9632,1320
505939604.20218,-3601850477.2903,1320
505708818.31926,-3601104245.9364,1320
505227202.3324,-3600210719.503,1320
504703857.23104,-3599638317.9284,1320
504507336.55368,-3598772407.1484,1320
504606263.10381,-3598226561.3585,1320
504815182.75815,-3597873757.1915,1320
505702894.54085,-3607052563.2722,1320
504720136.86274,-3606429803.0506,1320
504012737.86874,-3604929289.5961,1320
503470845.66528,-3603549954.5138,1320
503380129.08599,-3603063226.4217,1320
503482261.50025,-3603062912.4808,1320
503322608.47563,-3602675643.2522,1320
502741636.93588,-3601785163.1182,1320
502053187.46529,-3600929756.8335,1320
501762074.02027,-3599866014.7119,1320
501854829.89463,-3599289861.5157,1320
502038025.89873,-3598985217.6124,1320
504399007.35136,-3615126451.773,1320
503370298.59483,-3614309242.8687,1320
502295626.98175,-3612294538.1196,1320
501540563.53876,-3610600669.3476,1320
501566756.65547,-3610286116.1965,1320
501963562.04479,-3610882314.5921,1320
502008970.32731,-3611207555.9613,1320
501377555.54844,-3610677166.2308,1320
500479885.26081,-3609624382.6047,1320
500058756.57418,-3608235543.1034,1320
500141390.87392,-3607401899.4662,1320
500299233.38371,-3607031783.5333,1320
508668908.87176,-3637505398.7132,1320
507648329.97628,-3636701253.6862,1320
506195468.7821,-3634448389.7119,1320
505192547.33815,-3632380962.6977,1320
505369277.41827,-3631993354.3959,1320
506161689.53977,-3633134758.7553,1320
506689783.25757,-3634847369.0188,1320
506323352.70197,-3635735942.7172,1320
505304002.90495,-3634886525.9211,1320
504699739.86442,-3632804789.1381,1320
504617201.91148,-3630906377.0444,1320
504644035.30981,-3630038926.7569,1320
521784003.29099,-3700898875.0308,1320
520999129.58251,-3700983850.1564,1320
519229541.89336,-3699680030.9674,1320
517944786.00892,-3697330567.1637,1320
518399880.24199,-3696011263.4852,1320
519584008.3317,-3696628807.4909,1320
521035429.15005,-3700273928.0668,1320
521669069.77848,-3704622973.3428,1320
520633614.39671,-3704814617.194,1320
519852241.53493,-3701402993.0118,1320
519273940.91511,-3696731792.0183,1320
518820226.13671,-3694299573.3954,1320
507703317.00141,-3403425872.8361,1380
483990777.16304,-3334421358.9458,1380
464506251.79831,-3301129096.6167,1380
464947233.45332,-3304541516.3292,1380
465289211.74185,-3305822647.9933,1380
543431992.03339,-19149658731.8,1380
550305700.41307,-19378468880.408,1380
589782130.90065,-20706779958.873,1380
