coef_0,coef_1,coef_2,coef_3,coef_4,time
475529357.11702,-1834601479.3834,2182320927.9157,-1430648472.3728,441346674.48233,600
475469570.53858,-1834543721.4007,2182010534.2529,-1430447967.3777,441330173.71882,600
475426984.86194,-1834423320.156,2181783276.8445,-1430295820.514,441309538.09031,600
475408660.248,-1834256291.0665,2181688809.6746,-1430216552.7113,441285895.37707,600
475401551.75031,-1834075344.3869,2181669956.3661,-1430157130.2851,441246183.48739,600
475385131.9629,-1833884303.1681,2181470659.7451,-1429903055.3965,441143513.20385,600
475390495.86038,-1833762877.6506,2181011550.9827,-1429460428.7299,441034069.73442,600
475421076.55966,-1833315769.945,2178017930.3868,-1424842578.4827,438801814.84605,600
475534297.20832,-1833144084.1074,2175335498.6095,-1420156892.1936,436340751.34691,600
475550502.09674,-1833508680.3691,2177418152.8484,-1423567715.6052,437949867.57077,600
474420284.56854,-1830109494.8254,2176945361.235,-1424021800.3113,438463636.07852,600
473756450.40683,-1829892782.6158,2179021432.3685,-1426489444.4152,439165807.6949,600
473732814.64726,-1830213489.1611,2179496570.3305,-1426936859.749,439336691.23371,600
473670018.86861,-1830187048.2349,2179271988.1588,-1426758223.3031,439295260.73628,600
473621981.48565,-1830075495.2945,2179077880.2281,-1426611833.0159,439267405.94414,600
473596256.16321,-1829884841.2623,2178941271.1931,-1426510420.8236,439253317.78415,600
473581639.94826,-1829666067.3528,2178839336.1256,-1426423964.7406,439239368.27285,600
473561742.47439,-1829456770.7962,2178590078.3247,-1426157867.3977,439156427.7437,600
473563329.36158,-1829342436.1765,2178153712.479,-1425707371.6331,439028575.3607,600
473602643.13022,-1829331520.003,2177386492.5859,-1424770458.7724,438696252.1829,600
473705675.33473,-1829467778.4781,2176649490.6095,-1423749947.2562,438311873.47586,600
473880001.74964,-1829681333.0755,2175992863.3299,-1422659043.7378,437859814.91787,600
473116007.81478,-1826932998.3795,2174359511.8026,-1420595673.4191,437036537.91987,600
472494358.56457,-1826643115.3451,2176169823.5924,-1422888868.7693,437734893.46245,600
472472407.55466,-1826943899.157,2176651302.4334,-1423322027.6088,437890104.20295,600
472410150.21598,-1826922683.8691,2176484783.495,-1423169196.2407,437846396.9629,600
472354203.71584,-1826802210.4508,2176291616.7759,-1422997925.9784,437802252.34224,600
472313087.04665,-1826588009.6774,2176097309.3948,-1422831730.4861,437765175.21914,600
472281019.60019,-1826340364.4466,2175916507.4339,-1422678457.1429,437733666.44771,600
472250224.8549,-1826118224.4164,2175634826.1155,-1422388458.997,437645737.66829,600
472245966.78228,-1826006439.3566,2175238304.1214,-1421960425.2175,437517450.62924,600
472324461.2605,-1826904842.5536,2177510603.7385,-1424478020.7947,438496157.71745,600
472224927.48283,-1826096753.5594,2175476083.5646,-1422937574.1139,438183713.69398,600
472373726.98342,-1826281098.7356,2174914877.3742,-1421985574.3871,437784337.35091,600
471753101.74902,-1824122450.6241,2174729111.4372,-1422446804.3663,438189267.92995,600
471182382.2817,-1823781575.7792,2176276866.9542,-1424547274.801,438873676.76646,600
471158497.1632,-1824026213.9497,2176679231.8885,-1424908043.5433,439004351.99709,600
471091504.80822,-1823979993.9714,2176520899.0594,-1424770729.58,438969304.64665,600
471022043.69471,-1823842761.4842,2176348935.6549,-1424627905.7516,438937835.8116,600
470962047.54343,-1823619703.1615,2176171100.283,-1424480288.1976,438907715.17378,600
470912372.06218,-1823363299.7149,2175985686.7699,-1424318799.1432,438871679.16001,600
470871038.5032,-1823132067.0862,2175695518.1473,-1424010712.4442,438773808.14334,600
470857761.80797,-1823002967.7918,2175305836.5694,-1423579088.3443,438638837.42993,600
470878821.43804,-1822984648.4818,2174726285.8128,-1422816662.7316,438353671.41797,600
470946989.49368,-1823087199.0598,2174200814.9122,-1422034065.1478,438046382.97413,600
471070747.17351,-1823245762.7727,2173726769.9698,-1421214966.2448,437700220.76895,600
470380818.47356,-1820896006.4615,2173180746.5274,-1421345688.5078,438034377.67534,600
469872210.64527,-1820531620.6905,2174473045.1212,-1423214801.7008,438677908.7121,600
469851555.14063,-1820723664.4005,2174793467.5962,-1423495617.8506,438779979.74581,600
469782605.81865,-1820656483.5581,2174629694.2444,-1423350644.7883,438742347.25348,600
469697664.14734,-1820504280.8062,2174458771.4955,-1423207398.8567,438710641.80885,600
469615952.72228,-1820269830.2755,2174279616.8465,-1423058962.013,438680724.15029,600
469550792.3178,-1819997881.8864,2174079503.6277,-1422886237.8569,438642727.45815,600
469505945.56393,-1819749824.5031,2173778369.087,-1422569565.8716,438543652.35201,600
469489390.81926,-1819601497.1736,2173397305.4141,-1422142876.3086,438407936.84896,600
469495499.37899,-1819564814.4388,2172881640.5042,-1421455707.2128,438148129.52939,600
469535803.97705,-1819641869.7495,2172434988.8055,-1420779340.0182,437879330.17684,600
469629659.46674,-1819771148.4784,2172041310.985,-1420090512.0771,437585853.81577,600
469602267.02225,-1818949136.4969,2171661793.4221,-1420228867.433,437911304.05287,600
469166839.18323,-1818576662.9771,2172676386.0113,-1421801045.9364,438478252.86355,600
469157446.4502,-1818713800.1924,2172899364.4223,-1421991550.6033,438550370.57086,600
469095302.2881,-1818640357.7234,2172719784.6145,-1421830520.1625,438508031.80449,600
469002315.4895,-1818509427.5912,2172560332.1863,-1421696416.5621,438478894.37472,600
468908873.32856,-1818307597.9682,2172406276.3575,-1421570598.6269,438456080.26094,600
468845737.219,-1818053142.8512,2172217105.2578,-1421409110.0868,438423081.3009,600
468820043.78584,-1817804806.5563,2171918748.6692,-1421098467.0656,438328682.47082,600
468817827.54936,-1817649935.7221,2171550155.067,-1420685968.157,438197505.04227,600
468807031.85796,-1817603071.7823,2171086957.7402,-1420075947.437,437965583.25363,600
468806425.33931,-1817664776.7561,2170707461.2753,-1419506848.7485,437736635.54962,600
468859765.7955,-1817762674.825,2170383076.5023,-1418947448.0001,437496161.53478,600
470977100.1319,-1821662678.197,2171237979.0495,-1419765358.0686,437916483.94351,600
470638794.00901,-1821296378.5281,2171979662.0953,-1421016609.9949,438391914.47729,600
470680277.25831,-1821363192.9241,2172054404.8551,-1421071243.7788,438422761.83409,600
470659254.51344,-1821319557.2175,2171844557.0801,-1420877865.3607,438370498.56503,600
470574424.90104,-1821311183.8297,2171737075.3325,-1420782728.5805,438348837.56109,600
470489041.25441,-1821277786.723,2171679181.8208,-1420735865.0062,438345131.07672,600
470479661.27349,-1821157400.1933,2171553624.5522,-1420626774.8988,438327477.63177,600
470554568.63266,-1820980138.0911,2171268479.773,-1420328891.4616,438241585.55055,600
470636190.81343,-1820865935.6541,2170902059.5263,-1419921149.1417,438114430.40532,600
470619667.72361,-1820838961.3818,2170472197.7507,-1419380245.3253,437907393.88592,600
470545863.6489,-1820913126.6834,2170154734.6012,-1418924307.9799,437717285.0177,600
470535613.56949,-1820981455.2061,2169888251.5686,-1418494489.1062,437528469.10896,600
476595747.82627,-1834602241.955,2174944125.8298,-1422055782.2712,438280341.64422,600
476382833.20038,-1834230120.6123,2175379559.8557,-1422917454.7919,438631668.61497,600
476529355.46074,-1834189877.0119,2175277250.3914,-1422813471.3311,438618063.34812,600
476596502.35917,-1834219900.8024,2175052170.3254,-1422593033.681,438553618.08153,600
476542076.83418,-1834499330.0004,2175082153.5617,-1422596720.5342,438546006.34622,600
476503518.75702,-1834885666.2916,2175246689.2037,-1422721282.1985,438575085.85236,600
476644176.63427,-1835142458.4417,2175289613.1987,-1422741501.5497,438587254.19728,600
476964026.58927,-1835202390.8002,2175072828.617,-1422496669.3848,438521087.11776,600
477247627.32907,-1835225682.182,2174737704.0078,-1422115704.8898,438404918.44467,600
477233559.40087,-1835273263.7176,2174364304.8893,-1421663818.1568,438224989.43758,600
477016263.00297,-1835397255.6116,2174138225.6332,-1421347841.6999,438075156.53621,600
476900597.77389,-1835451345.9276,2173938645.7751,-1421056119.6104,437937242.44008,600
491500184.6901,-1869350937.7076,2187539094.9904,-1430435692.3023,439529581.382,600
491519837.20393,-1868952299.1892,2187613081.062,-1430839933.5177,439739542.43934,600
492008267.76745,-1868753581.3194,2187204149.4789,-1430463859.5271,439664163.06798,600
492301446.65008,-1868919341.3057,2186952133.1322,-1430192657.8054,439579393.11099,600
492208859.86371,-1869738516.4113,2187296599.4266,-1430424727.8055,439597501.92416,600
492187374.50264,-1871029574.5996,2187979759.0177,-1430938781.5608,439683978.95982,600
492700858.84811,-1872265829.6007,2188442177.9143,-1431264452.7068,439752393.12152,600
493732531.94846,-1873078206.9244,2188397049.4908,-1431129552.6595,439723588.92731,600
494630482.702,-1873538410.8023,2188107320.7027,-1430763805.0691,439620645.18679,600
494572046.63332,-1873684995.8612,2187808392.0563,-1430411375.6653,439466859.05555,600
493858007.25702,-1873745738.1759,2187734713.7296,-1430292434.0091,439358294.01057,600
493460472.5819,-1873749121.4727,2187654704.1759,-1430174619.8445,439270193.1848,600
511877251.55339,-1909170583.7281,2193333933.2056,-1442890291.4553,440957232.35337,600
512330459.70549,-1908828351.8333,2192874522.5777,-1442583485.8923,440914030.30793,600
513656721.51375,-1908555758.7892,2191783833.0652,-1441480603.5601,440595392.91891,600
514389443.6697,-1908819689.1339,2191342998.2335,-1440959206.5129,440410671.64184,600
513831066.18083,-1910059519.5517,2192384884.2606,-1441853653.7728,440609906.15895,600
513515301.64971,-1912475921.4657,2194153729.2104,-1443319733.0907,440923672.14762,600
514651084.06594,-1915503253.9538,2195486876.8707,-1444277584.6009,441093571.26986,600
517214428.96836,-1918119400.594,2195623796.7386,-1444109016.2389,440997832.28969,600
519544330.1084,-1919626575.866,2195161576.0789,-1443373291.752,440711330.91115,600
519150045.60595,-1919558582.1987,2195087009.3931,-1443354218.1628,440709362.42997,600
517002761.02236,-1918758478.6428,2195576019.5939,-1444002395.4001,440902133.46558,600
515928470.73933,-1918416563.0705,2196011079.4065,-1444468670.8644,441006803.40011,600
365883371.79011,-1544451166.9178,1960950200.6751,-1359654346.5227,460685993.53483,660
393134374.49304,-1576503538.0365,1936592824.4526,-1299066712.4122,432511052.27561,660
409481919.76048,-1592331070.7436,1922624532.6061,-1271979943.5136,420145260.17018,660
409723464.40044,-1591867837.4693,1921851586.3346,-1271370634.5703,420145734.2755,660
409644354.72886,-1591927888.6896,1922102732.446,-1271345885.7909,420113405.50219,660
409919410.79852,-1592313905.2049,1921974588.4217,-1271441475.523,420180184.4931,660
402112102.09695,-1584026323.3706,1928678792.6768,-1286521000.4377,427344853.83376,660
368392685.77585,-1546822583.7404,1959080227.1956,-1355213920.1343,458477915.0087,660
378704566.49319,-1559619103.9457,1949604494.7132,-1330905385.3737,447312262.93271,660
407207499.44753,-1588402600.9554,1920273931.0866,-1272132738.1252,420700850.39473,660
409270538.98736,-1587845884.9458,1914692485.8813,-1266709804.8401,418876765.12239,660
408565792.09424,-1585739581.1266,1912468510.4469,-1264888008.688,418080838.14201,660
427621511.15809,-1643110211.6003,1920693443.226,-1285256727.9409,428135299.77282,660
432647864.10225,-1652598299.5485,1927168100.1775,-1281639354.8789,423168326.51948,660
438699471.26519,-1659774369.5954,1929455958.807,-1277803220.788,419862461.03659,660
439965104.12255,-1658551202.2151,1926732666.11,-1275639240.7794,419460269.71601,660
439972381.19767,-1657931280.0604,1925945672.7113,-1275134831.721,419400812.6962,660
439273114.2753,-1658819886.5937,1927521029.9743,-1276437219.2842,419567501.19338,660
434873645.15426,-1654685532.6446,1927783299.6626,-1281011653.0081,422383446.181,660
427615355.1811,-1644207284.319,1923754468.4209,-1287078362.4487,428002265.82368,660
429664655.20132,-1647637727.9098,1924969345.6221,-1284632748.9209,426016532.27238,660
440034668.14666,-1673225628.5094,1954371512.7023,-1293491840.6444,422092067.72025,660
442293406.74228,-1671701858.0297,1949206246.107,-1289455146.7147,421154190.39798,660
442572622.20741,-1670109655.3578,1946379798.4577,-1286879605.9046,420293358.98891,660
456844952.28274,-1715040513.8169,1968431538.5268,-1302506696.6205,423126777.6663,660
457225019.92117,-1715892875.1228,1970624965.4633,-1303740757.7284,422968412.47923,660
458679791.69983,-1715682474.5625,1969222698.6978,-1302941434.3282,423056040.22534,660
459205497.94732,-1714207808.647,1966974651.2471,-1301317653.5647,422803975.18225,660
459197948.81746,-1713646572.0432,1966211052.0194,-1300787383.3707,422692329.78851,660
458785415.99687,-1714342160.552,1967171769.3461,-1301706673.2718,422869276.90939,660
457543548.49906,-1714975839.7395,1969216866.1918,-1303540935.192,423292792.18486,660
456162486.09661,-1714938685.3361,1970748425.9853,-1304707210.7477,423552924.87398,660
456523201.75386,-1715026101.7181,1970282875.4552,-1304260071.4351,423495114.44975,660
457917336.22323,-1714092939.929,1966955889.8873,-1301714587.0043,422923870.18306,660
458840227.3383,-1712442761.078,1963305422.1354,-1298646157.1501,422152528.39619,660
459168225.64166,-1711511506.3551,1961147582.2491,-1296425240.3425,421402081.53533,660
465877722.64659,-1730507438.2571,1968600187.8079,-1302320307.9768,422997480.69197,660
465397914.11029,-1730691215.9325,1970930451.4808,-1304029234.8644,423083631.34801,660
465697025.10175,-1730398279.7916,1970499025.2997,-1303880647.4885,423222019.7951,660
465783645.99206,-1729450465.2288,1969102599.0105,-1302858615.9062,423038259.79725,660
465746089.96676,-1729055193.3616,1968531552.9921,-1302487915.8051,422968218.45406,660
465617102.91784,-1729429583.056,1969035603.541,-1302993532.8424,423084470.4358,660
465340467.39909,-1730016216.8846,1970141469.2967,-1303960295.4621,423320544.60205,660
465064307.86721,-1730253457.3653,1970811926.0447,-1304487799.1418,423460543.68358,660
465130561.01164,-1730096083.0987,1970350226.1939,-1304127529.2116,423432643.14062,660
465405613.97248,-1729273202.3396,1968337969.2424,-1302420553.9535,423010657.92393,660
465712216.03564,-1728347051.8838,1966076308.884,-1300299850.5141,422421547.17362,660
465986022.08943,-1728052763.4446,1964599554.6044,-1298508505.7204,421781810.90658,660
466421425.00822,-1729989091.8014,1965577211.8263,-1300175039.1149,422736298.20582,660
465782122.54287,-1730010597.2177,1967784825.9477,-1302030772.503,422959051.2041,660
465846513.71065,-1730014715.6963,1967795623.1232,-1302186980.0364,423127259.98154,660
465826989.47859,-1729528296.2074,1966918814.8306,-1301539019.9509,423002568.55637,660
465785826.69722,-1729273097.7123,1966510026.0067,-1301280433.5316,422960155.1199,660
465737087.56286,-1729364280.3086,1966736463.4955,-1301534875.2762,423033625.34197,660
465663705.46929,-1729581450.3426,1967322467.9271,-1302049374.6136,423168741.80631,660
465584196.81278,-1729625540.7428,1967589565.9861,-1302255196.8063,423228041.8008,660
465600436.29887,-1729462208.384,1967138766.4013,-1301899760.5171,423185569.79586,660
465701177.19011,-1729047142.9799,1965734145.4529,-1300586249.0817,422834279.61167,660
465886703.69926,-1728704589.1055,1964203226.6711,-1298985226.6105,422353176.67043,660
466140501.70469,-1728744830.3053,1963111360.2884,-1297485935.26,421794804.94406,660
464449026.90072,-1724377567.8511,1961846349.8115,-1297598345.3102,422445249.59536,660
463773321.33646,-1724314528.5262,1963941302.6528,-1299561875.3766,422784736.83036,660
463758342.92257,-1724521268.457,1964240703.8246,-1299919008.4016,422970521.97323,660
463696771.52327,-1724318120.783,1963730793.0196,-1299543509.9486,422895432.70262,660
463652740.87529,-1724149867.3366,1963441738.2464,-1299361604.4307,422869981.05468,660
463635471.80007,-1724065145.2041,1963467520.5985,-1299432373.838,422906574.08466,660
463628444.96706,-1724021084.9999,1963672682.8327,-1299622741.0427,422968596.02696,660
463607871.56028,-1723912156.3073,1963651113.4544,-1299584901.1555,422963663.68071,660
463610092.63992,-1723768303.5276,1963218097.0913,-1299217870.695,422897984.13895,660
463653874.25786,-1723603649.4595,1962193016.1073,-1298161370.3077,422584570.95723,660
463779529.19058,-1723577847.2359,1961123136.2478,-1296914448.9375,422176432.4027,660
463996591.18713,-1723757873.7212,1960269414.3803,-1295635882.5215,421681835.17209,660
462288278.5315,-1719295555.0461,1960318250.064,-1298345145.1965,424097278.0287,660
461629143.85485,-1719149823.9483,1962233628.2123,-1300338152.0773,424539767.82035,660
461609203.11631,-1719446587.1237,1962664775.027,-1300824657.1227,424771469.70909,660
461549112.15565,-1719374449.4258,1962352826.6189,-1300623727.6385,424753739.03676,660
461504520.87438,-1719246449.2858,1962130629.1035,-1300481856.4973,424738066.96848,660
461482495.13645,-1719081102.359,1962050453.4998,-1300426458.8329,424726886.81531,660
461470811.21046,-1718905868.8412,1962050311.9614,-1300396877.8829,424702776.90465,660
461450270.61181,-1718718484.7856,1961883140.9394,-1300196862.3024,424627071.00874,660
461451052.85643,-1718594542.482,1961478351.9447,-1299837325.0214,424553829.30544,660
461475214.60777,-1718115650.3226,1958465071.5881,-1295188375.9257,422295871.43578,660
461579431.12704,-1717908227.4417,1955786645.8632,-1290515182.4835,419827716.12413,660
461575848.67192,-1718245505.0815,1958019153.5846,-1294216900.3486,421575459.9875,660
460392256.73014,-1714833169.9382,1957681171.0047,-1294741959.0537,422083110.07332,660
459762411.90592,-1714614279.805,1959406355.5972,-1296671902.5164,422559635.60008,660
459737070.81548,-1714912068.1242,1959849783.7497,-1297106950.9723,422734487.22337,660
459673264.72612,-1714875486.5006,1959626240.3673,-1296934993.3633,422697438.37522,660
459622732.47258,-1714755200.1047,1959435174.5333,-1296797818.9224,422674802.13937,660
459593026.46007,-1714559024.1852,1959305410.2389,-1296709649.97,422667170.60722,660
459573695.41686,-1714336419.9032,1959212374.6758,-1296638508.8774,422660342.20958,660
459549195.12708,-1714122548.9257,1958984273.3493,-1296412286.9183,422597140.20527,660
459545425.84724,-1714001798.1071,1958591849.6901,-1296034659.7896,422502329.38703,660
459578227.56575,-1713977197.5442,1957884459.8821,-1295211006.866,422224263.64579,660
459672445.09914,-1714090706.5972,1957198866.9661,-1294304099.6134,421896051.36649,660
459835519.97255,-1714276365.454,1956581700.1381,-1293322710.1388,421500721.60991,660
459033055.87292,-1711526351.0319,1955022349.0913,-1291222989.9448,420619446.18672,660
458444040.96378,-1711247177.5897,1956537568.5991,-1293044743.6754,421116390.56112,660
458419753.80376,-1711526638.7761,1956984839.3244,-1293459966.1104,421272375.8559,660
458355644.52114,-1711494795.6674,1956814071.0285,-1293307101.363,421230240.25234,660
458296542.73263,-1711363424.4555,1956621341.6993,-1293142358.8334,421190446.49124,660
458250990.19085,-1711139773.1758,1956433565.5797,-1292990443.3672,421160805.10962,660
458213818.0125,-1710883704.6929,1956261548.9056,-1292854260.7172,421137836.30777,660
458177719.47551,-1710652050.3646,1955996229.3569,-1292599962.7514,421068485.45243,660
458167282.16894,-1710529531.6623,1955632727.71,-1292232647.4454,420968783.21935,660
458240458.65856,-1711449655.3953,1958074841.3922,-1294988394.2036,422049466.49506,660
458124025.4091,-1710579446.3488,1956021814.1149,-1293519310.7468,421788146.68517,660
458262482.77109,-1710738692.5163,1955494856.7031,-1292664052.1286,421439051.51562,660
457613214.9033,-1708599714.7172,1955427691.4657,-1293189163.243,421840472.70288,660
457073050.41616,-1708279515.2941,1956736464.9386,-1294889395.3142,422350827.79871,660
457046239.57079,-1708504965.0797,1957111864.6354,-1295239889.2791,422484838.59436,660
456976419.09056,-1708447187.3528,1956951186.9973,-1295106217.4946,422453224.52782,660
456902774.20843,-1708295447.7109,1956776678.8995,-1294967691.0199,422425687.42616,660
456837329.17715,-1708057213.6138,1956597474.4444,-1294825983.3045,422400122.63459,660
456781543.21698,-1707786453.6356,1956411345.9566,-1294671092.1942,422368832.30098,660
456733757.96122,-1707540379.1451,1956127852.6366,-1294387688.8195,422285367.11764,660
456713285.86499,-1707396171.956,1955761933.1251,-1294006642.9537,422175377.00433,660
456726490.95607,-1707358633.7174,1955219470.3547,-1293327411.6687,421932087.46245,660
456786051.37738,-1707438603.5306,1954728828.3267,-1292630576.365,421668364.81169,660
456900483.90653,-1707574105.4425,1954283703.5915,-1291895075.6653,421365874.81834,660
456196069.67107,-1705269541.7518,1953846795.491,-1292088276.2528,421701291.66807,660
455715256.4422,-1704931461.2035,1954948353.4249,-1293622082.6889,422196427.90064,660
455691297.74296,-1705104212.1596,1955242783.4557,-1293892304.8733,422301169.27479,660
455618560.2874,-1705022036.9246,1955073383.7722,-1293748110.7301,422266223.27926,660
455528044.48813,-1704850345.3231,1954896581.2827,-1293606280.1713,422237756.68805,660
455439200.66274,-1704595336.0658,1954712480.2341,-1293460564.9839,422211591.35033,660
455366207.87542,-1704304471.0476,1954507562.0552,-1293290707.7531,422177322.84986,660
455313320.84484,-1704037432.7103,1954206501.7154,-1292991521.636,422090090.32597,660
455288469.24269,-1703869340.4305,1953839275.0506,-1292604087.9762,421975275.03378,660
455286138.71645,-1703808325.566,1953349213.508,-1291984725.9495,421751067.58617,660
455318045.26395,-1703859712.8814,1952928770.3126,-1291379847.3088,421519466.69334,660
455403536.07244,-1703966722.4474,1952558691.6766,-1290761738.2753,421263161.30031,660
455422516.3487,-1703328233.675,1952303157.9696,-1290966467.3915,421589397.46695,660
455011433.66115,-1702984022.8381,1953170871.7656,-1292267141.9813,422034162.89509,660
454998747.59683,-1703101108.1144,1953367674.9975,-1292445466.6059,422107844.64549,660
454932216.65554,-1703008614.3671,1953178148.3694,-1292281291.2293,422067145.90941,660
454832377.34569,-1702853107.8349,1953009120.6073,-1292145233.1047,422040430.81601,660
454730015.60597,-1702626027.1577,1952846835.5815,-1292018985.7715,422020548.28925,660
454657237.00038,-1702349374.3085,1952649085.5418,-1291856663.2289,421990181.50133,660
454622105.64209,-1702079360.1351,1952344173.7251,-1291555818.417,421904739.00293,660
454610944.16249,-1701900920.6283,1951979189.5281,-1291170401.2872,421789965.6264,660
454591348.0615,-1701823902.7638,1951529301.8742,-1290611630.229,421586860.8442,660
454582526.03456,-1701855373.1945,1951166734.6469,-1290098980.3123,421388433.14276,660
454628234.30997,-1701930711.4343,1950860280.4744,-1289597196.4254,421178485.82488,660
456948602.7616,-1706354761.2075,1951889611.2031,-1290487162.8516,421587567.36519,660
456630953.82543,-1706014839.2034,1952522057.3869,-1291527000.7173,421966498.83176,660
456670711.10377,-1706060515.143,1952568075.0283,-1291565709.6944,421997237.26668,660
456646150.16719,-1705994017.3023,1952342398.3633,-1291363670.075,421945123.12067,660
456553959.02119,-1705957664.6268,1952222532.2275,-1291263443.8769,421925006.92211,660
456458528.68602,-1705897713.0821,1952154819.3546,-1291213736.875,421923394.16943,660
456439159.86732,-1705756325.1966,1952016726.3811,-1291099285.1337,421906856.69583,660
456505736.77109,-1705559359.1534,1951716294.974,-1290801164.4246,421826299.91715,660
456580291.01923,-1705421020.7724,1951341327.0364,-1290406204.0347,421710446.69617,660
456555661.23718,-1705357946.4538,1950912385.9071,-1289899800.251,421525353.66489,660
456473470.22915,-1705395170.6716,1950604183.0208,-1289486761.6005,421359425.87216,660
456455769.00903,-1705438856.5421,1950350744.5599,-1289102527.5699,421194731.88365,660
462944112.71285,-1720122556.6052,1955728725.6266,-1292783634.8535,421908995.90445,660
462747762.99837,-1719769693.07,1956086770.5122,-1293491769.9026,422189737.04363,660
462896072.60522,-1719705931.3714,1955950974.9623,-1293365980.1602,422173594.36382,660
462963379.8919,-1719712673.3495,1955704181.2313,-1293130651.0711,422107341.89342,660
462904147.14449,-1719970083.9031,1955722361.9107,-1293127657.2824,422100364.27615,660
462858149.11133,-1720341363.6027,1955879941.8907,-1293248949.5886,422130539.49782,660
462993351.76411,-1720590288.2304,1955908291.3657,-1293259104.1231,422141459.158,660
463311931.76291,-1720642104.6039,1955666543.5175,-1293001429.8311,422075489.18361,660
463595800.24301,-1720648331.5423,1955309794.6086,-1292616670.7002,421964296.29549,660
463576867.0859,-1720659010.191,1954926652.7615,-1292182747.3419,421799226.49924,660
463350738.71627,-1720742089.8093,1954706098.1826,-1291898710.6098,421667868.04274,660
463227167.07062,-1720770321.4534,1954516936.157,-1291642015.2275,421547939.38767,660
478661339.05341,-1756671819.6934,1968693128.9888,-1301259697.2686,423078686.76797,660
478695020.07194,-1756276017.4257,1968710098.3469,-1301561202.6116,423243124.18779,660
479196327.57046,-1756045101.3554,1968252499.496,-1301148971.2767,423160850.14935,660
479501411.18774,-1756194414.5818,1967972838.9777,-1300855390.0944,423071515.15668,660
479411594.53618,-1757022286.5689,1968321087.1037,-1301088852.7869,423090480.40887,660
479392922.45285,-1758344843.2694,1969017414.9195,-1301609269.9293,423177491.91924,660
479919902.68625,-1759618644.8708,1969466478.4366,-1301918496.5798,423239984.94412,660
480978402.21635,-1760460224.3223,1969375903.9073,-1301745412.7795,423201760.44127,660
481903409.78741,-1760930878.7908,1969042475.8062,-1301349062.9694,423094053.74167,660
481847055.38738,-1761050461.2103,1968731789.9406,-1301003697.0361,422949300.83548,660
481115480.68844,-1761070036.384,1968681072.9612,-1300922649.003,422857548.45755,660
480704690.7389,-1761048458.85,1968621001.2665,-1300838567.1387,422783213.75809,660
500105060.88227,-1798988858.765,1974401261.2915,-1311943710.0395,423116112.09628,660
500570549.65765,-1798613101.3713,1973880371.5882,-1311563674.1551,423046069.24664,660
501929999.58944,-1798274588.6811,1972695233.0518,-1310379671.6585,422704884.78406,660
502697560.41133,-1798534446.7456,1972219339.3456,-1309824053.5288,422509784.60951,660
502152453.0542,-1799858370.8281,1973317611.5839,-1310758119.0102,422717591.87236,660
501858527.61463,-1802413147.3517,1975165157.7056,-1312277684.3664,423040559.22649,660
503047169.05153,-1805572043.6736,1976500396.6613,-1313218297.0925,423198053.72573,660
505698553.39802,-1808287559.0643,1976550091.4334,-1312958381.8918,423071276.87434,660
508117629.22319,-1809860487.902,1975997813.0887,-1312132514.8219,422754935.74201,660
507731595.42227,-1809786246.1858,1975922662.2444,-1312121698.9834,422760974.39453,660
505533610.78913,-1808946762.9669,1976494312.7214,-1312855688.582,422983687.99083,660
504428685.47535,-1808582775.893,1976981697.8734,-1313374351.9122,423102938.03747,660
349010470.88801,-1438370422.6498,1784221453.4798,-1267258763.8846,452965634.42403,720
376849747.28883,-1470776729.2982,1760648534.7972,-1207895119.2952,425953300.18642,720
393497187.52904,-1486625965.69,1746691724.3193,-1180852368.5021,413947909.00388,720
393720264.13249,-1486332232.6093,1746076432.3238,-1180346507.2234,413959478.63303,720
393641663.15575,-1486456172.9616,1746422956.9305,-1180400907.3608,413951919.03727,720
393941881.37512,-1486738988.4071,1746243766.1404,-1180440462.9295,414014230.86767,720
386014597.89818,-1478339480.4626,1753077999.3382,-1195732264.0058,421154449.47308,720
351621085.97226,-1440716771.9934,1781957819.6177,-1262219061.863,450559426.57511,720
362160333.38124,-1453884548.5811,1773342519.1646,-1238962904.3954,440052620.90082,720
391205495.40182,-1482781675.8581,1744818206.2492,-1181631901.4653,414738129.9776,720
393248998.36314,-1482285629.6202,1739287735.8416,-1176223536.0186,412901373.00467,720
392493179.14527,-1480180635.2472,1737170853.016,-1174617368.2011,412191730.63716,720
412431248.96011,-1540016702.4915,1745392289.5821,-1195039887.5371,422246738.81104,720
417552516.81595,-1549311808.3129,1751185572.9032,-1190426947.3942,416858918.8087,720
423612209.30587,-1556108512.7284,1753064470.6568,-1186054713.8161,413333361.91891,720
424831281.43076,-1554694674.4653,1750281212.8338,-1183872116.7568,412945519.40498,720
424831514.58115,-1554067949.8515,1749527303.6301,-1183393584.7859,412894857.27217,720
424172182.54521,-1555092071.9512,1751149945.523,-1184668907.7278,413023675.7913,720
419791533.36043,-1551280028.5864,1751690309.7473,-1189550224.0705,415940991.04843,720
412460650.49319,-1541034160.3725,1748044313.4133,-1196362093.8978,421938915.42544,720
414538670.75336,-1544471879.1887,1749308444.287,-1193894960.3394,419920818.23707,720
425042640.39323,-1570228401.1375,1779214060.3236,-1202705270.0843,415790029.77607,720
427240497.63981,-1568400944.2753,1773980831.4242,-1198715330.4064,414902129.91897,720
427465764.76668,-1566671852.7261,1771176249.3752,-1196274499.6907,414110342.79338,720
442329723.03501,-1613332571.0073,1793467184.6673,-1211712221.9874,416713847.03173,720
