T,disp_x,disp_y,disp_z,id,x,y,z
906.07911517349,3.3842746245559e-05,3.1784756067589e-05,0.00072954575652192,1.3949230600652,0.012408080808081,0.011653535353535,0.26888080808081
906.61113318414,3.3464178861838e-05,3.1429211053603e-05,0.00077540909961961,1.3781167581367,0.012258585858586,0.011513131313131,0.28568585858586
907.14443408015,3.3085141191987e-05,3.1073219971125e-05,0.00082131297030563,1.3613104562082,0.012109090909091,0.011372727272727,0.30249090909091
907.68608818055,3.2705929883533e-05,3.0717063643013e-05,0.00086725757775231,1.3445041542797,0.011959595959596,0.011232323232323,0.31929595959596
908.25614327169,3.232740815393e-05,3.0361556222971e-05,0.00091324428071886,1.3276978523512,0.011810101010101,0.011091919191919,0.33610101010101
908.86223265521,3.1949841647007e-05,3.0006950022967e-05,0.0009592756483955,1.3108915504227,0.011660606060606,0.010951515151515,0.35290606060606
909.48783564494,3.1572465066323e-05,2.9652522308092e-05,0.0010053538215847,1.2940852484942,0.011511111111111,0.010811111111111,0.36971111111111
910.11454734342,3.1194427051286e-05,2.9297470421874e-05,0.0010514795003583,1.2772789465657,0.011361616161616,0.010670707070707,0.38651616161616
910.74260914387,3.0815684874212e-05,2.8941755742626e-05,0.0010976526519897,1.2604726446372,0.011212121212121,0.010530303030303,0.40332121212121
911.38502229065,3.0436755976344e-05,2.8585867552829e-05,0.0011438738828355,1.2436663427087,0.011062626262626,0.010389898989899,0.42012626262626
912.04692653691,3.0057842416191e-05,2.8229996028463e-05,0.0011901445202055,1.2268600407802,0.010913131313131,0.010249494949495,0.43693131313131
912.71984575972,2.9678579726477e-05,2.7873796470241e-05,0.0012364657825883,1.2100537388517,0.010763636363636,0.010109090909091,0.45373636363636
913.39541786225,2.9298609441513e-05,2.7516930593653e-05,0.0012828381219407,1.1932474369232,0.010614141414141,0.0099686868686869,0.47054141414141
914.0782433359,2.8918105237135e-05,2.7159562476761e-05,0.0013292618670158,1.1764411349948,0.010464646464646,0.0098282828282828,0.48734646464646
914.78011012154,2.8537520319466e-05,2.6802119719684e-05,0.0013757380086879,1.1596348330663,0.010315151515152,0.0096878787878788,0.50415151515152
915.5039829969,2.8156942615612e-05,2.6444685095926e-05,0.001422268166155,1.1428285311378,0.010165656565657,0.0095474747474747,0.52095656565657
916.24016805048,2.7775951411011e-05,2.608686203133e-05,0.0014688535557283,1.1260222292093,0.010016161616162,0.0094070707070707,0.53776161616162
916.97774462889,2.7394086422074e-05,2.5728217635383e-05,0.0015154946129395,1.1092159272808,0.0098666666666667,0.0092666666666667,0.55456666666667
917.71586712924,2.7011272533315e-05,2.5368681680603e-05,0.0015621914620378,1.0924096253523,0.0097171717171717,0.0091262626262626,0.57137171717172
918.45933895941,2.6627679852989e-05,2.5008414769692e-05,0.0016089443764354,1.0756033234238,0.0095676767676768,0.0089858585858586,0.58817676767677
919.21064179416,2.6243398961938e-05,2.464750201701e-05,0.0016557538495518,1.0587970214953,0.0094181818181818,0.0088454545454545,0.60498181818182
919.96747404631,2.5858341338325e-05,2.4285859710237e-05,0.0017026203412705,1.0419907195668,0.0092686868686869,0.0087050505050505,0.62178686868687
920.7272620228,2.54724037522e-05,2.392339058374e-05,0.0017495441596471,1.0251844176383,0.0091191919191919,0.0085646464646465,0.63859191919192
921.49066675217,2.5085598021425e-05,2.3560105158406e-05,0.0017965255523534,1.0083781157098,0.008969696969697,0.0084242424242424,0.65539696969697
922.25967997494,2.4697987899909e-05,2.319606283404e-05,0.0018435648835245,0.99157181378129,0.008820202020202,0.0082838383838384,0.67220202020202
923.03504924541,2.4309587413265e-05,2.2831279198084e-05,0.0018906625770698,0.9747655118528,0.0086707070707071,0.0081434343434343,0.68900707070707
923.81557025316,2.3920339483988e-05,2.246570069502e-05,0.0019378190442217,0.9579592099243,0.0085212121212121,0.0080030303030303,0.70581212121212
924.59829775984,2.3530136432037e-05,2.2099225973119e-05,0.0019850345579105,0.9411529079958,0.0083717171717172,0.0078626262626263,0.72261717171717
925.38169664068,2.3138909841701e-05,2.1731791030853e-05,0.0020323093060491,0.92434660606731,0.0082222222222222,0.0077222222222222,0.73942222222222
926.16493577047,2.2746623222536e-05,2.1363361753735e-05,0.002079643241928,0.90754030413881,0.0080727272727273,0.0075818181818182,0.75622727272727
926.94724708673,2.2353250044802e-05,2.0993912370287e-05,0.0021270363072939,0.89073400221031,0.0079232323232323,0.0074414141414141,0.77303232323232
927.727624078,2.1958764222513e-05,2.0623411114838e-05,0.002174488361612,0.87392770028182,0.0077737373737374,0.0073010101010101,0.78983737373737
928.5058120255,2.1563152418162e-05,2.025185688389e-05,0.0022219992931858,0.85712139835332,0.0076242424242424,0.0071606060606061,0.80664242424242
929.28217002506,2.1166433043405e-05,1.9879262846413e-05,0.0022695689521022,0.84031509642482,0.0074747474747475,0.007020202020202,0.82344747474747
930.05669652261,2.0768612444603e-05,1.9505634699427e-05,0.0023171971724278,0.82350879449633,0.0073252525252525,0.006879797979798,0.84025252525253
930.82959265533,2.0369701135655e-05,1.9130982308914e-05,0.0023648838200729,0.80670249256783,0.0071757575757576,0.0067393939393939,0.85705757575758
931.60111522185,1.9969708880563e-05,1.8755314885418e-05,0.0024126288017651,0.78989619063933,0.0070262626262626,0.0065989898989899,0.87386262626263
932.3703674744,1.9568608779408e-05,1.837860720957e-05,0.002460431995255,0.77308988871084,0.0068767676767677,0.0064585858585859,0.89066767676768
933.1346640127,1.9166323986422e-05,1.8000787087264e-05,0.0025082930754008,0.75628358678234,0.0067272727272727,0.0063181818181818,0.90747272727273
933.8912488904,1.8762788010529e-05,1.7621788647767e-05,0.0025562115482898,0.73947728485385,0.0065777777777778,0.0061777777777778,0.92427777777778
934.64113920354,1.835804687734e-05,1.7241657671651e-05,0.0026041868981361,0.72267098292535,0.0064282828282828,0.0060373737373737,0.94108282828283
935.38872480929,1.7952230242651e-05,1.6860519295918e-05,0.0026522188252317,0.70586468099685,0.0062787878787879,0.0058969696969697,0.95788787878788
936.13438811715,1.7545352728059e-05,1.647838583672e-05,0.0027003070779405,0.68905837906836,0.0061292929292929,0.0057565656565657,0.97469292929293
936.87207421758,1.7137256451039e-05,1.6095107720483e-05,0.002748451276398,0.67225207713986,0.005979797979798,0.0056161616161616,0.99149797979798
937.59533501625,1.6727794524904e-05,1.5710546819794e-05,0.0027966505938539,0.65544577521136,0.005830303030303,0.0054757575757576,1.008303030303
938.30647701635,1.6317053417118e-05,1.5324784404744e-05,0.0028449041106417,0.63863947328287,0.0056808080808081,0.0053353535353535,1.0251080808081
939.01353444197,1.590525437031e-05,1.4938028407842e-05,0.0028932111727516,0.62183317135437,0.0055313131313131,0.0051949494949495,1.0419131313131
939.71877341173,1.5492458542167e-05,1.4550336304774e-05,0.0029415714850339,0.60502686942587,0.0053818181818182,0.0050545454545455,1.0587181818182
940.41388179147,1.5078476803379e-05,1.4161528157498e-05,0.0029899845262913,0.58822056749738,0.0052323232323232,0.0049141414141414,1.0755232323232
941.0900344339,1.466312863882e-05,1.3771436689901e-05,0.0030384492863503,0.57141426556888,0.0050828282828283,0.0047737373737374,1.0923282828283
941.75014398875,1.4246514731134e-05,1.3380158460873e-05,0.0030869644684238,0.55460796364038,0.0049333333333333,0.0046333333333333,1.1091333333333
942.40506447496,1.3828901186316e-05,1.2987941410375e-05,0.0031355292639463,0.53780166171189,0.0047838383838384,0.0044929292929293,1.1259383838384
943.05839752468,1.3410374071815e-05,1.2594866386296e-05,0.0031841433507129,0.52099535978339,0.0046343434343434,0.0043525252525253,1.1427434343434
943.70088516204,1.2990750401513e-05,1.2200761418865e-05,0.0032328062185785,0.50418905785489,0.0044848484848485,0.0042121212121212,1.1595484848485
944.32239169131,1.2569854109996e-05,1.1805461077752e-05,0.0032815167419819,0.4873827559264,0.0043353535353535,0.0040717171717172,1.1763535353535
944.9252046043,1.2147768600977e-05,1.1409043747713e-05,0.0033302734343157,0.4705764539979,0.0041858585858586,0.0039313131313131,1.1931585858586
945.51946098272,1.1724716784658e-05,1.1011718837266e-05,0.0033790752697706,0.4537701520694,0.0040363636363636,0.0037909090909091,1.2099636363636
946.10846449559,1.1300774416348e-05,1.0613556512259e-05,0.0034279216301078,0.43696385014091,0.0038868686868687,0.0036505050505051,1.2267686868687
946.68308105489,1.087579733543e-05,1.0214422923156e-05,0.0034768117852191,0.42015754821241,0.0037373737373737,0.003510101010101,1.2435737373737
947.23459178172,1.0449672879868e-05,9.814212166224e-06,0.0035257443197837,0.40335124628392,0.0035878787878788,0.003369696969697,1.2603787878788
947.76733307785,1.002251587699e-05,9.4130315898348e-06,0.0035747177241544,0.38654494435542,0.0034383838383838,0.0032292929292929,1.2771838383838
948.29267153598,9.5945344888072e-06,9.0110767491449e-06,0.0036237309921047,0.36973864242692,0.0032888888888889,0.0030888888888889,1.2939888888889
948.81225317934,9.1657666779184e-06,8.6083832905043e-06,0.0036727835582377,0.35293234049843,0.0031393939393939,0.0029484848484848,1.3107939393939
949.31384411428,8.7360565393708e-06,8.2048047450778e-06,0.0037218744736852,0.33612603856993,0.002989898989899,0.0028080808080808,1.327598989899
949.78730098461,8.3053090040791e-06,7.8002518115301e-06,0.0037710020379457,0.31931973664143,0.002840404040404,0.0026676767676768,1.344404040404
950.23903070404,7.8736612577763e-06,7.3948533623892e-06,0.003820164446169,0.30251343471294,0.0026909090909091,0.0025272727272727,1.3612090909091
950.68307476334,7.4413208438247e-06,6.9888039993006e-06,0.0038693605329195,0.28570713278444,0.0025414141414141,0.0023868686868687,1.3780141414141
951.11866736772,7.0082935093225e-06,6.5821098780085e-06,0.0039185895725389,0.26890083085594,0.0023919191919192,0.0022464646464646,1.3948191919192
951.52770907152,6.5744093681197e-06,6.1746110159618e-06,0.0039678501930452,0.25209452892745,0.0022424242424242,0.0021060606060606,1.4116242424242
951.89831587548,6.1396106820935e-06,5.7662531687806e-06,0.0040171400541663,0.23528822699895,0.0020929292929293,0.0019656565656566,1.4284292929293
952.24292647849,5.704089894472e-06,5.3572170947342e-06,0.0040664567795299,0.21848192507045,0.0019434343434343,0.0018252525252525,1.4452343434343
952.57860185288,5.2680406791687e-06,4.9476847039909e-06,0.0041157988779302,0.20167562314196,0.0017939393939394,0.0016848484848485,1.4620393939394
952.88979539421,4.831359649877e-06,4.5375588960308e-06,0.004165164749273,0.18486932121346,0.0016444444444444,0.0015444444444444,1.4788444444444
953.12845285378,4.3937621103412e-06,4.1265722869889e-06,0.0042145506928383,0.16806301928496,0.0014949494949495,0.0014040404040404,1.4956494949495
953.26296979935,3.9551993323278e-06,3.7146791093387e-06,0.0042639504138895,0.15125671735647,0.0013454545454545,0.0012636363636364,1.5124545454545
953.31604220957,3.516009510372e-06,3.3021969574142e-06,0.0043133573397606,0.13445041542797,0.0011959595959596,0.0011232323232323,1.5292595959596
953.33791332141,3.0766035507831e-06,2.8895117572698e-06,0.0043627673019407,0.11764411349948,0.0010464646464646,0.00098282828282828,1.5460646464646
953.35323299109,2.6371481129117e-06,2.4767800956064e-06,0.0044121786210848,0.10083781157098,0.0008969696969697,0.00084242424242424,1.5628696969697
953.34920185679,2.1976106641777e-06,2.0639715139596e-06,0.0044615901166994,0.084031509642482,0.00074747474747475,0.0007020202020202,1.5796747474747
953.30737277984,1.7579770715988e-06,1.6510727897314e-06,0.0045109997345854,0.067225207713986,0.0005979797979798,0.00056161616161616,1.5964797979798
953.23042730514,1.3183303324166e-06,1.2381618117298e-06,0.0045604049295066,0.050418905785489,0.00044848484848485,0.00042121212121212,1.6132848484848
953.14039592193,8.787729879894e-07,8.2533460966844e-07,0.0046098036032414,0.033612603856993,0.0002989898989899,0.00028080808080808,1.6300898989899
953.06678699234,4.3933618280812e-07,4.1261990195425e-07,0.0046591946207879,0.016806301928497,0.00014949494949495,0.00014040404040404,1.6468949494949
953.03779298069,0,0,0.0047085806125675,0,0,0,1.6637
