id,vel_x,vel_y,x,y,z
0.3,-0.040331833271669,0.00025548385943615,0.995,0.3,0
0.31,-0.041452374152862,0.00027391728009365,0.995,0.31,0
0.32,-0.042565269612637,0.00029360112883349,0.995,0.32,0
0.33,-0.043671047077567,0.00031464137127434,0.995,0.33,0
0.34,-0.044770203653034,0.00033714925508293,0.995,0.34,0
0.35,-0.04586320649428,0.00036124123020191,0.995,0.35,0
0.36,-0.046950493131343,0.00038703886733588,0.995,0.36,0
0.37,-0.048032471750139,0.00041466877386129,0.995,0.37,0
0.38,-0.049109521432486,0.00044426250506699,0.995,0.38,0
0.39,-0.050181992357053,0.00047595647212257,0.995,0.39,0
0.4,-0.051250205959682,0.00050989188423944,0.995,0.4,0
0.41,-0.052314455016655,0.00054621477387745,0.995,0.41,0
0.42,-0.053375003255739,0.00058507570234115,0.995,0.42,0
0.43,-0.054432085913947,0.00062662944299324,0.995,0.43,0
0.44,-0.055485909989494,0.00067103510074957,0.995,0.44,0
0.45,-0.056536653906951,0.00071845609333716,0.995,0.45,0
0.46,-0.057584467431062,0.00076905992906866,0.995,0.46,0
0.47,-0.058629471578699,0.00082301803559118,0.995,0.47,0
0.48,-0.059671758504269,0.00088050560433433,0.995,0.48,0
0.49,-0.060711391356822,0.00094170142439475,0.995,0.49,0
0.5,-0.061748404110648,0.0010067877035699,0.995,0.5,0
0.51,-0.062782801371824,0.001075949876572,0.995,0.51,0
0.52,-0.063814558162909,0.0011493763997721,0.995,0.52,0
0.53,-0.064843619687854,0.0012272585317511,0.995,0.53,0
0.54,-0.065869901079085,0.0013097900988687,0.995,0.54,0
0.55,-0.066893287128919,0.0013971672451937,0.995,0.55,0
0.56,-0.067913632007605,0.0014895881659997,0.995,0.56,0
0.57,-0.068930758970712,0.0015872528243563,0.995,0.57,0
0.58,-0.069944460059004,0.0016903626514385,0.995,0.58,0
0.59,-0.070954495793855,0.001799120231586,0.995,0.59,0
0.6,-0.071960594869573,0.0019137289698741,0.995,0.6,0
0.61,-0.072962453839176,0.0020343927731696,0.995,0.61,0
0.62,-0.073959736732388,0.0021613159195249,0.995,0.62,0
0.63,-0.07495207422467,0.0022947029583887,0.995,0.63,0
0.64,-0.075939062051221,0.0024347568796985,0.995,0.64,0
0.65,-0.076920263894899,0.002581678681129,0.995,0.65,0
0.66,-0.077895210057694,0.0027356682027873,0.995,0.66,0
0.67,-0.078863396676026,0.0028969234368237,0.995,0.67,0
0.68,-0.079824285340131,0.0030656398069221,0.995,0.68,0
0.69,-0.080777302804254,0.0032420096009724,0.995,0.69,0
0.7,-0.08172184071839,0.003426221416803,0.995,0.7,0
0.71,-0.082657255374626,0.0036184595923102,0.995,0.71,0
0.72,-0.083582867465075,0.0038189036239591,0.995,0.72,0
0.73,-0.084497961844532,0.004027727581137,0.995,0.73,0
0.74,-0.085401787270412,0.0042450995622413,0.995,0.74,0
0.75,-0.086293555970485,0.0044711811765698,0.995,0.75,0
0.76,-0.087172442874848,0.0047061265398936,0.995,0.76,0
0.77,-0.088037585803901,0.0049500808290563,0.995,0.77,0
0.78,-0.08888808683502,0.0052031798436599,0.995,0.78,0
0.79,-0.089723011793969,0.0054655499194471,0.995,0.79,0
0.8,-0.090541389842974,0.0057373071399892,0.995,0.8,0
0.81,-0.091342213360245,0.006018556429892,0.995,0.81,0
0.82,-0.092124437930944,0.0063093907030281,0.995,0.82,0
0.83,-0.092886982380329,0.0066098900308201,0.995,0.83,0
0.84,-0.093628728815906,0.0069201208264797,0.995,0.84,0
0.85,-0.094348522610652,0.0072401350040374,0.995,0.85,0
0.86,-0.095045172320923,0.0075699688749334,0.995,0.86,0
0.87,-0.095717450120192,0.0079096418430315,0.995,0.87,0
0.88,-0.096364092838986,0.0082591556064196,0.995,0.88,0
0.89,-0.096983802228538,0.0086184936344024,0.995,0.89,0
0.9,-0.097575245106983,0.0089876203435096,0.995,0.9,0
0.91,-0.098137053629395,0.0093664801368398,0.995,0.91,0
0.92,-0.098667825647296,0.0097549964408531,0.995,0.92,0
0.93,-0.099166125118377,0.010153070756865,0.995,0.93,0
0.94,-0.099630482527527,0.010560581680028,0.995,0.94,0
0.95,-0.1000593953782,0.01097738378405,0.995,0.95,0
0.96,-0.10045132904669,0.011403306570296,0.995,0.96,0
0.97,-0.10080471763974,0.011838153660526,0.995,0.97,0
0.98,-0.10111796467306,0.012281702042624,0.995,0.98,0
0.99,-0.10138944370574,0.012733701244447,0.995,0.99,0
1,-0.1016174990097,0.013193872475961,0.995,1,0
1.01,-0.10180044627897,0.013661907787738,0.995,1.01,0
1.02,-0.10193657335759,0.014137469249996,0.995,1.02,0
1.03,-0.10202414099238,0.014620188123455,0.995,1.03,0
1.04,-0.10206138369507,0.015109664074692,0.995,1.04,0
1.05,-0.1020465106304,0.015605464499912,0.995,1.05,0
1.06,-0.10197770645813,0.016107123927844,0.995,1.06,0
1.07,-0.1018531321371,0.0166141434667,0.995,1.07,0
1.08,-0.10167092570716,0.017125990302731,0.995,1.08,0
1.09,-0.10142920303957,0.017642097269829,0.995,1.09,0
1.1,-0.10112605853212,0.018161862489093,0.995,1.1,0
1.11,-0.10075956574775,0.018684649056543,0.995,1.11,0
1.12,-0.10032777803602,0.019209784781363,0.995,1.12,0
1.13,-0.099828729147773,0.019736562020369,0.995,1.13,0
1.14,-0.099260433794787,0.020264237639595,0.995,1.14,0
1.15,-0.098620888123671,0.020792033104077,0.995,1.15,0
1.16,-0.097908070078731,0.021319134699005,0.995,1.16,0
1.17,-0.097119939621427,0.021844693874813,0.995,1.17,0
1.18,-0.096254438793813,0.022367827682403,0.995,1.18,0
1.19,-0.095309491670985,0.022887619282071,0.995,1.19,0
1.2,-0.094283004242378,0.023403118571864,0.995,1.2,0
1.21,-0.093172864185631,0.023913342988691,0.995,1.21,0
1.22,-0.091976940487041,0.024417278498073,0.995,1.22,0
1.23,-0.090693082870125,0.024913880771868,0.995,1.23,0
1.24,-0.089319120998794,0.025402076537367,0.995,1.24,0
1.25,-0.087852863450048,0.025880765062888,0.995,1.25,0
1.26,-0.086292096501399,0.026348819769659,0.995,1.26,0
1.27,-0.084634582764258,0.026805090010473,0.995,1.27,0
1.28,-0.082878059642319,0.027248403061288,0.995,1.28,0
1.29,-0.081020237578829,0.027677566344973,0.995,1.29,0
1.3,-0.079058798060566,0.028091369886454,0.995,1.3,0
1.31,-0.076991391357488,0.028488588981159,0.995,1.31,0
1.32,-0.074815634006665,0.02886798704872,0.995,1.32,0
1.33,-0.072529106085623,0.029228318667586,0.995,1.33,0
1.34,-0.070129348307015,0.029568332821619,0.995,1.34,0
1.35,-0.067613858935268,0.02988677639259,0.995,1.35,0
1.36,-0.064980090514843,0.030182397914736,0.995,1.36,0
1.37,-0.062225446403339,0.030453951590875,0.995,1.37,0
1.38,-0.059347277115205,0.030700201555791,0.995,1.38,0
1.39,-0.056342876505725,0.030919926366307,0.995,1.39,0
1.4,-0.053209477851108,0.031111923710961,0.995,1.4,0
1.41,-0.049944249881111,0.031275015354618,0.995,1.41,0
1.42,-0.046544292805124,0.031408052339377,0.995,1.42,0
1.43,-0.043006634365289,0.03150992045358,0.995,1.43,0
1.44,-0.039328225953239,0.031579545967728,0.995,1.44,0
1.45,-0.035505938836711,0.031615901623209,0.995,1.45,0
1.46,-0.031536560557801,0.031618012855337,0.995,1.46,0
1.47,-0.027416791583549,0.031584964256397,0.995,1.47,0
1.48,-0.023143242301512,0.031515906237937,0.995,1.48,0
1.49,-0.018712430454372,0.031410061526396,0.995,1.49,0
1.5,-0.014120779091283,0.031266732034007,0.995,1.5,0
1.51,-0.0093646150223094,0.031085311665138,0.995,1.51,0
1.52,-0.004440168215029,0.030865297763254,0.995,1.52,0
1.53,0.0006564254956078,0.03060622291245,0.995,1.53,0
1.54,0.0059291008583885,0.030307874061391,0.995,1.54,0
1.55,0.011381986699308,0.029969996019723,0.995,1.55,0
1.56,0.017019329146984,0.029592500267164,0.995,1.56,0
1.57,0.022845469514781,0.029175428189269,0.995,1.57,0
1.58,0.028864835324557,0.028718952236391,0.995,1.58,0
1.59,0.035081933085818,0.028223385347815,0.995,1.59,0
1.6,0.041501338223583,0.027689188502951,0.995,1.6,0
1.61,0.048127682731419,0.027116977526793,0.995,1.61,0
1.62,0.054965640592893,0.026507529864707,0.995,1.62,0
1.63,0.062019910707405,0.025861791154571,0.995,1.63,0
1.64,0.069295197135265,0.025180881424667,0.995,1.64,0
1.65,0.076796186508949,0.024466100823021,0.995,1.65,0
1.66,0.084527522458565,0.023718934781913,0.995,1.66,0
1.67,0.092493776908002,0.022941058506544,0.995,1.67,0
1.68,0.10069941811391,0.022134340667067,0.995,1.68,0
1.69,0.10914877534056,0.021300846164666,0.995,1.69,0
1.7,0.11784600009068,0.020442837833915,0.995,1.7,0
1.71,0.12679502384687,0.019562776935262,0.995,1.71,0
1.72,0.13599951232008,0.01866332228238,0.995,1.72,0
1.73,0.14546281624961,0.017747327839952,0.995,1.73,0
1.74,0.15518791885442,0.0168178386187,0.995,1.74,0
1.75,0.1651773800974,0.015878084686883,0.995,1.75,0
1.76,0.17543327799388,0.014931473111478,0.995,1.76,0
1.77,0.18595714727268,0.013981577638225,0.995,1.77,0
1.78,0.19674991578254,0.013032125918331,0.995,1.78,0
1.79,0.20781183912915,0.01208698409107,0.995,1.79,0
1.8,0.21914243412731,0.011150138537058,0.995,1.8,0
1.81,0.23074041175991,0.010225674626361,0.995,1.81,0
1.82,0.24260361044989,0.0093177522989684,0.995,1.82,0
1.83,0.25472893057069,0.008430578331676,0.995,1.83,0
1.84,0.26711227124462,0.0075683751656367,0.995,1.84,0
1.85,0.27974847060296,0.0067353461930615,0.995,1.85,0
1.86,0.2926312508063,0.0059356374301347,0.995,1.86,0
1.87,0.30575316924477,0.0051732955361611,0.995,1.87,0
1.88,0.31910557745412,0.0044522221765332,0.995,1.88,0
1.89,0.33267858939066,0.0037761247697715,0.995,1.89,0
1.9,0.34646106080569,0.0031484637058092,0.995,1.9,0
1.91,0.36044058154486,0.0025723961705314,0.995,1.91,0
1.92,0.37460348267001,0.0020507167716228,0.995,1.92,0
1.93,0.38893486035389,0.001585795270395,0.995,1.93,0
1.94,0.40341861853139,0.0011795116575322,0.995,1.94,0
1.95,0.41803753228436,0.00083318803655259,0.995,1.95,0
1.96,0.43277333385061,0.00054751859898889,0.995,1.96,0
1.97,0.44760682324427,0.00032251055025534,0.995,1.97,0
1.98,0.46251800631713,0.00015742177524404,0.995,1.98,0
1.99,0.47748626082847,5.0519922660902e-05,0.995,1.99,0
2,0.49249051821893,-1.0978964171137e-06,0.995,2,0
