id,vel_x,vel_y,x,y,z
0.82,-0.089427297861141,0.04928060675746,0.82,0.995,0
0.83,-0.090288179773305,0.047518249300546,0.83,0.995,0
0.84,-0.091129140518567,0.045724202296986,0.84,0.995,0
0.85,-0.091949903578325,0.043899035805657,0.85,0.995,0
0.86,-0.092750183795026,0.042043321193792,0.86,0.995,0
0.87,-0.09352968663199,0.040157632850406,0.87,0.995,0
0.88,-0.094288107468167,0.038242549919159,0.88,0.995,0
0.89,-0.095025130928622,0.036298658050176,0.89,0.995,0
0.9,-0.095740430251745,0.034326551170396,0.9,0.995,0
0.91,-0.096433666694289,0.032326833271997,0.91,0.995,0
0.92,-0.097104488975503,0.030300120218469,0.92,0.995,0
0.93,-0.097752532761761,0.028247041567832,0.93,0.995,0
0.94,-0.098377420193275,0.026168242412464,0.94,0.995,0
0.95,-0.098978759454561,0.024064385234908,0.95,0.995,0
0.96,-0.099556144390554,0.021936151778926,0.96,0.995,0
0.97,-0.10010915417027,0.019784244934843,0.97,0.995,0
0.98,-0.10063735299977,0.017609390637941,0.98,0.995,0
0.99,-0.10114028988697,0.015412339778043,0.99,0.995,0
1,-0.10161749846574,0.013193870118246,1,0.995,0
1.01,-0.10206849687757,0.010954788220397,1.01,0.995,0
1.02,-0.1024927876488,0.0086959313629723,1.02,0.995,0
1.03,-0.10288985763721,0.0064181694144968,1.03,0.995,0
1.04,-0.10325917900177,0.00412240674447,1.04,0.995,0
1.05,-0.10360021036976,0.001809584472184,1.05,0.995,0
1.06,-0.1039123851244,-0.00051931852435113,1.06,0.995,0
1.07,-0.10419513729866,-0.0028632586292573,1.07,0.995,0
1.08,-0.10444787839863,-0.0052211961281682,1.08,0.995,0
1.09,-0.10467000908803,-0.0075920444262895,1.09,0.995,0
1.1,-0.10486091637599,-0.0099746687332738,1.1,0.995,0
1.11,-0.10501997284658,-0.012367883795827,1.11,0.995,0
1.12,-0.10514653759724,-0.014770451681423,1.12,0.995,0
1.13,-0.10523995717958,-0.017181079783493,1.13,0.995,0
1.14,-0.10529956653372,-0.019598418920258,1.14,0.995,0
1.15,-0.10532469003758,-0.02202106147846,1.15,0.995,0
1.16,-0.10531464267627,-0.02444753960015,1.16,0.995,0
1.17,-0.10526873133059,-0.026876323418071,1.17,0.995,0
1.18,-0.10518625619194,-0.029305819347164,1.18,0.995,0
1.19,-0.1050665123107,-0.031734368441604,1.19,0.995,0
1.2,-0.10490879128395,-0.034160244827905,1.2,0.995,0
1.21,-0.10471238308832,-0.036581654225552,1.21,0.995,0
1.22,-0.10447657806328,-0.038996732567357,1.22,0.995,0
1.23,-0.10420066904992,-0.041403544732618,1.23,0.995,0
1.24,-0.10388395369023,-0.043800083406929,1.24,0.995,0
1.25,-0.10352573689102,-0.046184268083367,1.25,0.995,0
1.26,-0.1031253334565,-0.048553944220591,1.26,0.995,0
1.27,-0.10268207089295,-0.050906882574167,1.27,0.995,0
1.28,-0.10219529238798,-0.053240778718289,1.28,0.995,0
1.29,-0.10166435996669,-0.05555325277572,1.29,0.995,0
1.3,-0.10108865782561,-0.05784184937454,1.3,0.995,0
1.31,-0.10046759584499,-0.060104037850878,1.31,0.995,0
1.32,-0.09980061327844,-0.06233721271739,1.32,0.995,0
1.33,-0.099087182618245,-0.064538694417687,1.33,0.995,0
1.34,-0.098326813633221,-0.066705730387276,1.34,0.995,0
1.35,-0.097519057574702,-0.068835496441854,1.35,0.995,0
1.36,-0.096663511544814,-0.070925098513833,1.36,0.995,0
1.37,-0.095759823019671,-0.072971574757982,1.37,0.995,0
1.38,-0.094807694518474,-0.074971898046804,1.38,0.995,0
1.39,-0.093806888407725,-0.076922978875852,1.39,0.995,0
1.4,-0.092757231827985,-0.078821668698585,1.4,0.995,0
1.41,-0.091658621728653,-0.080664763709466,1.41,0.995,0
1.42,-0.090511029994268,-0.082449009092941,1.42,0.995,0
1.43,-0.089314508643784,-0.084171103754552,1.43,0.995,0
1.44,-0.088069195082163,-0.085827705548789,1.44,0.995,0
1.45,-0.086775317381497,-0.087415437016367,1.45,0.995,0
1.46,-0.085433199566747,-0.088930891641355,1.46,0.995,0
1.47,-0.084043266879053,-0.090370640636039,1.47,0.995,0
1.48,-0.082606050987411,-0.091731240258509,1.48,0.995,0
1.49,-0.081122195117587,-0.093009239664748,1.49,0.995,0
1.5,-0.079592459065085,-0.094201189293492,1.5,0.995,0
1.51,-0.078017724057195,-0.095303649778218,1.51,0.995,0
1.52,-0.076398997427501,-0.096313201376496,1.52,0.995,0
1.53,-0.074737417064666,-0.097226453902426,1.53,0.995,0
1.54,-0.073034255596128,-0.098040057143122,1.54,0.995,0
1.55,-0.071290924266246,-0.098750711735216,1.55,0.995,0
1.56,-0.069508976467815,-0.099355180472077,1.56,0.995,0
1.57,-0.0676901108854,-0.09985030000705,1.57,0.995,0
1.58,-0.065836174209013,-0.10023299291241,1.58,0.995,0
1.59,-0.063949163377001,-0.10050028004812,1.59,0.995,0
1.6,-0.062031227307861,-0.10064929318876,1.6,0.995,0
1.61,-0.060084668082024,-0.10067728785139,1.61,0.995,0
1.62,-0.058111941536409,-0.10058165626151,1.62,0.995,0
1.63,-0.056115657236882,-0.10035994038902,1.63,0.995,0
1.64,-0.054098577796586,-0.10000984498096,1.64,0.995,0
1.65,-0.05206361751145,-0.099529250513093,1.65,0.995,0
1.66,-0.050013840288178,-0.098916225978133,1.66,0.995,0
1.67,-0.047952456844348,-0.098169041424685,1.67,0.995,0
1.68,-0.045882821165307,-0.097286180157911,1.68,0.995,0
1.69,-0.04380842620795,-0.096266350510476,1.69,0.995,0
1.7,-0.041732898847359,-0.09510849709082,1.7,0.995,0
1.71,-0.039659994068637,-0.093811811415079,1.71,0.995,0
1.72,-0.037593588412907,-0.092375741829283,1.72,0.995,0
1.73,-0.035537672693387,-0.09080000262971,1.73,0.995,0
1.74,-0.033496344004684,-0.0890845822917,1.74,0.995,0
1.75,-0.031473797055671,-0.08722975072069,1.75,0.995,0
1.76,-0.029474314863718,-0.08523606544386,1.76,0.995,0
1.77,-0.027502258855328,-0.083104376666582,1.77,0.995,0
1.78,-0.025562058425284,-0.080835831124745,1.78,0.995,0
1.79,-0.023658200013375,-0.078431874672086,1.79,0.995,0
1.8,-0.021795215764151,-0.075894253550715,1.8,0.995,0
1.81,-0.019977671841215,-0.073225014303097,1.81,0.995,0
1.82,-0.01821015647294,-0.070426502294752,1.82,0.995,0
1.83,-0.016497267811162,-0.067501358828659,1.83,0.995,0
1.84,-0.014843601688449,-0.064452516844855,1.84,0.995,0
1.85,-0.013253739362444,-0.061283195211612,1.85,0.995,0
1.86,-0.011732235337982,-0.057996891628,1.86,0.995,0
1.87,-0.010283605358817,-0.054597374171153,1.87,0.995,0
1.88,-0.0089123146606833,-0.051088671535163,1.88,0.995,0
1.89,-0.0076227665763563,-0.047475062021994,1.89,0.995,0
1.9,-0.0064192915816378,-0.043761061357926,1.9,0.995,0
1.91,-0.0053061368706477,-0.039951409421708,1.91,0.995,0
1.92,-0.0042874565369883,-0.036051055982856,1.92,0.995,0
1.93,-0.0033673023963574,-0.032065145558961,1.93,0.995,0
1.94,-0.0025496155840511,-0.027999001508024,1.94,0.995,0
1.95,-0.0018382195504791,-0.023858109489824,1.95,0.995,0
1.96,-0.001236813613294,-0.019648100481688,1.96,0.995,0
1.97,-0.00074895930807407,-0.015374733414413,1.97,0.995,0
1.98,-0.00037807211050377,-0.011043876895889,1.98,0.995,0
1.99,-0.00012752713927859,-0.006661491258166,1.99,0.995,0
2,-7.0374009340897e-07,-0.0022336205483419,2,0.995,0
