burnup_limit_weight,data:Tfuel_max:value,data:Trpv_max:value,data:converged,data:eigenvalue:value,data:peaking_factor:value,data:pebble_power_max:value,enrichment,filling_factor,kernel_radius,pebble_unloading_rate,total_power
141.50263844772,900,522.43769177305,True,0.99234793634272,1.9166684043302,2714.6757538831,0.14232455309214,0.12336092423389,0.00018410053074759,0.024477672330954,218929599.56491
151.44699942871,900,497.75563001865,True,0.91767071049517,1.9448137863779,2826.1091929903,0.12242895867336,0.075055619768622,0.00024846934985651,0.021265962079671,185395998.258
154.96315686159,900,512.1908912269,True,0.73334276835676,2.5866396417209,5207.3679498535,0.10509355606108,0.096678459516223,0.00015590472773375,0.017576045933293,205736935.21169
150.88814413267,900,504.12303290365,True,0.97202877252176,2.0278315364276,3104.5449825967,0.14404062523361,0.070163237533534,0.00022903085452458,0.020319285276979,194190165.11357
133.24044672842,900,506.03661478988,True,0.8684695396267,2.2789299316196,2269.8489331608,0.093995890221452,0.13593819645495,0.00026023041212885,0.022197615349649,195637542.74633
138.73091302555,900,503.00187984784,True,1.0684021487762,2.0316703084494,2247.4701693179,0.17941645267102,0.12705887105185,0.00018901796736218,0.03755486053535,191882039.26241
145.63892146977,900,508.97205629888,True,0.99867927580919,1.9052224514621,2555.7829998569,0.14571384524015,0.091188173187724,0.00023016890463419,0.025398688333994,200405336.1029
147.82064638005,900,498.43528175189,True,0.9029019260842,1.7678968274617,2357.2455926519,0.1129482158328,0.14110987528485,0.00017136887783221,0.0446517420982,186036370.75926
131.79882671827,900,502.1743560569,True,0.72574681128862,1.916435097791,2612.9147266749,0.052642988320617,0.082595139253211,0.00024057042365192,0.039302590422533,191570402.67973
163.3020295585,900,520.90577408496,True,0.76318480657551,2.2036949324582,5348.8924067029,0.10839137032541,0.061650426859606,0.00022463632509387,0.030460842212033,217548365.45162
143.16586930452,900,500.90043223152,True,0.61344496047764,2.6958780874467,5396.6855763376,0.10861851322194,0.053810583596537,0.00017078196190217,0.017814060829551,190357710.36093
132.70904085585,900,512.01789982615,True,0.96851208890644,2.0364473042974,3396.4888057061,0.13746615851208,0.081004134780341,0.00016819119497285,0.040267949190208,205092457.82105
136.55617642502,900,511.80023409415,True,1.022802403339,2.3746368301523,2532.8804821656,0.18260871178949,0.14047418811168,0.00022191470492078,0.02397002935954,203401769.0958
163.58409456096,900,505.90736793828,True,0.72488304564938,2.325341231802,5882.0832600607,0.13039948926529,0.064276426422077,0.00016254838537664,0.038864388822468,196981474.12431
158.40851014573,900,512.27205551292,True,1.0089499726497,2.2042871069756,2688.610256156,0.17275366017578,0.10103722569565,0.0002591114781752,0.020424797325992,204446331.90588
148.53033651846,900,515.08777944744,True,1.0815897028671,1.9831800976238,2544.5407999007,0.18966416582541,0.088518230271345,0.00023391393559842,0.045543053198592,208454052.78754
137.92073766575,900,516.08781471423,True,1.0265743415086,2.4073909547142,2616.8394491648,0.18511712734079,0.12530963581225,0.0002515328421484,0.040800504159293,209021723.15091
160.71586806502,900,520.54684477984,True,0.9132805586597,1.9973716539125,3647.680492095,0.13447136524181,0.11149143520486,0.00016475108147868,0.029580783944482,216754026.99469
144.02378054879,900,519.76920976741,True,0.85801522430781,1.995080725355,2438.5239572152,0.089101274956037,0.14912500257382,0.0002057935223721,0.028608841906237,214869715.49248
149.11189477631,900,515.48669969163,True,0.99467067789639,2.5937446287435,2788.9910912369,0.19104016578543,0.12868461128252,0.00028088883918813,0.039448136966953,207842963.21096
150.81138747375,900,501.80074847316,True,1.0250017827112,1.931698529556,3017.4034717709,0.15844188089038,0.05132417494906,0.00026863924006942,0.034134944613784,190931045.70262
147.00657042963,900,509.64716942963,True,0.52875380238052,2.160700301949,4875.8204987972,0.065548961077455,0.056052244022212,0.00017903730808258,0.042618734556123,202195995.04155
145.6066107586,900,502.78789290145,True,0.57655759093421,2.447408463486,4957.372450247,0.074375017673219,0.054912484731417,0.00019319460958983,0.025253546668347,192839299.8697
154.50260649112,900,510.46196377814,True,0.82694512259228,1.801871013731,2537.5147821439,0.082568022621615,0.092285602938457,0.00027899095831552,0.033579419512001,202430168.75683
142.06897383147,900,514.6139364908,True,0.78251832690762,1.8245034569112,2235.1211091321,0.061152435344471,0.13182132158091,0.00020429575219116,0.021817941087151,208386703.46659
152.29425831195,900,496.60720639962,True,0.88316064594412,1.8638577013091,2291.6579738091,0.10262638617307,0.10488360030002,0.00023814340170488,0.045826395453703,183349567.92731
133.51431355797,900,504.09952299092,True,0.97322936937159,2.5699997954702,2479.992948515,0.1624627382365,0.13497383254503,0.00027605966634598,0.044763113772055,192363100.82652
149.42323027969,900,520.69591636595,True,0.81311035698364,2.4231235467829,2538.2809782416,0.078164691897707,0.14426004568612,0.00028437316083934,0.027105890632418,215210971.22962
161.92358014941,900,499.72384280893,True,0.87307465068523,2.1232826867938,2317.5523259838,0.10681384402619,0.12697066635727,0.00024295304575057,0.027905339828074,187238325.19723
132.85250987294,900,495.11560300143,True,0.79312869185347,2.0155929975311,1871.703038988,0.055008888034668,0.11608296430525,0.00029168862548085,0.048211623840848,180977814.51318
145.28318428227,900,500.37321469926,True,1.1302378614041,1.8163988413575,2262.2689225515,0.19396155023742,0.073506249979483,0.0002003700978998,0.046698305618103,188761650.7044
162.90495703775,900,518.98085022722,True,0.99065474123634,2.2721443311859,2846.1339359793,0.16935229308971,0.09834901885516,0.0002971308081905,0.043829838868443,213200666.95041
146.92992478229,900,497.87638688496,True,1.0398714878179,1.8334306388386,2261.0045491232,0.16274132912188,0.10921761505355,0.00018464491448649,0.046300845444835,185191957.19126
138.18015757148,900,507.32101084988,True,0.90748485469982,2.2534446737874,3579.5563508279,0.11984456731881,0.074049133006603,0.00021364611929646,0.016888857821223,198770933.83063
157.13175403377,900,495.75194043191,True,0.97258694476041,1.9835563665291,2322.4588270269,0.14727350111386,0.14701311411771,0.00017654999625676,0.022980732416979,182201894.8441
134.07717037992,900,522.06331050977,True,1.1257460911723,2.0238002231674,2602.7598420608,0.19684763554828,0.069706523646086,0.00029414770583991,0.037854692889598,218004289.93509
155.80266156035,900,516.23243428346,True,0.92575534279492,2.1574009681819,2616.4234252353,0.12801590107247,0.12029910989359,0.00024538273397334,0.03325798537918,209691431.37686
142.74262593003,900,514.3143701276,True,0.99144562894878,2.1236699191555,2507.1684443588,0.15164585689237,0.14201549861641,0.00019716423565023,0.026447901661797,207252095.82219
156.81796990841,900,518.79422469203,True,0.895572085915,2.3918723102118,2720.0351598533,0.12104566619502,0.12187301803233,0.00029588806805777,0.035790281389941,212677694.15129
146.05595054864,900,512.42763800008,True,1.0619654691251,2.0331017638628,2880.40648552,0.17614961322471,0.083773825650781,0.00019062909650919,0.017239956714023,205537515.73005
140.79557571583,900,494.64386719635,True,0.6233597172192,2.1547239169999,3415.4453241641,0.056936988208722,0.099981108609359,0.0001569847608487,0.028308402522411,181551740.64158
140.07807172649,900,495.75432801445,True,0.6988021615256,2.0569825202752,3388.1251856767,0.06739619138765,0.080886592382799,0.00019506150719589,0.035321934029413,182956567.09165
159.74623834679,900,503.85499645627,True,0.75870327247615,2.0224276795238,3776.6898665881,0.086647788389814,0.071575250987505,0.00023563666366738,0.032506811469358,193959983.40029
135.40788569366,900,519.10569179059,True,0.85417827976413,2.1583852022073,2405.9211224194,0.085214165794726,0.13282355806206,0.00025252253568211,0.024668232732207,213678238.31219
137.04936635787,900,505.73825846093,True,1.0628804823204,2.3293670772444,2414.2264546874,0.19949471324826,0.11563862107509,0.00024676669227456,0.033694506381413,195124107.30574
141.2165357071,900,522.74929054167,True,1.0658910437682,2.1729699084684,2710.3836306642,0.18431668455466,0.087819219366137,0.00028584206868803,0.03215207032302,218683633.36763
157.99933233835,900,510.83809716413,True,1.0758581512812,1.9169856913115,2550.3074416411,0.18911672018135,0.089937114276014,0.00021273593237241,0.028964768510048,202893133.12294
148.1667682223,900,522.05764301623,True,0.60648585704299,2.2255165066844,5509.431038866,0.079547308746226,0.077232816207952,0.00015833872489109,0.039892872080311,219280231.67236
132.10853577021,900,516.72401703105,True,0.92467697111174,1.8184677742389,2684.4282564624,0.11054390416483,0.10889427694491,0.00018876513676818,0.046354542912455,211211219.26955
156.27342935882,900,499.70257733828,True,0.99595152671699,1.8516600180752,2822.7918310884,0.14786984479836,0.059346217760996,0.00026494889371051,0.047267985246597,187942580.18474
155.46889597393,900,506.89950459296,True,1.1132441776878,1.8727182315717,2567.9607387024,0.19758043438176,0.065735939222596,0.00021802772383081,0.027654443184112,197788961.58819
139.08957923113,900,507.0202441915,True,0.99048685493711,2.6765806970895,2628.5661937864,0.18789852928253,0.1480091780285,0.00025713753681422,0.018900292008999,196459765.13632
163.85247262288,900,515.08444591331,True,0.86215871088908,2.2794720251215,5028.026927967,0.14070280113746,0.057762823852721,0.00021636222459096,0.025744378470695,209508104.27887
153.27602257642,900,497.21561982693,True,0.8677570108681,1.8364986261793,2353.9555583636,0.10064343393113,0.12241258494007,0.00020359909364368,0.021602162610117,184441245.47519
158.69282222057,900,496.98021971055,True,1.0375800782078,1.893938072919,2341.7615205833,0.17072192050577,0.095760726036153,0.00021048967646158,0.030031875250303,183954966.21621
139.75835232326,900,522.63495763274,True,0.86508958994041,2.402139593614,2571.3202165597,0.096669578028564,0.14386567717416,0.00026645793661444,0.048920914115306,217771021.23247
135.62070076042,900,501.20067514864,True,0.96799362257285,1.9197460443532,2568.8519202155,0.12490315083368,0.07286935700281,0.00028956633166235,0.018093870402047,189942338.91419
139.56693843172,900,508.37143803168,True,1.0355439372608,1.9284935016299,2527.0855872269,0.16053849567841,0.13347853658502,0.00016066699856556,0.018601115732599,199773418.9128
137.61028029149,900,499.1581486715,True,0.93198490718212,2.7159594328454,2471.863610678,0.15000590093852,0.1464353246547,0.00028814204995129,0.019477322617192,185638180.65371
159.60146421505,900,499.35914046993,True,1.0752283410466,2.0349319290486,2332.2445411593,0.19479755391759,0.090632523932248,0.00023997044568541,0.041536291369147,186891070.3086
158.75365220729,900,499.60917765539,True,0.74740101451849,2.3517070485301,5066.9544913487,0.11361731026932,0.060166641471801,0.00019900744465567,0.026933800472389,188336042.39181
136.01986826552,900,501.06359577324,True,0.61152784111981,2.5540604928375,4604.0838755711,0.073492387190645,0.066005247193539,0.00018026826523182,0.019703599823275,190496873.04969
143.641646853,900,509.94456876355,True,1.0892136082004,1.8405209212774,2491.973655657,0.1788239668654,0.11481739713236,0.00015173973693347,0.04207043860164,201917196.7319
146.58561923948,900,494.26597785858,True,0.96099754024749,1.9026723004343,2204.341948561,0.13245775490154,0.13799329773862,0.00018166338076183,0.03812871749814,180154299.10487
134.37621843593,900,516.78241135315,True,0.82931883319097,2.0030402827191,2272.2875059855,0.071662769877687,0.12413420547059,0.0002538294899937,0.031298499856635,210689593.15851
161.1767762746,900,503.73364363882,True,0.82895168379438,1.862427512715,2960.5239690893,0.099192938266118,0.11826871317311,0.00017839812366956,0.043553486249715,193535937.91188
157.70742066568,900,513.58737703684,True,0.75631429380139,1.8197050639567,2639.6082409572,0.063462605745692,0.1028293501092,0.00022248444554412,0.048466661819873,206987757.10138
151.64410787979,900,511.94073422455,True,0.85646476489465,1.9909572603395,2405.4609645846,0.092673774206144,0.13076295169243,0.00022546834297181,0.030950157155493,204121226.715
148.8383852495,900,513.38114031167,True,0.96895702952712,1.9177397022295,3300.2422479749,0.13919683132895,0.058715066666925,0.00026715686002305,0.035454331155399,206785193.54088
136.25642441757,900,504.77049615015,True,0.60141653172418,2.1159874133308,4629.7563139951,0.070084323264728,0.05063196148404,0.0002084033589876,0.049641845585501,195419500.01383
149.88664107497,900,519.36087245193,True,0.82625582090544,1.7991291237198,2552.4362464904,0.081160540998322,0.1100551527986,0.00023542702940754,0.034685379107304,214633088.03545
140.63272518058,900,516.55225019537,True,1.0505865864441,1.9220758896099,3031.194839454,0.15795118296101,0.063824009289492,0.00020940242949721,0.047811953036958,211140917.09061
160.07268034114,900,520.93391458173,True,1.0274426060419,1.7928697458518,2766.65138597,0.16644546808549,0.1174184322091,0.00016528987187091,0.04967937799841,216892941.08007
152.64918469301,900,517.0163025912,True,0.8773676759729,2.0356546807036,3539.3637517517,0.11556148618585,0.094819600631505,0.00019380168940549,0.024019944723622,211944249.98882
155.7506222705,900,511.23720856193,True,0.80997060901844,1.920606600391,3304.059137296,0.091437607055398,0.086764160108255,0.00022008132123166,0.036915589073242,203918275.85861
131.36002002174,900,500.00960625222,True,0.70113923116334,2.1834044210946,3565.9068716668,0.068381531058441,0.093134226331229,0.0001747747769174,0.026006447841177,188856411.37021
132.4631600738,900,498.81059442519,True,0.85603818338305,1.8059466208753,2105.6643205214,0.084059040747925,0.14593997481995,0.00018673725152643,0.031395983268613,186514097.95054
154.32056839299,900,501.07404457089,True,0.78227401590623,1.9290251140787,1991.9218820871,0.058576447870315,0.11971016963617,0.00026362825470677,0.034505247164696,189286474.72082
134.64922396422,900,503.29982860393,True,0.76844084067992,1.7735425871934,2068.4241245718,0.05410798538051,0.10725060104818,0.00023153998563087,0.047646689543985,192791861.30079
160.81547345491,900,495.52720585121,True,0.95336200490333,2.0322500462987,3422.9552064807,0.15544493892186,0.079312129248392,0.00016778769041548,0.038558349590008,182491787.80934
162.14489725124,900,509.15446099138,True,0.87927860799615,1.9590908742386,3760.2022491141,0.12688485283608,0.076699953059712,0.00020242211233669,0.045290712215917,201094034.8159
144.37556116914,900,509.26068927196,True,0.87748627483341,2.3069665242792,4410.0732250302,0.12512197742085,0.052076266324398,0.0002438081050418,0.022489507001712,201501949.54596
