time,SiC_stress,ave_gas_temp,buffer_void_volume,fis_gas_released,gap_volume,gas_pressure,initial_moles,kernel_th_density,kernel_void_volume,max_burnup,max_fluence,particle_power,strength_IPyC,strength_SiC
30240000,-150001549.15751,1042.8759886178,2.1615799041104e-11,8.1301818511279e-09,1.8200245734189e-11,1356034.0432708,0,11212.655575986,1.1978208995171e-11,0.094608804975313,3.5028288e+25,0.10140016350603,300360110.5684,618582853.55522
30326400,-150340856.76734,1042.8357737754,2.1603255595538e-11,8.1637325704116e-09,1.8184436371296e-11,1361507.5908171,0,11212.655575986,1.200982168211e-11,0.094879115846671,3.5128512e+25,0.10140016350603,300489499.91018,618611631.07277
30412800,-150705192.89052,1042.7955183722,2.1590701453853e-11,8.1973254453557e-09,1.816861078717e-11,1366987.7538188,0,11212.655575986,1.2041430152232e-11,0.095149426718029,3.5228736e+25,0.10140016350603,300617773.27091,618639678.05159
30499200,-151094791.01167,1042.7552310165,2.1578133276021e-11,8.230960404333e-09,1.8152773193401e-11,1372474.5152897,0,11212.655575986,1.2073034360732e-11,0.095419737589387,3.532896e+25,0.10140016350603,300744931.12579,618666984.61414
30585600,-151509882.01391,1042.7149204749,2.1565547712397e-11,8.2646373761183e-09,1.8136927822122e-11,1377967.8579234,0,11212.655575986,1.210463426254e-11,0.095690048460745,3.5429184e+25,0.10140016350603,300870975.3889,618693540.96129
30672000,-151950694.33908,1042.6745955038,2.1552941403563e-11,8.2983562898833e-09,1.8121078926289e-11,1383467.7642494,0,11212.655575986,1.2136229812044e-11,0.095960359332103,3.5529408e+25,0.10140016350603,300995909.37735,618719337.77448
30758400,-152417454.02538,1042.6342648998,2.1540310980486e-11,8.3321170751955e-09,1.8105230779357e-11,1388974.2164268,0,11212.655575986,1.2167820963162e-11,0.096230670203462,3.5629632e+25,0.10140016350603,301119737.8032,618744366.02287
30844800,-152910384.82371,1042.5939375602,2.1527653064704e-11,8.3659196620205e-09,1.8089387674849e-11,1394487.1963101,0,11212.655575986,1.2199407669463e-11,0.09650098107482,3.5729856e+25,0.10140016350603,301242466.71806,618768617.16752
30931200,-153429708.26453,1042.5536224399,2.1514964279349e-11,8.3997639807351e-09,1.8073553914262e-11,1400006.6858452,0,11212.655575986,1.2230989885154e-11,0.096771291946178,3.583008e+25,0.10140016350603,301364103.51772,618792083.14552
31017600,-153975643.69257,1042.5133269471,2.1502241887657e-11,8.4336499629693e-09,1.8057733107832e-11,1405532.6856619,0,11212.655575986,1.2262567625749e-11,0.097041602817536,3.5930304e+25,0.10140016350603,301484656.88161,618814756.38109
31104000,-154548408.51005,1042.4730601386,2.1489482502519e-11,8.4675775397525e-09,1.8041929596696e-11,1411065.1556276,0,11212.655575986,1.2294140836029e-11,0.097311913688894,3.6030528e+25,0.10140016350603,301604136.75695,618836629.83278
31190400,-155148218.09182,1042.4328310755,2.1476682727104e-11,8.5015466425158e-09,1.8026147741433e-11,1416604.0764314,0,11212.655575986,1.2325709461012e-11,0.097582224560252,3.6130752e+25,0.10140016350603,301722554.33539,618857697.06418
31276800,-155775285.90639,1042.3926488992,2.1463839155339e-11,8.5355572030928e-09,1.8010391921305e-11,1422149.4284093,0,11212.655575986,1.2357273446079e-11,0.09785253543161,3.6230976e+25,0.10140016350603,301839921.9961,618877952.25489
31363200,-156429823.53228,1042.3525228027,2.1450948372098e-11,8.5696091537166e-09,1.7994666534185e-11,1427701.1916298,0,11212.655575986,1.2388832736774e-11,0.098122846302968,3.63312e+25,0.10140016350603,301956253.30529,618897390.15103
31449600,-157112040.82558,1042.3124620184,2.1438006953508e-11,8.6037024270186e-09,1.7978975996142e-11,1433259.3458612,0,11212.655575986,1.2420387278783e-11,0.098393157174326,3.6431424e+25,0.10140016350603,302071562.95266,618916006.40995
31536000,-157822145.90387,1042.2724758268,2.1425011467151e-11,8.6378369560261e-09,1.7963324741272e-11,1438823.8705471,0,11212.655575986,1.2451937017838e-11,0.098663468045684,3.6531648e+25,0.10140016350603,302185866.73083,618933797.11259
31622400,-158560345.18268,1042.2325735846,2.1411958472392e-11,8.6720126741622e-09,1.7947717221343e-11,1444394.7448212,0,11212.655575986,1.2483481899715e-11,0.098933778917042,3.6631872e+25,0.10140016350603,302299181.50982,618950759.13351
31708800,-159326843.52821,1042.192764667,2.1398844520554e-11,8.7062295152431e-09,1.7932157905585e-11,1449971.9475382,0,11212.655575986,1.2515021870103e-11,0.0992040897884,3.6732096e+25,0.10140016350603,302411525.17426,618966890.22517
31795200,-160121844.21057,1042.1530585344,2.1385666155222e-11,8.7404874134782e-09,1.7916651280333e-11,1455555.4571988,0,11212.655575986,1.2546556874645e-11,0.099474400659758,3.683232e+25,0.10140016350603,302522916.62059,618982188.7149
31881600,-160945549.02411,1042.1134646711,2.1372419912448e-11,8.7747863034674e-09,1.7901201848842e-11,1461145.252033,0,11212.655575986,1.2578086858825e-11,0.099744711531116,3.6932544e+25,0.10140016350603,302633375.67618,618996653.82417
31968000,-161798158.27987,1042.0739926215,2.1359102320996e-11,8.8091261202006e-09,1.7885814130998e-11,1466741.3099164,0,11212.655575986,1.2609611767948e-11,0.10001502240247,3.7032768e+25,0.10140016350603,302742923.10807,619010285.38258
32054400,-162679870.89254,1042.0346519847,2.1345709902636e-11,8.8435067990572e-09,1.7870492662948e-11,1472343.6084207,0,11212.655575986,1.264113154715e-11,0.10028533327383,3.7132992e+25,0.10140016350603,302851580.5416,619023084.12841
32140800,-163590884.39359,1041.9954523706,2.1332239172282e-11,8.8779282758026e-09,1.7855241997052e-11,1477952.1247944,0,11212.655575986,1.267264614123e-11,0.10055564414519,3.7233216e+25,0.10140016350603,302959370.44722,619035051.46453
32227200,-164531395.00698,1041.9564034659,2.1318686638364e-11,8.91239048659e-09,1.7840066701319e-11,1483566.8359135,0,11212.655575986,1.2704155494805e-11,0.10082595501655,3.733344e+25,0.10140016350603,303066316.09353,619046189.68876
32313600,-165501597.63709,1041.917515044,2.1305048803085e-11,8.9468933679595e-09,1.7824971359147e-11,1489187.7183629,0,11212.655575986,1.2735659552245e-11,0.10109626588791,3.7433664e+25,0.10140016350603,303172441.49227,619056501.78546
32400000,-166501685.94523,1041.8787968303,2.1291322162473e-11,8.9814368568329e-09,1.7809960569433e-11,1494814.7484393,0,11212.655575986,1.2767158257433e-11,0.10136657675926,3.7533888e+25,0.10140016350603,303277771.37882,619065991.39785
32486400,-167531852.39093,1041.8402586756,2.1277503206934e-11,9.0160208905185e-09,1.7795038945676e-11,1500447.9019841,0,11212.655575986,1.2798651554083e-11,0.10163688763062,3.7634112e+25,0.10140016350603,303382331.14231,619074663.13511
32572800,-168592288.22478,1041.8019104337,2.1263588421287e-11,9.050645406706e-09,1.7780211116154e-11,1506087.1545981,0,11212.655575986,1.2830139385456e-11,0.10190719850198,3.7734336e+25,0.10140016350603,303486146.80764,619082522.25347
32659200,-169683183.52622,1041.7637620128,2.124957428512e-11,9.0853103434673e-09,1.7765481723447e-11,1511732.4814829,0,11212.655575986,1.2861621694451e-11,0.10217750937334,3.783456e+25,0.10140016350603,303589244.97977,619089574.60289
32745600,-170804727.30104,1041.7258233759,2.1235457273109e-11,9.1200156392561e-09,1.7750855424012e-11,1517383.8575099,0,11212.655575986,1.289309842362e-11,0.1024478202447,3.7934784e+25,0.10140016350603,303691652.78858,619095826.99264
32832000,-171957107.38294,1041.6881044972,2.122123385517e-11,9.1547612329052e-09,1.7736336888191e-11,1523041.2572073,0,11212.655575986,1.2924569515025e-11,0.10271813111605,3.8035008e+25,0.10140016350603,303793397.87388,619101286.6499
32918400,-173140510.588,1041.6506154182,2.1206900496873e-11,9.1895470636276e-09,1.7721930799547e-11,1528704.6547108,0,11212.655575986,1.295603491037e-11,0.10298844198741,3.8135232e+25,0.10140016350603,303894508.30856,619105961.69317
33004800,-174355122.65303,1041.6133662187,2.1192453659667e-11,9.2243730710151e-09,1.7707641854735e-11,1534374.02383,0,11212.655575986,1.2987494550919e-11,0.10325875285877,3.8235456e+25,0.10140016350603,303995012.57675,619109860.75879
33091200,-175601128.29637,1041.5763670023,2.117788980118e-11,9.2592391950372e-09,1.7693474763155e-11,1540049.3380081,0,11212.655575986,1.3018948377466e-11,0.10352906373013,3.833568e+25,0.10140016350603,304094939.51074,619112993.15927
33177600,-176878711.21906,1041.539627916,2.1163205375527e-11,9.29414537604e-09,1.7679434246607e-11,1545730.5702982,0,11212.655575986,1.3050396330352e-11,0.10379937460149,3.8435904e+25,0.10140016350603,304194318.2642,619115368.76973
33264000,-178188054.15719,1041.5031589531,2.1148396938993e-11,9.3290915549254e-09,1.7665524921573e-11,1551417.6968988,0,11212.655575986,1.3081838361441e-11,0.10406968547284,3.8536128e+25,0.10140016350603,304293178.24676,619116998.12118
33350400,-179529338.75899,1041.4669678853,2.1133461994621e-11,9.3640776745501e-09,1.7651750360584e-11,1557110.7215877,0,11212.655575986,1.311327452829e-11,0.1043399963442,3.8636352e+25,0.10140016350603,304391549.0978,619117892.22724
33436800,-180902745.90196,1041.4310648088,2.1118397040714e-11,9.3991036761769e-09,1.7638115279613e-11,1562809.5791897,0,11212.655575986,1.3144704757763e-11,0.10461030721556,3.8736576e+25,0.10140016350603,304489460.63194,619118062.53814
33523200,-182308455.47328,1041.3954600112,2.1103198573201e-11,9.4341695014658e-09,1.7624624404286e-11,1568514.240992,0,11212.655575986,1.3176128977861e-11,0.10488061808692,3.88368e+25,0.10140016350603,304586942.79191,619117521.11345
33609600,-183746646.41121,1041.3601637078,2.1087863085896e-11,9.4692750924623e-09,1.7611282470093e-11,1574224.6781091,0,11212.655575986,1.3207547117083e-11,0.10515092895828,3.8937024e+25,0.10140016350603,304684025.61346,619116280.42581
33696000,-185217496.76194,1041.3251861698,2.1072387071247e-11,9.5044203915993e-09,1.7598094221453e-11,1579940.8611218,0,11212.655575986,1.3238959104562e-11,0.10542123982963,3.9037248e+25,0.10140016350603,304780739.16594,619114353.40405
33782400,-186721183.65609,1041.2905377029,2.105676702084e-11,9.5396053416943e-09,1.7585064411387e-11,1585662.7602488,0,11212.655575986,1.3270364869883e-11,0.10569155070099,3.9137472e+25,0.10140016350603,304877113.5346,619111753.30551
33868800,-188257883.35478,1041.2562286148,2.104099942594e-11,9.5748298859462e-09,1.7572197801038e-11,1591390.3453148,0,11212.655575986,1.3301764342951e-11,0.10596186157235,3.9237696e+25,0.10140016350603,304973178.7469,619108493.87134
33955200,-189827771.2336,1041.2222692539,2.1025080778026e-11,9.6100939679341e-09,1.7559499159198e-11,1597123.5856985,0,11212.655575986,1.3333157453934e-11,0.10623217244371,3.933792e+25,0.10140016350603,305068964.7522,619104589.08856
34041600,-191431021.82056,1041.1886699837,2.1009007569338e-11,9.6453975316154e-09,1.7546973261808e-11,1602862.450388,0,11212.655575986,1.3364544133162e-11,0.10650248331507,3.9438144e+25,0.10140016350603,305164501.37978,619100053.27455
34128000,-193067808.75871,1041.1554411941,2.0992776293401e-11,9.6807405213241e-09,1.7534624891485e-11,1608606.9079385,0,11212.655575986,1.339592431107e-11,0.10677279418642,3.9538368e+25,0.10140016350603,305259818.28357,619094900.98841
34214400,-194699370.39312,1041.1225244649,2.0976443802577e-11,9.7161230141782e-09,1.7522428093738e-11,1614357.8825551,0,11212.655575986,1.3427306490029e-11,0.10704310505778,3.9638592e+25,0.10140016350603,305357415.41997,619088800.20748
34300800,-196264255.87634,1041.0898107107,2.0960106207265e-11,9.751545159547e-09,1.7510333971567e-11,1620114.79145,0,11212.655575986,1.3458703803861e-11,0.10731341592914,3.9738816e+25,0.10140016350603,305461080.45162,619081288.5499
34387200,-197765322.33926,1041.0572901764,2.0943765766287e-11,9.7870068762631e-09,1.7498337493239e-11,1625874.2280846,0,11212.655575986,1.3490114499116e-11,0.1075837268005,3.983904e+25,0.10140016350603,305570399.16078,619072567.23119
34473600,-199205292.47039,1041.0249535699,2.0927424482825e-11,9.8225080858942e-09,1.7486433895532e-11,1631636.2639955,0,11212.655575986,1.3521537006645e-11,0.10785403767186,3.9939264e+25,0.10140016350603,305684986.80799,619062817.9982
34560000,-200586770.16303,1040.9927920454,2.0911084136993e-11,9.8580487125147e-09,1.7474618646065e-11,1637400.9685022,0,11212.655575986,1.3552969924762e-11,0.10812434854322,4.0039488e+25,0.10140016350603,305804485.74818,619052203.3721
34646400,-201912245.85294,1040.9607971524,2.0894746310606e-11,9.8936286824523e-09,1.7462887429611e-11,1643168.4085042,0,11212.655575986,1.3584412001018e-11,0.10839465941457,4.0139712e+25,0.10140016350603,305928563.41763,619040868.3913
34732800,-203184101.55382,1040.9289608246,2.0878412409262e-11,9.9292479240627e-09,1.7451236135376e-11,1648938.6484773,0,11212.655575986,1.3615862116051e-11,0.10866497028593,4.0239936e+25,0.10140016350603,306056910.48468,619028942.51183
34819200,-204404615.76991,1040.8972753551,2.0862083681928e-11,9.9649063675292e-09,1.7439660845178e-11,1654711.7505319,0,11212.655575986,1.3647319269217e-11,0.10893528115729,4.034016e+25,0.10140016350603,306189239.15253,619016541.37966
34905600,-205575968.05074,1040.8657333672,2.0845761238294e-11,1.0000603944682e-08,1.742815782274e-11,1660487.7744452,0,11212.655575986,1.3678782565712e-11,0.10920559202865,4.0440384e+25,0.10140016350603,306325281.56527,619003767.94173
34992000,-206700243.44381,1040.8343278308,2.0829446064304e-11,1.0036340588841e-08,1.7416723503427e-11,1666266.7777013,0,11212.655575986,1.371025120526e-11,0.10947590290001,4.0540608e+25,0.10140016350603,306464788.35612,618990714.0392
35078400,-207779436.67198,1040.8030519995,2.0813139035767e-11,1.0072116234668e-08,1.7405354485183e-11,1672048.8155804,0,11212.655575986,1.3741724471779e-11,0.10974621377136,4.0640832e+25,0.10140016350603,306607527.3096,618977461.36679
35164800,-208815456.18418,1040.7718994456,2.0796840930671e-11,1.0107930818047e-08,1.7394047519573e-11,1677833.9411547,0,11212.655575986,1.3773201724485e-11,0.11001652464272,4.0741056e+25,0.10140016350603,306753282.09633,618964082.49846
35251200,-209810127.91683,1040.7408639878,2.0780552439873e-11,1.0143784275962e-08,1.7382799504066e-11,1683622.2054012,0,11212.655575986,1.3804682389623e-11,0.11028683551408,4.084128e+25,0.10140016350603,306901851.14078,618950641.87292
35337600,-210765199.03805,1040.7099397343,2.0764274176866e-11,1.0179676546401e-08,1.7371607474152e-11,1689413.6571845,0,11212.655575986,1.3836165953434e-11,0.11055714638544,4.0941504e+25,0.10140016350603,307053046.54744,618937196.68279
35424000,-211682341.35736,1040.6791210265,2.0748006686218e-11,1.0215607568263e-08,1.736046859664e-11,1695208.3433833,0,11212.655575986,1.3867651955584e-11,0.1108274572568,4.1041728e+25,0.10140016350603,307206693.13273,618923797.34805
35510400,-212563154.67164,1040.6484024738,2.073175045126e-11,1.0251577281281e-08,1.7349380162839e-11,1701006.3088903,0,11212.655575986,1.3899139983566e-11,0.11109776812815,4.1141952e+25,0.10140016350603,307362627.50076,618910488.43392
35596800,-213409169.99559,1040.6177788769,2.0715505900783e-11,1.0287585625943e-08,1.7338339582586e-11,1706807.5967323,0,11212.655575986,1.3930629667468e-11,0.11136807899951,4.1242176e+25,0.10140016350603,307520697.21677,618897309.04278
35683200,-214221852.52464,1040.5872452823,2.0699273415083e-11,1.0323632543431e-08,1.7327344378361e-11,1712612.2480265,0,11212.655575986,1.3962120675512e-11,0.11163838987087,4.13424e+25,0.10140016350603,307680760.03065,618884293.61115
35769600,-215002604.55707,1040.5567969307,2.0683053331267e-11,1.0359717975567e-08,1.7316392179959e-11,1718420.3021355,0,11212.655575986,1.3993612709925e-11,0.11190870074223,4.1442624e+25,0.10140016350603,307842683.14599,618871472.06666
35856000,-215752768.25695,1040.5264292745,2.0666845948061e-11,1.0395841864756e-08,1.7305480719287e-11,1724231.7966597,0,11212.655575986,1.4025105503368e-11,0.11217901161359,4.1542848e+25,0.10140016350603,308006342.57734,618858870.47539
35942400,-216473628.30671,1040.4961379295,2.0650651529939e-11,1.043200415394e-08,1.7294607825726e-11,1730046.7675263,0,11212.655575986,1.4056598815607e-11,0.11244932248494,4.1643072e+25,0.10140016350603,308171622.51287,618846511.37211
36028800,-217166414.41349,1040.4659187296,2.063447031101e-11,1.0468204786562e-08,1.7283771421352e-11,1735865.2489911,0,11212.655575986,1.4088092430783e-11,0.1127196333563,4.1743296e+25,0.10140016350603,308338414.75865,618834414.16317
36115200,-217832303.69714,1040.4357676551,2.0618302498229e-11,1.0504443706526e-08,1.7272969516926e-11,1741687.2737777,0,11212.655575986,1.4119586154659e-11,0.11298994422766,4.184352e+25,0.10140016350603,308506618.21678,618822595.23166
36201600,-218472423.02099,1040.4056808559,2.0602148274441e-11,1.0540720858163e-08,1.7262200207728e-11,1747512.8730368,0,11212.655575986,1.4151079812425e-11,0.11326025509902,4.1943744e+25,0.10140016350603,308676138.36847,618811068.5608
36288000,-219087851.16833,1040.3756546506,2.0586007801026e-11,1.0577036186204e-08,1.7251461669703e-11,1753342.0764423,0,11212.655575986,1.4182573246626e-11,0.11353056597038,4.2043968e+25,0.10140016350603,308846886.85915,618799845.69693
36374400,-219679620.95652,1040.3456855061,2.0569881220236e-11,1.0613389635753e-08,1.7240752155889e-11,1759174.9122506,0,11212.655575986,1.4214066315333e-11,0.11380087684173,4.2144192e+25,0.10140016350603,309018781.05645,618788936.15763
36460800,-220248721.20843,1040.3157700291,2.0553768657284e-11,1.0649781152263e-08,1.7230069993017e-11,1765011.4073246,0,11212.655575986,1.4245558890466e-11,0.11407118771309,4.2244416e+25,0.10140016350603,309191743.65473,618778347.58958
36547200,-220796098.67373,1040.2859049742,2.0537670222205e-11,1.0686210681518e-08,1.7219413578247e-11,1770851.5871794,0,11212.655575986,1.4277050856359e-11,0.11434149858445,4.234464e+25,0.10140016350603,309365702.33405,618768085.88079
36633600,-221322659.8812,1040.2560872228,2.0521586011543e-11,1.0722678169607e-08,1.7208781376011e-11,1776695.476053,0,11212.655575986,1.4308542108478e-11,0.11461180945581,4.2444864e+25,0.10140016350603,309540589.40617,618758155.50252
36720000,-221829272.86522,1040.2263137734,2.0505516109768e-11,1.0759183562917e-08,1.7198171915216e-11,1782543.0969189,0,11212.655575986,1.4340032552166e-11,0.11488212032717,4.2545088e+25,0.10140016350603,309716341.50664,618748559.51221
36806400,-222316768.8324,1040.1965817841,2.0489460590703e-11,1.079572680811e-08,1.7187583786207e-11,1788394.4715348,0,11212.655575986,1.4371522101773e-11,0.11515243119852,4.2645312e+25,0.10140016350603,309892899.32433,618739299.84463
36892800,-222785943.76404,1040.1668884728,2.0473419518523e-11,1.0832307852114e-08,1.7177015638497e-11,1794249.6205449,0,11212.655575986,1.440301067946e-11,0.11542274206988,4.2745536e+25,0.10140016350603,310070207.29758,618730377.25521
36979200,-223237559.91052,1040.1372312263,2.0457392948985e-11,1.0868926642108e-08,1.7166466177818e-11,1800108.5633858,0,11212.655575986,1.4434498214653e-11,0.11569305294124,4.284576e+25,0.10140016350603,310248213.39273,618721791.55851
37065600,-223672347.30938,1040.1076075024,2.0441380930204e-11,1.0905583125514e-08,1.7155934164035e-11,1805971.3184966,0,11212.655575986,1.4465984643078e-11,0.1159633638126,4.2945984e+25,0.10140016350603,310426868.86677,618713541.83406
37152000,-224091005.11818,1040.078014879,2.0425383503574e-11,1.0942277249987e-08,1.7145418408647e-11,1811837.903215,0,11212.655575986,1.4497469906225e-11,0.11623367468396,4.3046208e+25,0.10140016350603,310606128.03912,618705626.18767
37238400,-224494202.94992,1040.0484510303,2.0409400704458e-11,1.0979008963403e-08,1.7134917772744e-11,1817708.3338951,0,11212.655575986,1.4528953950675e-11,0.11650398555531,4.3146432e+25,0.10140016350603,310785948.10056,618698042.22803
37324800,-224882582.16842,1040.0189137106,2.0393432562838e-11,1.1015778213854e-08,1.7124431164862e-11,1823582.6259157,0,11212.655575986,1.4560436727595e-11,0.11677429642667,4.3246656e+25,0.10140016350603,310966288.91858,618690786.89852
37411200,-225256757.10186,1039.9894007989,2.0377479103964e-11,1.1052584949644e-08,1.711395753888e-11,1829460.7936968,0,11212.655575986,1.459191819232e-11,0.11704460729803,4.334688e+25,0.10140016350603,311147112.86796,618683856.66247
37497600,-225617316.1832,1039.9599102222,2.0361540348768e-11,1.1089429119273e-08,1.7103495892368e-11,1835342.8508059,0,11212.655575986,1.4623398303786e-11,0.11731491816939,4.3447104e+25,0.10140016350603,311328384.67725,618677247.48589
37584000,-225964823.06748,1039.9304400181,2.034561631443e-11,1.1126310671443e-08,1.7093045264508e-11,1841228.8098799,0,11212.655575986,1.4654877024301e-11,0.11758522904075,4.3547328e+25,0.10140016350603,311510071.25363,618670954.9949
37670400,-226299817.70749,1039.9009882905,2.0329707014719e-11,1.1163229555046e-08,1.7082604734542e-11,1847118.6827581,0,11212.655575986,1.4686354319095e-11,0.1178555399121,4.3647552e+25,0.10140016350603,311692141.56216,618664974.44217
37756800,-226622817.37296,1039.8715532274,2.031381246041e-11,1.1200185719159e-08,1.7072173419989e-11,1853012.4804512,0,11212.655575986,1.4717830156082e-11,0.11812585078346,4.3747776e+25,0.10140016350603,311874566.49244,618659300.73348
37843200,-226934317.5585,1039.8421330968,2.0297932659586e-11,1.1237179113044e-08,1.706175047513e-11,1858910.2132017,0,11212.655575986,1.4749304505556e-11,0.11839616165482,4.3848e+25,0.10140016350603,312057318.71861,618653928.66058
37929600,-227234793.01375,1039.8127262175,2.0282067617916e-11,1.1274209686142e-08,1.7051335089504e-11,1864811.8905125,0,11212.655575986,1.4780777339917e-11,0.11866647252618,4.3948224e+25,0.10140016350603,312240372.6038,618648852.66134
38016000,-227524698.55032,1039.7833309901,2.0266217338949e-11,1.1311277388067e-08,1.7040926486378e-11,1870717.5211322,0,11212.655575986,1.4812248633513e-11,0.11893678339754,4.4048448e+25,0.10140016350603,312423704.08635,618644067.07474
38102400,-227804469.91506,1039.753945882,2.0250381824333e-11,1.1348382168608e-08,1.7030523921426e-11,1876627.1131361,0,11212.655575986,1.48437183624e-11,0.11920709426889,4.4148672e+25,0.10140016350603,312607290.58719,618639566.15768
38188800,-228074524.62506,1039.7245694308,2.0234561074044e-11,1.1385523977724e-08,1.7020126681283e-11,1882540.6739361,0,11212.655575986,1.4875186504228e-11,0.11947740514025,4.4248896e+25,0.10140016350603,312791110.88947,618635343.903
38275200,-228335262.7155,1039.6952002031,2.0218755086491e-11,1.1422702765539e-08,1.7009734082515e-11,1888458.2103065,0,11212.655575986,1.4906653037932e-11,0.11974771601161,4.434912e+25,0.10140016350603,312975145.0921,618631394.39313
38361600,-228587067.4721,1039.6658368604,2.0202963858797e-11,1.1459918482343e-08,1.6999345470097e-11,1894379.7283556,0,11212.655575986,1.4938117943801e-11,0.12001802688297,4.4449344e+25,0.10140016350603,313159374.50039,618627711.48467
38448000,-228830306.18088,1039.6364780956,2.0187187386841e-11,1.1497171078588e-08,1.69889602165e-11,1900305.2336517,0,11212.655575986,1.4969581203161e-11,0.12028833775433,4.4549568e+25,0.10140016350603,313343781.55591,618624289.1563
38534400,-229065330.78432,1039.6071226573,2.0171425665453e-11,1.1534460504888e-08,1.6978577720413e-11,1906234.731153,0,11212.655575986,1.500104279838e-11,0.12055864862568,4.4649792e+25,0.10140016350603,313528349.76377,618621121.15651
38620800,-229292478.53839,1039.577769358,2.0155678688517e-11,1.1571786712015e-08,1.6968197405711e-11,1912168.2252669,0,11212.655575986,1.5032502712725e-11,0.12082895949704,4.4750016e+25,0.10140016350603,313713063.64052,618618201.54709
38707200,-229512072.61709,1039.5484170445,2.013994644906e-11,1.1609149650897e-08,1.6957818720471e-11,1918105.7198915,0,11212.655575986,1.5063960930263e-11,0.1210992703684,4.485024e+25,0.10140016350603,313897908.63218,618615524.09667
38793600,-229724422.74146,1039.5190646236,2.0124228939364e-11,1.1646549272621e-08,1.6947441135904e-11,1924047.2183898,0,11212.655575986,1.509541743581e-11,0.12136958123976,4.4950464e+25,0.10140016350603,314082871.06484,618613082.79026
38880000,-229928799.66603,1039.4897138094,2.0108526154127e-11,1.1683985528543e-08,1.6937065474484e-11,1929992.6744764,0,11212.655575986,1.5126872219052e-11,0.12163989211112,4.5050688e+25,0.10140016350603,314268025.42779,618610854.31455
38966400,-230124532.2532,1039.4603661681,2.009283808719e-11,1.1721458370209e-08,1.6926692470843e-11,1935942.049752,0,11212.655575986,1.515832527006e-11,0.12191020298248,4.5150912e+25,0.10140016350603,314453440.13553,618608817.74699
39052800,-230311981.24139,1039.4310204208,2.0077164728649e-11,1.1758967749237e-08,1.6916321516251e-11,1941895.355318,0,11212.655575986,1.5189776575051e-11,0.12218051385383,4.5251136e+25,0.10140016350603,314639094.20484,618606970.99765
39139200,-230491489.2741,1039.4016753741,2.0061506068188e-11,1.1796513617393e-08,1.6905952035809e-11,1947852.5962888,0,11212.655575986,1.5221226120778e-11,0.12245082472519,4.535136e+25,0.10140016350603,314824967.50973,618605311.81627
39225600,-230663384.61218,1039.3723298704,2.0045862095094e-11,1.1834095926585e-08,1.6895583478773e-11,1953813.7772902,0,11212.655575986,1.5252673894389e-11,0.12272113559655,4.5451584e+25,0.10140016350603,315011041.12245,618603837.96621
39312000,-230827981.71406,1039.3429828265,2.0030232798328e-11,1.1871714628872e-08,1.6885215317413e-11,1959778.9024017,0,11212.655575986,1.5284119883488e-11,0.12299144646791,4.5551808e+25,0.10140016350603,315197297.2876,618602546.71498
39398400,-230985581.85338,1039.3136331741,2.0014618166499e-11,1.1909369676452e-08,1.6874847046361e-11,1965747.9752379,0,11212.655575986,1.5315564075939e-11,0.12326175733927,4.5652032e+25,0.10140016350603,315383719.28603,618601435.38771
39484800,-231136473.67005,1039.2842798875,1.9999018187949e-11,1.1947061021668e-08,1.6864478181502e-11,1971720.9988749,0,11212.655575986,1.5347006459924e-11,0.12353206821062,4.5752256e+25,0.10140016350603,315570291.43033,618600501.07669
39571200,-231280933.69776,1039.2549220178,1.9983432850807e-11,1.1984788617005e-08,1.6854108259078e-11,1977697.9759217,0,11212.655575986,1.5378447023975e-11,0.12380237908198,4.585248e+25,0.10140016350603,315756998.96328,618599740.7116
39657600,-231419226.90263,1039.2255586221,1.9967862142956e-11,1.202255241509e-08,1.6843736835033e-11,1983678.908596,0,11212.655575986,1.540988575681e-11,0.12407268995334,4.5952704e+25,0.10140016350603,315943828.02185,618599151.19217
39744000,-231551607.13213,1039.1961888236,1.9952306052121e-11,1.2060352368692e-08,1.6833363484072e-11,1989663.7986239,0,11212.655575986,1.5441322647417e-11,0.1243430008247,4.6052928e+25,0.10140016350603,316130765.56258,618598729.29841
39830400,-231678317.68105,1039.1668117434,1.9936764565796e-11,1.2098188430718e-08,1.6822987799034e-11,1995652.6473625,0,11212.655575986,1.5472757684926e-11,0.12461331169606,4.6153152e+25,0.10140016350603,316317799.33688,618598471.65316
39916800,-231799591.6073,1039.137426567,1.9921237671382e-11,1.2136060554217e-08,1.6812609390038e-11,2001645.4557007,0,11212.655575986,1.5504190858687e-11,0.12488362256741,4.6253376e+25,0.10140016350603,316504917.82526,618598374.96775
40003200,-231915652.27254,1039.1080325072,1.9905725356126e-11,1.2173968692375e-08,1.6802227883841e-11,2007642.2241943,0,11212.655575986,1.5535622158216e-11,0.12515393343877,4.63536e+25,0.10140016350603,316692110.19265,618598435.76577
40089600,-232026713.72103,1039.0786288253,1.9890227607189e-11,1.221191279852e-08,1.679184292309e-11,2013642.9530209,0,11212.655575986,1.5567051573199e-11,0.12542424431013,4.6453824e+25,0.10140016350603,316879366.26466,618598650.71972
40176000,-232132981.02673,1039.049214785,1.987474441159e-11,1.2249892826114e-08,1.6781454165866e-11,2019647.6420273,0,11212.655575986,1.5598479093398e-11,0.12569455518149,4.6554048e+25,0.10140016350603,317066676.45918,618599016.29104
