time,Core_P_in,Core_P_out,Core_T_in,Core_T_out,FliBe_mass_flow,FliBe_mass_flow2,Fuel_mass_flow,Gas_mass_flow,HX2_Tin_p,HX2_Tout_p,HX2_Tout_s,HX_Pin_s,HX_Tin_p,HX_Tout_p,HX_Tout_s,HX_Uout_s,HX_cold_temp,core_power,core_power_balance,Core_In_Branch:pressure,Core_In_Branch:rho,Core_In_Branch:temperature,Core_In_Branch:velocity,Core_Out_Branch:pressure,Core_Out_Branch:rho,Core_Out_Branch:temperature,Core_Out_Branch:velocity,IHX1_P3:pressure,IHX1_P3:rho,IHX1_P3:temperature,IHX1_P3:velocity,IHX1_P4:pressure,IHX1_P4:rho,IHX1_P4:temperature,IHX1_P4:velocity,J_IHX2_P6:pressure,J_IHX2_P6:rho,J_IHX2_P6:temperature,J_IHX2_P6:velocity,J_P2_IHX1:pressure,J_P2_IHX1:rho,J_P2_IHX1:temperature,J_P2_IHX1:velocity,J_P4_P5:pressure,J_P4_P5:rho,J_P4_P5:temperature,J_P4_P5:velocity,J_P5_IHX2:pressure,J_P5_IHX2:rho,J_P5_IHX2:temperature,J_P5_IHX2:velocity,J_P6_P7:pressure,J_P6_P7:rho,J_P6_P7:temperature,J_P6_P7:velocity,P8_IHX1:pressure,P8_IHX1:rho,P8_IHX1:temperature,P8_IHX1:velocity,pump2:pressure,pump2:pump_head,pump2:rho,pump2:temperature,pump2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
2.5,218920.7017265,112301.68580002,949.42647408173,1055.3960815157,-16891.752103097,16928.953668687,18136.357718984,-2570.9828134397,946.82932136055,882.90921602568,889.36955677139,199032.75674053,1015.5555618603,936.94800849434,956.94356252209,-2.395486696349,944.65030590777,3000000000,3181169305.4691,228375.42097556,4146.1852034329,949.40453125523,1.9527801750636,93284.360622283,4052.7051823693,1055.3909496947,1.9944591928448,269938.68595824,4157.1502395026,936.97251757071,1.9527985285417,94234.387989348,1947.1156548784,955.1261170525,2.4100877831237,71654.45728473,1982.3575025791,882.90921602637,2.3705359784166,215584.51621981,4087.7516495784,1015.6557261016,1.9758187599911,64539.062345287,1951.053436608,947.05689219675,2.410087773863,57030.638989406,1951.1684101304,946.82129071648,2.4100877739641,60520.854638712,1981.3530402578,884.96754045528,2.3705359783568,204595.26113979,1979.3686378823,889.03393876578,2.3705303156671,210709.85757397,176000,1980.5252381342,886.66385628234,2.3705359779582,214382.49309636,156010.45,4082.9022177471,1021.1539481325,1.9758464551282
2.6,218832.11489766,112205.20587536,949.06068326863,1055.1274637368,-16883.785221699,16917.387893849,18130.372124952,-2570.9654957271,947.13635367219,882.47422619362,888.964204897,199190.6729059,1019.7785093897,935.45391651992,957.14690474515,-2.3961408954997,943.38377348842,3000000000,3181382747.213,228279.89653285,4146.5126818338,949.03324055122,1.9519815199566,93201.890357284,4052.9357123934,1055.1295777852,1.9936794397212,269813.49256922,4158.4741117393,935.47152864027,1.9519925639686,94271.783930508,1946.8911255279,955.58621818043,2.4086278769775,71786.311434194,1982.5697776174,882.4742261938,2.3689755876126,215418.60775051,4083.9759991592,1019.9365088898,1.9775841381068,64610.577781328,1950.8199634782,947.53532074136,2.4086278681306,57116.095525842,1951.0172064065,947.13113441299,2.4086278683385,60663.993500161,1981.6228166568,884.41471996554,2.3689755875362,204746.83265231,1979.7361038145,888.28093480635,2.368972475837,210856.50381774,176000,1980.690869778,886.32444717622,2.3689755865758,214232.52537289,156010.45,4078.7857494124,1025.8211457909,1.9775792961519
2.7,218761.39996587,112126.64766484,948.53242624678,1054.0602080988,-16875.800453697,16905.973299725,18124.911285385,-2570.9494081907,947.64352372403,882.04302865666,888.60047755235,199326.69904341,1024.4610624935,934.20991614155,956.99036261667,-2.396695957395,942.03197955233,3000000000,3163216486.6917,228202.47360081,4146.9832408584,948.4997269179,1.9511721611699,93134.332449774,4053.8722734808,1054.0677171419,1.9928850843559,269707.13346803,4159.5767762826,934.22134208321,1.9511782906124,94300.644941813,1946.8545120699,955.66124575831,2.4073096245316,71898.764677169,1982.7802020157,882.04302865641,2.3675182629112,215267.38068735,4079.8745696531,1024.5866557221,1.9791775480569,64667.45647474,1950.4839791096,948.22381330005,2.4073096169694,57185.897172085,1950.7684681053,947.64084404648,2.4073096172854,60786.694034706,1981.877604887,883.89261293638,2.3675182627748,204876.79238583,1980.0147846504,887.70986751973,2.3675188612676,210981.88986001,176000,1980.8521161739,885.99402423373,2.3675182615483,214093.94328561,156010.45,4074.7576348763,1030.3881690745,1.9791427675928
2.8,218703.33483551,112062.37269787,947.80622410391,1052.4394349075,-16868.277878319,16894.769422705,18120.053381982,-2570.9347077147,948.35926072591,881.62029592886,888.28612123208,199442.1849361,1029.0953770865,933.26918687907,956.47809948959,-2.3971716330644,940.63865517071,3000000000,3134309841.1423,228137.93730408,4147.6270344543,947.769802206,1.9503464217802,93079.16270276,4055.3012584623,1052.4475527638,1.9920703244149,269612.69441351,4160.4106824296,933.27587026117,1.9503493057506,94322.391244992,1947.004309235,955.35428435454,2.4061461327228,71993.288125143,1982.9864955867,881.62029592886,2.366168975106,215123.62991181,4075.8446402905,1029.1557366321,1.9806264014397,64711.053355234,1950.0502415534,949.11261976766,2.4061461263406,57241.298037073,1950.4183283733,948.35834349733,2.4061461267233,60890.472111033,1982.1115038538,883.4133117749,2.3661689749203,204986.62592659,1980.2583916333,887.21067288258,2.3661723963766,211087.63053014,176000,1981.0384913189,885.61210795303,2.366168973907,213963.82585773,156010.45,4070.8338343752,1034.8369224771,1.9806240876649
2.9,218662.68193534,112012.74718839,946.85523925218,1050.5933781674,-16861.354919206,16883.888877722,18116.209275571,-2570.9216004159,949.27100029126,881.21204570069,888.02960993564,199538.30036213,1033.5511037987,932.6659342077,955.66274553324,-2.3975839101264,939.25467565092,3000000000,3104459950.0321,228091.41912544,4148.4662437697,946.81831772142,1.9495382031237,93037.388221131,4056.9328173412,1050.5977127651,1.9912705851862,269542.47773044,4160.9456474407,932.66933396746,1.9495386604331,94338.326054031,1947.3150961248,954.71742597387,2.4051454858281,72071.154235596,1983.1857216982,881.21204570049,2.3649310309449,215008.47920765,4071.9062592228,1033.6210212893,1.981943098759,64742.889645254,1949.5357284536,950.16694989013,2.4051454794663,57283.714170392,1949.973160486,949.27057277452,2.4051454798119,60976.564041216,1982.3275537554,882.97058656689,2.364931030725,205077.54169455,1980.4812231205,886.75405098268,2.3649351708586,211175.02655888,176000,1981.2617666778,885.15457648,2.364931030137,213859.61117979,156010.45,4067.0672626138,1039.1074120025,1.981971170463
3,218636.19488036,111976.10960489,945.66934703127,1048.8685007349,-16855.054151086,16873.520111587,18113.6977241,-2570.9103232419,950.34106133882,880.82471958213,887.83930668064,199616.20729227,1037.8261103152,932.41097927611,954.64400518087,-2.3979477298091,937.93459347852,3000000000,3083577978.4959,228059.97709489,4149.5082079165,945.63695247563,1.9487784559222,93008.115862265,4058.4586066395,1048.8677929257,1.9905186981959,269492.87751444,4161.1724298282,932.41221107909,1.9487764590214,94349.653816078,1947.7380875485,953.85064026941,2.4043115920763,72133.657890651,1983.374736844,880.82471958206,2.3638081604162,214917.06119362,4068.1068849484,1037.9287018726,1.9831409180108,64764.736153072,1948.9700104584,951.32620807702,2.4043115839748,57314.803903499,1949.451539799,950.33946762494,2.4043115841539,61046.189502766,1982.5329661256,882.54965957861,2.3638081601788,205150.72183925,1980.6826688554,886.34125234552,2.3638110031621,211245.3286888,176000,1981.5153492877,884.63493998423,2.3638081599076,213778.61929371,156010.45,4063.467075681,1043.1892565975,1.9831507950064
3.1,218617.88455301,111948.53973014,944.26319503131,1047.5517371312,-16849.439214105,16863.921240434,18112.503091712,-2570.901118728,951.50630683361,880.46521494856,887.72231905374,199677.42476935,1042.004800247,932.48622501086,953.55865274729,-2.3982828375677,936.73200904887,3000000000,3079312102.926,228037.62710577,4150.7387151363,944.2418195733,1.9480722433188,92988.447612073,4059.6225739386,1047.5481021105,1.9898209383793,269454.90210613,4161.1074496007,932.48588480648,1.9480670080415,94357.513299093,1948.2056010345,952.89262083099,2.4036431679109,72182.440358224,1983.5501751051,880.46521494857,2.3628045134248,214837.77550869,4064.4217565652,1042.1068519669,1.9841955964381,64778.694616544,1948.3934670501,952.50764948751,2.4036431565981,57336.569291974,1948.884365017,951.50171103075,2.4036431565021,61100.934107837,1982.7342149574,882.13726443148,2.3628045131671,205207.72830282,1980.8657960142,885.9659917742,2.3628050881141,211300.14166611,176000,1981.7814494321,884.08965280308,2.3628045130272,213707.18818649,156010.45,4060.2937490908,1046.7871325501,1.98417548176
3.2,218608.11132009,111928.05908741,942.68325420441,1046.8056728714,-16844.650536566,16855.389757531,18112.560442361,-2570.894204255,952.68223963387,880.14118987605,887.68317661327,199723.98668355,1045.8650574933,932.84404039731,952.5579859357,-2.3986141875788,935.69406958633,3000000000,3095118813.2691,228024.74660099,4152.1160170865,942.68025273644,1.9474322128577,92976.837877085,4060.280252832,1046.8024344308,1.9891900759505,269431.20006563,4160.7931352479,932.84225028587,1.947422355142,94362.940854032,1948.6419516132,951.99845980906,2.4031319147757,72219.576565038,1983.7082993404,880.14118987631,2.361923336389,214776.51024199,4061.0771695712,1045.8989007129,1.9851160594654,64787.090389829,1947.8533826844,953.61437974499,2.4031319001058,57351.278089792,1948.3128291844,952.67289101553,2.4031318997085,61142.876404384,1982.9341589811,881.7275430715,2.3619233360913,205250.6579906,1981.0433013931,885.60225124357,2.361921917709,211341.5721588,176000,1982.0411422025,883.55749548675,2.3619233359709,213653.40349846,156010.45,4057.5883202879,1049.8545121452,1.9850931528806
3.3,218605.28943957,111913.00950962,941.01165475844,1046.6430251663,-16840.846503276,16848.217964745,18113.624606948,-2570.8897381264,953.7713865381,879.86122944161,887.72253085558,199758.36013221,1049.113862128,933.41425924853,951.77740851716,-2.3989665954559,934.85594973926,3000000000,3129439967.0113,228019.65313453,4153.568141179,941.03385353854,1.9468657505589,92971.569399129,4060.4215639791,1046.6422177107,1.9886335484198,269419.00527216,4160.2915802551,933.41090674021,1.9468494997342,94366.808457876,1948.9785843094,951.30863871019,2.4027611967159,72247.430990677,1983.8449200324,879.86122944171,2.3611653790302,214731.10904221,4058.2459514671,1049.1088985634,1.9859258739079,64792.23016531,1947.3983470773,954.5468297597,2.4027611803014,57361.247486178,1947.784318026,953.75590568436,2.4027611796904,61174.454997526,1983.1316397733,881.32286931706,2.3611653786752,205282.03183194,1981.2324914975,885.2145666035,2.3611630324317,211372.10985743,176000,1982.2821683897,883.06358936542,2.3611653785212,213614.52216897,156010.45,4055.4119903156,1052.3220064449,1.9859201173019
3.4,218610.29580254,111902.50304142,939.36910939294,1046.9449790479,-16838.115999804,16842.644858979,18115.346918121,-2570.8877864914,954.67503979636,879.63474375608,887.83611860567,199783.22207624,1051.7184638922,934.12062530928,951.31012714606,-2.3993594359232,934.23679048965,3000000000,3175574042.4006,228023.11327814,4154.9985964556,939.41202215921,1.9463805481158,92970.969986247,4060.1532057449,1046.9464787472,1.9881687543102,269418.89563085,4159.670019152,934.11562454422,1.9463561159923,94369.790404884,1949.167285433,950.92195607982,2.4025061950753,72268.412123214,1983.955445047,879.63474375615,2.3605278686444,214703.39160763,4055.9445955105,1051.7181456797,1.9866322812399,64796.156293995,1947.0716947016,955.21619938192,2.4025061794825,57368.612336226,1947.346692394,954.65267952045,2.4025061788437,61198.209319772,1983.3227171738,880.93131726683,2.3605278682322,205304.5409652,1981.4460640688,884.7769178917,2.3605257439034,211394.37227161,176000,1982.5016695195,882.61379196822,2.3605278680189,213591.73111397,156010.45,4053.8420713384,1054.1019599338,1.9866352876719
3.5,218619.24028144,111895.29451972,937.8238563792,1047.509399862,-16836.424238172,16838.813345223,18117.443706167,-2570.8882958572,955.30678869732,879.47155353254,888.01422578983,199801.16274211,1053.6643956939,934.89036929435,951.19195876276,-2.3998025032572,933.84161291219,3000000000,3225950209.4465,228031.16860635,4156.3721490501,937.85470629237,1.9459625417641,92973.125616497,4059.6545850437,1047.5118083404,1.9877885291889,269424.72603492,4158.9924434,934.88385102043,1.9459376365629,94372.349441257,1949.1879976492,950.87951301395,2.4023358779726,72284.703375543,1984.0350818761,879.47155353254,2.360004415835,214685.40257679,4054.2249616767,1053.667843904,1.9872351164849,64800.441494757,1946.904925423,955.55793970699,2.402335865215,57375.118499405,1947.0417188823,955.27762524114,2.4023358647579,61216.484013358,1983.5023125718,880.56329391029,2.3600044153866,205320.73747532,1981.685664611,884.28593317428,2.3600032003669,211410.80470181,176000,1982.7040979622,882.19897958576,2.3600044151075,213577.65613427,156010.45,4052.9370175374,1055.1280980302,1.9872401591789
3.6,218629.46514288,111890.22345939,936.35736169097,1048.1154044139,-16835.619440219,16836.738887527,18119.791284053,-2570.891076106,955.60585852116,879.38109651511,888.24183692082,199814.41236416,1054.9058658524,935.66501622405,951.39990060534,-2.4002939158866,933.66623594147,3000000000,3275736448.5698,228040.96619596,4157.6921021349,936.3581608448,1.9455968212196,92974.446316229,4059.1189583763,1048.1190948115,1.9877296139734,269433.6162569,4158.3102356701,935.65732917225,1.9455853669928,94374.742518065,1949.0498764584,951.16254824093,2.4022164796045,72298.053190892,1984.0792249006,879.38109651512,2.3595857422701,214674.64978146,4053.1358650746,1054.9026473077,1.9877349100457,64806.063601284,1946.9121438218,955.5431479062,2.4022164700767,57381.982565121,1946.8986128987,955.57087520757,2.4022164699366,61231.192521723,1983.6653739461,880.22915174974,2.3595857418192,205332.77096546,1981.9417363763,883.76119595027,2.3595854861843,211423.43504127,176000,1982.8966134542,881.80448062665,2.3595857414868,213569.69844068,156010.45,4052.7193038291,1055.3749389692,1.9877372119242
3.7,218643.34688884,111885.69931952,935.02668328226,1048.5867059734,-16835.489156625,16836.293901257,18122.017186503,-2570.8957980143,955.5481082195,879.37120965428,888.49956184867,199824.65017282,1055.4012454206,936.41300718322,951.86407551371,-2.4008202944512,933.69764393628,3000000000,3318903333.3509,228054.46298014,4158.8740042245,935.01813579992,1.9452828423648,92971.701784901,4058.7006249932,1048.5933956993,1.9881112298564,269445.59022607,4157.6512218818,936.40451033807,1.9452830292709,94377.04838547,1948.785735013,951.70382169467,2.4021158197546,72309.66432941,1984.0840496887,879.37120965421,2.3592609024657,214669.23673281,4052.7120348307,1055.3831804641,1.9881228425406,64813.383003936,1947.086526387,955.18580658399,2.4021158122429,57389.843816201,1946.9287374675,955.50914453391,2.4021158124097,61243.685464804,1983.8072963572,879.93832713696,2.3592609020514,205342.22222747,1982.1988322368,883.2343601705,2.3592611849394,211433.73077825,176000,1983.0846822232,881.41909380484,2.3592609016779,213565.77853774,156010.45,4053.1568772226,1054.8788240107,1.9881201883255
3.8,218658.53244636,111881.81614236,933.89360539179,1048.8316098971,-16835.831238945,16837.210210155,18123.789068963,-2570.9020078005,955.15264360294,879.44656121166,888.76530811221,199832.9604159,1055.1496098298,937.1379721534,952.48861701079,-2.4013593490913,933.91608271315,3000000000,3351492067.5307,228069.17348711,4159.8626794483,933.89718883408,1.9450106617468,92969.188912741,4058.4827556984,1048.8404130404,1.9883795131908,269458.41428888,4157.0124585492,937.1287318036,1.9450204857529,94379.21889633,1948.4419839895,952.40822952981,2.4020075660972,72320.212190487,1984.0472781287,879.44656121163,2.3590185494463,214667.55372283,4052.9470898338,1055.1166781929,1.9883939047599,64822.227303179,1947.3996512174,954.54415734147,2.4020075587127,57398.818361184,1947.1224470502,955.11219866769,2.402007559021,61254.758817629,1983.92381984,879.69954950825,2.3590185490997,205350.08532287,1982.44277751,882.73447231549,2.3590188032917,211442.59894224,176000,1983.2696531228,881.04005507613,2.359018548687,213564.43571653,156010.45,4054.1498002815,1053.7530609053,1.9883869947921
3.9,218675.58430783,111878.93621801,933.02621932414,1048.8492431638,-16836.503958593,16839.100093096,18124.835066788,-2570.9091588498,954.48241527834,879.60697122965,889.01653407545,199839.93149548,1054.2236362366,937.85579094793,953.17458662026,-2.4018844836588,934.29682600846,3000000000,3371873835.2146,228085.50091835,4160.6077673693,933.05241794859,1.9447745807005,92967.298092136,4058.4657745334,1048.8596660619,1.9885362150285,269472.14802804,4156.3801195332,937.84566946344,1.9447923809171,94381.097239804,1948.0680017293,953.17458662026,2.401884483659,72329.963797843,1983.9689980399,879.60697122962,2.3588478252556,214669.45714539,4053.7710881115,1054.1824397829,1.9885486385697,64832.043997869,1947.8041831371,953.71519848954,2.4018745221709,57408.62182673,1947.4488613137,954.4433169802,2.4018745223854,61264.77449049,1984.0108092928,879.52129243288,2.358847824997,205356.88240245,1982.6658642189,882.27732742019,2.3588476200488,211450.50527325,176000,1983.448653568,880.67325088522,2.3588478245482,213565.71076223,156010.45,4055.5288543341,1052.1895075577,1.9885404968822
4,218694.41090238,111877.18776506,932.48141204292,1048.7055490092,-16837.429001718,16841.486881225,18124.992635257,-2570.9166580299,953.6379181841,879.84598016467,889.23279772214,199846.10504892,1052.7808981795,938.59020523202,953.83851972801,-2.4023687331021,934.81225706712,3000000000,3380511804.2161,228103.32431074,4161.0727868832,932.52518493974,1.9445741479972,92966.350008331,4058.5915410021,1048.7170736937,1.9885882040163,269486.8036262,4155.7334524907,938.5788520514,1.9445988323671,94379.935365364,1947.7440023732,953.83851972703,2.4023687330999,72339.075423963,1983.852361679,879.84598016597,2.3587375213405,214674.7986728,4055.0422330257,1052.7412323972,1.988594976377,64841.989079146,1948.2399041975,952.82232746405,2.4017091753277,57418.649959876,1947.8589866439,953.60289622159,2.4017091752586,61274.01171291,1984.0642437957,879.41179550054,2.3587375211696,205363.10831403,1982.868046072,881.86302034426,2.3587366899422,211457.8697246,176000,1983.6160412072,880.33024342793,2.35873752071,213569.72774389,156010.45,4057.0713803162,1050.4406118864,1.9885892945604
4.1,218714.4298791,111876.47996997,932.28139062734,1048.4927218209,-16838.587817031,16843.878346232,18124.215505159,-2570.9239218462,952.74422717938,880.15005769281,889.39823280353,199852.13232352,1051.0529381792,939.36608270014,954.42286615696,-2.4027921436512,935.43425419769,3000000000,3379424076.0037,228122.07346955,4161.243437606,932.33170339461,1.9444110294317,92966.473089048,4058.7787891534,1048.5047742025,1.9885500751785,269501.78271068,4155.0506583005,939.35299512421,1.9444421641294,94379.305444418,1947.4588413154,954.42286615697,2.4027921436513,72348.16416519,1983.7039718459,880.15005769281,2.3586786682945,214682.78950088,4056.55623758,1051.0246739455,1.988550315356,64852.290244896,1948.6423594012,951.9976241779,2.4015162830766,57429.270707209,1948.2920560852,952.7154588419,2.4015162827164,61283.093103803,1984.0805505644,879.378379991,2.3586786681815,205369.38956647,1983.0544675293,881.48100916126,2.3586772735285,211465.3527748,176000,1983.7652636117,880.02445981211,2.3586786677391,213576.05644031,156010.45,4058.5352105016,1048.7809404743,1.9885494415382
4.2,218735.43942337,111876.6551943,932.41213371911,1048.2891615554,-16839.973222832,16845.820468947,18122.594490585,-2570.9304346654,951.93293084791,880.49875711049,889.50355731215,199857.88962332,1049.3130589805,940.19504827525,954.8979214145,-2.403143266573,936.13700341304,3000000000,3371101411.0753,228141.61204788,4161.1317032097,932.45838638354,1.9442893294559,92967.618362053,4058.9583629502,1048.3011757934,1.9884414351176,269517.39396214,4154.3150318132,940.18703876056,1.9443241972768,94379.088519342,1947.2270143497,954.89792141452,2.4031432665729,72356.879686174,1983.5338065301,880.49875711051,2.3586628198989,214692.68296213,4058.0743941685,1049.3034079722,1.9884372941468,64862.001964687,1948.952815562,951.36144352039,2.4013097131844,57439.611544721,1948.6843159006,951.91164774476,2.401309712674,61291.733134636,1984.0572384696,879.42615067712,2.3586628197934,205375.57954348,1983.2312788442,881.118690893,2.3586610344315,211472.77028407,176000,1983.8902456953,879.76834898494,2.3586628194192,213584.23759308,156010.45,4059.704494694,1047.4552214353,1.9884410081833
4.3,218756.61859907,111877.52058687,932.82899620908,1048.1335707971,-16841.552910617,16846.957930553,18120.319710723,-2570.9358018287,951.32177125207,880.86596735905,889.5472599267,199863.24947781,1047.8264397548,941.06516793992,955.25744383369,-2.4034195457018,936.89933011143,3000000000,3357637248.1496,228161.22923746,4160.7743944354,932.86349837256,1.9442122247978,92969.534741974,4059.0960838218,1048.1450296805,1.9882859760733,269533.07267772,4153.5271132152,941.08037050435,1.9442404746158,94379.161805682,1947.0515674092,955.25744383371,2.4034195457018,72364.857192931,1983.3546079288,880.86596735907,2.3586812917495,214703.15528891,4059.3667637579,1047.8381363289,1.9882811699789,64870.330197518,1949.127752871,951.00296542832,2.4011088898414,57448.871493186,1948.9788892539,951.30801382403,2.4011088894125,61299.626650216,1983.9936771404,879.5563993025,2.3586812915887,205381.5169874,1983.4019751104,880.76890346224,2.3586792796138,211479.91046871,176000,1983.9859940372,879.5721433663,2.3586812913152,213593.18071777,156010.45,4060.4344785081,1046.6275753877,1.9882870161474
4.4,218775.29436897,111878.60202491,933.4662019458,1048.0188924946,-16843.252755365,16847.084356567,18117.488450455,-2570.9397886986,950.99572343841,881.22222326633,889.53572166957,199868.09804321,1046.7946067345,941.96292432039,955.51126882637,-2.4036263020326,937.70038025647,3000000000,3340309658.7069,228178.22245418,4160.226584369,933.48459822112,1.9441644157554,92971.616185638,4059.1979716493,1048.0295106017,1.9881198186949,269543.73122885,4152.7365322036,941.97672085764,1.9441860466809,94379.375023357,1946.9277008127,955.51126882638,2.4036263020326,72371.731075318,1983.180755046,881.22222326633,2.3587248106886,214710.54187941,4060.2596681207,1046.8257731058,1.9881174236304,64876.663517484,1949.1458509827,950.96587913391,2.4009347160521,57456.362585025,1949.1349030242,950.98831347504,2.4009347158789,61306.464146486,1983.8918295674,879.76510334547,2.3587248104167,205387.03881115,1983.5656756559,880.43345152476,2.3587226671421,211486.54327985,176000,1984.0486092471,879.44383350997,2.3587248102509,213599.61368211,156010.45,4060.6802016874,1046.3489776787,1.9881223342936
4.5,218793.35412825,111879.8849992,934.24872370279,1047.9031957269,-16844.961517364,16846.17013466,18114.346179099,-2570.9423400017,950.99350755887,881.53784404493,889.4821967834,199872.34907488,1046.3166072713,942.86460076541,955.678096357,-2.4037744409017,938.5241441357,3000000000,3319658797.9528,228194.58177667,4159.5517591602,934.24970616757,1.9441425796154,92973.565741728,4059.3009394138,1047.9127671046,1.9879635427111,269554.07107357,4151.9424964498,942.87698815211,1.9441575031531,94379.587014955,1946.8462889778,955.67809635701,2.4037744409017,72377.186787639,1983.0267321061,881.53784404493,2.3587836270879,214716.171308,4060.6719150514,1046.3583729576,1.98796451396,64880.656074187,1949.0107959369,951.24263127687,2.400805603116,57461.611226812,1949.1339481255,950.99027023456,2.4008056032129,61311.975791023,1983.7567550443,880.04189540106,2.3587836266747,205391.99726545,1983.7175270478,880.12228063985,2.3587813855783,211492.44849545,176000,1984.0751241477,879.3894996974,2.3587836265932,213604.60640966,156010.45,4060.4990161056,1046.5544035084,1.987966546046
4.6,218809.5474292,111881.26738043,935.10459038759,1047.7294003893,-16846.549608089,16844.359086324,18111.062986663,-2570.9435759643,951.30272182049,881.78650894498,889.40477653303,199875.92091204,1046.367443,943.73731491302,955.77998139885,-2.4038771892201,939.35855367392,3000000000,3295726216.3379,228209.0848251,4158.811162552,935.08938486166,1.9441363553587,92975.036969092,4059.4552117449,1047.7378551645,1.9878341653487,269561.57761036,4151.1743548552,943.7478969896,1.9441445738801,94379.69288428,1946.7965690774,955.77998139884,2.4038771892201,72380.981068457,1982.9053836348,881.78650894498,2.3588480132652,214718.43290384,4060.6267927201,1046.4095320634,1.9878373842845,64882.238092557,1948.7491908716,951.77870723032,2.4007342277354,57464.395039115,1948.982349062,951.30092405319,2.4007342279634,61315.944635729,1983.5967349272,880.36980547698,2.3588480127171,205396.24467264,1983.8504600941,879.84987685644,2.3588456930045,211497.41408947,176000,1984.0635287132,879.41326083367,2.3588480126699,213606.58414099,156010.45,4060.0266007914,1047.0900217784,1.9878364254816
4.7,218823.8867875,111882.74185234,935.97540689081,1047.4453806761,-16847.891946246,16841.932829905,18107.762539205,-2570.9437657981,951.86492123379,881.94876747001,889.3236536597,199878.72922946,1046.8182337241,944.5450572543,955.83859513065,-2.4039469927613,940.1941744748,3000000000,3268379819.834,228221.75010511,4158.0546232669,935.94713915323,1.9441357304233,92975.875273792,4059.7066904428,1047.4527319242,1.9877385797196,269566.63179319,4150.463707099,944.5536200692,1.9441373536357,94379.639427063,1946.7679655762,955.83859513064,2.4039469927613,72382.976526588,1982.8262014746,881.94876747001,2.3589090532525,214717.78620626,4060.2361998152,1046.8523811619,1.9877420140301,64881.608115728,1948.4040274668,952.48600928925,2.400725592001,57464.764323466,1948.7086280221,951.86182782366,2.4007255921692,61318.234773014,1983.4229276425,880.72596794569,2.3589090526109,205399.63517494,1983.9572140248,879.63111880173,2.3589067102785,211501.25206502,176000,1984.0131252041,879.51654671284,2.3589090525332,213605.82753147,156010.45,4059.4354569377,1047.7602529051,1.9877392466426
4.8,218836.46824711,111884.34571236,936.8160011103,1047.014715232,-16848.886736472,16839.249747414,18104.509401971,-2570.943282939,952.58956671747,882.01493435311,889.25815146603,199880.6853885,1047.4800190727,945.25378212082,955.87274633865,-2.4039934026148,941.02261511677,3000000000,3237652020.8831,228232.63671585,4157.3145115025,936.78626813771,1.9441325034164,92976.064828302,4060.0875094167,1047.0209643801,1.9876743055617,269569.50700203,4149.8403963107,945.26032164325,1.9441277577776,94379.425508483,1946.7512997867,955.87274633867,2.4039934026148,72383.164001662,1982.7939120357,882.0149343531,2.3589595437373,214714.89480117,4059.6638054776,1047.5013543338,1.9876761900071,64879.180153385,1948.0252634071,953.26216514933,2.4007766960381,57463.01592149,1948.3567055731,952.58298038301,2.4007766960238,61318.811198763,1983.2485293639,881.08334146737,2.3589595430655,205402.03071073,1984.0318088247,879.47826060504,2.3589572984008,211503.81359055,176000,1983.9251279656,879.69686892285,2.3589595428935,213602.83345717,156010.45,4058.8894940866,1048.3792584052,1.9876730257427
4.9,218847.40372852,111886.11468547,937.6110766859,1046.4183151803,-16849.466424074,16836.672232595,18101.315853598,-2570.9425496402,953.37353509755,881.98684924281,889.22404064993,199881.69607744,1048.1556915362,945.83449665,955.89669665904,-2.4040220704943,941.83486853836,3000000000,3203352125.4814,228241.8242555,4156.6033437763,937.59258075244,1.9441221375137,92975.694445986,4060.614598066,1046.4233582019,1.9876319814341,269570.63516766,4149.3298457464,945.83917715827,1.9441113380502,94379.089931682,1946.7396120304,955.89669665903,2.4040220704943,72381.661000153,1982.8076175695,881.98684924281,2.3589947908745,214710.59986805,4059.0802159837,1048.1630204267,1.9876312504357,64875.490101029,1947.6598109124,954.01104321236,2.400877789735,57459.618340611,1947.9764519109,953.36218870726,2.4008777895417,61317.741009223,1983.0874983264,881.41332310161,2.3589947902368,205403.30559408,1984.0701905294,879.39960957094,2.3589928231177,211504.99562195,176000,1983.8032815209,879.9465542605,2.3589947899258,213598.30052945,156010.45,4058.5075012955,1048.8123568078,1.9876285966716
