time,dT,flow_hx_bot,flow_hx_top,heat_exchanger_T_ambient,max_flow_T,max_v,mdot,min_flow_T,pump,total_fission_source,total_power,total_power_density,lambda
168.5,135.63752057492,-3.1535873719496,3.1535873719496,943.92169860627,3469.6732140647,1.5236016237435,13509.968301432,-3041.9284420171,0.5,61.792277981941,2931385399.6203,316222804.70553,8.2750351844021e-14
168.75,135.63752902796,-3.153587365123,3.153587365123,943.92171787116,3469.6732984264,1.523601627486,13509.968272187,-3041.9285006473,0.5,61.792277655757,2931385384.1351,316222803.03507,5.4765745921205e-14
169,135.63753747399,-3.1535873587956,3.1535873587956,943.92173709207,3469.6733836927,1.5236016314198,13509.968245081,-3041.9285601366,0.5,61.792290280509,2931385983.0624,316222867.64427,-9.968979175501e-14
169.25,135.63754583738,-3.153587352668,3.153587352668,943.92175624929,3469.6734685287,1.5236016354287,13509.96821883,-3041.928619429,0.5,61.792289916339,2931385965.774,316222865.77929,-6.4721865784411e-14
169.5,135.63755412468,-3.1535873464612,3.1535873464612,943.92177532728,3469.6735526841,1.523601639392,13509.96819224,-3041.9286782916,0.5,61.792289595826,2931385950.558,316222864.13787,-1.082030197958e-13
169.75,135.63756238299,-3.1535873401011,3.1535873401011,943.92179431769,3469.6736363941,1.523601643273,13509.968164993,-3041.9287368209,0.5,61.792291885602,2931386059.2587,316222875.86394,-3.1683843807375e-14
170,135.63757069596,-3.1535873340155,3.1535873340155,943.92181322005,3469.6737206787,1.5236016472737,13509.968138922,-3041.9287957153,0.5,61.792301014064,2931386492.2582,316222922.5737,-1.0030149406775e-13
170.25,135.63757902138,-3.1535873279242,3.1535873279242,943.92183204049,3469.6738045202,1.5236016512765,13509.968112827,-3041.9288541281,0.5,61.792300668348,2931386475.8458,316222920.80322,-7.7139109359442e-15
170.5,135.63758737792,-3.1535873218057,3.1535873218057,943.92185078942,3469.6738881368,1.5236016552717,13509.968086616,-3041.9289122215,0.5,61.792303439028,2931386607.3178,316222934.98574,9.2215588306004e-15
170.75,135.63759574234,-3.1535873154162,3.1535873154162,943.92186947953,3469.6739710788,1.5236016591398,13509.968059243,-3041.9289696522,0.5,61.792303120371,2931386592.1899,316222933.35381,-1.5991586593588e-14
171,135.63760419043,-3.1535873092586,3.1535873092586,943.92188812459,3469.6740547425,1.5236016631045,13509.968032864,-3041.9290275094,0.5,61.792313072495,2931387064.3731,316222984.29052,-5.0498840828751e-14
171.25,135.63761262787,-3.1535873030707,3.1535873030707,943.92190673888,3469.6741379223,1.5236016670418,13509.968006355,-3041.9290849202,0.5,61.792312729021,2931387048.0672,316222982.53153,1.1669321510078e-13
171.5,135.63762103864,-3.1535872967729,3.1535872967729,943.92192533524,3469.6742206667,1.5236016709024,13509.967979375,-3041.9291419947,0.5,61.792314584192,2931387136.1381,316222992.03215,2.1687848188906e-13
171.75,135.63762945325,-3.1535872907493,3.1535872907493,943.92194392248,3469.6743038503,1.5236016748655,13509.96795357,-3041.9291994592,0.5,61.7923228605,2931387528.7168,316223034.38154,2.5141766446286e-13
172,135.63763779983,-3.1535872847212,3.1535872847212,943.9219625029,3469.6743865024,1.523601678815,13509.967927746,-3041.9292566072,0.5,61.792322522362,2931387512.6642,316223032.64986,2.2399039599296e-13
172.25,135.63764608047,-3.1535872786151,3.1535872786151,943.92198107092,3469.6744687536,1.5236016827193,13509.967901587,-3041.929313573,0.5,61.792324755504,2931387618.6915,316223044.08754,3.1802103001063e-13
172.5,135.63765429677,-3.153587272376,3.153587272376,943.92199961447,3469.6745505855,1.5236016865524,13509.967874859,-3041.9293703402,0.5,61.792327199609,2931387734.6803,316223056.59982,4.5348947400633e-13
172.75,135.63766248817,-3.1535872662884,3.1535872662884,943.92201811766,3469.6746326132,1.523601690449,13509.967848779,-3041.9294273614,0.5,61.792334133525,2931388063.5065,316223092.0719,4.8891398041036e-13
173,135.63767061981,-3.1535872600879,3.1535872600879,943.92203656553,3469.6747140268,1.5236016942959,13509.967822217,-3041.9294839721,0.5,61.792333805014,2931388047.9109,316223090.38952,4.5723334445648e-13
173.25,135.63767872262,-3.1535872537905,3.1535872537905,943.92205494721,3469.6747951417,1.5236016980994,13509.967795239,-3041.9295403884,0.5,61.792337004156,2931388199.863,316223106.78133,4.8350693807432e-13
173.5,135.63768680496,-3.153587247379,3.153587247379,943.92207325763,3469.6748759139,1.5236017018435,13509.967767772,-3041.9295965418,0.5,61.792339718472,2931388328.6134,316223120.67027,4.6834928284835e-13
173.75,135.6376948801,-3.1535872409411,3.1535872409411,943.92209149741,3469.674956489,1.5236017055562,13509.967740192,-3041.9296525244,0.5,61.792343631687,2931388514.2403,316223140.69475,3.6286045509841e-13
174,135.63770294626,-3.1535872344793,3.1535872344793,943.92210967091,3469.6750367994,1.5236017092325,13509.967712509,-3041.929708274,0.5,61.792346465104,2931388648.6979,316223155.19934,4.2831283048879e-13
174.25,135.63771101195,-3.1535872281611,3.1535872281611,943.92212778431,3469.6751171346,1.5236017129478,13509.967685442,-3041.9297640304,0.5,61.792351484276,2931388886.7201,316223180.87595,3.8229227531542e-13
174.5,135.63771903656,-3.1535872217494,3.1535872217494,943.92214584377,3469.6751968451,1.5236017165952,13509.967657974,-3041.9298193041,0.5,61.792351166692,2931388871.6432,316223179.24953,3.2231090222658e-13
174.75,135.63772706677,-3.1535872155253,3.1535872155253,943.92216385412,3469.6752768103,1.5236017203059,13509.96763131,-3041.9298747896,0.5,61.792357912722,2931389191.8104,316223213.78753,3.0236616932528e-13
175,135.63773507154,-3.1535872095003,3.1535872095002,943.92218181824,3469.6753566904,1.523601724095,13509.967605499,-3041.9299302432,0.5,61.792361138996,2931389344.842,316223230.2958,3.8129487870371e-13
175.25,135.63774302599,-3.1535872034165,3.1535872034165,943.92219973716,3469.6754359869,1.5236017278506,13509.967579436,-3041.9299852799,0.5,61.792360827096,2931389330.035,316223228.69849,2.3893180030091e-13
175.5,135.63775101286,-3.1535871977891,3.1535871977891,943.92221761003,3469.67551609,1.5236017318227,13509.967555329,-3041.930040959,0.5,61.792371053787,2931389815.181,316223281.03355,2.5056014950245e-13
175.75,135.63775897246,-3.1535871923135,3.1535871923135,943.9222354347,3469.6755958838,1.5236017358916,13509.967531871,-3041.9300963942,0.5,61.792370717296,2931389799.2066,316223279.31032,3.5343514499038e-13
176,135.63776690606,-3.1535871867088,3.1535871867088,943.92225320876,3469.6756751236,1.5236017399294,13509.96750786,-3041.9301513748,0.5,61.792370418073,2931389785.0013,316223277.77792,3.6635742790767e-13
176.25,135.63777483985,-3.1535871808888,3.1535871808888,943.92227093037,3469.6757539457,1.5236017438832,13509.967482928,-3041.9302059664,0.5,61.792372357736,2931389877.1036,316223287.71344,2.5449651276705e-13
176.5,135.63778285267,-3.1535871753498,3.1535871753498,943.92228859901,3469.675833545,1.5236017479749,13509.967459198,-3041.930261048,0.5,61.792382306162,2931390349.0252,316223338.62192,1.9339493517731e-13
176.75,135.63779088176,-3.1535871698086,3.1535871698086,943.92230621707,3469.6759128126,1.5236017520771,13509.96743546,-3041.9303157467,0.5,61.792381976666,2931390333.3829,316223336.93451,3.0693209215784e-14
177,135.63779893096,-3.1535871642209,3.1535871642209,943.92232379002,3469.6759918982,1.5236017561632,13509.967411523,-3041.9303702063,0.5,61.792384527063,2931390454.4723,316223349.99702,-9.4528289448635e-14
177.25,135.63780696697,-3.1535871583436,3.1535871583436,943.92234132594,3469.6760703197,1.5236017601071,13509.967386344,-3041.9304240828,0.5,61.792384228153,2931390440.2819,316223348.46623,-5.4601872304889e-14
177.5,135.63781505494,-3.1535871527109,3.1535871527109,943.92235883409,3469.6761494217,1.5236017641428,13509.967362213,-3041.9304784426,0.5,61.792394343255,2931390920.1018,316223400.22673,-2.5009625614163e-14
177.75,135.63782311319,-3.1535871470558,3.1535871470558,943.92237632346,3469.6762280734,1.5236017681515,13509.967337987,-3041.930532449,0.5,61.79239401627,2931390904.5787,316223398.55218,-4.0334885557253e-14
178,135.63783111454,-3.1535871411396,3.1535871411396,943.92239380062,3469.6763059985,1.5236017720169,13509.967312642,-3041.9305859437,0.5,61.792393725753,2931390890.7867,316223397.06437,-2.415497454552e-13
178.25,135.63783905901,-3.1535871349165,3.1535871349165,943.92241126735,3469.6763833193,1.5236017757065,13509.967285982,-3041.9306390549,0.5,61.792395699498,2931390984.5206,316223407.1759,-6.1889472205202e-14
178.5,135.63784700528,-3.1535871289786,3.1535871289786,943.92242871977,3469.6764612991,1.5236017794927,13509.967260544,-3041.9306927808,0.5,61.792406423506,2931391493.2395,316223462.05389,-2.9246681186427e-14
178.75,135.63785487771,-3.153587123068,3.153587123068,943.92244614901,3469.6765387811,1.5236017832699,13509.967235223,-3041.9307462382,0.5,61.792406097283,2931391477.7526,316223460.38324,-4.2952341670918e-14
179,135.63786267991,-3.1535871171281,3.1535871171281,943.92246354299,3469.6766158874,1.5236017870163,13509.967209777,-3041.9307995453,0.5,61.792408288317,2931391581.81,316223471.60841,5.5001329862477e-14
179.25,135.6378703914,-3.1535871109323,3.1535871109323,943.92248088901,3469.6766921766,1.523601790624,13509.967183234,-3041.9308523559,0.5,61.792407996185,2931391567.9414,316223470.11234,1.523638754826e-13
179.5,135.63787807917,-3.1535871048383,3.1535871048383,943.92249817604,3469.6767686211,1.5236017942558,13509.967157127,-3041.930905383,0.5,61.792415399746,2931391919.0984,316223507.99336,1.4045412210303e-13
179.75,135.63788571159,-3.1535870986154,3.1535870986155,943.92251539669,3469.6768444222,1.5236017978092,13509.967130469,-3041.9309579586,0.5,61.792415091578,2931391904.4686,316223506.41517,-5.8447457385884e-14
180,135.63789331593,-3.1535870922533,3.1535870922533,943.92253254774,3469.6769198176,1.5236018012716,13509.967103213,-3041.9310102361,0.5,61.792417512647,2931392019.4412,316223518.81782,-1.3760440697014e-13
180.25,135.63790096786,-3.153587086435,3.153587086435,943.92254962902,3469.6769961916,1.5236018049597,13509.967078288,-3041.9310632682,0.5,61.792429371397,2931392581.9527,316223579.49867,-1.304326075568e-13
180.5,135.63790859801,-3.1535870808814,3.1535870808814,943.92256664325,3469.6770723388,1.5236018087682,13509.967054496,-3041.9311161063,0.5,61.792429040123,2931392566.2261,316223577.80217,-1.7611393347193e-13
180.75,135.63791619757,-3.1535870753293,3.1535870753293,943.92258359525,3469.6771480012,1.5236018125867,13509.967030711,-3041.9311685559,0.5,61.792428750635,2931392552.483,316223576.31963,-2.7910775231171e-13
181,135.63792378913,-3.1535870696982,3.1535870696982,943.92260049123,3469.6772233346,1.5236018163816,13509.967006587,-3041.9312207125,0.5,61.792430753625,2931392647.6282,316223586.58341,-2.3415269441807e-13
181.25,135.63793138359,-3.1535870639312,3.1535870639312,943.92261733824,3469.6772983255,1.5236018201209,13509.966981881,-3041.9312725358,0.5,61.792432914192,2931392750.1584,316223597.64384,-2.7929025133758e-13
181.5,135.63793902681,-3.1535870583463,3.1535870583463,943.92263414309,3469.6773736985,1.5236018239437,13509.966957955,-3041.9313245628,0.5,61.792440052588,2931393088.6994,316223634.1639,-3.0799690733922e-14
181.75,135.63794667281,-3.1535870526918,3.1535870526918,943.9226509113,3469.6774486535,1.5236018277265,13509.966933732,-3041.9313761724,0.5,61.792439748291,2931393074.2533,316223632.60553,9.3948100310693e-14
182,135.63795433962,-3.1535870470458,3.1535870470458,943.92266764636,3469.6775236049,1.5236018314885,13509.966909544,-3041.9314277117,0.5,61.792443656713,2931393259.9015,316223652.63231,9.277794870677e-14
182.25,135.63796198117,-3.153587041182,3.153587041182,943.92268435001,3469.6775979503,1.5236018351092,13509.966884424,-3041.9314787541,0.5,61.792443367015,2931393246.1485,316223651.1487,1.2859763050939e-13
182.5,135.63796958598,-3.1535870349729,3.1535870349729,943.92270102354,3469.6776716082,1.5236018385072,13509.966857824,-3041.9315292718,0.5,61.792444011242,2931393276.6852,316223654.44285,1.5154099508746e-13
182.75,135.63797718979,-3.1535870288003,3.1535870288003,943.92271766888,3469.6777454459,1.5236018418466,13509.96683138,-3041.9315799675,0.5,61.792451354828,2931393625.0847,316223692.02639,1.8555997798033e-13
183,135.6379847266,-3.1535870224657,3.1535870224657,943.9227342895,3469.6778186186,1.5236018450334,13509.966804243,-3041.9316302314,0.5,61.792451058259,2931393611.0055,316223690.5076,2.2138814044773e-13
183.25,135.63799218404,-3.153587015922,3.153587015922,943.92275088888,3469.677891173,1.5236018480363,13509.96677621,-3041.9316801557,0.5,61.792452549947,2931393681.7465,316223698.13878,2.151726955168e-13
183.5,135.63799958543,-3.1535870095128,3.1535870095128,943.9227674682,3469.67796382,1.523601851017,13509.966748753,-3041.9317303311,0.5,61.792459330913,2931394003.4698,316223732.84463,1.9838347097844e-13
183.75,135.63800690078,-3.153587003297,3.153587003297,943.92278402419,3469.6780363071,1.5236018540251,13509.966722124,-3041.9317805917,0.5,61.792462636019,2931394160.1991,316223749.75179,2.0851408594987e-13
184,135.63801409644,-3.1535869970606,3.1535869970606,943.92280054884,3469.6781081198,1.5236018569835,13509.966695408,-3041.9318305582,0.5,61.79246235015,2931394146.6278,316223748.28779,3.3061953812357e-13
184.25,135.63802124879,-3.1535869912993,3.1535869912993,943.92281703023,3469.6781805371,1.5236018601458,13509.966670726,-3041.9318812013,0.5,61.792471748331,2931394592.5843,316223796.39528,2.7217482772692e-13
184.5,135.63802831696,-3.1535869857463,3.1535869857463,943.92283345536,3469.6782525793,1.5236018634258,13509.966646937,-3041.9319317066,0.5,61.79247143953,2931394577.9245,316223794.81386,3.2329197947655e-13
184.75,135.63803534092,-3.1535869803368,3.1535869803368,943.92284981221,3469.6783244482,1.5236018668184,13509.966623763,-3041.9319821586,0.5,61.792473733483,2931394686.6994,316223806.54794,2.6087777004295e-13
185,135.63804233668,-3.1535869748207,3.1535869748207,943.92286609098,3469.678395786,1.5236018702189,13509.966600132,-3041.9320321829,0.5,61.792473455073,2931394673.4822,316223805.12214,5.5698695229474e-14
185.25,135.63804940376,-3.153586969602,3.153586969602,943.92288228477,3469.6784677803,1.5236018738165,13509.966577775,-3041.9320825983,0.5,61.79248192248,2931395075.2288,316223848.46049,1.1584755240162e-13
185.5,135.63805651461,-3.1535869644144,3.1535869644144,943.9228983909,3469.6785395357,1.5236018774892,13509.966555551,-3041.9321326328,0.5,61.792481623272,2931395061.0243,316223846.92819,1.9164420137086e-13
185.75,135.63806369871,-3.1535869592323,3.1535869592323,943.92291441204,3469.6786112892,1.5236018812089,13509.966533351,-3041.9321824334,0.5,61.792484273797,2931395186.7808,316223860.49415,2.1711821973245e-13
186,135.63807093785,-3.1535869538285,3.1535869538285,943.92293035739,3469.6786825933,1.5236018848449,13509.966510201,-3041.9322316412,0.5,61.792483999199,2931395173.7446,316223859.08787,2.2319789462258e-13
186.25,135.6380782352,-3.1535869481455,3.1535869481455,943.92294624296,3469.6787535334,1.5236018883336,13509.966485855,-3041.9322803393,0.5,61.792485617735,2931395250.5927,316223867.37786,2.1535742996409e-13
186.5,135.63808568592,-3.1535869432013,3.1535869432013,943.92296208944,3469.6788262383,1.523601892135,13509.966464675,-3041.9323302183,0.5,61.792501948691,2931396025.3932,316223950.95935,-3.7140529609595e-14
186.75,135.63809315851,-3.1535869386923,3.1535869386923,943.92297791935,3469.6788990459,1.523601896135,13509.966445358,-3041.9323800721,0.5,61.792501616698,2931396009.6325,316223949.25917,-5.9826479185188e-14
187,135.63810060722,-3.1535869343219,3.153586934322,943.92299375226,3469.6789716026,1.523601900216,13509.966426635,-3041.9324297314,0.5,61.792501338349,2931395996.4183,316223947.83368,-5.4854763681353e-14
187.25,135.63810800712,-3.1535869298087,3.1535869298087,943.92300960037,3469.6790436228,1.5236019042595,13509.9664073,-3041.9324790276,0.5,61.792501069962,2931395983.6769,316223946.45921,-8.8098695637143e-14
187.5,135.63811535309,-3.1535869249008,3.1535869249008,943.92302546637,3469.6791148938,1.5236019081445,13509.966386275,-3041.9325277981,0.5,61.792500810437,2931395971.3561,316223945.13011,-6.4709463034371e-14
187.75,135.6381226634,-3.1535869194891,3.1535869194891,943.92304134336,3469.6791854882,1.5236019117949,13509.966363091,-3041.9325760728,0.5,61.792502005843,2931396028.1296,316223951.25454,1.9331526363462e-14
188,135.63812996672,-3.1535869137513,3.1535869137513,943.92305721742,3469.6792558372,1.523601915257,13509.966338511,-3041.9326241684,0.5,61.792506580406,2931396245.0464,316223974.65442,8.6966185003382e-14
188.25,135.63813722618,-3.1535869075255,3.1535869075255,943.92307307167,3469.6793253781,1.5236019184193,13509.966311839,-3041.9326716605,0.5,61.792506313261,2931396232.3641,316223973.28631,2.2602897173986e-13
188.5,135.63814443557,-3.1535869008761,3.1535869008761,943.92308889052,3469.679394297,1.5236019212729,13509.966283353,-3041.9327187458,0.5,61.792508617309,2931396341.7308,316223985.08423,1.3606082621708e-13
188.75,135.63815166287,-3.1535868947647,3.1535868947647,943.92310466284,3469.6794644149,1.5236019242518,13509.966257172,-3041.9327669008,0.5,61.792523292702,2931397037.9148,316224060.18498,9.2858978942271e-14
189,135.63815878311,-3.1535868889773,3.1535868889773,943.92312038455,3469.6795341929,1.5236019272911,13509.966232379,-3041.9328150095,0.5,61.792522976279,2931397022.8933,316224058.56454,1.813587031834e-13
189.25,135.63816576004,-3.1535868833034,3.1535868833034,943.9231360578,3469.6796033249,1.5236019303299,13509.966208072,-3041.9328629087,0.5,61.792522707821,2931397010.1486,316224057.18971,1.6132374992367e-13
189.5,135.63817258793,-3.15358687754,3.15358687754,943.92315168751,3469.6796716023,1.5236019333076,13509.966183381,-3041.9329104355,0.5,61.79252244816,2931396997.8214,316224055.85992,1.4516436168412e-13
189.75,135.63817930514,-3.1535868716612,3.1535868716612,943.92316727624,3469.6797392535,1.5236019362349,13509.966158196,-3041.9329577008,0.5,61.792524423794,2931397091.6479,316224065.98144,-5.5566522181692e-16
190,135.63818593043,-3.1535868654886,3.1535868654886,943.92318281986,3469.6798060231,1.5236019390338,13509.966131753,-3041.9330044142,0.5,61.792524167839,2931397079.4967,316224064.67062,-2.2312532481238e-14
190.25,135.63819257422,-3.1535868595798,3.1535868595798,943.92319830614,3469.679873363,1.5236019419578,13509.96610644,-3041.9330516038,0.5,61.79253384595,2931397538.5691,316224114.193,-1.6652104285634e-13
190.5,135.63819920302,-3.1535868537258,3.1535868537258,943.92321371811,3469.6799403491,1.5236019449095,13509.966081361,-3041.9330984793,0.5,61.79253355917,2931397524.9547,316224112.72435,7.8204492734645e-15
190.75,135.63820582159,-3.1535868477419,3.1535868477418,943.92322904043,3469.6800068166,1.5236019477839,13509.966055726,-3041.9331448864,0.5,61.792533305467,2931397512.9104,316224111.42507,-5.0612539896228e-14
191,135.6382124533,-3.1535868416556,3.1535868416556,943.92324426607,3469.680073006,1.5236019505654,13509.966029653,-3041.9331909876,0.5,61.792535619237,2931397622.8053,316224123.27996,-2.0719029047406e-14
191.25,135.63821907744,-3.15358683532,3.15358683532,943.92325940009,3469.6801385346,1.5236019531553,13509.966002511,-3041.9332364858,0.5,61.792535365566,2931397610.7625,316224121.98085,1.3829887942648e-13
191.5,135.63822575458,-3.1535868292469,3.1535868292469,943.92327445845,3469.6802046068,1.5236019557696,13509.965976494,-3041.9332823247,0.5,61.792544037126,2931398022.061,316224166.34962,3.5514073916453e-13
191.75,135.6382324141,-3.1535868232603,3.1535868232603,943.92328946309,3469.6802702907,1.5236019583287,13509.965950847,-3041.9333278193,0.5,61.792543757836,2931398008.8021,316224164.91933,2.1246703700596e-13
192,135.63823904997,-3.1535868174098,3.1535868174098,943.92330443484,3469.6803358525,1.5236019608617,13509.965925784,-3041.9333732478,0.5,61.792546535813,2931398140.7795,316224179.15636,9.9154016155109e-14
192.25,135.63824561506,-3.153586811519,3.153586811519,943.92331938808,3469.6804008236,1.5236019632968,13509.965900547,-3041.9334183144,0.5,61.792546278565,2931398128.5669,316224177.83894,4.565943531374e-14
192.5,135.63825217546,-3.1535868061925,3.1535868061925,943.92333432885,3469.6804666466,1.5236019659325,13509.965877729,-3041.933464171,0.5,61.792556734476,2931398624.4717,316224231.3346,6.794814683713e-14
192.75,135.63825866707,-3.1535868011801,3.1535868011801,943.92334925691,3469.6805322801,1.5236019686955,13509.965856256,-3041.9335100126,0.5,61.792556444921,2931398610.7257,316224229.85174,6.3685207845397e-15
193,135.63826508743,-3.1535867962402,3.1535867962402,943.92336416828,3469.6805975227,1.5236019715047,13509.965835093,-3041.9335556781,0.5,61.792556191878,2931398598.7127,316224228.55585,8.8777781490657e-14
193.25,135.63827147079,-3.1535867913104,3.1535867913105,943.92337905656,3469.6806625913,1.5236019743524,13509.965813974,-3041.9336012849,0.5,61.792558281967,2931398698.0358,316224239.27032,1.5695392416256e-13
193.5,135.63827781838,-3.1535867861745,3.1535867861745,943.9233939129,3469.680727119,1.5236019771437,13509.965791972,-3041.9336464915,0.5,61.792558032812,2931398686.2075,316224237.99433,2.662459039279e-13
193.75,135.63828425133,-3.1535867815949,3.1535867815949,943.92340872515,3469.680792972,1.5236019802384,13509.965772352,-3041.9336926788,0.5,61.792571074007,2931399304.8299,316224304.72815,1.4420500925253e-15
194,135.63829070727,-3.1535867772914,3.1535867772914,943.92342347976,3469.680858868,1.5236019835319,13509.965753917,-3041.9337387992,0.5,61.792570778461,2931399290.7995,316224303.21461,-7.2721405845188e-14
194.25,135.63829718308,-3.153586773004,3.153586773004,943.92343816545,3469.6809245487,1.5236019869116,13509.965735549,-3041.9337846393,0.5,61.79257052641,2931399278.8336,316224301.9238,-2.4620345135306e-13
194.5,135.63830368278,-3.1535867684999,3.1535867684999,943.92345277814,3469.6809897919,1.5236019902632,13509.965716254,-3041.9338299961,0.5,61.792570282763,2931399267.2667,316224300.67602,-1.5130463338155e-13
194.75,135.63831021282,-3.1535867635844,3.1535867635844,943.92346732416,3469.6810544161,1.5236019934719,13509.965695195,-3041.933874694,0.5,61.792570046506,2931399256.0506,316224299.46609,-9.1884463964896e-14
195,135.63831678964,-3.1535867582347,3.1535867582347,943.92348181964,3469.6811185644,1.5236019964868,13509.965672277,-3041.9339188273,0.5,61.792571648102,2931399332.1367,316224307.67387,-9.920721854473e-14
195.25,135.6383234289,-3.1535867527458,3.1535867527458,943.92349628597,3469.6811827953,1.5236019994039,13509.965648763,-3041.9339628653,0.5,61.792577301506,2931399600.2971,316224336.60163,-1.7649299925316e-13
195.5,135.63833006,-3.15358674698,3.15358674698,943.92351074279,3469.6812464191,1.523602002127,13509.965624062,-3041.9340063594,0.5,61.792577048845,2931399588.3024,316224335.3077,-2.6165356708161e-13
195.75,135.63833665522,-3.1535867410307,3.1535867410307,943.92352520187,3469.6813096745,1.5236020046687,13509.965598576,-3041.9340496232,0.5,61.792579731471,2931399715.6554,316224349.04589,-9.5847879984233e-14
196,135.63834316819,-3.1535867349986,3.1535867349986,943.92353966456,3469.6813725514,1.5236020070564,13509.965572734,-3041.934092779,0.5,61.792582545551,2931399849.2071,316224363.45276,-2.0606964194612e-13
196.25,135.63834958894,-3.1535867292602,3.1535867292602,943.92355412291,3469.6814355873,1.5236020094668,13509.965548151,-3041.9341363449,0.5,61.792589175326,2931400163.5676,316224397.36436,-1.8261691951046e-13
196.5,135.63835585397,-3.1535867236407,3.1535867236407,943.92356856365,3469.681498042,1.5236020118447,13509.965524077,-3041.9341798045,0.5,61.792588912609,2931400151.0956,316224396.01894,-2.5160962125089e-13
196.75,135.63836195556,-3.1535867179736,3.1535867179736,943.9235829712,3469.6815597375,1.5236020141366,13509.965499799,-3041.9342230267,0.5,61.792588675199,2931400139.8248,316224394.8031,-1.8241291463315e-13
197,135.63836793532,-3.1535867122765,3.1535867122765,943.92359732936,3469.6816209793,1.5236020163719,13509.965475393,-3041.9342661836,0.5,61.792590976131,2931400249.1782,316224406.59959,-1.6479154006105e-13
197.25,135.638373845,-3.1535867067318,3.1535867067318,943.92361162172,3469.6816821776,1.5236020186552,13509.965451639,-3041.9343094973,0.5,61.792595571398,2931400467.1652,316224430.11491,-1.3954201906386e-13
197.5,135.638379723,-3.1535867015056,3.1535867015056,943.92362583236,3469.6817435116,1.5236020210853,13509.96542925,-3041.9343530034,0.5,61.792599993868,2931400676.9203,316224452.74221,-1.033917444663e-13
197.75,135.63838557301,-3.1535866963942,3.1535866963942,943.92363994825,3469.681804518,1.523602023587,13509.965407353,-3041.9343962546,0.5,61.792599741372,2931400664.9334,316224451.44913,-1.3037372604054e-13
198,135.63839142129,-3.1535866912128,3.1535866912128,943.92365396271,3469.6818650811,1.523602026077,13509.965385156,-3041.9344390774,0.5,61.792599508414,2931400653.874,316224450.25609,-4.5753165719587e-14
198.25,135.63839730645,-3.1535866859111,3.1535866859111,943.92366787843,3469.6819253652,1.5236020285204,13509.965362443,-3041.9344815213,0.5,61.7926008925,2931400719.6218,316224457.34863,-1.654211444841e-13
198.5,135.63840334718,-3.1535866814061,3.1535866814061,943.92368170778,3469.6819873582,1.5236020313457,13509.965343144,-3041.9345250753,0.5,61.792615616255,2931401418.0711,316224532.69375,-3.5105666688858e-13
198.75,135.63840945516,-3.153586677428,3.153586677428,943.92369547079,3469.6820496246,1.5236020344609,13509.965326101,-3041.9345686193,0.5,61.79261532424,2931401404.2083,316224531.19831,-3.0435886722205e-13
199,135.63841560922,-3.1535866737092,3.1535866737092,943.92370919019,3469.6821118975,1.5236020377626,13509.96531017,-3041.9346119893,0.5,61.792615080042,2931401392.6153,316224529.94772,-3.210479554308e-13
199.25,135.63842179839,-3.1535866699921,3.1535866699921,943.92372288637,3469.6821739526,1.5236020411397,13509.965294246,-3041.9346550305,0.5,61.792614844539,2931401381.4351,316224528.74165,-2.3996332024444e-13
199.5,135.63842802107,-3.1535866660422,3.1535866660422,943.92373657367,3469.6822356121,1.5236020444734,13509.965277325,-3041.9346976019,0.5,61.792614616805,2931401370.6236,316224527.57536,-2.5812694224985e-13
199.75,135.63843427767,-3.1535866616606,3.1535866616606,943.92375025989,3469.682296729,1.5236020476401,13509.965258554,-3041.9347395824,0.5,61.792614395775,2931401360.1304,316224526.4434,-1.3417965707527e-13
200,135.63844058047,-3.153586656827,3.153586656827,943.92376394746,3469.6823574918,1.523602050582,13509.965237847,-3041.9347811244,0.5,61.792616163215,2931401444.1109,316224535.50279,1.8954459302021e-14
