Level-0-pin_id,Level-1-plane_id,power_density,volume,x_coord,y_coord
25,14,1617.6373610394,8.2774634588752e-06,-2.887029305435e-07,-3.8892633421862e-07
25,15,1549.3456960707,8.2774634588752e-06,-2.887029305435e-07,-3.8892633421862e-07
25,16,1466.3082474115,8.2774634588752e-06,-2.887029305435e-07,-3.8892633421862e-07
25,17,1371.776379584,8.2774634588752e-06,-2.887029305435e-07,-3.8892633421862e-07
25,18,1272.5154359217,8.2774634588752e-06,-2.887029305435e-07,-3.8892633421862e-07
25,19,1183.9624973096,8.2774634588752e-06,-2.887029305435e-07,-3.8892633421862e-07
25,20,1148.6470984839,8.2774634588752e-06,-2.887029305435e-07,-3.8892633421862e-07
25,21,0,0.00017567856829094,-6.1273502143822e-06,-8.2544636899496e-06
26,0,0,0.00021037414907548,-7.3374692199411e-06,-7.0604830488393e-06
26,1,1090.8440751936,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,2,1137.4759243121,8.2774634588751e-06,-2.887029305435e-07,-2.7780452444187e-07
26,3,1232.994881998,8.2774634588751e-06,-2.887029305435e-07,-2.7780452444187e-07
26,4,1337.7212626486,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,5,1437.2096636268,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,6,1525.1274184804,8.2774634588751e-06,-2.887029305435e-07,-2.7780452444187e-07
26,7,1598.376717893,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,8,1655.1851985307,8.2774634588751e-06,-2.887029305435e-07,-2.7780452444187e-07
26,9,1694.4747174314,8.2774634588751e-06,-2.887029305435e-07,-2.7780452444187e-07
26,10,1715.5994326166,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,11,1718.2430466799,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,12,1702.3823797532,8.2774634588751e-06,-2.887029305435e-07,-2.7780452444187e-07
26,13,1668.2900425727,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,14,1616.5773994974,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,15,1548.3082527721,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,16,1465.2829981016,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,17,1370.7165168627,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,18,1271.2683234863,8.2774634588751e-06,-2.887029305435e-07,-2.7780452444187e-07
26,19,1182.2096027601,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,20,1145.3644962871,8.2774634588752e-06,-2.887029305435e-07,-2.7780452444187e-07
26,21,0,0.00017567856829094,-6.1273502143822e-06,-5.8960454928212e-06
27,0,0,0.00021037414907547,-7.3374692199412e-06,-4.2362898293037e-06
27,1,1089.1215281477,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,2,1136.5011680174,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,3,1232.3395730412,8.2774634588751e-06,-2.887029305435e-07,-1.6668271466512e-07
27,4,1337.132702485,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,5,1436.6350033737,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,6,1524.5448372192,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,7,1597.7814427747,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,8,1654.5751475067,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,9,1693.8528352409,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,10,1714.9709558314,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,11,1717.6135454501,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,12,1701.7573981467,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,13,1667.6747542517,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,14,1615.9745193724,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,15,1547.7150477493,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,16,1464.6938805238,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,17,1370.1083283185,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,18,1270.5842447216,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,19,1181.1815661446,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,20,1143.5765160836,8.2774634588752e-06,-2.887029305435e-07,-1.6668271466512e-07
27,21,0,0.00017567856829094,-6.1273502143823e-06,-3.5376272956927e-06
28,0,0,0.00021037414907548,-7.3374692199411e-06,-1.4120966097679e-06
28,1,1088.8714656808,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,2,1136.4282968111,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,3,1232.4177324684,8.2774634588751e-06,-2.887029305435e-07,-5.5560904888374e-08
28,4,1337.2001814333,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,5,1436.7214408483,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,6,1524.6499371752,8.2774634588751e-06,-2.887029305435e-07,-5.5560904888374e-08
28,7,1597.894902771,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,8,1654.6935861825,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,9,1693.9747876233,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,10,1715.0946951921,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,11,1717.7374589519,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,12,1701.8798670615,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,13,1667.7940241173,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,14,1616.0891041732,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,15,1547.821362072,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,16,1464.7807453168,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,17,1370.1754624755,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,18,1270.664856717,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,19,1181.1064348545,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,20,1143.3237578188,8.2774634588752e-06,-2.887029305435e-07,-5.5560904888374e-08
28,21,0,0.00017567856829094,-6.1273502143822e-06,-1.1792090985642e-06
29,0,0,0.00021037414907548,-7.3374692199411e-06,1.4120966097679e-06
29,1,1088.8714431467,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,2,1136.4282930592,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,3,1232.4177322623,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,4,1337.2001816667,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,5,1436.721440999,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,6,1524.649937251,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,7,1597.8949027972,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,8,1654.693586185,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,9,1693.9747876182,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,10,1715.0946951853,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,11,1717.7374589438,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,12,1701.8798670528,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,13,1667.7940241154,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,14,1616.0891041959,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,15,1547.8213621399,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,16,1464.7807454267,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,17,1370.1754625751,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,18,1270.6648566775,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,19,1181.1064341066,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,20,1143.3237539619,8.2774634588752e-06,-2.887029305435e-07,5.5560904888374e-08
29,21,0,0.00017567856829094,-6.1273502143822e-06,1.1792090985642e-06
30,0,0,0.00021037414907548,-7.3374692199412e-06,4.2362898293037e-06
30,1,1089.1214597505,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,2,1136.5011568924,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,3,1232.3395724674,8.2774634588751e-06,-2.887029305435e-07,1.6668271466512e-07
30,4,1337.1327031574,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,5,1436.6350038212,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,6,1524.5448374444,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,7,1597.7814428517,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,8,1654.5751475123,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,9,1693.8528352227,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,10,1714.9709558081,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,11,1717.6135454231,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,12,1701.7573981183,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,13,1667.6747542451,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,14,1615.9745194427,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,15,1547.7150479571,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,16,1464.6938808528,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,17,1370.1083285888,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,18,1270.5842445321,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,19,1181.1815637333,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,20,1143.576504175,8.2774634588752e-06,-2.887029305435e-07,1.6668271466512e-07
30,21,0,0.00017567856829094,-6.1273502143822e-06,3.5376272956927e-06
31,0,0,0.00021037414907548,-7.3374692199411e-06,7.0604830488393e-06
31,1,1090.8439601313,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,2,1137.4759066474,8.2774634588751e-06,-2.887029305435e-07,2.7780452444187e-07
31,3,1232.9948811855,8.2774634588751e-06,-2.887029305435e-07,2.7780452444187e-07
31,4,1337.7212637107,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,5,1437.2096643776,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,6,1525.1274188658,8.2774634588751e-06,-2.887029305435e-07,2.7780452444187e-07
31,7,1598.3767180311,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,8,1655.1851985464,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,9,1694.4747174044,8.2774634588751e-06,-2.887029305435e-07,2.7780452444187e-07
31,10,1715.5994325795,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,11,1718.2430466364,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,12,1702.3823797088,8.2774634588751e-06,-2.887029305435e-07,2.7780452444187e-07
31,13,1668.2900425685,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,14,1616.5773996268,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,15,1548.3082531325,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,16,1465.2829986499,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,17,1370.7165172489,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,18,1271.268323036,8.2774634588751e-06,-2.887029305435e-07,2.7780452444187e-07
31,19,1182.209598386,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,20,1145.3644760877,8.2774634588752e-06,-2.887029305435e-07,2.7780452444187e-07
31,21,0,0.00017567856829094,-6.1273502143822e-06,5.8960454928212e-06
32,0,0,0.00021037414907548,-7.3374692199411e-06,9.8846762683751e-06
32,1,1094.0083930334,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,2,1139.1341684246,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,3,1234.1872692519,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,4,1338.7469912806,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,5,1438.2105853155,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,6,1526.1467484273,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,7,1599.423413458,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,8,1656.259168267,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,9,1695.5694932634,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,10,1716.706123626,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,11,1719.351533423,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,12,1703.4825744105,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,13,1669.3731933572,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,14,1617.6373612561,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,15,1549.3456966198,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,16,1466.3082481705,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,17,1371.7763799219,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,18,1272.5154347435,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,19,1183.9624899515,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,20,1148.6470673509,8.2774634588752e-06,-2.887029305435e-07,3.8892633421862e-07
32,21,0,0.00017567856829094,-6.1273502143822e-06,8.2544636899497e-06
33,0,0,0.00023104939838516,-8.1189216131431e-06,1.4062384736633e-05
33,1,1100.4436371896,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,2,1141.6046983729,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,3,1235.31924018,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,4,1339.4338612786,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,5,1438.7330592717,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,6,1526.6057101834,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,7,1599.863127327,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,8,1656.694928825,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,9,1696.0067602562,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,10,1717.1454407484,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,11,1719.7917123013,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,12,1703.92250669,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,13,1669.8137323292,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,14,1618.0847235607,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,15,1549.8167286498,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,16,1466.8508313929,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,17,1372.4986551914,9.0909598956579e-06,-3.1945026170565e-07,5.5330408376536e-07
33,18,1273.7144423526,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,19,1186.5864847545,9.0909598956578e-06,-3.1945026170565e-07,5.5330408376536e-07
33,20,1155.374498749,9.0909598956579e-06,-3.1945026170565e-07,5.5330408376536e-07
33,21,0,0.00019294398903654,-6.7799229673966e-06,1.1743171050934e-05
34,0,0,0.00023104939838516,-5.4327267924908e-06,-1.5613260039433e-05
34,1,1100.4538685871,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932807e-07
34,2,1141.4486911326,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932806e-07
34,3,1235.0938492325,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932806e-07
34,4,1339.159262162,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932807e-07
34,5,1438.4288947351,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932807e-07
34,6,1526.2828544551,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932806e-07
34,7,1599.521825777,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932807e-07
34,8,1656.3409476075,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932806e-07
34,9,1695.6441685304,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932806e-07
34,10,1716.7781509798,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932807e-07
34,11,1719.4238605984,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932806e-07
34,12,1703.5582450196,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932806e-07
34,13,1669.4569907269,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932807e-07
34,14,1617.7396105911,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932807e-07
34,15,1549.4892252705,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932806e-07
34,16,1466.5410492102,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932807e-07
34,17,1372.2178260628,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932807e-07
34,18,1273.4843214639,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932806e-07
34,19,1186.428376206,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932807e-07
34,20,1155.3784432104,9.0909598956578e-06,-2.1375819084483e-07,-6.1432542932807e-07
34,21,0,0.00019294398903654,-4.5367440296963e-06,-1.3038271014456e-05
35,0,0,0.00021037414907548,-4.8916461466274e-06,-1.1296772878143e-05
35,1,1094.0085806736,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,2,1139.1341946026,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,3,1234.1872705589,8.2774634588751e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,4,1338.7469896806,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,5,1438.2105841196,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,6,1526.1467477995,8.2774634588751e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,7,1599.4234132267,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,8,1656.2591682397,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,9,1695.5694933105,8.2774634588751e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,10,1716.7061236925,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,11,1719.3515334993,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,12,1703.4825744835,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,13,1669.3731933556,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,14,1617.6373610263,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,15,1549.3456960163,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,16,1466.3082473148,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,17,1371.776379495,8.2774634588752e-06,-1.9246862036233e-07,-4.44487239107e-07
35,18,1272.5154359629,8.2774634588751e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,19,1183.9624979809,8.2774634588752e-06,-1.9246862036233e-07,-4.4448723910699e-07
35,20,1148.6471016724,8.2774634588752e-06,-1.9246862036233e-07,-4.44487239107e-07
35,21,0,0.00017567856829094,-4.0849001429215e-06,-9.4336727885138e-06
36,0,0,0.00021037414907548,-4.8916461466275e-06,-8.4725796586072e-06
36,1,1090.3528022035,8.2774634588752e-06,-1.9246862036233e-07,-3.3336542933025e-07
36,2,1136.8921155984,8.2774634588751e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,3,1232.4304417334,8.2774634588751e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,4,1337.0785932599,8.2774634588752e-06,-1.9246862036233e-07,-3.3336542933025e-07
36,5,1436.5303982391,8.2774634588752e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,6,1524.4170089298,8.2774634588751e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,7,1597.6341699498,8.2774634588752e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,8,1654.4170262036,8.2774634588751e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,9,1693.6887756887,8.2774634588751e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,10,1714.8039388904,8.2774634588752e-06,-1.9246862036233e-07,-3.3336542933025e-07
36,11,1717.446314767,8.2774634588751e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,12,1701.5927273179,8.2774634588751e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,13,1667.5157088446,8.2774634588752e-06,-1.9246862036233e-07,-3.3336542933025e-07
36,14,1615.8262733475,8.2774634588752e-06,-1.9246862036233e-07,-3.3336542933025e-07
36,15,1547.5868064906,8.2774634588751e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,16,1464.5895351584,8.2774634588752e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,17,1370.0564570822,8.2774634588752e-06,-1.9246862036233e-07,-3.3336542933025e-07
36,18,1270.6875381488,8.2774634588751e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,19,1181.6063930251,8.2774634588752e-06,-1.9246862036233e-07,-3.3336542933024e-07
36,20,1144.8570699606,8.2774634588752e-06,-1.9246862036233e-07,-3.3336542933025e-07
36,21,0,0.00017567856829094,-4.0849001429215e-06,-7.0752545913854e-06
37,0,0,0.00021037414907548,-4.8916461466274e-06,-5.6483864390715e-06
37,1,1088.8715085093,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,2,1136.4283040855,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,3,1232.4177328883,8.2774634588751e-06,-1.9246862036233e-07,-2.222436195535e-07
37,4,1337.2001809913,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,5,1436.7214405521,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,6,1524.6499370314,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,7,1597.8949027223,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,8,1654.6935861781,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,9,1693.9747876328,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,10,1715.0946952046,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,11,1717.7374589681,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,12,1701.8798670815,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,13,1667.7940241273,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,14,1616.0891041382,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,15,1547.8213619502,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,16,1464.7807451084,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,17,1370.1754622785,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,18,1270.6648567746,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,19,1181.1064361844,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,20,1143.3237647495,8.2774634588752e-06,-1.9246862036233e-07,-2.222436195535e-07
37,21,0,0.00017567856829094,-4.0849001429215e-06,-4.7168363942569e-06
38,0,0,0.00021037414907548,-4.8916461466274e-06,-2.8241932195357e-06
38,1,1088.342409959,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,2,1136.5562847451,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,3,1232.8747295172,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,4,1337.7424749673,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,5,1437.3388899789,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,6,1525.3272449928,8.2774634588751e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,7,1598.6120340178,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,8,1655.4390716465,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,9,1694.7394762696,8.2774634588751e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,10,1715.8694966384,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,11,1718.5134246333,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,12,1702.6480231075,8.2774634588751e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,13,1668.5451926386,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,14,1616.813991756,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,15,1548.5081053723,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,16,1465.4080635533,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,17,1370.7272679392,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,18,1271.1317470827,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,19,1181.2325085634,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,20,1142.7770548048,8.2774634588752e-06,-1.9246862036233e-07,-1.1112180977675e-07
38,21,0,0.00017567856829094,-4.0849001429215e-06,-2.3584181971285e-06
39,0,0,0.00021037414907548,-4.8916461466274e-06,-2.266785071125e-21
39,1,1088.3959967248,8.2774634588752e-06,-1.9246862036233e-07,-9.9261673506363e-23
39,2,1136.7783070315,8.2774634588752e-06,-1.9246862036233e-07,-8.6026783705515e-23
39,3,1233.1821735468,8.2774634588752e-06,-1.9246862036233e-07,-8.2873157620156e-23
39,4,1338.094045863,8.2774634588752e-06,-1.9246862036233e-07,-9.197214435824e-23
39,5,1437.7215051568,8.2774634588752e-06,-1.9246862036233e-07,-9.254083102937e-23
39,6,1525.7363799548,8.2774634588752e-06,-1.9246862036233e-07,-8.065010972392e-23
39,7,1599.0421708509,8.2774634588752e-06,-1.9246862036233e-07,-9.0317783133134e-23
39,8,1655.885011729,8.2774634588752e-06,-1.9246862036233e-07,-8.9904192826857e-23
39,9,1695.1962459083,8.2774634588752e-06,-1.9246862036233e-07,-9.7607312281257e-23
39,10,1716.3320359114,8.2774634588752e-06,-1.9246862036233e-07,-9.1351758898825e-23
39,11,1718.9766706798,8.2774634588752e-06,-1.9246862036233e-07,-8.7422650989198e-23
39,12,1703.1069075204,8.2774634588752e-06,-1.9246862036233e-07,-8.2201073372457e-23
39,13,1668.9946299137,8.2774634588752e-06,-1.9246862036233e-07,-9.3368011641923e-23
