power_density,volume,x,x0,x1,x2,x_coord,y,y_coord,z_layer
1722.7622382319,2.4273419854405e-06,-0.034878188466534,-3,-1,2,-8.4661291240926e-08,0.0067123105,1.6293073095963e-08,11
1722.6093834601,2.4273419854405e-06,-0.034878188466534,-3,0,3,-8.4661291240926e-08,0.0201369315,4.887921928789e-08,11
1723.1433255014,2.4273419854405e-06,-0.034878188466534,-3,1,4,-8.4661291240926e-08,0.0335615525,8.1465365479817e-08,11
1724.1337756296,2.4273419854405e-06,-0.034878188466534,-3,2,5,-8.4661291240926e-08,0.0469861735,1.1405151167174e-07,11
1724.4496156026,2.4273419854405e-06,-0.034878188466534,-3,3,6,-8.4661291240926e-08,0.0604107945,1.4663765786367e-07,11
1724.152951936,2.4273419854405e-06,-0.023252125644356,-2,-6,-4,-5.6440860827284e-08,-0.067123105,-1.6293073095963e-07,11
1724.1803840423,2.4273419854405e-06,-0.023252125644356,-2,-5,-3,-5.6440860827284e-08,-0.053698484,-1.3034458476771e-07,11
1722.4509392725,2.4273419854405e-06,-0.023252125644356,-2,-4,-2,-5.6440860827284e-08,-0.040273863,-9.775843857578e-08,11
1722.7892314327,2.4273419854405e-06,-0.023252125644356,-2,-3,-1,-5.6440860827284e-08,-0.026849242,-6.5172292383853e-08,11
1723.551615481,2.4273419854405e-06,-0.023252125644356,-2,-2,0,-5.6440860827284e-08,-0.013424621,-3.2586146191927e-08,11
1723.9903711934,2.4273419854405e-06,-0.023252125644356,-2,-1,1,-5.6440860827284e-08,0,5.4671468610927e-24,11
1723.5375295834,2.4273419854405e-06,-0.023252125644356,-2,0,2,-5.6440860827284e-08,0.013424621,3.2586146191927e-08,11
1722.7637719821,2.4273419854405e-06,-0.023252125644356,-2,1,3,-5.6440860827284e-08,0.026849242,6.5172292383853e-08,11
1722.4202785771,2.4273419854405e-06,-0.023252125644356,-2,2,4,-5.6440860827284e-08,0.040273863,9.775843857578e-08,11
1724.1349920204,2.4273419854405e-06,-0.023252125644356,-2,3,5,-5.6440860827284e-08,0.053698484,1.3034458476771e-07,11
1724.0935238641,2.4273419854405e-06,-0.023252125644356,-2,4,6,-5.6440860827284e-08,0.067123105,1.6293073095963e-07,11
1723.6834585818,2.4273419854405e-06,-0.011626062822178,-1,-6,-5,-2.8220430413642e-08,-0.0738354155,-1.792238040556e-07,11
1724.375166487,2.4273419854405e-06,-0.011626062822178,-1,-5,-4,-2.8220430413642e-08,-0.0604107945,-1.4663765786367e-07,11
1723.1937314437,2.4273419854405e-06,-0.011626062822178,-1,-4,-3,-2.8220430413642e-08,-0.0469861735,-1.1405151167174e-07,11
1722.8013310618,2.4273419854405e-06,-0.011626062822178,-1,-3,-2,-2.8220430413642e-08,-0.0335615525,-8.1465365479817e-08,11
1724.0116967741,2.4273419854405e-06,-0.011626062822178,-1,-2,-1,-2.8220430413642e-08,-0.0201369315,-4.887921928789e-08,11
1723.882409163,2.4273419854405e-06,-0.011626062822178,-1,-1,0,-2.8220430413642e-08,-0.0067123105,-1.6293073095963e-08,11
1723.8754719453,2.4273419854405e-06,-0.011626062822178,-1,0,1,-2.8220430413642e-08,0.0067123105,1.6293073095963e-08,11
1723.9903090867,2.4273419854405e-06,-0.011626062822178,-1,1,2,-2.8220430413642e-08,0.0201369315,4.887921928789e-08,11
1722.7731541751,2.4273419854405e-06,-0.011626062822178,-1,2,3,-2.8220430413642e-08,0.0335615525,8.1465365479817e-08,11
1723.1532385498,2.4273419854405e-06,-0.011626062822178,-1,3,4,-2.8220430413642e-08,0.0469861735,1.1405151167174e-07,11
1724.324543858,2.4273419854405e-06,-0.011626062822178,-1,4,5,-2.8220430413642e-08,0.0604107945,1.4663765786367e-07,11
1723.6246330263,2.4273419854405e-06,-0.011626062822178,-1,5,6,-2.8220430413642e-08,0.0738354155,1.792238040556e-07,11
1724.1181319302,2.4273419854405e-06,-1.3877787807814e-17,0,-6,-6,-1.4702489153277e-22,-0.080547726,-1.9551687715156e-07,11
1725.7454849661,2.4273419854405e-06,-1.0408340855861e-17,0,-5,-5,-1.3338287377418e-22,-0.067123105,-1.6293073095963e-07,11
1723.8695913339,2.4273419854405e-06,-6.9388939039072e-18,0,-4,-4,-1.3592257674865e-22,-0.053698484,-1.3034458476771e-07,11
1722.6652114539,2.4273419854405e-06,-6.9388939039072e-18,0,-3,-3,-1.3321485271225e-22,-0.040273863,-9.775843857578e-08,11
1723.5762217019,2.4273419854405e-06,-3.4694469519536e-18,0,-2,-2,-1.3179313603443e-22,-0.026849242,-6.5172292383853e-08,11
1723.8939323284,2.4273419854405e-06,-1.7347234759768e-18,0,-1,-1,-1.3596135083987e-22,-0.013424621,-3.2586146191927e-08,11
1723.4881518843,2.4273419854405e-06,0,0,0,0,-1.3450086007083e-22,0,-1.7344943469471e-23,11
1723.8799984292,2.4273419854405e-06,1.7347234759768e-18,0,1,1,-1.320968664156e-22,0.013424621,3.2586146191927e-08,11
1723.5507685339,2.4273419854405e-06,3.4694469519536e-18,0,2,2,-1.2388322142689e-22,0.026849242,6.5172292383853e-08,11
1722.6293313564,2.4273419854405e-06,6.9388939039072e-18,0,3,3,-1.2120134678463e-22,0.040273863,9.775843857578e-08,11
1723.8254404727,2.4273419854405e-06,6.9388939039072e-18,0,4,4,-1.2204145209425e-22,0.053698484,1.3034458476771e-07,11
1725.6959455003,2.4273419854405e-06,1.0408340855861e-17,0,5,5,-1.1521721204069e-22,0.067123105,1.6293073095963e-07,11
1724.0696152871,2.4273419854405e-06,1.3877787807814e-17,0,6,6,-1.2693991228421e-22,0.080547726,1.9551687715156e-07,11
1723.686904416,2.4273419854405e-06,0.011626062822178,1,-5,-6,2.8220430413642e-08,-0.0738354155,-1.792238040556e-07,11
1724.3845709371,2.4273419854405e-06,0.011626062822178,1,-4,-5,2.8220430413642e-08,-0.0604107945,-1.4663765786367e-07,11
1723.2062265624,2.4273419854405e-06,0.011626062822178,1,-3,-4,2.8220430413642e-08,-0.0469861735,-1.1405151167174e-07,11
1722.8171592359,2.4273419854405e-06,0.011626062822178,1,-2,-3,2.8220430413642e-08,-0.0335615525,-8.1465365479816e-08,11
1724.0250365076,2.4273419854405e-06,0.011626062822178,1,-1,-2,2.8220430413642e-08,-0.0201369315,-4.887921928789e-08,11
1723.8970693582,2.4273419854405e-06,0.011626062822178,1,0,-1,2.8220430413642e-08,-0.0067123105,-1.6293073095963e-08,11
1723.8900275714,2.4273419854405e-06,0.011626062822178,1,1,0,2.8220430413642e-08,0.0067123105,1.6293073095963e-08,11
1724.006017693,2.4273419854405e-06,0.011626062822178,1,2,1,2.8220430413642e-08,0.0201369315,4.887921928789e-08,11
1722.786046348,2.4273419854405e-06,0.011626062822178,1,3,2,2.8220430413642e-08,0.0335615525,8.1465365479816e-08,11
1723.1663379782,2.4273419854405e-06,0.011626062822178,1,4,3,2.8220430413642e-08,0.0469861735,1.1405151167174e-07,11
1724.3393521677,2.4273419854405e-06,0.011626062822178,1,5,4,2.8220430413642e-08,0.0604107945,1.4663765786367e-07,11
1723.6402337045,2.4273419854405e-06,0.011626062822178,1,6,5,2.8220430413642e-08,0.0738354155,1.792238040556e-07,11
1724.1657513488,2.4273419854405e-06,0.023252125644356,2,-4,-6,5.6440860827284e-08,-0.067123105,-1.6293073095963e-07,11
1724.2023125107,2.4273419854405e-06,0.023252125644356,2,-3,-5,5.6440860827284e-08,-0.053698484,-1.3034458476771e-07,11
1722.4791469358,2.4273419854405e-06,0.023252125644356,2,-2,-4,5.6440860827284e-08,-0.040273863,-9.775843857578e-08,11
1722.8141212603,2.4273419854405e-06,0.023252125644356,2,-1,-3,5.6440860827284e-08,-0.026849242,-6.5172292383853e-08,11
1723.5795784356,2.4273419854405e-06,0.023252125644356,2,0,-2,5.6440860827284e-08,-0.013424621,-3.2586146191927e-08,11
1724.0190978391,2.4273419854405e-06,0.023252125644356,2,1,-1,5.6440860827284e-08,0,1.0249284777415e-23,11
1723.5670725491,2.4273419854405e-06,0.023252125644356,2,2,0,5.6440860827284e-08,0.013424621,3.2586146191927e-08,11
1722.7901796371,2.4273419854405e-06,0.023252125644356,2,3,1,5.6440860827284e-08,0.026849242,6.5172292383853e-08,11
1722.4406210801,2.4273419854405e-06,0.023252125644356,2,4,2,5.6440860827284e-08,0.040273863,9.775843857578e-08,11
1724.157733317,2.4273419854405e-06,0.023252125644356,2,5,3,5.6440860827284e-08,0.053698484,1.3034458476771e-07,11
1724.117149127,2.4273419854405e-06,0.023252125644356,2,6,4,5.6440860827284e-08,0.067123105,1.6293073095963e-07,11
1724.5246772481,2.4273419854405e-06,0.034878188466534,3,-3,-6,8.4661291240926e-08,-0.0604107945,-1.4663765786367e-07,11
1724.2032618194,2.4273419854405e-06,0.034878188466534,3,-2,-5,8.4661291240926e-08,-0.0469861735,-1.1405151167174e-07,11
1723.2062881498,2.4273419854405e-06,0.034878188466534,3,-1,-4,8.4661291240926e-08,-0.0335615525,-8.1465365479817e-08,11
1722.6643671049,2.4273419854405e-06,0.034878188466534,3,0,-3,8.4661291240926e-08,-0.0201369315,-4.887921928789e-08,11
1722.8088089234,2.4273419854405e-06,0.034878188466534,3,1,-2,8.4661291240926e-08,-0.0067123105,-1.6293073095963e-08,11
1722.8043275513,2.4273419854405e-06,0.034878188466534,3,2,-1,8.4661291240926e-08,0.0067123105,1.6293073095963e-08,11
1722.6468733595,2.4273419854405e-06,0.034878188466534,3,3,0,8.4661291240926e-08,0.0201369315,4.887921928789e-08,11
1723.1717898836,2.4273419854405e-06,0.034878188466534,3,4,1,8.4661291240926e-08,0.0335615525,8.1465365479817e-08,11
1724.1590425917,2.4273419854405e-06,0.034878188466534,3,5,2,8.4661291240926e-08,0.0469861735,1.1405151167174e-07,11
1724.4724260484,2.4273419854405e-06,0.034878188466534,3,6,3,8.4661291240926e-08,0.0604107945,1.4663765786367e-07,11
1724.1692532531,2.4273419854405e-06,0.046504251288712,4,-2,-6,1.1288172165457e-07,-0.053698484,-1.3034458476771e-07,11
1724.3854724977,2.4273419854405e-06,0.046504251288712,4,-1,-5,1.1288172165457e-07,-0.040273863,-9.775843857578e-08,11
1723.8664396177,2.4273419854405e-06,0.046504251288712,4,0,-4,1.1288172165457e-07,-0.026849242,-6.5172292383853e-08,11
1723.1984378501,2.4273419854405e-06,0.046504251288712,4,1,-3,1.1288172165457e-07,-0.013424621,-3.2586146191927e-08,11
1722.4665285082,2.4273419854405e-06,0.046504251288712,4,2,-2,1.1288172165457e-07,0,-1.9542141971565e-23,11
1723.1862097089,2.4273419854405e-06,0.046504251288712,4,3,-1,1.1288172165457e-07,0.013424621,3.2586146191927e-08,11
1723.8401652277,2.4273419854405e-06,0.046504251288712,4,4,0,1.1288172165457e-07,0.026849242,6.5172292383853e-08,11
1724.3423545012,2.4273419854405e-06,0.046504251288712,4,5,1,1.1288172165457e-07,0.040273863,9.775843857578e-08,11
1724.1158035869,2.4273419854405e-06,0.046504251288712,4,6,2,1.1288172165457e-07,0.053698484,1.3034458476771e-07,11
1723.6904572516,2.4273419854405e-06,0.05813031411089,5,-1,-6,1.4110215206821e-07,-0.0469861735,-1.1405151167174e-07,11
1725.7351261014,2.4273419854405e-06,0.05813031411089,5,0,-5,1.4110215206821e-07,-0.0335615525,-8.1465365479816e-08,11
1724.3793835432,2.4273419854405e-06,0.05813031411089,5,1,-4,1.4110215206821e-07,-0.0201369315,-4.887921928789e-08,11
1724.1873962003,2.4273419854405e-06,0.05813031411089,5,2,-3,1.4110215206821e-07,-0.0067123105,-1.6293073095963e-08,11
1724.1784780317,2.4273419854405e-06,0.05813031411089,5,3,-2,1.4110215206821e-07,0.0067123105,1.6293073095963e-08,11
1724.354233543,2.4273419854405e-06,0.05813031411089,5,4,-1,1.4110215206821e-07,0.0201369315,4.887921928789e-08,11
1725.7005691415,2.4273419854405e-06,0.05813031411089,5,5,0,1.4110215206821e-07,0.0335615525,8.1465365479816e-08,11
1723.637115354,2.4273419854405e-06,0.05813031411089,5,6,1,1.4110215206821e-07,0.0469861735,1.1405151167174e-07,11
1724.1079456131,2.4273419854405e-06,0.069756376933068,6,0,-6,1.6932258248185e-07,-0.040273863,-9.775843857578e-08,11
1723.6845863172,2.4273419854405e-06,0.069756376933068,6,1,-5,1.6932258248185e-07,-0.026849242,-6.5172292383853e-08,11
1724.1495951128,2.4273419854405e-06,0.069756376933068,6,2,-4,1.6932258248185e-07,-0.013424621,-3.2586146191927e-08,11
1724.4939025782,2.4273419854405e-06,0.069756376933068,6,3,-3,1.6932258248185e-07,0,-2.7826872794167e-23,11
1724.126946923,2.4273419854405e-06,0.069756376933068,6,4,-2,1.6932258248185e-07,0.013424621,3.2586146191927e-08,11
1723.6408727709,2.4273419854405e-06,0.069756376933068,6,5,-1,1.6932258248185e-07,0.026849242,6.5172292383853e-08,11
1724.0599038089,2.4273419854405e-06,0.069756376933068,6,6,0,1.6932258248185e-07,0.040273863,9.7758438575779e-08,11
1687.5622092291,2.4273419854405e-06,-0.069756376933068,-6,-6,0,-1.6932258248185e-07,-0.040273863,-9.775843857578e-08,12
1687.1300555494,2.4273419854405e-06,-0.069756376933068,-6,-5,1,-1.6932258248185e-07,-0.026849242,-6.5172292383854e-08,12
1687.5902883907,2.4273419854405e-06,-0.069756376933068,-6,-4,2,-1.6932258248185e-07,-0.013424621,-3.2586146191927e-08,12
1687.9339644857,2.4273419854405e-06,-0.069756376933068,-6,-3,3,-1.6932258248185e-07,0,-5.9970594410095e-24,12
1687.5845025629,2.4273419854405e-06,-0.069756376933068,-6,-2,4,-1.6932258248185e-07,0.013424621,3.2586146191927e-08,12
1687.1278089284,2.4273419854405e-06,-0.069756376933068,-6,-1,5,-1.6932258248185e-07,0.026849242,6.5172292383854e-08,12
1687.562271808,2.4273419854405e-06,-0.069756376933068,-6,0,6,-1.6932258248185e-07,0.040273863,9.775843857578e-08,12
1687.1465676554,2.4273419854405e-06,-0.05813031411089,-5,-6,-1,-1.4110215206821e-07,-0.0469861735,-1.1405151167174e-07,12
1689.130451219,2.4273419854405e-06,-0.05813031411089,-5,-5,0,-1.4110215206821e-07,-0.0335615525,-8.1465365479817e-08,12
1687.7877708843,2.4273419854405e-06,-0.05813031411089,-5,-4,1,-1.4110215206821e-07,-0.0201369315,-4.887921928789e-08,12
1687.6012617947,2.4273419854405e-06,-0.05813031411089,-5,-3,2,-1.4110215206821e-07,-0.0067123105,-1.6293073095963e-08,12
1687.5968624443,2.4273419854405e-06,-0.05813031411089,-5,-2,3,-1.4110215206821e-07,0.0067123105,1.6293073095963e-08,12
1687.7798936318,2.4273419854405e-06,-0.05813031411089,-5,-1,4,-1.4110215206821e-07,0.0201369315,4.887921928789e-08,12
1689.1164604618,2.4273419854405e-06,-0.05813031411089,-5,0,5,-1.4110215206821e-07,0.0335615525,8.1465365479817e-08,12
1687.1423323174,2.4273419854405e-06,-0.05813031411089,-5,1,6,-1.4110215206821e-07,0.0469861735,1.1405151167174e-07,12
1687.6275475361,2.4273419854405e-06,-0.046504251288712,-4,-6,-2,-1.1288172165457e-07,-0.053698484,-1.3034458476771e-07,12
1687.8042615402,2.4273419854405e-06,-0.046504251288712,-4,-5,-1,-1.1288172165457e-07,-0.040273863,-9.775843857578e-08,12
1687.2881191257,2.4273419854405e-06,-0.046504251288712,-4,-4,0,-1.1288172165457e-07,-0.026849242,-6.5172292383854e-08,12
1686.6266521305,2.4273419854405e-06,-0.046504251288712,-4,-3,1,-1.1288172165457e-07,-0.013424621,-3.2586146191927e-08,12
1685.9085858035,2.4273419854405e-06,-0.046504251288712,-4,-2,2,-1.1288172165457e-07,0,-9.344555982435e-24,12
1686.6193238021,2.4273419854405e-06,-0.046504251288712,-4,-1,3,-1.1288172165457e-07,0.013424621,3.2586146191927e-08,12
1687.2714746117,2.4273419854405e-06,-0.046504251288712,-4,0,4,-1.1288172165457e-07,0.026849242,6.5172292383854e-08,12
1687.7899036331,2.4273419854405e-06,-0.046504251288712,-4,1,5,-1.1288172165457e-07,0.040273863,9.775843857578e-08,12
1687.5971999066,2.4273419854405e-06,-0.046504251288712,-4,2,6,-1.1288172165457e-07,0.053698484,1.3034458476771e-07,12
1687.9919612217,2.4273419854405e-06,-0.034878188466534,-3,-6,-3,-8.4661291240927e-08,-0.0604107945,-1.4663765786367e-07,12
1687.6385135763,2.4273419854405e-06,-0.034878188466534,-3,-5,-2,-8.4661291240926e-08,-0.0469861735,-1.1405151167174e-07,12
1686.646072522,2.4273419854405e-06,-0.034878188466534,-3,-4,-1,-8.4661291240927e-08,-0.0335615525,-8.1465365479817e-08,12
1686.1093362908,2.4273419854405e-06,-0.034878188466534,-3,-3,0,-8.4661291240927e-08,-0.0201369315,-4.887921928789e-08,12
1686.2457517916,2.4273419854405e-06,-0.034878188466534,-3,-2,1,-8.4661291240927e-08,-0.0067123105,-1.6293073095963e-08,12
1686.2394279106,2.4273419854405e-06,-0.034878188466534,-3,-1,2,-8.4661291240926e-08,0.0067123105,1.6293073095963e-08,12
1686.09301412,2.4273419854405e-06,-0.034878188466534,-3,0,3,-8.4661291240926e-08,0.0201369315,4.887921928789e-08,12
1686.623944868,2.4273419854405e-06,-0.034878188466534,-3,1,4,-8.4661291240927e-08,0.0335615525,8.1465365479817e-08,12
1687.6066567431,2.4273419854405e-06,-0.034878188466534,-3,2,5,-8.4661291240926e-08,0.0469861735,1.1405151167174e-07,12
1687.9401657295,2.4273419854405e-06,-0.034878188466534,-3,3,6,-8.4661291240926e-08,0.0604107945,1.4663765786367e-07,12
1687.655548134,2.4273419854405e-06,-0.023252125644356,-2,-6,-4,-5.6440860827285e-08,-0.067123105,-1.6293073095963e-07,12
1687.6546533198,2.4273419854405e-06,-0.023252125644356,-2,-5,-3,-5.6440860827284e-08,-0.053698484,-1.3034458476771e-07,12
1685.9458595314,2.4273419854405e-06,-0.023252125644356,-2,-4,-2,-5.6440860827285e-08,-0.040273863,-9.7758438575781e-08,12
1686.2671460869,2.4273419854405e-06,-0.023252125644356,-2,-3,-1,-5.6440860827284e-08,-0.026849242,-6.5172292383854e-08,12
1687.008003273,2.4273419854405e-06,-0.023252125644356,-2,-2,0,-5.6440860827284e-08,-0.013424621,-3.2586146191927e-08,12
1687.4360437215,2.4273419854405e-06,-0.023252125644356,-2,-1,1,-5.6440860827284e-08,0,5.9065865615115e-24,12
1686.993927635,2.4273419854405e-06,-0.023252125644356,-2,0,2,-5.6440860827284e-08,0.013424621,3.2586146191927e-08,12
1686.2419028184,2.4273419854405e-06,-0.023252125644356,-2,1,3,-5.6440860827284e-08,0.026849242,6.5172292383854e-08,12
1685.9151160063,2.4273419854405e-06,-0.023252125644356,-2,2,4,-5.6440860827285e-08,0.040273863,9.7758438575781e-08,12
1687.6080801243,2.4273419854405e-06,-0.023252125644356,-2,3,5,-5.6440860827284e-08,0.053698484,1.3034458476771e-07,12
1687.5930313309,2.4273419854405e-06,-0.023252125644356,-2,4,6,-5.6440860827284e-08,0.067123105,1.6293073095963e-07,12
1687.2020764524,2.4273419854405e-06,-0.011626062822178,-1,-6,-5,-2.8220430413642e-08,-0.0738354155,-1.792238040556e-07,12
1687.8497874662,2.4273419854405e-06,-0.011626062822178,-1,-5,-4,-2.8220430413642e-08,-0.0604107945,-1.4663765786367e-07,12
1686.6756907316,2.4273419854405e-06,-0.011626062822178,-1,-4,-3,-2.8220430413642e-08,-0.0469861735,-1.1405151167174e-07,12
1686.2800561689,2.4273419854405e-06,-0.011626062822178,-1,-3,-2,-2.8220430413642e-08,-0.0335615525,-8.1465365479817e-08,12
1687.4579841969,2.4273419854405e-06,-0.011626062822178,-1,-2,-1,-2.8220430413642e-08,-0.0201369315,-4.887921928789e-08,12
1687.3285977205,2.4273419854405e-06,-0.011626062822178,-1,-1,0,-2.8220430413642e-08,-0.0067123105,-1.6293073095963e-08,12
1687.3217031599,2.4273419854405e-06,-0.011626062822178,-1,0,1,-2.8220430413642e-08,0.0067123105,1.6293073095963e-08,12
1687.4365741896,2.4273419854405e-06,-0.011626062822178,-1,1,2,-2.8220430413642e-08,0.0201369315,4.887921928789e-08,12
1686.2515773258,2.4273419854405e-06,-0.011626062822178,-1,2,3,-2.8220430413642e-08,0.0335615525,8.1465365479817e-08,12
1686.6343092051,2.4273419854405e-06,-0.011626062822178,-1,3,4,-2.8220430413642e-08,0.0469861735,1.1405151167174e-07,12
1687.7969992831,2.4273419854405e-06,-0.011626062822178,-1,4,5,-2.8220430413642e-08,0.0604107945,1.4663765786367e-07,12
1687.1390903112,2.4273419854405e-06,-0.011626062822178,-1,5,6,-2.8220430413642e-08,0.0738354155,1.792238040556e-07,12
1687.6371799039,2.4273419854405e-06,-1.3877787807814e-17,0,-6,-6,-1.4757419115829e-22,-0.080547726,-1.9551687715156e-07,12
1689.1984474344,2.4273419854405e-06,-1.0408340855861e-17,0,-5,-5,-1.348950633315e-22,-0.067123105,-1.6293073095963e-07,12
1687.342918672,2.4273419854405e-06,-6.9388939039072e-18,0,-4,-4,-1.3671744561853e-22,-0.053698484,-1.3034458476771e-07,12
1686.1506794687,2.4273419854405e-06,-6.9388939039072e-18,0,-3,-3,-1.3454609651058e-22,-0.040273863,-9.775843857578e-08,12
1687.033949533,2.4273419854405e-06,-3.4694469519536e-18,0,-2,-2,-1.3294343407376e-22,-0.026849242,-6.5172292383853e-08,12
1687.3406925143,2.4273419854405e-06,-1.7347234759768e-18,0,-1,-1,-1.3751231448841e-22,-0.013424621,-3.2586146191927e-08,12
1686.9413055132,2.4273419854405e-06,0,0,0,0,-1.3669805857292e-22,0,-1.6440214674491e-23,12
1687.3267019957,2.4273419854405e-06,1.7347234759768e-18,0,1,1,-1.3336348672857e-22,0.013424621,3.2586146191927e-08,12
1687.0082275313,2.4273419854405e-06,3.4694469519536e-18,0,2,2,-1.2499474537501e-22,0.026849242,6.5172292383853e-08,12
1686.1139245575,2.4273419854405e-06,6.9388939039072e-18,0,3,3,-1.2082653056956e-22,0.040273863,9.775843857578e-08,12
1687.2972005537,2.4273419854405e-06,6.9388939039072e-18,0,4,4,-1.2238395656663e-22,0.053698484,1.3034458476771e-07,12
1689.1460671574,2.4273419854405e-06,1.0408340855861e-17,0,5,5,-1.1445465491349e-22,0.067123105,1.6293073095963e-07,12
1687.5838598049,2.4273419854405e-06,1.3877787807814e-17,0,6,6,-1.2503998181475e-22,0.080547726,1.9551687715156e-07,12
1687.20599441,2.4273419854405e-06,0.011626062822178,1,-5,-6,2.8220430413642e-08,-0.0738354155,-1.792238040556e-07,12
1687.8600416316,2.4273419854405e-06,0.011626062822178,1,-4,-5,2.8220430413642e-08,-0.0604107945,-1.4663765786367e-07,12
1686.6892900745,2.4273419854405e-06,0.011626062822178,1,-3,-4,2.8220430413642e-08,-0.0469861735,-1.1405151167174e-07,12
1686.2970806141,2.4273419854405e-06,0.011626062822178,1,-2,-3,2.8220430413642e-08,-0.0335615525,-8.1465365479817e-08,12
1687.4724171154,2.4273419854405e-06,0.011626062822178,1,-1,-2,2.8220430413642e-08,-0.0201369315,-4.887921928789e-08,12
1687.3442526111,2.4273419854405e-06,0.011626062822178,1,0,-1,2.8220430413642e-08,-0.0067123105,-1.6293073095963e-08,12
1687.3371415901,2.4273419854405e-06,0.011626062822178,1,1,0,2.8220430413642e-08,0.0067123105,1.6293073095963e-08,12
1687.4531463626,2.4273419854405e-06,0.011626062822178,1,2,1,2.8220430413642e-08,0.0201369315,4.887921928789e-08,12
1686.2652772257,2.4273419854405e-06,0.011626062822178,1,3,2,2.8220430413642e-08,0.0335615525,8.1465365479817e-08,12
1686.6480527209,2.4273419854405e-06,0.011626062822178,1,4,3,2.8220430413642e-08,0.0469861735,1.1405151167174e-07,12
1687.8125531791,2.4273419854405e-06,0.011626062822178,1,5,4,2.8220430413642e-08,0.0604107945,1.4663765786367e-07,12
1687.155583728,2.4273419854405e-06,0.011626062822178,1,6,5,2.8220430413642e-08,0.0738354155,1.792238040556e-07,12
1687.6700642159,2.4273419854405e-06,0.023252125644356,2,-4,-6,5.6440860827284e-08,-0.067123105,-1.6293073095963e-07,12
1687.678779167,2.4273419854405e-06,0.023252125644356,2,-3,-5,5.6440860827284e-08,-0.053698484,-1.3034458476771e-07,12
1685.9764647801,2.4273419854405e-06,0.023252125644356,2,-2,-4,5.6440860827284e-08,-0.040273863,-9.7758438575781e-08,12
1686.2943314834,2.4273419854405e-06,0.023252125644356,2,-1,-3,5.6440860827284e-08,-0.026849242,-6.5172292383853e-08,12
1687.0381053859,2.4273419854405e-06,0.023252125644356,2,0,-2,5.6440860827284e-08,-0.013424621,-3.2586146191927e-08,12
1687.4667180701,2.4273419854405e-06,0.023252125644356,2,1,-1,5.6440860827284e-08,0,1.0456079930553e-23,12
1687.0253544502,2.4273419854405e-06,0.023252125644356,2,2,0,5.6440860827284e-08,0.013424621,3.2586146191927e-08,12
1686.2697641053,2.4273419854405e-06,0.023252125644356,2,3,1,5.6440860827284e-08,0.026849242,6.5172292383853e-08,12
1685.936714732,2.4273419854405e-06,0.023252125644356,2,4,2,5.6440860827284e-08,0.040273863,9.775843857578e-08,12
1687.6322086475,2.4273419854405e-06,0.023252125644356,2,5,3,5.6440860827284e-08,0.053698484,1.3034458476771e-07,12
1687.61822979,2.4273419854405e-06,0.023252125644356,2,6,4,5.6440860827284e-08,0.067123105,1.6293073095963e-07,12
1688.0204144633,2.4273419854405e-06,0.034878188466534,3,-3,-6,8.4661291240926e-08,-0.0604107945,-1.4663765786367e-07,12
1687.6800134602,2.4273419854405e-06,0.034878188466534,3,-2,-5,8.4661291240926e-08,-0.0469861735,-1.1405151167174e-07,12
1686.6899797024,2.4273419854405e-06,0.034878188466534,3,-1,-4,8.4661291240926e-08,-0.0335615525,-8.1465365479817e-08,12
1686.1508302475,2.4273419854405e-06,0.034878188466534,3,0,-3,8.4661291240926e-08,-0.0201369315,-4.887921928789e-08,12
1686.2892013544,2.4273419854405e-06,0.034878188466534,3,1,-2,8.4661291240926e-08,-0.0067123105,-1.6293073095963e-08,12
1686.2845678967,2.4273419854405e-06,0.034878188466534,3,2,-1,8.4661291240926e-08,0.0067123105,1.6293073095963e-08,12
1686.132830946,2.4273419854405e-06,0.034878188466534,3,3,0,8.4661291240926e-08,0.0201369315,4.887921928789e-08,12
1686.6543964895,2.4273419854405e-06,0.034878188466534,3,4,1,8.4661291240926e-08,0.0335615525,8.1465365479817e-08,12
1687.6340311951,2.4273419854405e-06,0.034878188466534,3,5,2,8.4661291240926e-08,0.0469861735,1.1405151167174e-07,12
1687.9652806513,2.4273419854405e-06,0.034878188466534,3,6,3,8.4661291240926e-08,0.0604107945,1.4663765786367e-07,12
1687.6742695818,2.4273419854405e-06,0.046504251288712,4,-2,-6,1.1288172165457e-07,-0.053698484,-1.3034458476771e-07,12
1687.8619195525,2.4273419854405e-06,0.046504251288712,4,-1,-5,1.1288172165457e-07,-0.040273863,-9.775843857578e-08,12
1687.3409615125,2.4273419854405e-06,0.046504251288712,4,0,-4,1.1288172165457e-07,-0.026849242,-6.5172292383854e-08,12
1686.6822139913,2.4273419854405e-06,0.046504251288712,4,1,-3,1.1288172165457e-07,-0.013424621,-3.2586146191927e-08,12
1685.9640793464,2.4273419854405e-06,0.046504251288712,4,2,-2,1.1288172165457e-07,0,-1.9800635912988e-23,12
1686.6695859431,2.4273419854405e-06,0.046504251288712,4,3,-1,1.1288172165457e-07,0.013424621,3.2586146191927e-08,12
1687.3137509868,2.4273419854405e-06,0.046504251288712,4,4,0,1.1288172165457e-07,0.026849242,6.5172292383854e-08,12
1687.8170203034,2.4273419854405e-06,0.046504251288712,4,5,1,1.1288172165457e-07,0.040273863,9.775843857578e-08,12
1687.6181577506,2.4273419854405e-06,0.046504251288712,4,6,2,1.1288172165457e-07,0.053698484,1.3034458476771e-07,12
